med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.6290322580645161,39,23,57,0.40816326530612246,20,29,20,0.023123645646968817
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.20967741935483872,13,49,25,0.061224489795918366,3,46,5,0.031247392835945912
ACETAMINOPHEN 650 MG PR SUPP,0.46774193548387094,29,33,57,0.2653061224489796,13,36,21,0.03222192807115704
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.46774193548387094,29,33,57,0.2653061224489796,13,36,17,0.03222192807115704
ELECTROLYTE-R (PH 7.4) IV SOLP,0.24193548387096775,15,47,20,0.08163265306122448,4,45,6,0.040550676938408095
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.3225806451612903,20,42,57,0.14285714285714285,7,42,20,0.04384695759771646
NS IV BOLUS - 1000 ML,0.27419354838709675,17,45,21,0.12244897959183673,6,43,6,0.061004959905023574
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.16129032258064516,10,52,10,0.04081632653061224,2,47,2,0.06304942876605718
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.16129032258064516,10,52,12,0.04081632653061224,2,47,2,0.06304942876605718
LISINOPRIL 10 MG PO TABS,0.16129032258064516,10,52,26,0.04081632653061224,2,47,2,0.06304942876605718
METOPROLOL TARTRATE 25 MG PO TABS,0.22580645161290322,14,48,34,0.08163265306122448,4,45,9,0.06742216889104959
NORMOSOL-R IV BOLUS - 500 ML,0.20967741935483872,13,49,34,0.08163265306122448,4,45,5,0.07002494677604582
ALTEPLASE IV BOLUS FOR STROKE,0.20967741935483872,13,49,13,0.08163265306122448,4,45,4,0.07002494677604582
ALTEPLASE IV INFUSION FOR STROKE,0.20967741935483872,13,49,13,0.08163265306122448,4,45,4,0.07002494677604582
BARIUM SULFATE 81 % (W/W) PO POWD,0.12903225806451613,8,54,9,0.02040816326530612,1,48,1,0.07488834863629457
OXYCODONE 5 MG PO TABS,0.12903225806451613,8,54,18,0.02040816326530612,1,48,2,0.07488834863629457
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.12903225806451613,8,54,13,0.02040816326530612,1,48,1,0.07488834863629457
HYDRALAZINE 25 MG PO TABS,0.11290322580645161,7,55,18,0.02040816326530612,1,48,2,0.0753201796556123
FLUMAZENIL 0.1 MG/ML IV SOLN,0.11290322580645161,7,55,11,0.02040816326530612,1,48,1,0.0753201796556123
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.24193548387096775,15,47,31,0.10204081632653061,5,44,6,0.08104269796459458
ASPIRIN 81 MG PO CHEW,0.5967741935483871,37,25,86,0.42857142857142855,21,28,46,0.08818252895038134
BISACODYL 10 MG PR SUPP,0.3548387096774194,22,40,34,0.20408163265306123,10,39,14,0.09465459328510274
HYDRALAZINE 20 MG/ML INJ SOLN,0.25806451612903225,16,46,42,0.12244897959183673,6,43,9,0.09502158538220877
LIDOCAINE HCL 2 % JELLY (URO-JET),0.14516129032258066,9,53,9,0.04081632653061224,2,47,2,0.1080072696884609
LIDOCAINE 5 % TP PTMD,0.14516129032258066,9,53,30,0.04081632653061224,2,47,2,0.1080072696884609
BARIUM SULFATE 40 % (W/V) PO POWD,0.14516129032258066,9,53,10,0.04081632653061224,2,47,2,0.1080072696884609
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.7258064516129032,45,17,84,0.5714285714285714,28,21,37,0.10859299063449138
SODIUM CHLORIDE 23.4% IVPB BY RN,0.0967741935483871,6,56,14,0.02040816326530612,1,48,1,0.13122691778107468
CARVEDILOL 6.25 MG PO TABS,0.0967741935483871,6,56,23,0.02040816326530612,1,48,2,0.13122691778107468
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.16129032258064516,10,52,12,0.061224489795918366,3,46,3,0.14020654320235362
ACETAMINOPHEN 500 MG PO TABS,0.16129032258064516,10,52,12,0.061224489795918366,3,46,3,0.14020654320235362
AMLODIPINE 10 MG PO TABS,0.16129032258064516,10,52,20,0.061224489795918366,3,46,5,0.14020654320235362
MELATONIN 5 MG PO TABS,0.24193548387096775,15,47,26,0.12244897959183673,6,43,11,0.14472688267233952
ASPIRIN 81 MG PO TBEC,0.3870967741935484,24,38,41,0.24489795918367346,12,37,29,0.15291129975839843
LEVOTHYROXINE 50 MCG PO TABS,0.016129032258064516,1,61,2,0.08163265306122448,4,45,4,0.16786366936414096
MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) PO SOLN,0.016129032258064516,1,61,2,0.08163265306122448,4,45,8,0.16786366936414096
PROPOFOL 10 MG/ML IV INFUSION,0.1774193548387097,11,51,20,0.08163265306122448,4,45,6,0.17082945737035216
GABAPENTIN 300 MG PO CAPS,0.12903225806451613,8,54,17,0.04081632653061224,2,47,5,0.18072783693641498
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.12903225806451613,8,54,9,0.04081632653061224,2,47,3,0.18072783693641498
ASPIRIN 300 MG PR SUPP,0.20967741935483872,13,49,23,0.10204081632653061,5,44,9,0.1941728902851499
NS IV INFUSION (POST ALTEPLASE),0.20967741935483872,13,49,13,0.10204081632653061,5,44,5,0.1941728902851499
LORAZEPAM 2 MG/ML INJ SOLN,0.3387096774193548,21,41,45,0.22448979591836735,11,38,15,0.2111520945574763
SODIUM CHLORIDE 3 % 3 % IV SOLP,0.14516129032258066,9,53,10,0.061224489795918366,3,46,3,0.22161665822695026
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.14516129032258066,9,53,38,0.061224489795918366,3,46,4,0.22161665822695026
MELATONIN 3 MG PO TABS,0.14516129032258066,9,53,15,0.061224489795918366,3,46,4,0.22161665822695026
CAPTOPRIL 12.5 MG PO TABS,0.08064516129032258,5,57,21,0.02040816326530612,1,48,1,0.22557835249317268
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.08064516129032258,5,57,7,0.02040816326530612,1,48,2,0.22557835249317268
METOCLOPRAMIDE HCL 10 MG PO TABS,0.08064516129032258,5,57,8,0.02040816326530612,1,48,1,0.22557835249317268
LR IV BOLUS - 1000 ML,0.08064516129032258,5,57,7,0.02040816326530612,1,48,1,0.22557835249317268
SODIUM CHLORIDE 3 % INH NEBU,0.08064516129032258,5,57,13,0.02040816326530612,1,48,1,0.22557835249317268
TRAZODONE 50 MG PO TABS,0.08064516129032258,5,57,6,0.02040816326530612,1,48,2,0.22557835249317268
ATROPINE 1 % OPHT DROP,0.08064516129032258,5,57,8,0.02040816326530612,1,48,1,0.22557835249317268
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.08064516129032258,5,57,7,0.02040816326530612,1,48,1,0.22557835249317268
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.08064516129032258,5,57,9,0.02040816326530612,1,48,1,0.22557835249317268
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.08064516129032258,5,57,5,0.02040816326530612,1,48,1,0.22557835249317268
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.24193548387096775,15,47,49,0.14285714285714285,7,42,9,0.23521870707888423
CLOPIDOGREL 300 MG PO TABS,0.03225806451612903,2,60,2,0.10204081632653061,5,44,6,0.23739683546717238
LORAZEPAM 0.5 MG PO TABS,0.03225806451612903,2,60,4,0.10204081632653061,5,44,5,0.23739683546717238
HYDROMORPHONE 1 MG/ML INJ SYRG,0.25806451612903225,16,46,45,0.16326530612244897,8,41,26,0.2545061747856132
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.1774193548387097,11,51,16,0.10204081632653061,5,44,5,0.291228700778962
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.11290322580645161,7,55,16,0.04081632653061224,2,47,2,0.29400814127940184
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.11290322580645161,7,55,9,0.04081632653061224,2,47,2,0.29400814127940184
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.5967741935483871,37,25,45,0.4897959183673469,24,25,25,0.3370428864797234
AMLODIPINE 5 MG PO TABS,0.12903225806451613,8,54,19,0.061224489795918366,3,46,6,0.34089675558378174
ATORVASTATIN 80 MG PO TABS,0.4838709677419355,30,32,37,0.3877551020408163,19,30,23,0.3409093460540954
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.14516129032258066,9,53,30,0.08163265306122448,4,45,7,0.3804967545952377
LANSOPRAZOLE 30 MG PO TBLD,0.06451612903225806,4,58,6,0.02040816326530612,1,48,2,0.381139271047528
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.06451612903225806,4,58,5,0.02040816326530612,1,48,2,0.381139271047528
LIDOCAINE 4 % TP CREA,0.06451612903225806,4,58,5,0.02040816326530612,1,48,1,0.381139271047528
BARIUM SULFATE 40 % (W/V) 29% (W/W) PO SUSP,0.06451612903225806,4,58,4,0.02040816326530612,1,48,1,0.381139271047528
CARVEDILOL 3.125 MG PO TABS,0.06451612903225806,4,58,9,0.02040816326530612,1,48,2,0.381139271047528
LORAZEPAM 1 MG PO TABS,0.06451612903225806,4,58,4,0.02040816326530612,1,48,1,0.381139271047528
FOLIC ACID 1 MG PO TABS,0.06451612903225806,4,58,7,0.02040816326530612,1,48,1,0.381139271047528
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.16129032258064516,10,52,17,0.10204081632653061,5,44,5,0.41454373299869285
ZZZ IMS TEMPLATE,0.1935483870967742,12,50,29,0.12244897959183673,6,43,9,0.4377967524240399
GLYCOPYRROLATE 0.2 MG/ML INJ SOLN,0.14516129032258066,9,53,12,0.20408163265306123,10,39,16,0.45442925663803124
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.0967741935483871,6,56,6,0.04081632653061224,2,47,3,0.46228546705915063
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.0967741935483871,6,56,11,0.04081632653061224,2,47,4,0.46228546705915063
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.0967741935483871,6,56,18,0.04081632653061224,2,47,3,0.46228546705915063
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.0967741935483871,6,56,8,0.04081632653061224,2,47,3,0.46228546705915063
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.0967741935483871,6,56,6,0.04081632653061224,2,47,3,0.46228546705915063
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.06451612903225806,4,58,5,0.10204081632653061,5,44,5,0.5045242962133745
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.06451612903225806,4,58,5,0.10204081632653061,5,44,5,0.5045242962133745
LISINOPRIL 20 MG PO TABS,0.11290322580645161,7,55,18,0.061224489795918366,3,46,4,0.5078783567665518
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.11290322580645161,7,55,8,0.061224489795918366,3,46,3,0.5078783567665518
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.11290322580645161,7,55,7,0.061224489795918366,3,46,4,0.5078783567665518
ACETAMINOPHEN 325 MG PO TABS,0.6774193548387096,42,20,66,0.7346938775510204,36,13,44,0.5380978664701306
ROSUVASTATIN 5 MG PO TABS,0.016129032258064516,1,61,1,0.04081632653061224,2,47,3,0.5822690079570815
HYDROMORPHONE 2 MG PO TABS,0.016129032258064516,1,61,1,0.04081632653061224,2,47,2,0.5822690079570815
MORPHINE 2 MG/ML IV SYRG,0.016129032258064516,1,61,1,0.04081632653061224,2,47,3,0.5822690079570815
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.016129032258064516,1,61,1,0.04081632653061224,2,47,2,0.5822690079570815
MIDAZOLAM 50 MG IN D5W 100 ML IV INFUSION,0.016129032258064516,1,61,1,0.04081632653061224,2,47,2,0.5822690079570815
WARFARIN PER PHARMACY PROTOCOL,0.016129032258064516,1,61,1,0.04081632653061224,2,47,3,0.5822690079570815
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.016129032258064516,1,61,1,0.04081632653061224,2,47,2,0.5822690079570815
"NYSTATIN 100,000 UNIT/GRAM TP CREA",0.016129032258064516,1,61,2,0.04081632653061224,2,47,3,0.5822690079570815
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.1774193548387097,11,51,21,0.12244897959183673,6,43,7,0.5966692271075635
LISINOPRIL 5 MG PO TABS,0.16129032258064516,10,52,21,0.12244897959183673,6,43,11,0.5994240651158893
APIXABAN 5 MG PO TABS,0.14516129032258066,9,53,18,0.1836734693877551,9,40,15,0.6128838732571487
"LEVETIRACETAM IVPB (>1500 MG, <3750 MG)",0.04838709677419355,3,59,8,0.02040816326530612,1,48,1,0.6286835626285169
FUROSEMIDE 20 MG PO TABS,0.04838709677419355,3,59,5,0.02040816326530612,1,48,1,0.6286835626285169
LATANOPROST 0.005 % OPHT DROP,0.04838709677419355,3,59,4,0.02040816326530612,1,48,1,0.6286835626285169
INSULIN REGULAR IV BOLUS,0.04838709677419355,3,59,3,0.02040816326530612,1,48,1,0.6286835626285169
PATCH CHECK,0.04838709677419355,3,59,9,0.02040816326530612,1,48,1,0.6286835626285169
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.04838709677419355,3,59,4,0.02040816326530612,1,48,2,0.6286835626285169
SODIUM CHLORIDE 3 % IV BOLUS,0.04838709677419355,3,59,6,0.02040816326530612,1,48,2,0.6286835626285169
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.04838709677419355,3,59,3,0.02040816326530612,1,48,1,0.6286835626285169
VITAL HIGH PROTEIN CONTINUOUS TUBE FEEDING,0.04838709677419355,3,59,5,0.02040816326530612,1,48,1,0.6286835626285169
NON-FORMULARY MEDICATION HELP ORDER,0.04838709677419355,3,59,6,0.02040816326530612,1,48,1,0.6286835626285169
NITROGLYCERIN 0.4 MG SL SUBL,0.04838709677419355,3,59,8,0.02040816326530612,1,48,1,0.6286835626285169
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.03225806451612903,2,60,2,0.061224489795918366,3,46,3,0.652975292176184
ACETAMINOPHEN 325 MG PR SUPP,0.03225806451612903,2,60,2,0.061224489795918366,3,46,4,0.652975292176184
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.03225806451612903,2,60,4,0.061224489795918366,3,46,3,0.652975292176184
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.03225806451612903,2,60,4,0.061224489795918366,3,46,5,0.652975292176184
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.06451612903225806,4,58,10,0.04081632653061224,2,47,2,0.6922611081562386
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.06451612903225806,4,58,7,0.04081632653061224,2,47,2,0.6922611081562386
ROSUVASTATIN 10 MG PO TABS,0.06451612903225806,4,58,5,0.04081632653061224,2,47,2,0.6922611081562386
LR IV BOLUS - 500 ML,0.06451612903225806,4,58,5,0.04081632653061224,2,47,2,0.6922611081562386
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.04838709677419355,3,59,7,0.08163265306122448,4,45,5,0.6973900896869679
ATORVASTATIN 10 MG PO TABS,0.0967741935483871,6,56,8,0.061224489795918366,3,46,6,0.7286680669739908
METFORMIN 500 MG PO TABS,0.06451612903225806,4,58,6,0.08163265306122448,4,45,10,0.7299788492591407
HYDROXYZINE HCL 25 MG PO TABS,0.06451612903225806,4,58,6,0.08163265306122448,4,45,6,0.7299788492591407
TAMSULOSIN 0.4 MG PO CAPS,0.08064516129032258,5,57,9,0.10204081632653061,5,44,8,0.747288885907148
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.11290322580645161,7,55,8,0.08163265306122448,4,45,5,0.7522930663842344
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.11290322580645161,7,55,14,0.08163265306122448,4,45,5,0.7522930663842344
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.11290322580645161,7,55,10,0.14285714285714285,7,42,8,0.7750978317012416
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.11290322580645161,7,55,10,0.14285714285714285,7,42,8,0.7750978317012416
PANTOPRAZOLE 40 MG PO TBEC,0.11290322580645161,7,55,11,0.14285714285714285,7,42,8,0.7750978317012416
ONDANSETRON 4 MG PO TBDL,0.3225806451612903,20,42,28,0.2857142857142857,14,35,16,0.8359652894127834
CLOPIDOGREL 75 MG PO TABS,0.3225806451612903,20,42,53,0.2857142857142857,14,35,34,0.8359652894127834
ATORVASTATIN 40 MG PO TABS,0.6935483870967742,43,19,82,0.673469387755102,33,16,60,0.8396933510170381
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.5,31,31,50,0.46938775510204084,23,26,39,0.8487696132500706
OXYMETAZOLINE 0.05 % NASAL SPRY,0.03225806451612903,2,60,7,0.02040816326530612,1,48,1,1.0
BENZONATATE 100 MG PO CAPS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.03225806451612903,2,60,2,0.02040816326530612,1,48,1,1.0
ONDANSETRON 8 MG PO TBDL,0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
BIMATOPROST 0.01 % OPHT DROP,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
BISACODYL 5 MG PO TBEC,0.016129032258064516,1,61,2,0.02040816326530612,1,48,2,1.0
NS IV BOLUS - 30 ML/KG,0.03225806451612903,2,60,2,0.02040816326530612,1,48,1,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
CARVEDILOL 25 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.0967741935483871,6,56,10,0.10204081632653061,5,44,7,1.0
NITROFURANTOIN MONOHYD/M-CRYST 100 MG PO CAPS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,3,1.0
ONDANSETRON HCL 4 MG PO TABS,0.03225806451612903,2,60,3,0.02040816326530612,1,48,1,1.0
"CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO TABS",0.03225806451612903,2,60,3,0.02040816326530612,1,48,1,1.0
APIXABAN 2.5 MG PO TABS,0.03225806451612903,2,60,3,0.04081632653061224,2,47,3,1.0
ATROPINE 0.1 MG/ML INJ SYRG,0.03225806451612903,2,60,2,0.02040816326530612,1,48,1,1.0
ACCU-CHEK FASTCLIX LANCET DRUM MISC MISC,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.03225806451612903,2,60,3,0.02040816326530612,1,48,2,1.0
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
ALLOPURINOL 100 MG PO TABS,0.03225806451612903,2,60,2,0.02040816326530612,1,48,1,1.0
ALTEPLASE IV INFUSION FOR STROKE (TRANSFER PATIENTS ONLY),0.016129032258064516,1,61,2,0.02040816326530612,1,48,1,1.0
SODIUM CHLORIDE 23.4% IV BOLUS BY MD,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.04838709677419355,3,59,3,0.04081632653061224,2,47,2,1.0
SIMVASTATIN 40 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
SERTRALINE 100 MG PO TABS,0.016129032258064516,1,61,2,0.02040816326530612,1,48,2,1.0
SENNOSIDES 8.6 MG PO TABS,0.5,31,31,64,0.4897959183673469,24,25,34,1.0
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
AMLODIPINE 2.5 MG PO TABS,0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
ROSUVASTATIN 40 MG PO TABS,0.03225806451612903,2,60,2,0.02040816326530612,1,48,2,1.0
ROSUVASTATIN 20 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
PROPOFOL 10 MG/ML IV INJECTION,0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.04838709677419355,3,59,5,0.061224489795918366,3,46,4,1.0
PREDNISONE 1 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,3,1.0
PRAVASTATIN 20 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
ASPIRIN 325 MG PO TABS,0.0967741935483871,6,56,6,0.10204081632653061,5,44,5,1.0
ATENOLOL 25 MG PO TABS,0.04838709677419355,3,59,9,0.04081632653061224,2,47,2,1.0
ATORVASTATIN 20 MG PO TABS,0.08064516129032258,5,57,6,0.061224489795918366,3,46,3,1.0
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.03225806451612903,2,60,3,0.02040816326530612,1,48,1,1.0
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
NICOTINE 21 MG/24 HR TD PT24,0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
METOPROLOL SUCCINATE 50 MG PO TB24,0.04838709677419355,3,59,8,0.04081632653061224,2,47,2,1.0
CETIRIZINE 10 MG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
LEVOTHYROXINE 125 MCG PO TABS,0.016129032258064516,1,61,1,0.02040816326530612,1,48,1,1.0
LEVOTHYROXINE 100 MCG PO TABS,0.04838709677419355,3,59,6,0.04081632653061224,2,47,3,1.0
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.03225806451612903,2,60,3,0.02040816326530612,1,48,1,1.0
LEVOFLOXACIN 750 MG PO TABS,0.016129032258064516,1,61,2,0.02040816326530612,1,48,1,1.0
LEVETIRACETAM IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.03225806451612903,2,60,3,0.02040816326530612,1,48,1,1.0
"LEVETIRACETAM IN NACL (ISO-OS) 1,500 MG/100 ML IV PGBK",0.03225806451612903,2,60,4,0.02040816326530612,1,48,1,1.0
"LEVETIRACETAM IN NACL (ISO-OS) 1,000 MG/100 ML IV PGBK",0.04838709677419355,3,59,4,0.061224489795918366,3,46,3,1.0
LEVETIRACETAM 500 MG PO TABS,0.03225806451612903,2,60,3,0.04081632653061224,2,47,3,1.0
FLUOXETINE 20 MG PO CAPS,0.04838709677419355,3,59,5,0.04081632653061224,2,47,2,1.0
LACTULOSE 20 GRAM/30 ML PO SOLN,0.03225806451612903,2,60,2,0.02040816326530612,1,48,1,1.0
