med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
HYDROMORPHONE 1 MG/ML INJ SYRG,1.0,83,0,349,0.9487179487179487,74,4,251,0.05290054101203518
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,1.0,83,0,84,0.9487179487179487,74,4,74,0.05290054101203518
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.46987951807228917,39,44,108,0.32051282051282054,25,53,48,0.055809998958396514
"DOPAMINE IN 5 % DEXTROSE 400 MG/250 ML (1,600 MCG/ML) IV SOLN",0.21686746987951808,18,65,36,0.10256410256410256,8,70,9,0.05590926377287983
EPINEPHRINE HCL IN 0.9 % NACL 100 MCG/10 ML (10 MCG/ML) IV SYRG,0.10843373493975904,9,74,19,0.02564102564102564,2,76,2,0.057858053929720335
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.10843373493975904,9,74,13,0.02564102564102564,2,76,2,0.057858053929720335
"DOBUTAMINE IN D5W 500 MG/250 ML (2,000 MCG/ML) IV SOLP",0.10843373493975904,9,74,15,0.02564102564102564,2,76,2,0.057858053929720335
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.10843373493975904,9,74,13,0.02564102564102564,2,76,2,0.057858053929720335
DOCUSATE SODIUM 100 MG PO CAPS,0.4457831325301205,37,46,102,0.6025641025641025,47,31,120,0.058346503549452186
WARFARIN 5 MG PO TABS,0.18072289156626506,15,68,38,0.07692307692307693,6,72,11,0.062135436010114634
SODIUM CHLORIDE 10 % INH NEBU,0.08433734939759036,7,76,13,0.01282051282051282,1,77,1,0.06458461091343054
CHLOROTHIAZIDE 500 MG PO TABS,0.08433734939759036,7,76,14,0.01282051282051282,1,77,1,0.06458461091343054
BUMETANIDE 2 MG PO TABS,0.08433734939759036,7,76,26,0.01282051282051282,1,77,2,0.06458461091343054
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.26506024096385544,22,61,82,0.14102564102564102,11,67,26,0.07774768948938002
HYDRALAZINE 25 MG PO TABS,0.1566265060240964,13,70,31,0.0641025641025641,5,73,10,0.08057623399006095
AMIODARONE IVPB,0.12048192771084337,10,73,17,0.038461538461538464,3,75,5,0.0812639535955134
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.12048192771084337,10,73,47,0.038461538461538464,3,75,3,0.0812639535955134
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.6024096385542169,50,33,199,0.46153846153846156,36,42,71,0.08348326339179188
TAMSULOSIN 0.4 MG PO CAPS,0.20481927710843373,17,66,39,0.10256410256410256,8,70,12,0.08449886357216391
INSULIN REGULAR IV BOLUS,0.37349397590361444,31,52,37,0.24358974358974358,19,59,19,0.08927943611584588
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.9759036144578314,81,2,256,0.9102564102564102,71,7,84,0.09105095600200083
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.1686746987951807,14,69,18,0.07692307692307693,6,72,6,0.09607666526862624
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.1686746987951807,14,69,22,0.07692307692307693,6,72,7,0.09607666526862624
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.0963855421686747,8,75,16,0.02564102564102564,2,76,3,0.10009813500993404
LORAZEPAM 2 MG/ML INJ SOLN,0.0963855421686747,8,75,14,0.02564102564102564,2,76,2,0.10009813500993404
CALCIUM CHLORIDE 100 MG/ML (10 %) IV SYRG,0.0963855421686747,8,75,18,0.02564102564102564,2,76,2,0.10009813500993404
ELIQUIS 5 MG PO TABS,0.012048192771084338,1,82,1,0.0641025641025641,5,73,5,0.1084109401719561
FERROUS SULFATE 300 MG (60 MG IRON)/5 ML PO LIQD,0.07228915662650602,6,77,8,0.01282051282051282,1,77,1,0.11807157504499065
BISACODYL 10 MG PR SUPP,0.963855421686747,80,3,190,0.8974358974358975,70,8,92,0.12258391110827414
PROPOFOL 10 MG/ML IV INFUSION,0.3614457831325301,30,53,67,0.24358974358974358,19,59,23,0.12407674908417603
ATORVASTATIN 20 MG PO TABS,0.1927710843373494,16,67,24,0.10256410256410256,8,70,8,0.12509661739252076
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.14457831325301204,12,71,28,0.0641025641025641,5,73,8,0.1252978631450906
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.14457831325301204,12,71,13,0.0641025641025641,5,73,5,0.1252978631450906
MELATONIN 3 MG PO TABS,0.3855421686746988,32,51,48,0.2692307692307692,21,57,27,0.13291593194956086
CEFAZOLIN + NS MIXTURE (SHC OR),0.10843373493975904,9,74,9,0.038461538461538464,3,75,3,0.13314067400416035
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.10843373493975904,9,74,11,0.038461538461538464,3,75,3,0.13314067400416035
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.10843373493975904,9,74,9,0.038461538461538464,3,75,3,0.13314067400416035
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.6867469879518072,57,26,166,0.5641025641025641,44,34,81,0.14199399349153935
AMLODIPINE 5 MG PO TABS,0.30120481927710846,25,58,63,0.19230769230769232,15,63,27,0.1442198010940375
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.1566265060240964,13,70,19,0.07692307692307693,6,72,7,0.1453261873106081
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.4457831325301205,37,46,169,0.3333333333333333,26,52,69,0.15049617448281122
MELATONIN 5 MG PO TABS,0.7951807228915663,66,17,111,0.6923076923076923,54,24,71,0.15061234073915794
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),0.37349397590361444,31,52,46,0.48717948717948717,38,40,57,0.15514508659127163
CUSTOM INV (HIGH ALERT) - MIXTURE,0.024096385542168676,2,81,8,0.07692307692307693,6,72,15,0.15773571348926607
ASPIRIN 325 MG PO TABS,0.024096385542168676,2,81,3,0.07692307692307693,6,72,9,0.15773571348926607
WARFARIN 4 MG PO TABS,0.12048192771084337,10,73,20,0.05128205128205128,4,74,7,0.16318941662780603
ZZZ IMS TEMPLATE,0.3373493975903614,28,55,52,0.23076923076923078,18,60,27,0.16344568027166592
TRAZODONE 50 MG PO TABS,0.3373493975903614,28,55,45,0.23076923076923078,18,60,21,0.16344568027166592
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.08433734939759036,7,76,11,0.02564102564102564,2,76,2,0.16921356149932154
HYDRALAZINE 50 MG PO TABS,0.08433734939759036,7,76,14,0.02564102564102564,2,76,3,0.16921356149932154
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.08433734939759036,7,76,10,0.02564102564102564,2,76,3,0.16921356149932154
EPOPROSTENOL (VELETRI) INHALATION SYRINGE (PREMIX),0.08433734939759036,7,76,11,0.02564102564102564,2,76,2,0.16921356149932154
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.7469879518072289,62,21,66,0.8461538461538461,66,12,66,0.1709676280207274
AMLODIPINE 10 MG PO TABS,0.13253012048192772,11,72,20,0.0641025641025641,5,73,6,0.19030584309482912
HYDRALAZINE 20 MG/ML INJ SOLN,0.13253012048192772,11,72,22,0.0641025641025641,5,73,9,0.19030584309482912
ASPIRIN 300 MG PR SUPP,0.8072289156626506,67,16,71,0.717948717948718,56,22,56,0.19835720176911104
HYDROMORPHONE 1 MG/ML IV PCA,0.012048192771084338,1,82,1,0.05128205128205128,4,74,4,0.19905877201127392
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.3855421686746988,32,51,62,0.48717948717948717,38,40,80,0.2069438775422784
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.6024096385542169,50,33,82,0.5,39,39,46,0.20772209494805663
DORNASE ALFA 1 MG/ML INH SOLN,0.060240963855421686,5,78,5,0.01282051282051282,1,77,1,0.21128729655828987
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.060240963855421686,5,78,8,0.01282051282051282,1,77,1,0.21128729655828987
QUETIAPINE 25 MG PO TABS,0.060240963855421686,5,78,19,0.01282051282051282,1,77,1,0.21128729655828987
WARFARIN 2.5 MG PO TABS,0.060240963855421686,5,78,6,0.01282051282051282,1,77,2,0.21128729655828987
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.060240963855421686,5,78,5,0.01282051282051282,1,77,1,0.21128729655828987
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.0963855421686747,8,75,10,0.038461538461538464,3,75,3,0.2127383512238373
WARFARIN 3 MG PO TABS,0.0963855421686747,8,75,13,0.038461538461538464,3,75,5,0.2127383512238373
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,1.0,83,0,115,0.9743589743589743,76,2,107,0.23315217391304344
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,1.0,83,0,121,0.9743589743589743,76,2,103,0.23315217391304344
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,1.0,83,0,202,0.9743589743589743,76,2,146,0.23315217391304344
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,1.0,83,0,88,0.9743589743589743,76,2,79,0.23315217391304344
CARVEDILOL 3.125 MG PO TABS,0.1686746987951807,14,69,22,0.10256410256410256,8,70,13,0.25673470177117697
AMIODARONE IV INFUSION (CENTRAL LINE) - MIXTURE,0.43373493975903615,36,47,95,0.34615384615384615,27,51,65,0.26372291711497053
CARVEDILOL 6.25 MG PO TABS,0.18072289156626506,15,68,43,0.11538461538461539,9,69,21,0.27483108262234873
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.07228915662650602,6,77,7,0.02564102564102564,2,76,2,0.27853246743967086
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.07228915662650602,6,77,9,0.02564102564102564,2,76,3,0.27853246743967086
ESCITALOPRAM OXALATE 10 MG PO TABS,0.07228915662650602,6,77,7,0.02564102564102564,2,76,2,0.27853246743967086
CEPHALEXIN 500 MG PO CAPS,0.07228915662650602,6,77,9,0.02564102564102564,2,76,5,0.27853246743967086
"ALBUMIN, HUMAN 5 % 5 % IV SOLP",0.7710843373493976,64,19,261,0.6923076923076923,54,24,124,0.28815969487813264
WARFARIN PER PHARMACY PROTOCOL,0.1927710843373494,16,67,20,0.1282051282051282,10,68,13,0.29130073954801594
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.8674698795180723,72,11,103,0.7948717948717948,62,16,71,0.291488046684439
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.3373493975903614,28,55,33,0.2564102564102564,20,58,20,0.30280425008104067
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.963855421686747,80,3,132,0.9230769230769231,72,6,113,0.31715943029623683
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.1566265060240964,13,70,22,0.23076923076923078,18,60,22,0.3174326029628376
WARFARIN 2 MG PO TABS,0.08433734939759036,7,76,11,0.038461538461538464,3,75,5,0.3304828899745591
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.08433734939759036,7,76,7,0.038461538461538464,3,75,3,0.3304828899745591
DESMOPRESSIN IVPB,0.08433734939759036,7,76,12,0.038461538461538464,3,75,3,0.3304828899745591
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.7469879518072289,62,21,74,0.8205128205128205,64,14,70,0.3393546105668491
SODIUM PHOSPHATE IVPB,0.0963855421686747,8,75,18,0.15384615384615385,12,66,13,0.3410077764515078
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.26506024096385544,22,61,27,0.19230769230769232,15,63,17,0.3490475070167456
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.26506024096385544,22,61,27,0.19230769230769232,15,63,16,0.3490475070167456
LISINOPRIL 5 MG PO TABS,0.1566265060240964,13,70,25,0.10256410256410256,8,70,14,0.3551390854933275
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.9879518072289156,82,1,180,0.9615384615384616,75,3,154,0.35522376269642647
METOPROLOL TARTRATE 75 MG PO TABS,0.012048192771084338,1,82,1,0.038461538461538464,3,75,3,0.3552237626964265
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.012048192771084338,1,82,1,0.038461538461538464,3,75,5,0.3552237626964265
CHLOROTHIAZIDE 250 MG PO TABS,0.012048192771084338,1,82,2,0.038461538461538464,3,75,5,0.3552237626964265
BARIUM SULFATE 40 % (W/V) PO POWD,0.04819277108433735,4,79,4,0.01282051282051282,1,77,1,0.36834897872296235
CIPROFLOXACIN HCL 500 MG PO TABS,0.04819277108433735,4,79,4,0.01282051282051282,1,77,1,0.36834897872296235
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.04819277108433735,4,79,7,0.01282051282051282,1,77,1,0.36834897872296235
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.04819277108433735,4,79,5,0.01282051282051282,1,77,1,0.36834897872296235
MULTIVIT-MIN-FERROUS GLUCONATE 9 MG IRON/15 ML PO LIQD,0.04819277108433735,4,79,7,0.01282051282051282,1,77,1,0.36834897872296235
LEVOTHYROXINE 75 MCG PO TABS,0.04819277108433735,4,79,5,0.01282051282051282,1,77,2,0.36834897872296235
ROCURONIUM 10 MG/ML IV SOLN,0.04819277108433735,4,79,12,0.01282051282051282,1,77,2,0.36834897872296235
GUAIFENESIN 100 MG/5 ML PO LIQD,0.04819277108433735,4,79,6,0.01282051282051282,1,77,1,0.36834897872296235
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.04819277108433735,4,79,6,0.01282051282051282,1,77,1,0.36834897872296235
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.04819277108433735,4,79,5,0.01282051282051282,1,77,1,0.36834897872296235
ALBUTEROL SULFATE 2.5 MG/0.5 ML INH NEBU,0.04819277108433735,4,79,4,0.01282051282051282,1,77,1,0.36834897872296235
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.2891566265060241,24,59,29,0.358974358974359,28,50,29,0.40025041713694837
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.2891566265060241,24,59,29,0.358974358974359,28,50,29,0.40025041713694837
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB (COMPOUNDED),0.3132530120481928,26,57,110,0.38461538461538464,30,48,48,0.40834242308683777
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.6867469879518072,57,26,72,0.6153846153846154,48,30,54,0.4083424230868378
AMIODARONE 200 MG PO TABS,0.42168674698795183,35,48,101,0.358974358974359,28,50,66,0.4248881078375334
ELECTROLYTE-R (PH 7.4) IV SOLP,0.42168674698795183,35,48,39,0.358974358974359,28,50,31,0.4248881078375334
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.5421686746987951,45,38,140,0.6153846153846154,48,30,93,0.4249574258667206
PANTOPRAZOLE 40 MG PO TBEC,0.4939759036144578,41,42,71,0.4230769230769231,33,45,58,0.42952335084883475
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.42168674698795183,35,48,40,0.48717948717948717,38,40,40,0.4315787584759034
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML IV PGBK,0.024096385542168676,2,81,3,0.05128205128205128,4,74,6,0.4317926138830763
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.024096385542168676,2,81,2,0.05128205128205128,4,74,4,0.4317926138830763
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.024096385542168676,2,81,2,0.05128205128205128,4,74,4,0.4317926138830763
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.024096385542168676,2,81,2,0.05128205128205128,4,74,4,0.4317926138830763
PAPAVERINE 30 MG/ML INJ SOLN,0.024096385542168676,2,81,2,0.05128205128205128,4,74,4,0.4317926138830763
LOSARTAN 25 MG PO TABS,0.12048192771084337,10,73,31,0.07692307692307693,6,72,6,0.4342521136452945
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.060240963855421686,5,78,10,0.02564102564102564,2,76,2,0.4443266003415379
ETOMIDATE 2 MG/ML IV SOLN,0.060240963855421686,5,78,10,0.02564102564102564,2,76,4,0.4443266003415379
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.060240963855421686,5,78,8,0.02564102564102564,2,76,2,0.4443266003415379
NITROGLYCERIN IN D5W 50 MG/250 ML (MCG/MIN) INFUSION,0.060240963855421686,5,78,5,0.02564102564102564,2,76,2,0.4443266003415379
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.26506024096385544,22,61,34,0.20512820512820512,16,62,17,0.4582246405533787
LABETALOL 5 MG/ML IV SOLN,0.13253012048192772,11,72,43,0.08974358974358974,7,71,14,0.45837373972023554
ONDANSETRON 4 MG PO TBDL,1.0,83,0,157,0.9871794871794872,77,1,145,0.48447204968944096
KETOROLAC 15 MG/ML INJ SOLN,0.25301204819277107,21,62,38,0.3076923076923077,24,54,38,0.4847558515323698
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.03614457831325301,3,80,3,0.0641025641025641,5,73,5,0.48525135260796337
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.07228915662650602,6,77,12,0.038461538461538464,3,75,4,0.4971702793203694
FOLIC ACID 1 MG PO TABS,0.07228915662650602,6,77,8,0.038461538461538464,3,75,4,0.4971702793203694
