med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.0872093023255814,15,157,22,0.010256410256410256,2,193,4,0.0006436032828523456
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.10465116279069768,18,154,23,0.020512820512820513,4,191,4,0.0007295771297214056
DEXAMETHASONE 4 MG PO TABS,0.10465116279069768,18,154,28,0.020512820512820513,4,191,5,0.0007295771297214056
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.20348837209302326,35,137,236,0.08205128205128205,16,179,46,0.0008503111745250727
HEPARIN IV INFUSION (LVAD PROTOCOL - NORMAL RISK),0.06976744186046512,12,160,22,0.005128205128205128,1,194,1,0.0009120472266204983
FLUMAZENIL 0.1 MG/ML IV SOLN,0.16279069767441862,28,144,47,0.05641025641025641,11,184,13,0.0011230568200216434
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.18604651162790697,32,140,55,0.07179487179487179,14,181,20,0.0013763345252585768
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.1686046511627907,29,143,67,0.06153846153846154,12,183,19,0.0014241748957699383
ELECTROLYTE-R (PH 7.4) IV SOLP,0.1744186046511628,30,142,47,0.06666666666666667,13,182,17,0.0017754566595627316
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.06395348837209303,11,161,19,0.005128205128205128,1,194,2,0.0018427012257988225
FREE WATER BOLUS,0.06395348837209303,11,161,35,0.005128205128205128,1,194,1,0.0018427012257988225
OXYCODONE 5 MG PO TABS,0.4186046511627907,72,100,223,0.26153846153846155,51,144,117,0.001874145581322886
PANTOPRAZOLE 40 MG IV SOLR,0.23837209302325582,41,131,77,0.11282051282051282,22,173,29,0.0021031551413405996
SODIUM CHLORIDE 0.9 % IV SOLP,0.2616279069767442,45,127,90,0.13333333333333333,26,169,37,0.002252667587161479
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.0872093023255814,15,157,19,0.015384615384615385,3,192,5,0.00256245114553422
LR IV BOLUS - 500 ML,0.4127906976744186,71,101,165,0.26153846153846155,51,144,89,0.0026719544437074022
VASOPRESSIN IN 0.9 % SOD CHLOR 60 UNIT/100 ML (0.6 UNIT/ML) IV SOLN,0.1686046511627907,29,143,36,0.06666666666666667,13,182,17,0.0028224701906725616
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.20930232558139536,36,136,62,0.09743589743589744,19,176,21,0.003249392452738803
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.1744186046511628,30,142,59,0.07179487179487179,14,181,28,0.003416711277161896
ZINC SULFATE 220 (50) MG PO CAPS,0.05813953488372093,10,162,18,0.005128205128205128,1,194,1,0.0036956094696851106
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.09883720930232558,17,155,41,0.02564102564102564,5,190,5,0.0037106078663619747
METOPROLOL TARTRATE 25 MG PO TABS,0.13953488372093023,24,148,61,0.05128205128205128,10,185,31,0.003891134944039517
MULTIVIT-MIN-FERROUS GLUCONATE 9 MG IRON/15 ML PO LIQD,0.06976744186046512,12,160,26,0.010256410256410256,2,193,3,0.004447317304704107
SODIUM PHOSPHATE IVPB,0.13372093023255813,23,149,48,0.046153846153846156,9,186,10,0.004728674961312036
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.14534883720930233,25,147,42,0.05641025641025641,11,184,18,0.00478196728190164
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.1686046511627907,29,143,33,0.07179487179487179,14,181,16,0.005295528768252213
HEPARIN IV BOLUS (DVT/PE PROTOCOL),0.10465116279069768,18,154,24,0.03076923076923077,6,189,6,0.005303360073968722
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.10465116279069768,18,154,35,0.03076923076923077,6,189,13,0.005303360073968722
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.2558139534883721,44,128,62,0.13846153846153847,27,168,35,0.005332532557250188
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.1511627906976744,26,146,58,0.06153846153846154,12,183,18,0.005781667006535543
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.12209302325581395,21,151,45,0.041025641025641026,8,187,10,0.005840931862009749
NORMOSOL-R IV BOLUS - 500 ML,0.38372093023255816,66,106,198,0.2512820512820513,49,146,81,0.006915388949114504
HEPARIN IV INFUSION (DVT/PE PROTOCOL),0.11046511627906977,19,153,27,0.035897435897435895,7,188,8,0.007218579717280222
"HEPARIN IV REBOLUS (DVT/PE PROTOCOL, HAL < 0.3)",0.11046511627906977,19,153,25,0.035897435897435895,7,188,8,0.007218579717280222
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.08139534883720931,14,158,17,0.020512820512820513,4,191,4,0.007736107682153026
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.13372093023255813,23,149,27,0.05128205128205128,10,185,10,0.00955230202748328
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.13372093023255813,23,149,28,0.05128205128205128,10,185,10,0.00955230202748328
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.0872093023255814,15,157,25,0.02564102564102564,5,190,8,0.010993166490921774
LORAZEPAM 2 MG/ML INJ SOLN,0.22093023255813954,38,134,93,0.11794871794871795,23,172,43,0.011048676015397645
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.28488372093023256,49,123,80,0.17435897435897435,34,161,43,0.012595207797246145
VANCOMYCIN-WATER INJECT (PEG) 750 MG/150 ML IV PGBK,0.13953488372093023,24,148,36,0.06153846153846154,12,183,16,0.013834338385189469
MORPHINE 2 MG/ML IV SYRG,0.046511627906976744,8,164,18,0.005128205128205128,1,194,1,0.014478631705520993
LABETALOL 5 MG/ML IV SOLN,0.06976744186046512,12,160,20,0.015384615384615385,3,192,4,0.014642546256056266
VANCOMYCIN 500 MG/100 ML D5W MINIBAG PLUS,0.06976744186046512,12,160,22,0.015384615384615385,3,192,4,0.014642546256056266
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.06976744186046512,12,160,16,0.015384615384615385,3,192,3,0.014642546256056266
LR IV BOLUS - 250 ML,0.09302325581395349,16,156,30,0.03076923076923077,6,189,6,0.014783083473062472
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.5,86,86,126,0.36923076923076925,72,123,79,0.01500336195400987
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.11046511627906977,19,153,42,0.041025641025641026,8,187,12,0.015093893471373918
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.11046511627906977,19,153,26,0.041025641025641026,8,187,14,0.015093893471373918
GADOBUTROL 1 MMOL/ML IV SOLUTION (RADIOLOGY) 7.5 ML,0.05813953488372093,10,162,10,0.010256410256410256,2,193,2,0.015371418739847265
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.5116279069767442,88,84,147,0.38461538461538464,75,120,121,0.015712385244486038
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.08139534883720931,14,158,23,0.02564102564102564,5,190,5,0.018507069512979007
SODIUM CHLORIDE 3 % INH NEBU,0.09883720930232558,17,155,34,0.035897435897435895,7,188,10,0.01905996047254631
CIPROFLOXACIN HCL 500 MG PO TABS,0.0872093023255814,15,157,26,0.16923076923076924,33,162,67,0.020659746325370636
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.12209302325581395,21,151,43,0.05128205128205128,10,185,18,0.022691569508564796
GUAIFENESIN 100 MG/5 ML PO LIQD,0.12209302325581395,21,151,39,0.05128205128205128,10,185,13,0.022691569508564796
HYDROMORPHONE 1 MG/ML INJ SYRG,0.436046511627907,75,97,267,0.31794871794871793,62,133,172,0.023136084464362612
QUETIAPINE 25 MG PO TABS,0.10465116279069768,18,154,54,0.041025641025641026,8,187,15,0.02377180065890499
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.10465116279069768,18,154,27,0.041025641025641026,8,187,11,0.02377180065890499
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.36627906976744184,63,109,79,0.2564102564102564,50,145,59,0.024009493731153714
ETOMIDATE 2 MG/ML IV SOLN,0.0872093023255814,15,157,23,0.03076923076923077,6,189,6,0.024137852393359808
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.0872093023255814,15,157,26,0.03076923076923077,6,189,8,0.024137852393359808
SENNOSIDES 8.6 MG PO TABS,0.7441860465116279,128,44,249,0.6307692307692307,123,72,184,0.024300116749661045
GABAPENTIN 600 MG PO TABS,0.06395348837209303,11,161,28,0.015384615384615385,3,192,9,0.025549666224176162
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.06395348837209303,11,161,13,0.015384615384615385,3,192,3,0.025549666224176162
ENOXAPARIN 60 MG/0.6 ML SC SYRG,0.05232558139534884,9,163,12,0.010256410256410256,2,193,3,0.028047995619526072
SUVOREXANT 5 MG PO TABS,0.040697674418604654,7,165,8,0.005128205128205128,1,194,1,0.02820605403327264
DEXAMETHASONE 2 MG PO TABS,0.040697674418604654,7,165,12,0.005128205128205128,1,194,1,0.02820605403327264
CARVEDILOL 6.25 MG PO TABS,0.040697674418604654,7,165,12,0.005128205128205128,1,194,2,0.02820605403327264
PHYTONADIONE (VITAMIN K1) 10 MG/ML INJ SOLN,0.040697674418604654,7,165,9,0.005128205128205128,1,194,1,0.02820605403327264
HYDROXYZINE HCL 10 MG PO TABS,0.040697674418604654,7,165,8,0.005128205128205128,1,194,2,0.02820605403327264
NALOXONE 0.4 MG/ML INJ SOLN,0.5465116279069767,94,78,179,0.4307692307692308,84,111,116,0.028448342973091116
NS IV BOLUS - 500 ML,0.2616279069767442,45,127,62,0.1641025641025641,32,163,57,0.028612365553186657
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.09302325581395349,16,156,22,0.035897435897435895,7,188,8,0.030292858708506162
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,0.09302325581395349,16,156,22,0.035897435897435895,7,188,8,0.030292858708506162
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.0755813953488372,13,159,16,0.02564102564102564,5,190,7,0.03065000512400568
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.1744186046511628,30,142,72,0.09743589743589744,19,176,39,0.03237171778065104
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.06976744186046512,12,160,18,0.020512820512820513,4,191,7,0.03724947657143292
ACETAMINOPHEN 650 MG PR SUPP,0.08139534883720931,14,158,18,0.03076923076923077,6,189,10,0.038772015553265746
CEFEPIME 1 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.22093023255813954,38,134,49,0.13846153846153847,27,168,37,0.040973920284686285
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.14534883720930233,25,147,60,0.07692307692307693,15,180,26,0.043698081564637045
AMIODARONE IV INFUSION (CENTRAL LINE) - MIXTURE,0.05813953488372093,10,162,19,0.015384615384615385,3,192,5,0.04392514243615368
LACTATED RINGERS IV SOLP,0.20348837209302326,35,137,46,0.12307692307692308,24,171,28,0.04576979590127814
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.12209302325581395,21,151,41,0.06153846153846154,12,183,18,0.04617390530551297
MELATONIN 5 MG PO TABS,0.5755813953488372,99,73,175,0.4666666666666667,91,104,107,0.04659035339704783
FOLIC ACID 1 MG PO TABS,0.0872093023255814,15,157,23,0.035897435897435895,7,188,9,0.04737234194081413
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.1744186046511628,30,142,48,0.10256410256410256,20,175,21,0.04866514590430582
LANSOPRAZOLE 30 MG PO TBLD,0.06976744186046512,12,160,17,0.02564102564102564,5,190,9,0.049863336958170135
NS IV BOLUS - 250 ML,0.06976744186046512,12,160,16,0.02564102564102564,5,190,5,0.049863336958170135
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.06976744186046512,12,160,15,0.02564102564102564,5,190,7,0.049863336958170135
CHLOROTHIAZIDE SODIUM 500 MG IV SOLR,0.046511627906976744,8,164,40,0.010256410256410256,2,193,3,0.05041487302951389
CETIRIZINE 10 MG PO TABS,0.046511627906976744,8,164,10,0.010256410256410256,2,193,2,0.05041487302951389
SODIUM CHLORIDE 0.9% FOR INHALED EPOPROSTENOL ADMINISTRATION,0.046511627906976744,8,164,9,0.010256410256410256,2,193,2,0.05041487302951389
EPOPROSTENOL (VELETRI) 40 MCG/ML INHALATION SYRINGE (PREMIX) - NEW CONCENTRATION,0.046511627906976744,8,164,9,0.010256410256410256,2,193,2,0.05041487302951389
CEFTRIAXONE 2 GRAM IV SOLR,0.03488372093023256,6,166,10,0.005128205128205128,1,194,3,0.0542317529864048
ATOVAQUONE 750 MG/5 ML PO SUSP,0.03488372093023256,6,166,11,0.005128205128205128,1,194,1,0.0542317529864048
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.03488372093023256,6,166,10,0.005128205128205128,1,194,1,0.0542317529864048
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.09302325581395349,16,156,20,0.041025641025641026,8,187,8,0.05633036674449787
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.13372093023255813,23,149,41,0.07179487179487179,14,181,27,0.05661122402617064
ONDANSETRON 4 MG PO TBDL,0.6337209302325582,109,63,162,0.5333333333333333,104,91,135,0.056849739452903086
MELATONIN 3 MG PO TABS,0.16279069767441862,28,144,39,0.09230769230769231,18,177,22,0.05714846525490626
MISCELLANEOUS MEDICATION HELP ORDER,0.06395348837209303,11,161,14,0.020512820512820513,4,191,9,0.061056156940763676
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.3372093023255814,58,114,152,0.24615384615384617,48,147,78,0.06478441505550003
PANTOPRAZOLE 20 MG PO TBEC,0.011627906976744186,2,170,2,0.046153846153846156,9,186,10,0.06715174192435772
APIXABAN 5 MG PO TABS,0.14534883720930233,25,147,68,0.08205128205128205,16,179,33,0.06747778170169556
AZITHROMYCIN 500 MG PO TABS,0.005813953488372093,1,171,1,0.035897435897435895,7,188,9,0.07161665411301994
MIDODRINE 5 MG PO TABS,0.08139534883720931,14,158,37,0.035897435897435895,7,188,17,0.07280293386281318
VANCOMYCIN 750 MG IN D5W 250 ML IVPB,0.1511627906976744,26,146,34,0.08717948717948718,17,178,19,0.07302951999393507
CARVEDILOL 12.5 MG PO TABS,0.05232558139534884,9,163,14,0.015384615384615385,3,192,3,0.07424996986833626
POSACONAZOLE 100 MG PO TBEC,0.05232558139534884,9,163,20,0.015384615384615385,3,192,6,0.07424996986833626
EPINEPHRINE 0.1 MG/ML INJ SYRG,0.05232558139534884,9,163,13,0.015384615384615385,3,192,8,0.07424996986833626
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB (COMPOUNDED),0.05232558139534884,9,163,10,0.015384615384615385,3,192,3,0.07424996986833626
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.05232558139534884,9,163,14,0.015384615384615385,3,192,3,0.07424996986833626
FAT EMUL-SOY-MCT-OLIV-FISH OIL 20 % IV EMUL,0.05232558139534884,9,163,83,0.015384615384615385,3,192,14,0.07424996986833626
ZZZ IMS TEMPLATE,0.21511627906976744,37,135,74,0.14358974358974358,28,167,42,0.07671365538785864
OXYCODONE 5 MG/5 ML PO SOLN,0.06395348837209303,11,161,16,0.02564102564102564,5,190,6,0.07955765644712523
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.06395348837209303,11,161,12,0.02564102564102564,5,190,7,0.07955765644712523
AMIODARONE 200 MG PO TABS,0.06395348837209303,11,161,33,0.02564102564102564,5,190,10,0.07955765644712523
FUROSEMIDE 20 MG PO TABS,0.12790697674418605,22,150,41,0.07179487179487179,14,181,23,0.08007229680003758
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.3953488372093023,68,104,101,0.3076923076923077,60,135,85,0.08063479812785043
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.19186046511627908,33,139,45,0.12307692307692308,24,171,27,0.08306505372279566
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.19186046511627908,33,139,45,0.12307692307692308,24,171,25,0.08306505372279566
ASPIRIN 81 MG PO CHEW,0.16279069767441862,28,144,48,0.09743589743589744,19,176,22,0.08429609654865775
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.11046511627906977,19,153,23,0.05641025641025641,11,184,13,0.08439854977659368
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.0872093023255814,15,157,21,0.041025641025641026,8,187,10,0.08457334818976553
BARIUM SULFATE 40 % (W/V) PO SUSP,0.0872093023255814,15,157,15,0.041025641025641026,8,187,8,0.08457334818976553
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.0872093023255814,15,157,15,0.041025641025641026,8,187,8,0.08457334818976553
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.19767441860465115,34,138,51,0.1282051282051282,25,170,28,0.08718197919103565
"MULTIVITAMINS (+ FOLIC ACID, THIAMINE, VIT K) IVPB",0.040697674418604654,7,165,7,0.010256410256410256,2,193,2,0.08903941646573285
VALACYCLOVIR 500 MG PO TABS,0.040697674418604654,7,165,12,0.010256410256410256,2,193,2,0.08903941646573285
HEPARIN IV INFUSION (HIGH BLEEDING RISK PROTOCOL),0.040697674418604654,7,165,9,0.010256410256410256,2,193,2,0.08903941646573285
CALCIUM ACETATE(PHOSPHAT BIND) 667 MG PO CAPS,0.040697674418604654,7,165,11,0.010256410256410256,2,193,2,0.08903941646573285
BARIUM SULFATE 81 % (W/W) PO POWD,0.040697674418604654,7,165,7,0.010256410256410256,2,193,2,0.08903941646573285
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.11627906976744186,20,152,27,0.06153846153846154,12,183,15,0.09391312169932622
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.11627906976744186,20,152,25,0.06153846153846154,12,183,15,0.09391312169932622
APIXABAN 2.5 MG PO TABS,0.06976744186046512,12,160,20,0.03076923076923077,6,189,11,0.09472342656175442
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.06976744186046512,12,160,18,0.03076923076923077,6,189,7,0.09472342656175442
VANCOMYCIN-WATER INJECT (PEG) 500 MG/100 ML IV PGBK,0.06976744186046512,12,160,16,0.03076923076923077,6,189,9,0.09472342656175442
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.06976744186046512,12,160,18,0.03076923076923077,6,189,9,0.09472342656175442
STANFORD BOWEL SOLUTION,0.06976744186046512,12,160,24,0.03076923076923077,6,189,9,0.09472342656175442
CIPROFLOXACIN IN 5 % DEXTROSE 400 MG/200 ML IV PGBK,0.01744186046511628,3,169,5,0.05128205128205128,10,185,17,0.09480023645756243
PROPOFOL 10 MG/ML IV INFUSION,0.09302325581395349,16,156,29,0.046153846153846156,9,186,17,0.09638634112980737
LACTULOSE ENEMA,0.05813953488372093,10,162,27,0.020512820512820513,4,191,6,0.09832341780915402
SODIUM HYPOCHLORITE 0.0125 % TP SOLN,0.05813953488372093,10,162,15,0.020512820512820513,4,191,9,0.09832341780915402
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.05813953488372093,10,162,11,0.020512820512820513,4,191,8,0.09832341780915402
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.3081395348837209,53,119,108,0.23076923076923078,45,150,84,0.09934161266042649
TRAZODONE 50 MG PO TABS,0.1744186046511628,30,142,55,0.11282051282051282,22,173,28,0.10036552917710259
LEVOFLOXACIN IN D5W 500 MG/100 ML IV PGBK,0.029069767441860465,5,167,5,0.005128205128205128,1,194,3,0.1026297553298009
CITALOPRAM 10 MG PO TABS,0.029069767441860465,5,167,5,0.005128205128205128,1,194,1,0.1026297553298009
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE NPO,0.029069767441860465,5,167,5,0.005128205128205128,1,194,1,0.1026297553298009
FERROUS SULFATE 300 MG (60 MG IRON)/5 ML PO LIQD,0.029069767441860465,5,167,9,0.005128205128205128,1,194,1,0.1026297553298009
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.029069767441860465,5,167,7,0.005128205128205128,1,194,1,0.1026297553298009
FUROSEMIDE 100 MG/100 ML NS MINIBAG PLUS CONTINUOUS INFUSION,0.029069767441860465,5,167,7,0.005128205128205128,1,194,1,0.1026297553298009
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.029069767441860465,5,167,7,0.005128205128205128,1,194,1,0.1026297553298009
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.11627906976744186,20,152,49,0.06666666666666667,13,182,21,0.10354801574304716
LR IV BOLUS - 1000 ML,0.32558139534883723,56,116,104,0.24615384615384617,48,147,67,0.10447424301612063
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.0755813953488372,13,159,15,0.035897435897435895,7,188,9,0.10980711234116902
METOCLOPRAMIDE HCL 10 MG PO TABS,0.011627906976744186,2,170,4,0.041025641025641026,8,187,11,0.11149427841474682
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.12209302325581395,21,151,23,0.07179487179487179,14,181,22,0.1115381285900385
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.10465116279069768,18,154,20,0.05641025641025641,11,184,13,0.119820083654084
AZITHROMYCIN 250 MG PO TABS,0.09883720930232558,17,155,17,0.15384615384615385,30,165,40,0.12093460972196093
SPIRONOLACTONE 25 MG PO TABS,0.023255813953488372,4,168,13,0.06153846153846154,12,183,17,0.1218991530798329
OXYCODONE 10 MG PO TR12,0.046511627906976744,8,164,13,0.015384615384615385,3,192,3,0.12309446155775866
NARCAN 4 MG/ACTUATION NASAL SPRY,0.046511627906976744,8,164,10,0.015384615384615385,3,192,4,0.12309446155775866
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.08139534883720931,14,158,16,0.041025641025641026,8,187,8,0.12468149024606215
