med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
BARIUM SULFATE 40 % (W/V) PO SUSP,0.11818181818181818,26,194,28,0.03787878787878788,10,254,10,0.0008697262108092817
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.11818181818181818,26,194,28,0.03787878787878788,10,254,10,0.0008697262108092817
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.3409090909090909,75,145,128,0.20454545454545456,54,210,70,0.0009224335015589674
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.36363636363636365,80,140,109,0.22727272727272727,60,204,74,0.00124167489854014
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.10909090909090909,24,196,39,0.03409090909090909,9,255,13,0.0016847481484030535
CEFPODOXIME 200 MG PO TABS,0.013636363636363636,3,217,6,0.07196969696969698,19,245,34,0.0018193715730416551
APIXABAN 5 MG PO TABS,0.1409090909090909,31,189,95,0.056818181818181816,15,249,31,0.0018228749384601062
BICARB DIAL SOLN15 WITHOUT CAL K (4 MEQ/L) -MG (1.2 MEQ/L) HEMODIAL SOLN,0.08181818181818182,18,202,39,0.01893939393939394,5,259,12,0.0019599861652394033
HEPARIN IV BOLUS (DVT/PE PROTOCOL),0.07272727272727272,16,204,21,0.015151515151515152,4,260,5,0.002094533799839709
ELECTROLYTE-R (PH 7.4) IV SOLP,0.20909090909090908,46,174,63,0.10606060606060606,28,236,30,0.0022045876560515074
OSMOLITE 1.5 CONTINUOUS VOLUME BASED TUBE FEEDING,0.05454545454545454,12,208,30,0.007575757575757576,2,262,2,0.0022849880030855058
ALLOPURINOL 100 MG PO TABS,0.05454545454545454,12,208,15,0.007575757575757576,2,262,3,0.0022849880030855058
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.15,33,187,121,0.06439393939393939,17,247,38,0.0025209744826750835
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.12727272727272726,28,192,71,0.04924242424242424,13,251,25,0.002836013262440389
LIDOCAINE 5 % TP PTMD,0.2409090909090909,53,167,98,0.13257575757575757,35,229,57,0.0029429262569107277
BICARB DIALYSIS8 W-OUT CALCIUM K (2 MEQ/L) -MG (1 MEQ/L) HEMODIAL SOLN,0.045454545454545456,10,210,24,0.003787878787878788,1,263,1,0.0033614804948572732
BUMETANIDE IVPB,0.045454545454545456,10,210,41,0.003787878787878788,1,263,1,0.0033614804948572732
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.7636363636363637,168,52,353,0.6401515151515151,169,95,250,0.003932021772413227
ZINC OXIDE-COD LIVER OIL 40 % TP PSTE,0.05909090909090909,13,207,22,0.011363636363636364,3,261,4,0.004128829984373486
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.19545454545454546,43,177,119,0.10227272727272728,27,237,59,0.004238666083864804
MIDAZOLAM 50 MG IN D5W 100 ML IV INFUSION,0.08636363636363636,19,201,36,0.026515151515151516,7,257,7,0.004245019012314988
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.12272727272727273,27,193,35,0.04924242424242424,13,251,18,0.004440811736179315
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.05,11,209,32,0.007575757575757576,2,262,2,0.004447376191303287
ZINC SULFATE 220 (50) MG PO CAPS,0.05,11,209,21,0.007575757575757576,2,262,2,0.004447376191303287
POTASSIUM PHOSPHATE IVPB,0.1,22,198,71,0.03409090909090909,9,255,12,0.004503415068250144
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.18636363636363637,41,179,246,0.0946969696969697,25,239,106,0.004928175622837984
ZZZ IMS TEMPLATE,0.2636363636363636,58,162,127,0.1590909090909091,42,222,65,0.004934092130017152
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.2909090909090909,64,156,138,0.18181818181818182,48,216,85,0.004959221000194324
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.09090909090909091,20,200,47,0.030303030303030304,8,256,10,0.0056123821724280406
SODIUM CHLORIDE 0.9 % IV SOLP,0.2772727272727273,61,159,106,0.17045454545454544,45,219,74,0.0056921438400034585
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.07272727272727272,16,204,22,0.01893939393939394,5,259,6,0.005875822648210863
OXYCODONE 5 MG PO TABS,0.4318181818181818,95,125,264,0.3106060606060606,82,182,206,0.006116011241749118
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.06363636363636363,14,206,17,0.015151515151515152,4,260,4,0.006689742576116285
BICARB DIALYSIS 16 W-O CALCIUM K 4 MEQ/L -MG 1.5 MEQ/L HEMODIAL SOLN,0.04090909090909091,9,211,15,0.003787878787878788,1,263,1,0.006693614346716685
"DOBUTAMINE IN D5W 500 MG/250 ML (2,000 MCG/ML) IV SOLP",0.04090909090909091,9,211,12,0.003787878787878788,1,263,1,0.006693614346716685
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.04090909090909091,9,211,9,0.003787878787878788,1,263,1,0.006693614346716685
"EPOETIN ALFA-EPBX 10,000 UNIT/ML INJ SOLN",0.04090909090909091,9,211,17,0.003787878787878788,1,263,1,0.006693614346716685
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.04090909090909091,9,211,11,0.003787878787878788,1,263,1,0.006693614346716685
ENOXAPARIN 80 MG/0.8 ML SC SYRG,0.04090909090909091,9,211,19,0.003787878787878788,1,263,1,0.006693614346716685
IMMUN GLOB G(IGG)-GLY-IGA OV50 10 % INJ SOLN,0.04090909090909091,9,211,52,0.003787878787878788,1,263,1,0.006693614346716685
AMIODARONE IV INFUSION (CENTRAL LINE) - MIXTURE,0.08181818181818182,18,202,36,0.026515151515151516,7,257,12,0.007104174677489073
MELATONIN 5 MG PO TABS,0.6045454545454545,133,87,230,0.4810606060606061,127,137,156,0.007902608797230664
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.13636363636363635,30,190,36,0.06439393939393939,17,247,21,0.00873609577668076
AMIODARONE 200 MG PO TABS,0.08636363636363636,19,201,50,0.030303030303030304,8,256,17,0.009149734118043217
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.1,22,198,66,0.03787878787878788,10,254,35,0.009172119876924427
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.12727272727272726,28,192,59,0.056818181818181816,15,249,23,0.009590959142333298
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.23636363636363636,52,168,67,0.14393939393939395,38,226,52,0.00998896834866889
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.5136363636363637,113,107,183,0.3939393939393939,104,160,152,0.010123322077406939
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.11363636363636363,25,195,35,0.04924242424242424,13,251,29,0.010542354840922566
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.22272727272727272,49,171,72,0.13257575757575757,35,229,46,0.0111771377990986
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.09090909090909091,20,200,27,0.03409090909090909,9,255,12,0.011534388128418865
CLOPIDOGREL 75 MG PO TABS,0.07727272727272727,17,203,33,0.026515151515151516,7,257,7,0.011729735109150333
CASPOFUNGIN IVPB (LOAD),0.07727272727272727,17,203,22,0.026515151515151516,7,257,7,0.011729735109150333
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.07727272727272727,17,203,23,0.026515151515151516,7,257,8,0.011729735109150333
DEXTROSE-SOD CITRATE-CITRIC AC 2.45-2.2 GRAM- 800 MG/100 ML MISC SOLN,0.05909090909090909,13,207,19,0.015151515151515152,4,260,4,0.011744517307819708
HEPARIN IV INFUSION (DVT/PE PROTOCOL-HIGH BLEEDING RISK/POST PROCEDURE),0.05909090909090909,13,207,24,0.015151515151515152,4,260,5,0.011744517307819708
OXYMETAZOLINE 0.05 % NASAL SPRY,0.05909090909090909,13,207,21,0.015151515151515152,4,260,7,0.011744517307819708
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.31363636363636366,69,151,95,0.21212121212121213,56,208,80,0.01236245487332761
METOCLOPRAMIDE HCL 5 MG PO TABS,0.03636363636363636,8,212,13,0.003787878787878788,1,263,5,0.013245327109919183
FUROSEMIDE IVPB,0.03636363636363636,8,212,21,0.003787878787878788,1,263,1,0.013245327109919183
SODIUM BICARBONATE IVPB,0.03636363636363636,8,212,10,0.003787878787878788,1,263,2,0.013245327109919183
SUVOREXANT 5 MG PO TABS,0.03636363636363636,8,212,16,0.003787878787878788,1,263,2,0.013245327109919183
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.10454545454545454,23,197,29,0.045454545454545456,12,252,15,0.013799468650025454
LANSOPRAZOLE 30 MG PO TBLD,0.05,11,209,23,0.011363636363636364,3,261,4,0.013813313041236433
SODIUM BICARBONATE 650 MG PO TABS,0.05,11,209,20,0.011363636363636364,3,261,4,0.013813313041236433
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.07272727272727272,16,204,28,0.022727272727272728,6,258,9,0.014111598772394335
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.4318181818181818,95,125,133,0.32196969696969696,85,179,123,0.014149376198378649
AZITHROMYCIN 500 MG PO TABS,0.004545454545454545,1,219,1,0.03787878787878788,10,254,10,0.014360054709330173
LABETALOL 5 MG/ML IV SOLN,0.08181818181818182,18,202,43,0.030303030303030304,8,256,8,0.014723539884205952
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL < 0.1)",0.045454545454545456,10,210,13,0.007575757575757576,2,262,2,0.014989872896405
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL 0.1-0.19)",0.045454545454545456,10,210,13,0.007575757575757576,2,262,2,0.014989872896405
HEPARIN IV INFUSION (ACS PROTOCOL),0.045454545454545456,10,210,13,0.007575757575757576,2,262,2,0.014989872896405
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.3409090909090909,75,145,106,0.23863636363636365,63,201,81,0.015208951204670536
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.4681818181818182,103,117,140,0.3560606060606061,94,170,113,0.015612443942072906
VANCOMYCIN IN D5W IVPB (CUSTOM DOSE),0.06363636363636363,14,206,26,0.01893939393939394,5,259,5,0.016865585210478082
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.08636363636363636,19,201,25,0.03409090909090909,9,255,13,0.018124917338437994
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.12727272727272726,28,192,77,0.06439393939393939,17,247,43,0.018934539805440888
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.07272727272727272,16,204,19,0.026515151515151516,7,257,8,0.01908644882883528
CALCIUM CHLORIDE 100 MG/ML (10 %) IV SYRG,0.07272727272727272,16,204,27,0.026515151515151516,7,257,17,0.01908644882883528
LIDOCAINE HCL 2 % JELLY (URO-JET),0.07272727272727272,16,204,17,0.026515151515151516,7,257,14,0.01908644882883528
VASOPRESSIN IV INFUSION,0.05454545454545454,12,208,17,0.015151515151515152,4,260,5,0.02033368560286676
HYDRALAZINE 10 MG PO TABS,0.05454545454545454,12,208,44,0.015151515151515152,4,260,6,0.02033368560286676
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.19090909090909092,42,178,51,0.11363636363636363,30,234,34,0.02074485768486191
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.1,22,198,23,0.045454545454545456,12,252,13,0.020953089815815264
GUAIFENESIN 100 MG/5 ML PO LIQD,0.1,22,198,39,0.045454545454545456,12,252,15,0.020953089815815264
NS IV BOLUS - 500 ML,0.2727272727272727,60,160,96,0.18181818181818182,48,216,74,0.021090368685602975
NALOXONE 0.4 MG/ML INJ SOLN,0.5909090909090909,130,90,255,0.48484848484848486,128,136,174,0.022246807763721642
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.8681818181818182,191,29,466,0.7878787878787878,208,56,325,0.02272076059666891
CEFEPIME 1 GRAM/10 ML IV PUSH,0.06818181818181818,15,205,16,0.022727272727272728,6,258,6,0.022911788305459937
LR IV BOLUS - 250 ML,0.07727272727272727,17,203,35,0.030303030303030304,8,256,9,0.023361448244300094
LEVOFLOXACIN 750 MG PO TABS,0.045454545454545456,10,210,18,0.10227272727272728,27,237,54,0.0245830105810719
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.045454545454545456,10,210,17,0.011363636363636364,3,261,3,0.024705547639889455
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.045454545454545456,10,210,13,0.011363636363636364,3,261,3,0.024705547639889455
SECURA ANTIFUNGAL EXTRA THICK 2 % TP CREA,0.045454545454545456,10,210,16,0.011363636363636364,3,261,3,0.024705547639889455
LEVOTHYROXINE 100 MCG IV SOLR,0.045454545454545456,10,210,18,0.011363636363636364,3,261,3,0.024705547639889455
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.2545454545454545,56,164,80,0.17045454545454544,45,219,54,0.025026694962943997
CASPOFUNGIN 50 MG IN NS 100 ML IVPB,0.031818181818181815,7,213,9,0.003787878787878788,1,263,1,0.02599689179859835
OCTREOTIDE 5 MCG/ML IV INFUSION,0.031818181818181815,7,213,8,0.003787878787878788,1,263,1,0.02599689179859835
QUETIAPINE 50 MG PO TABS,0.031818181818181815,7,213,14,0.003787878787878788,1,263,1,0.02599689179859835
MAGNESIUM CITRATE PO SOLN,0.031818181818181815,7,213,11,0.003787878787878788,1,263,3,0.02599689179859835
CARVEDILOL 12.5 MG PO TABS,0.031818181818181815,7,213,12,0.003787878787878788,1,263,2,0.02599689179859835
"MULTIVITAMINS (+ FOLIC ACID, THIAMINE, VIT K) IVPB",0.031818181818181815,7,213,7,0.003787878787878788,1,263,1,0.02599689179859835
PREDNISONE 20 MG PO TABS,0.10909090909090909,24,196,59,0.05303030303030303,14,250,24,0.02702517139309303
HEPARIN IV BOLUS (ACS PROTOCOL),0.04090909090909091,9,211,9,0.007575757575757576,2,262,2,0.027187503787320495
SODIUM HYPOCHLORITE 0.125 % MISC SOLN,0.04090909090909091,9,211,17,0.007575757575757576,2,262,4,0.027187503787320495
NOREPINEPHRINE IV INFUSION,0.04090909090909091,9,211,14,0.007575757575757576,2,262,2,0.027187503787320495
CISATRACURIUM IV INFUSION,0.04090909090909091,9,211,11,0.007575757575757576,2,262,2,0.027187503787320495
FILGRASTIM 480 MCG/0.8 ML INJ SYRG,0.04090909090909091,9,211,35,0.007575757575757576,2,262,2,0.027187503787320495
METOPROLOL TARTRATE 50 MG PO TABS,0.05909090909090909,13,207,27,0.01893939393939394,5,259,8,0.02801233076905376
ENOXAPARIN 60 MG/0.6 ML SC SYRG,0.05909090909090909,13,207,22,0.01893939393939394,5,259,7,0.02801233076905376
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.05909090909090909,13,207,36,0.01893939393939394,5,259,5,0.02801233076905376
