med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
HYDROMORPHONE 1 MG/ML IV PCA,0.7657657657657657,85,26,110,0.6788990825688074,74,35,80,0.17595222952356798
ATORVASTATIN 20 MG PO TABS,0.07207207207207207,8,103,11,0.12844036697247707,14,95,15,0.1834608126995814
SIMETHICONE 80 MG PO CHEW,0.04504504504504504,5,106,10,0.09174311926605505,10,99,16,0.19114589078211172
NS IV BOLUS - 1000 ML,0.1891891891891892,21,90,32,0.11926605504587157,13,96,15,0.1918996258284354
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.0990990990990991,11,100,11,0.045871559633027525,5,104,5,0.19334473738010752
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.0990990990990991,11,100,12,0.045871559633027525,5,104,5,0.19334473738010752
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.0990990990990991,11,100,16,0.045871559633027525,5,104,7,0.19334473738010752
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.3783783783783784,42,69,77,0.29357798165137616,32,77,41,0.20094550461957367
NS IV BOLUS - 500 ML,0.40540540540540543,45,66,88,0.3211009174311927,35,74,55,0.20939294775340347
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.009009009009009009,1,110,1,0.03669724770642202,4,105,4,0.2102376743892431
BUPROPION HCL 300 MG PO TB24,0.009009009009009009,1,110,1,0.03669724770642202,4,105,4,0.2102376743892431
CARVEDILOL 6.25 MG PO TABS,0.04504504504504504,5,106,11,0.009174311926605505,1,108,1,0.2124172187861055
OXYCODONE 5 MG/5 ML PO SOLN,0.04504504504504504,5,106,22,0.009174311926605505,1,108,6,0.2124172187861055
BUPIVACAINE LIPOSOME (PF) 1.3 % (13.3 MG/ML) LINF SUSP,0.02702702702702703,3,108,3,0.06422018348623854,7,102,7,0.2126279649900551
DULOXETINE 60 MG PO CPDR,0.02702702702702703,3,108,5,0.06422018348623854,7,102,7,0.2126279649900551
LISINOPRIL 20 MG PO TABS,0.02702702702702703,3,108,4,0.06422018348623854,7,102,11,0.2126279649900551
METOCLOPRAMIDE HCL 10 MG PO TABS,0.2882882882882883,32,79,35,0.21100917431192662,23,86,26,0.2140825304460039
LR IV BOLUS - 500 ML,0.07207207207207207,8,103,14,0.027522935779816515,3,106,3,0.21484750750136564
NS IV BOLUS - 250 ML,0.10810810810810811,12,99,16,0.05504587155963303,6,103,6,0.21831284390954048
BUPIVACAINE LIPOSOME (EXPAREL) 1.3 % + BUPIVACAINE (MARCAINE) 0.25% INJECTION + NS (PF) INJECTION MIXTURE (SHC OR),0.08108108108108109,9,102,10,0.03669724770642202,4,105,4,0.25246958146514453
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJ SOLN",0.18018018018018017,20,91,20,0.11926605504587157,13,96,13,0.2578200329199696
"VANCOMYCIN 1,000 MG IV SOLR",0.6846846846846847,76,35,86,0.6055045871559633,66,43,68,0.2598558374648835
PREFERRED ANTIBIOTIC AGENT,0.5495495495495496,61,50,71,0.6238532110091743,68,41,79,0.2764601258486453
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.6036036036036037,67,44,84,0.5229357798165137,57,52,68,0.27680968334485245
HYDROXYZINE HCL 25 MG PO TABS,0.08108108108108109,9,102,15,0.12844036697247707,14,95,18,0.2774825727174317
LORAZEPAM 0.5 MG PO TABS,0.018018018018018018,2,109,2,0.045871559633027525,5,104,6,0.2778157724362597
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.13513513513513514,15,96,25,0.08256880733944955,9,100,10,0.2799575291707958
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.9459459459459459,105,6,382,0.981651376146789,107,2,303,0.28013612509822416
FUROSEMIDE 20 MG PO TABS,0.05405405405405406,6,105,9,0.01834862385321101,2,107,3,0.28013612509822416
DIAZEPAM 5 MG/ML INJ SYRG,0.05405405405405406,6,105,9,0.01834862385321101,2,107,2,0.28013612509822416
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.05405405405405406,6,105,7,0.01834862385321101,2,107,2,0.28013612509822416
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.05405405405405406,6,105,15,0.01834862385321101,2,107,2,0.28013612509822416
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.05405405405405406,6,105,7,0.01834862385321101,2,107,2,0.28013612509822416
CARBIDOPA-LEVODOPA 25-100 MG PO TABS,0.05405405405405406,6,105,15,0.01834862385321101,2,107,2,0.28013612509822416
ALPRAZOLAM 0.25 MG PO TABS,0.05405405405405406,6,105,7,0.01834862385321101,2,107,2,0.28013612509822416
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.2072072072072072,23,88,27,0.14678899082568808,16,93,17,0.2903823259302475
HALOPERIDOL 1 MG PO TABS,0.27927927927927926,31,80,31,0.3486238532110092,38,71,40,0.3097493808797378
ATORVASTATIN 40 MG PO TABS,0.15315315315315314,17,94,21,0.10091743119266056,11,98,11,0.3124735021819712
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.35135135135135137,39,72,53,0.28440366972477066,31,78,31,0.3129869468974261
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.0990990990990991,11,100,19,0.05504587155963303,6,103,7,0.31303097573375926
PANTOPRAZOLE 40 MG PO TBEC,0.1891891891891892,21,90,28,0.24770642201834864,27,82,32,0.32939946806366927
OXYCODONE 15 MG PO TABS,0.02702702702702703,3,108,3,0.05504587155963303,6,103,7,0.330162344753659
FAMOTIDINE 20 MG PO TABS,0.17117117117117117,19,92,21,0.11926605504587157,13,96,20,0.33987078050787967
ACETAMINOPHEN 500 MG PO TABS,0.5945945945945946,66,45,127,0.5229357798165137,57,52,87,0.34190376934300454
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.07207207207207207,8,103,8,0.11009174311926606,12,97,14,0.3571238199216229
ROSUVASTATIN 20 MG PO TABS,0.009009009009009009,1,110,1,0.027522935779816515,3,106,3,0.36702228394672054
CLONAZEPAM 0.5 MG PO TABS,0.009009009009009009,1,110,1,0.027522935779816515,3,106,3,0.36702228394672054
ROPINIROLE 1 MG PO TABS,0.009009009009009009,1,110,1,0.027522935779816515,3,106,4,0.36702228394672054
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.009009009009009009,1,110,1,0.027522935779816515,3,106,3,0.36702228394672054
ALLOPURINOL 100 MG PO TABS,0.036036036036036036,4,107,6,0.009174311926605505,1,108,1,0.36935799507606837
"BUPIVACAINE (PF) 0.25%+ LIDOCAINE 1% W/EPINEPHRINE 1:100,000 MIXTURE (SHC OR)",0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
DEXAMETHASONE 2 MG PO TABS,0.036036036036036036,4,107,7,0.009174311926605505,1,108,4,0.36935799507606837
POTASSIUM PHOSPHATE IVPB,0.036036036036036036,4,107,8,0.009174311926605505,1,108,1,0.36935799507606837
PHYSIOSOL + BACITRACIN MIXTURE (SHC OR),0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
BACLOFEN 5 MG PO TABS,0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
LORATADINE 10 MG PO TABS,0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
PREDNISONE 1 MG PO TABS,0.036036036036036036,4,107,4,0.009174311926605505,1,108,1,0.36935799507606837
ESCITALOPRAM OXALATE 10 MG PO TABS,0.036036036036036036,4,107,6,0.06422018348623854,7,102,7,0.372018861583541
LIDOCAINE 5 % TP PTMD,0.3153153153153153,35,76,65,0.25688073394495414,28,81,47,0.3726933706989825
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.07207207207207207,8,103,12,0.03669724770642202,4,105,4,0.3743625232484445
METOPROLOL SUCCINATE 25 MG PO TB24,0.07207207207207207,8,103,15,0.03669724770642202,4,105,5,0.3743625232484445
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.08108108108108109,9,102,9,0.11926605504587157,13,96,13,0.37656935686050186
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.5765765765765766,64,47,79,0.5137614678899083,56,53,64,0.41664362427525414
"CELL SAVER SOLUTION (HEPARIN 30,000 UNITS/NS 1000 ML)",0.018018018018018018,2,109,3,0.03669724770642202,4,105,4,0.44344892485352244
METFORMIN 500 MG PO TABS,0.018018018018018018,2,109,2,0.03669724770642202,4,105,7,0.44344892485352244
LORAZEPAM 2 MG/ML INJ SOLN,0.04504504504504504,5,106,9,0.01834862385321101,2,107,4,0.4456692083979899
METOPROLOL TARTRATE 50 MG PO TABS,0.04504504504504504,5,106,8,0.01834862385321101,2,107,2,0.4456692083979899
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,0.04504504504504504,5,106,7,0.01834862385321101,2,107,2,0.4456692083979899
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.04504504504504504,5,106,23,0.01834862385321101,2,107,5,0.4456692083979899
LISINOPRIL 5 MG PO TABS,0.04504504504504504,5,106,10,0.01834862385321101,2,107,2,0.4456692083979899
ASPIRIN 81 MG PO CHEW,0.04504504504504504,5,106,8,0.01834862385321101,2,107,3,0.4456692083979899
HYDROMORPHONE 2 MG PO TABS,0.04504504504504504,5,106,15,0.01834862385321101,2,107,3,0.4456692083979899
LABETALOL 5 MG/ML IV SOLN,0.35135135135135137,39,72,45,0.30275229357798167,33,76,33,0.47457322815018266
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.3153153153153153,35,76,50,0.3669724770642202,40,69,42,0.47753865758919206
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.36036036036036034,40,71,43,0.3119266055045872,34,75,37,0.4776922826621705
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.6756756756756757,75,36,102,0.6238532110091743,68,41,75,0.4802136464560044
DIAZEPAM 2 MG PO TABS,0.10810810810810811,12,99,26,0.07339449541284404,8,101,20,0.4829940793810717
SENNOSIDES 8.6 MG PO TABS,1.0,111,0,246,0.9908256880733946,108,1,206,0.49545454545454554
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.05405405405405406,6,105,8,0.027522935779816515,3,106,4,0.4988038250156789
"BUPIVACAINE-EPINEPHRINE 0.25 %-1:200,000 INJ SOLN",0.25225225225225223,28,83,30,0.21100917431192662,23,86,23,0.5241795347527585
PANTOPRAZOLE 20 MG PO TBEC,0.036036036036036036,4,107,4,0.05504587155963303,6,103,6,0.5364357414598503
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.963963963963964,107,4,300,0.944954128440367,103,6,261,0.5364357414598503
"BUPIVACAINE-EPINEPHRINE 0.5 %-1:200,000 INJ SOLN",0.25225225225225223,28,83,29,0.29357798165137616,32,77,32,0.5459506395168835
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.12612612612612611,14,97,21,0.1559633027522936,17,92,24,0.5652332375157852
CYCLOBENZAPRINE 10 MG PO TABS,0.32432432432432434,36,75,60,0.3669724770642202,40,69,77,0.5711200392775391
GABAPENTIN 100 MG PO CAPS,0.16216216216216217,18,93,24,0.1926605504587156,21,88,37,0.5990899157332422
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.09009009009009009,10,101,10,0.06422018348623854,7,102,7,0.6150929915587615
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.1891891891891892,21,90,23,0.22018348623853212,24,85,24,0.6180638989327287
BISACODYL 10 MG PR SUPP,0.990990990990991,110,1,193,0.981651376146789,107,2,151,0.6198630136986301
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
"HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",0.009009009009009009,1,110,3,0.01834862385321101,2,107,2,0.6198630136986301
LEVOTHYROXINE 125 MCG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
METOPROLOL SUCCINATE 100 MG PO TB24,0.009009009009009009,1,110,3,0.01834862385321101,2,107,2,0.6198630136986301
LEVOTHYROXINE 112 MCG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJ SOLN,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
NITROFURANTOIN MONOHYD/M-CRYST 100 MG PO CAPS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,3,0.6198630136986301
TRAZODONE 100 MG PO TABS,0.009009009009009009,1,110,2,0.01834862385321101,2,107,2,0.6198630136986301
PAROXETINE HCL 20 MG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,3,0.6198630136986301
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
OXYCODONE 30 MG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,4,0.6198630136986301
NS IV BOLUS - 30 ML/KG,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
NICOTINE 7 MG/24 HR TD PT24,0.009009009009009009,1,110,2,0.01834862385321101,2,107,2,0.6198630136986301
OXYCODONE 5 MG PO TABS,0.990990990990991,110,1,880,0.981651376146789,107,2,764,0.6198630136986301
CARVEDILOL 25 MG PO TABS,0.009009009009009009,1,110,1,0.01834862385321101,2,107,2,0.6198630136986301
NALOXONE 4 MG/ACTUATION NASAL SPRY,0.009009009009009009,1,110,1,0.01834862385321101,2,107,4,0.6198630136986301
NS IV BOLUS,0.02702702702702703,3,108,8,0.009174311926605505,1,108,1,0.621614797045641
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.02702702702702703,3,108,4,0.009174311926605505,1,108,1,0.621614797045641
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.02702702702702703,3,108,4,0.009174311926605505,1,108,1,0.621614797045641
LIPOSOMAL BUPIVACAINE + BUPIVACAINE 0.5% + NS (SHC OR),0.02702702702702703,3,108,3,0.009174311926605505,1,108,1,0.621614797045641
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DPGE,0.02702702702702703,3,108,4,0.009174311926605505,1,108,1,0.621614797045641
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.02702702702702703,3,108,4,0.009174311926605505,1,108,1,0.621614797045641
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.02702702702702703,3,108,3,0.009174311926605505,1,108,1,0.621614797045641
VALSARTAN 160 MG PO TABS,0.02702702702702703,3,108,3,0.009174311926605505,1,108,2,0.621614797045641
HALOPERIDOL 2 MG PO TABS,0.02702702702702703,3,108,3,0.009174311926605505,1,108,1,0.621614797045641
METHADONE 10 MG PO TABS,0.02702702702702703,3,108,6,0.009174311926605505,1,108,1,0.621614797045641
HYDRALAZINE 10 MG PO TABS,0.02702702702702703,3,108,4,0.009174311926605505,1,108,1,0.621614797045641
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.02702702702702703,3,108,3,0.009174311926605505,1,108,1,0.621614797045641
NARCAN 4 MG/ACTUATION NASAL SPRY,0.24324324324324326,27,84,30,0.21100917431192662,23,86,28,0.6305473512371368
METHOCARBAMOL 500 MG PO TABS,0.10810810810810811,12,99,20,0.08256880733944955,9,100,22,0.6475632735135435
SODIUM CHLORIDE 0.9 % IV SOLP,0.7207207207207207,80,31,118,0.6880733944954128,75,34,91,0.6582829552034569
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.3333333333333333,37,74,47,0.30275229357798167,33,76,33,0.6656000906697831
GABAPENTIN 300 MG PO CAPS,0.36936936936936937,41,70,89,0.4036697247706422,44,65,79,0.6781120282718059
FOLIC ACID 1 MG PO TABS,0.018018018018018018,2,109,2,0.027522935779816515,3,106,4,0.6817593586263493
EZETIMIBE 10 MG PO TABS,0.018018018018018018,2,109,2,0.027522935779816515,3,106,3,0.6817593586263493
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.018018018018018018,2,109,2,0.027522935779816515,3,106,3,0.6817593586263493
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.036036036036036036,4,107,12,0.01834862385321101,2,107,3,0.683239547655994
LEVOTHYROXINE 50 MCG PO TABS,0.036036036036036036,4,107,6,0.01834862385321101,2,107,2,0.683239547655994
LEVOTHYROXINE 100 MCG PO TABS,0.036036036036036036,4,107,11,0.01834862385321101,2,107,2,0.683239547655994
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.036036036036036036,4,107,4,0.01834862385321101,2,107,2,0.683239547655994
KETAMINE 500 MG IN D5W 100 ML IV INFUSION,0.036036036036036036,4,107,5,0.01834862385321101,2,107,2,0.683239547655994
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.15315315315315314,17,94,19,0.12844036697247707,14,95,14,0.6992940807657357
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.13513513513513514,15,96,29,0.1559633027522936,17,92,31,0.7051134326255055
SPIRONOLACTONE 25 MG PO TABS,0.02702702702702703,3,108,3,0.03669724770642202,4,105,4,0.7202442733971163
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJ SOLN,0.02702702702702703,3,108,3,0.03669724770642202,4,105,4,0.7202442733971163
ACETAMINOPHEN 650 MG PO TBSR,0.02702702702702703,3,108,4,0.03669724770642202,4,105,4,0.7202442733971163
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.04504504504504504,5,106,9,0.027522935779816515,3,106,4,0.7215576805642661
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.04504504504504504,5,106,7,0.027522935779816515,3,106,3,0.7215576805642661
ROSUVASTATIN 10 MG PO TABS,0.04504504504504504,5,106,5,0.027522935779816515,3,106,3,0.7215576805642661
CETIRIZINE 10 MG PO TABS,0.04504504504504504,5,106,5,0.027522935779816515,3,106,3,0.7215576805642661
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.04504504504504504,5,106,5,0.027522935779816515,3,106,3,0.7215576805642661
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.17117117117117117,19,92,65,0.1926605504587156,21,88,35,0.728540563670949
LIDOCAINE HCL 2 % JELLY (URO-JET),0.036036036036036036,4,107,5,0.045871559633027525,5,104,6,0.7470377796069699
AMLODIPINE 10 MG PO TABS,0.036036036036036036,4,107,4,0.045871559633027525,5,104,7,0.7470377796069699
"BACITRACIN 50,000 UNIT IM SOLR",0.036036036036036036,4,107,4,0.045871559633027525,5,104,5,0.7470377796069699
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.05405405405405406,6,105,36,0.03669724770642202,4,105,15,0.7482366526894015
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.05405405405405406,6,105,8,0.03669724770642202,4,105,5,0.7482366526894015
PREGABALIN 75 MG PO CAPS,0.2972972972972973,33,78,58,0.27522935779816515,30,79,52,0.7664713247221397
CEFAZOLIN 500 MG INJ SOLR,0.04504504504504504,5,106,5,0.05504587155963303,6,103,6,0.7670189976474937
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.04504504504504504,5,106,6,0.05504587155963303,6,103,7,0.7670189976474937
MISCELLANEOUS MEDICATION HELP ORDER,0.06306306306306306,7,104,8,0.045871559633027525,5,104,5,0.7681337392855437
MINERAL OIL PR ENEM,0.3153153153153153,35,76,47,0.29357798165137616,32,77,40,0.770551681283858
MAGNESIUM CITRATE PO SOLN,0.3333333333333333,37,74,50,0.3119266055045872,34,75,36,0.7741036248527567
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.07207207207207207,8,103,9,0.05504587155963303,6,103,6,0.7836754995145927
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.42342342342342343,47,64,64,0.4036697247706422,44,65,52,0.7856646823376374
DOCUSATE SODIUM 100 MG PO CAPS,0.5495495495495496,61,50,116,0.5688073394495413,62,47,118,0.7875048576638384
BACITRACIN ZINC 500 UNIT/GRAM TP OINT,0.06306306306306306,7,104,7,0.07339449541284404,8,101,8,0.7952268077929395
