med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.10869565217391304,5,41,12,0.028169014084507043,2,69,3,0.10998717439139517
ACYCLOVIR IVPB (<700 MG),0.10869565217391304,5,41,7,0.028169014084507043,2,69,2,0.10998717439139517
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.17391304347826086,8,38,18,0.07042253521126761,5,66,8,0.1297846885133841
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.13043478260869565,6,40,7,0.04225352112676056,3,68,3,0.1515784397570111
THIAMINE IVPB,0.13043478260869565,6,40,8,0.04225352112676056,3,68,3,0.1515784397570111
LORAZEPAM 1 MG PO TABS,0.17391304347826086,8,38,8,0.08450704225352113,6,65,10,0.15811044151091908
DIVALPROEX 500 MG PO TBEC,0.13043478260869565,6,40,10,0.056338028169014086,4,67,6,0.1881089415744866
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.13043478260869565,6,40,12,0.056338028169014086,4,67,4,0.1881089415744866
HYDROMORPHONE 1 MG/ML INJ SYRG,0.08695652173913043,4,42,6,0.028169014084507043,2,69,4,0.20956168354502835
LACOSAMIDE 100 MG IN NS 100 ML IVPB,0.08695652173913043,4,42,4,0.028169014084507043,2,69,4,0.20956168354502835
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.08695652173913043,4,42,5,0.028169014084507043,2,69,2,0.20956168354502835
LACOSAMIDE IVPB,0.08695652173913043,4,42,14,0.028169014084507043,2,69,2,0.20956168354502835
NON-FORMULARY MEDICATION HELP ORDER,0.08695652173913043,4,42,6,0.028169014084507043,2,69,3,0.20956168354502835
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.08695652173913043,4,42,8,0.028169014084507043,2,69,2,0.20956168354502835
ACETAMINOPHEN 650 MG PR SUPP,0.08695652173913043,4,42,8,0.028169014084507043,2,69,5,0.20956168354502835
HYDRALAZINE 20 MG/ML INJ SOLN,0.08695652173913043,4,42,8,0.028169014084507043,2,69,2,0.20956168354502835
VALPROATE IVPB,0.08695652173913043,4,42,16,0.028169014084507043,2,69,3,0.20956168354502835
LACOSAMIDE 150 MG PO TABS,0.15217391304347827,7,39,10,0.07042253521126761,5,66,12,0.2130697003377625
NS IV BOLUS - 1000 ML,0.15217391304347827,7,39,8,0.07042253521126761,5,66,6,0.2130697003377625
DIVALPROEX 500 MG PO TB24,0.021739130434782608,1,45,4,0.08450704225352113,6,65,11,0.2428253842938326
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.45652173913043476,21,25,40,0.3380281690140845,24,47,42,0.244131860698229
ZZZ IMS TEMPLATE,0.4782608695652174,22,24,43,0.36619718309859156,26,45,44,0.2527623416063024
LEVETIRACETAM 500 MG/5 ML (5 ML) PO SOLN,0.10869565217391304,5,41,16,0.04225352112676056,3,68,9,0.26028763441030756
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.17391304347826086,8,38,8,0.09859154929577464,7,64,8,0.26596078086376385
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.1956521739130435,9,37,11,0.11267605633802817,8,63,9,0.28357410313216663
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.06521739130434782,3,43,3,0.014084507042253521,1,70,1,0.2984472675942731
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.06521739130434782,3,43,3,0.014084507042253521,1,70,1,0.2984472675942731
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.06521739130434782,3,43,3,0.014084507042253521,1,70,1,0.2984472675942731
LABETALOL 5 MG/ML IV SOLN,0.06521739130434782,3,43,3,0.014084507042253521,1,70,1,0.2984472675942731
B-COMPLEX WITH VITAMIN C PO TABS,0.06521739130434782,3,43,6,0.014084507042253521,1,70,2,0.2984472675942731
FUROSEMIDE 20 MG PO TABS,0.06521739130434782,3,43,7,0.014084507042253521,1,70,2,0.2984472675942731
AMPICILLIN 2 GRAM/100 ML MINIBAG PLUS,0.06521739130434782,3,43,4,0.014084507042253521,1,70,1,0.2984472675942731
SIMETHICONE 80 MG PO CHEW,0.06521739130434782,3,43,4,0.014084507042253521,1,70,1,0.2984472675942731
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.06521739130434782,3,43,4,0.014084507042253521,1,70,1,0.2984472675942731
LAMOTRIGINE 100 MG PO TABS,0.3695652173913043,17,29,40,0.2676056338028169,19,52,37,0.3058650851769763
"LEVETIRACETAM 1,000 MG PO TABS",0.10869565217391304,5,41,5,0.18309859154929578,13,58,16,0.3084057459355103
MELATONIN 3 MG PO TABS,0.10869565217391304,5,41,7,0.056338028169014086,4,67,4,0.31284359333680156
"LEVETIRACETAM IN NACL (ISO-OS) 1,000 MG/100 ML IV PGBK",0.2391304347826087,11,35,19,0.15492957746478872,11,60,15,0.33323732767422487
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.13043478260869565,6,40,6,0.07042253521126761,5,66,5,0.33746534001857154
ZONISAMIDE 100 MG PO CAPS,0.13043478260869565,6,40,21,0.07042253521126761,5,66,23,0.33746534001857154
LEVETIRACETAM IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.06521739130434782,3,43,3,0.028169014084507043,2,69,4,0.38018024176738024
OXYCODONE 5 MG PO TABS,0.06521739130434782,3,43,4,0.028169014084507043,2,69,7,0.38018024176738024
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.06521739130434782,3,43,8,0.028169014084507043,2,69,2,0.38018024176738024
BUSPIRONE 10 MG PO TABS,0.021739130434782608,1,45,2,0.07042253521126761,5,66,8,0.40105572639139925
MELATONIN 5 MG PO TABS,0.17391304347826086,8,38,16,0.11267605633802817,8,63,10,0.41275620503248267
NALOXONE 0.4 MG/ML INJ SOLN,0.7391304347826086,34,12,36,0.6619718309859155,47,24,50,0.4178920439553327
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.08695652173913043,4,42,4,0.04225352112676056,3,68,3,0.4308865023514976
TAMSULOSIN 0.4 MG PO CAPS,0.08695652173913043,4,42,14,0.04225352112676056,3,68,3,0.4308865023514976
CLOBAZAM 10 MG PO TABS,0.043478260869565216,2,44,11,0.08450704225352113,6,65,11,0.47765925061429604
LAMOTRIGINE 200 MG PO TABS,0.043478260869565216,2,44,3,0.08450704225352113,6,65,8,0.47765925061429604
ACETAMINOPHEN 500 MG PO TABS,0.043478260869565216,2,44,3,0.09859154929577464,7,64,9,0.479504662117055
ATORVASTATIN 40 MG PO TABS,0.043478260869565216,2,44,2,0.09859154929577464,7,64,12,0.479504662117055
HYDROXYZINE HCL 25 MG PO TABS,0.10869565217391304,5,41,6,0.07042253521126761,5,66,6,0.5116498312236736
ACETAMINOPHEN 325 MG PO TABS,0.8695652173913043,40,6,49,0.9154929577464789,65,6,73,0.5356147367645658
LEVETIRACETAM 500 MG PO TABS,0.30434782608695654,14,32,20,0.36619718309859156,26,45,45,0.5526885240048673
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.043478260869565216,2,44,3,0.014084507042253521,1,70,1,0.5605658709106985
PANTOPRAZOLE 20 MG PO TBEC,0.043478260869565216,2,44,3,0.014084507042253521,1,70,2,0.5605658709106985
LAMOTRIGINE 100 MG PO TR24,0.043478260869565216,2,44,9,0.014084507042253521,1,70,1,0.5605658709106985
SERTRALINE 50 MG PO TABS,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
RISPERIDONE 1 MG PO TBDL,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
LEVOTHYROXINE 125 MCG PO TABS,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
LIDOCAINE 4 % TP CREA,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
NORMOSOL-R IV BOLUS - 1000 ML,0.043478260869565216,2,44,4,0.014084507042253521,1,70,1,0.5605658709106985
LR IV BOLUS - 1000 ML,0.043478260869565216,2,44,3,0.014084507042253521,1,70,1,0.5605658709106985
METHYLPREDNISOLONE IVPB (60 MIN DURATION),0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
MIDAZOLAM 100 MG IN D5W 100 ML IV INFUSION,0.043478260869565216,2,44,4,0.014084507042253521,1,70,1,0.5605658709106985
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAPS",0.043478260869565216,2,44,2,0.014084507042253521,1,70,2,0.5605658709106985
BARIUM SULFATE 40 % (W/V) PO POWD,0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
TOPIRAMATE 200 MG PO TABS,0.043478260869565216,2,44,5,0.014084507042253521,1,70,1,0.5605658709106985
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.043478260869565216,2,44,3,0.014084507042253521,1,70,1,0.5605658709106985
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.043478260869565216,2,44,2,0.014084507042253521,1,70,1,0.5605658709106985
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.043478260869565216,2,44,4,0.014084507042253521,1,70,1,0.5605658709106985
NALTREXONE 50 MG PO TABS,0.043478260869565216,2,44,3,0.014084507042253521,1,70,2,0.5605658709106985
MISCELLANEOUS MEDICATION HELP ORDER,0.08695652173913043,4,42,9,0.1267605633802817,9,62,12,0.5631758133630915
LACOSAMIDE 100 MG PO TABS,0.1956521739130435,9,37,17,0.15492957746478872,11,60,23,0.6197321386862817
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.8478260869565217,39,7,43,0.8028169014084507,57,14,61,0.6264915307642234
METOPROLOL TARTRATE 25 MG PO TABS,0.043478260869565216,2,44,7,0.028169014084507043,2,69,3,0.6453689484542481
LEVOTHYROXINE 50 MCG PO TABS,0.043478260869565216,2,44,2,0.028169014084507043,2,69,2,0.6453689484542481
PERAMPANEL 2 MG PO TABS,0.043478260869565216,2,44,6,0.028169014084507043,2,69,2,0.6453689484542481
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.043478260869565216,2,44,3,0.028169014084507043,2,69,3,0.6453689484542481
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.043478260869565216,2,44,7,0.028169014084507043,2,69,4,0.6453689484542481
LACOSAMIDE 50 MG PO TABS,0.043478260869565216,2,44,2,0.028169014084507043,2,69,4,0.6453689484542481
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.043478260869565216,2,44,2,0.028169014084507043,2,69,2,0.6453689484542481
LACOSAMIDE IVPB (CUSTOM MIXTURE),0.043478260869565216,2,44,4,0.028169014084507043,2,69,2,0.6453689484542481
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.043478260869565216,2,44,2,0.028169014084507043,2,69,2,0.6453689484542481
TRAZODONE 50 MG PO TABS,0.043478260869565216,2,44,5,0.028169014084507043,2,69,2,0.6453689484542481
LR IV BOLUS - 500 ML,0.021739130434782608,1,45,1,0.056338028169014086,4,67,5,0.6469381123991408
ESCITALOPRAM OXALATE 10 MG PO TABS,0.021739130434782608,1,45,1,0.056338028169014086,4,67,7,0.6469381123991408
CLONIDINE HCL 0.1 MG PO TABS,0.021739130434782608,1,45,2,0.056338028169014086,4,67,7,0.6469381123991408
SENNOSIDES 8.6 MG PO TABS,0.1956521739130435,9,37,12,0.23943661971830985,17,54,28,0.6531491922688704
ONDANSETRON 4 MG PO TBDL,0.7391304347826086,34,12,39,0.7746478873239436,55,16,59,0.6642196832927525
CLONAZEPAM 0.5 MG PO TABS,0.06521739130434782,3,43,9,0.04225352112676056,3,68,6,0.678461495220646
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.06521739130434782,3,43,3,0.04225352112676056,3,68,3,0.678461495220646
LEVETIRACETAM IVPB (>3750 MG),0.06521739130434782,3,43,3,0.04225352112676056,3,68,3,0.678461495220646
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.043478260869565216,2,44,2,0.07042253521126761,5,66,8,0.7026010226064832
ASPIRIN 81 MG PO CHEW,0.043478260869565216,2,44,2,0.07042253521126761,5,66,6,0.7026010226064832
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.08695652173913043,4,42,4,0.056338028169014086,4,67,7,0.7101711783946818
AMLODIPINE 5 MG PO TABS,0.06521739130434782,3,43,5,0.09859154929577464,7,64,12,0.7379796777153756
AMLODIPINE 10 MG PO TABS,0.06521739130434782,3,43,5,0.09859154929577464,7,64,12,0.7379796777153756
IBUPROFEN 400 MG PO TABS,0.06521739130434782,3,43,3,0.09859154929577464,7,64,7,0.7379796777153756
DOCUSATE SODIUM 100 MG PO CAPS,0.13043478260869565,6,40,7,0.09859154929577464,7,64,7,0.7644094274317796
NAPROXEN 375 MG PO TABS,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
NICOTINE 14 MG/24 HR TD PT24,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
VITAMIN B-1 100 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
NARCAN 4 MG/ACTUATION NASAL SPRY,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
VODKA,0.043478260869565216,2,44,3,0.04225352112676056,3,68,5,1.0
NAPROXEN 500 MG PO TABS,0.021739130434782608,1,45,1,0.028169014084507043,2,69,3,1.0
"NEOMYCIN-BACITRACNZN-POLYMYXNB 3.5MG-400 UNIT- 5,000 UNIT/GRAM TP OINT",0.021739130434782608,1,45,2,0.028169014084507043,2,69,3,1.0
STANFORD BOWEL SOLUTION,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
TOPIRAMATE 100 MG PO TABS,0.043478260869565216,2,44,5,0.04225352112676056,3,68,4,1.0
NICOTINE (POLACRILEX) 2 MG BUCCAL GUM,0.021739130434782608,1,45,3,0.028169014084507043,2,69,2,1.0
VITAMIN D3 PO,0.043478260869565216,2,44,2,0.04225352112676056,3,68,3,1.0
PHENYTOIN 125 MG/5 ML PO SUSP,0.021739130434782608,1,45,2,0.014084507042253521,1,70,2,1.0
VIMPAT 100 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
PYRIDOXINE (VITAMIN B6) 50 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
QUETIAPINE 25 MG PO TABS,0.06521739130434782,3,43,5,0.056338028169014086,4,67,4,1.0
PANTOPRAZOLE 40 MG PO TBEC,0.08695652173913043,4,42,6,0.09859154929577464,7,64,8,1.0
PHENYTOIN 50 MG PO CHEW,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
PHENYTOIN SODIUM EXTENDED 100 MG PO CAPS,0.043478260869565216,2,44,5,0.04225352112676056,3,68,11,1.0
RIVAROXABAN 20 MG PO TABS,0.043478260869565216,2,44,4,0.04225352112676056,3,68,5,1.0
VALPROIC ACID 250 MG PO CAPS,0.043478260869565216,2,44,2,0.04225352112676056,3,68,9,1.0
SODIUM CHLORIDE 0.9 % IV SOLP,0.10869565217391304,5,41,9,0.11267605633802817,8,63,8,1.0
OXCARBAZEPINE 600 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.06521739130434782,3,43,5,0.08450704225352113,6,65,9,1.0
PHENYTOIN SODIUM EXTENDED 300 MG PO CAPS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,5,1.0
OXCARBAZEPINE 300 MG PO TABS,0.10869565217391304,5,41,27,0.11267605633802817,8,63,15,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.021739130434782608,1,45,1,0.014084507042253521,1,70,3,1.0
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
OXCARBAZEPINE 150 MG PO TABS,0.021739130434782608,1,45,2,0.028169014084507043,2,69,3,1.0
ONDANSETRON 8 MG PO TBDL,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
SERTRALINE 100 MG PO TABS,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
OMEPRAZOLE 20 MG PO CPDR,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
NS IV BOLUS - 500 ML,0.043478260869565216,2,44,4,0.04225352112676056,3,68,4,1.0
NS IV BOLUS - 250 ML,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
VENLAFAXINE 150 MG PO CP24,0.021739130434782608,1,45,1,0.028169014084507043,2,69,3,1.0
SUMATRIPTAN SUCCINATE 50 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
TOPIRAMATE 25 MG PO TABS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
MIRTAZAPINE 15 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
CLONIDINE HCL 0.2 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
"CYANOCOBALAMIN (VITAMIN B-12) 1,000 MCG/ML INJ SOLN",0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
CYCLOBENZAPRINE 10 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
DEPAKOTE 500 MG PO TBEC,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.021739130434782608,1,45,1,0.028169014084507043,2,69,2,1.0
DIPHENHYDRAMINE HCL 50 MG PO CAPS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
CLONAZEPAM 1 MG PO TABS,0.021739130434782608,1,45,2,0.028169014084507043,2,69,3,1.0
DIVALPROEX 250 MG PO TBEC,0.06521739130434782,3,43,5,0.08450704225352113,6,65,8,1.0
DULOXETINE 60 MG PO CPDR,0.021739130434782608,1,45,1,0.028169014084507043,2,69,3,1.0
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.021739130434782608,1,45,2,0.014084507042253521,1,70,2,1.0
FAMOTIDINE 20 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,4,1.0
FENTANYL  10 MCG/ML IV INFUSION,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
FINASTERIDE 5 MG PO TABS,0.021739130434782608,1,45,3,0.028169014084507043,2,69,3,1.0
DONEPEZIL 10 MG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
CITALOPRAM 20 MG PO TABS,0.021739130434782608,1,45,3,0.028169014084507043,2,69,2,1.0
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT (25 MCG) PO TABS",0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
CETIRIZINE 10 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
ACETAMINOPHEN 325 MG PR SUPP,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.6956521739130435,32,14,33,0.6901408450704225,49,22,53,1.0
APIXABAN 5 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,4,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
ATIVAN 1 MG PO TABS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
ATORVASTATIN 10 MG PO TABS,0.06521739130434782,3,43,6,0.07042253521126761,5,66,7,1.0
BARIUM SULFATE 40 % (W/V) PO SUSP,0.043478260869565216,2,44,2,0.056338028169014086,4,67,4,1.0
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.043478260869565216,2,44,2,0.056338028169014086,4,67,4,1.0
BRIVARACETAM 100 MG PO TABS,0.021739130434782608,1,45,9,0.014084507042253521,1,70,1,1.0
BRIVARACETAM 50 MG PO TABS,0.021739130434782608,1,45,4,0.014084507042253521,1,70,1,1.0
"CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO TABS",0.021739130434782608,1,45,1,0.04225352112676056,3,68,4,1.0
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
CARBAMAZEPINE 200 MG PO TABS,0.021739130434782608,1,45,2,0.014084507042253521,1,70,3,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.06521739130434782,3,43,3,0.07042253521126761,5,66,5,1.0
MUPIROCIN 2 % TP OINT,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
FOLIC ACID 5 MG/ML INJ SOLN,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
GABAPENTIN 300 MG PO CAPS,0.043478260869565216,2,44,5,0.04225352112676056,3,68,5,1.0
LANSOPRAZOLE 30 MG PO TBLD,0.021739130434782608,1,45,2,0.014084507042253521,1,70,1,1.0
LEVETIRACETAM 750 MG PO TB24,0.021739130434782608,1,45,2,0.04225352112676056,3,68,4,1.0
"LEVETIRACETAM IN NACL (ISO-OS) 1,500 MG/100 ML IV PGBK",0.10869565217391304,5,41,7,0.09859154929577464,7,64,9,1.0
LEVOTHYROXINE 112 MCG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,2,1.0
LEVOTHYROXINE 137 MCG PO TABS,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
LEVOTHYROXINE 75 MCG PO TABS,0.021739130434782608,1,45,4,0.014084507042253521,1,70,1,1.0
LAMOTRIGINE 50 MG PO TR24,0.021739130434782608,1,45,1,0.014084507042253521,1,70,1,1.0
LIDOCAINE 5 % TP PTMD,0.08695652173913043,4,42,6,0.08450704225352113,6,65,9,1.0
LORATADINE 10 MG PO TABS,0.021739130434782608,1,45,1,0.04225352112676056,3,68,3,1.0
LORAZEPAM 0.5 MG PO TABS,0.021739130434782608,1,45,3,0.028169014084507043,2,69,4,1.0
