med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
METOPROLOL TARTRATE 50 MG PO TABS,0.07692307692307693,4,48,5,0.016666666666666666,1,59,1,0.18116511006419264
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.07692307692307693,4,48,6,0.016666666666666666,1,59,1,0.18116511006419264
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.36538461538461536,19,33,24,0.25,15,45,15,0.21912910376449868
LIDOCAINE 5 % TP PTMD,0.15384615384615385,8,44,17,0.06666666666666667,4,56,5,0.21974520953926746
AMLODIPINE 10 MG PO TABS,0.15384615384615385,8,44,9,0.06666666666666667,4,56,7,0.21974520953926746
NS W/BACITRACIN MIXTURE (SHC OR),0.09615384615384616,5,47,5,0.03333333333333333,2,58,2,0.2469087345021399
SPIRONOLACTONE 25 MG PO TABS,0.09615384615384616,5,47,17,0.03333333333333333,2,58,3,0.2469087345021399
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.09615384615384616,5,47,7,0.03333333333333333,2,58,2,0.2469087345021399
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.09615384615384616,5,47,7,0.03333333333333333,2,58,2,0.2469087345021399
CARVEDILOL 6.25 MG PO TABS,0.09615384615384616,5,47,11,0.03333333333333333,2,58,4,0.2469087345021399
LISINOPRIL 10 MG PO TABS,0.07692307692307693,4,48,8,0.16666666666666666,10,50,23,0.2514198456967405
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.5961538461538461,31,21,45,0.48333333333333334,29,31,38,0.258716374024708
LABETALOL 5 MG/ML IV SOLN,0.5961538461538461,31,21,73,0.48333333333333334,29,31,48,0.258716374024708
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.17307692307692307,9,43,15,0.26666666666666666,16,44,20,0.26309328413800287
PANTOPRAZOLE 40 MG PO TBEC,0.09615384615384616,5,47,8,0.18333333333333332,11,49,12,0.2792359589549499
PANTOPRAZOLE 20 MG PO TBEC,0.038461538461538464,2,50,2,0.1,6,54,7,0.2814779532532336
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.11538461538461539,6,46,13,0.05,3,57,4,0.2988846018625729
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.11538461538461539,6,46,10,0.05,3,57,5,0.2988846018625729
AMLODIPINE 5 MG PO TABS,0.19230769230769232,10,42,24,0.11666666666666667,7,53,12,0.30029282525677614
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.057692307692307696,3,49,4,0.016666666666666666,1,59,1,0.3356014181702255
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.057692307692307696,3,49,3,0.016666666666666666,1,59,1,0.3356014181702255
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.057692307692307696,3,49,4,0.016666666666666666,1,59,1,0.3356014181702255
PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,0.057692307692307696,3,49,6,0.016666666666666666,1,59,2,0.3356014181702255
BARIUM SULFATE 81 % (W/W) PO POWD,0.057692307692307696,3,49,3,0.016666666666666666,1,59,1,0.3356014181702255
LABETALOL 5 MG/ML IV INFUSION,0.057692307692307696,3,49,3,0.016666666666666666,1,59,1,0.3356014181702255
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.057692307692307696,3,49,3,0.016666666666666666,1,59,1,0.3356014181702255
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.057692307692307696,3,49,4,0.016666666666666666,1,59,1,0.3356014181702255
SIMETHICONE 80 MG PO CHEW,0.057692307692307696,3,49,5,0.016666666666666666,1,59,2,0.3356014181702255
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.1346153846153846,7,45,16,0.06666666666666667,4,56,6,0.34094736484718774
HYDROMORPHONE 1 MG/ML INJ SYRG,0.5192307692307693,27,25,59,0.4166666666666667,25,35,63,0.3429879352672771
ASPIRIN 81 MG PO TBEC,0.5192307692307693,27,25,41,0.4166666666666667,25,35,41,0.3429879352672771
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.5192307692307693,27,25,38,0.4166666666666667,25,35,31,0.3429879352672771
PREFERRED ANTIBIOTIC AGENT,0.2692307692307692,14,38,16,0.18333333333333332,11,49,13,0.363471961252649
IOHEXOL 300 MG IODINE/ML IV SOLN (RADIOLOGY),0.07692307692307693,4,48,5,0.13333333333333333,8,52,8,0.3765705606746163
"HEPARIN (PORCINE) IN NACL (PF) 1,000 UNIT/500 ML IV SOLP",0.07692307692307693,4,48,4,0.13333333333333333,8,52,8,0.3765705606746163
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.3269230769230769,17,35,21,0.25,15,45,15,0.406708189948365
MINERAL OIL PR ENEM,0.15384615384615385,8,44,8,0.1,6,54,6,0.4082288577446195
TAMSULOSIN 0.4 MG PO CAPS,0.15384615384615385,8,44,14,0.1,6,54,12,0.4082288577446195
ZZZ IMS TEMPLATE,0.15384615384615385,8,44,13,0.1,6,54,7,0.4082288577446195
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.07692307692307693,4,48,10,0.03333333333333333,2,58,2,0.4136175394213635
LIDOCAINE HCL 20 MG/ML (2 %) INJ SOLN,0.07692307692307693,4,48,4,0.03333333333333333,2,58,2,0.4136175394213635
LISINOPRIL 5 MG PO TABS,0.07692307692307693,4,48,12,0.03333333333333333,2,58,2,0.4136175394213635
OSMOLITE 1.5 CONTINUOUS TUBE FEEDING,0.07692307692307693,4,48,8,0.03333333333333333,2,58,3,0.4136175394213635
APREPITANT 40 MG PO CAPS,0.07692307692307693,4,48,4,0.03333333333333333,2,58,2,0.4136175394213635
"LEVETIRACETAM IN NACL (ISO-OS) 1,000 MG/100 ML IV PGBK",0.07692307692307693,4,48,6,0.03333333333333333,2,58,4,0.4136175394213635
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.07692307692307693,4,48,7,0.03333333333333333,2,58,2,0.4136175394213635
EPTIFIBATIDE 0.75 MG/ML IV SOLN,0.07692307692307693,4,48,4,0.03333333333333333,2,58,4,0.4136175394213635
TICAGRELOR 90 MG PO TABS,0.07692307692307693,4,48,14,0.03333333333333333,2,58,4,0.4136175394213635
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.17307692307692307,9,43,45,0.11666666666666667,7,53,19,0.42854645463217056
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.4230769230769231,22,30,26,0.35,21,39,29,0.44330180143070425
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.4423076923076923,23,29,48,0.36666666666666664,22,38,35,0.44483298863104115
METOCLOPRAMIDE HCL 5 MG PO TABS,0.038461538461538464,2,50,3,0.08333333333333333,5,55,6,0.44680899945411656
OXYCODONE 5 MG PO TABS,0.5384615384615384,28,24,83,0.45,27,33,87,0.44866949895156855
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.5769230769230769,30,22,58,0.5,30,30,40,0.4517408785871033
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.8653846153846154,45,7,82,0.8,48,12,91,0.4518592359320406
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.09615384615384616,5,47,6,0.05,3,57,3,0.46851913683403046
METOPROLOL SUCCINATE 25 MG PO TB24,0.09615384615384616,5,47,5,0.05,3,57,7,0.46851913683403046
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.09615384615384616,5,47,5,0.05,3,57,3,0.46851913683403046
HALOPERIDOL 1 MG PO TABS,0.09615384615384616,5,47,5,0.05,3,57,3,0.46851913683403046
CAPTOPRIL 12.5 MG PO TABS,0.09615384615384616,5,47,12,0.05,3,57,7,0.46851913683403046
EZETIMIBE 10 MG PO TABS,0.057692307692307696,3,49,4,0.1,6,54,9,0.5002493376200584
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.057692307692307696,3,49,9,0.1,6,54,7,0.5002493376200584
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.057692307692307696,3,49,3,0.1,6,54,7,0.5002493376200584
LIDOCAINE HCL 2 % JELLY,0.11538461538461539,6,46,7,0.06666666666666667,4,56,6,0.5097044161216456
PATCH CHECK,0.11538461538461539,6,46,8,0.06666666666666667,4,56,5,0.5097044161216456
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 200 ML,0.07692307692307693,4,48,5,0.11666666666666667,7,53,7,0.5401846033964989
MIDAZOLAM 1 MG/ML INJ SOLN,0.07692307692307693,4,48,8,0.11666666666666667,7,53,10,0.5401846033964989
ATORVASTATIN 20 MG PO TABS,0.1346153846153846,7,45,10,0.08333333333333333,5,55,9,0.5419954525053459
LORAZEPAM 2 MG/ML INJ SOLN,0.1346153846153846,7,45,16,0.08333333333333333,5,55,7,0.5419954525053459
DOCUSATE SODIUM 100 MG PO CAPS,0.28846153846153844,15,37,22,0.35,21,39,29,0.5460664033831101
SENNOSIDES 8.6 MG PO TABS,0.6153846153846154,32,20,57,0.55,33,27,54,0.5658944746308403
ASPIRIN 81 MG PO CHEW,0.4423076923076923,23,29,56,0.38333333333333336,23,37,50,0.5672607058841552
MELATONIN 3 MG PO TABS,0.11538461538461539,6,46,8,0.16666666666666666,10,50,13,0.5898391667674933
LISINOPRIL 20 MG PO TABS,0.15384615384615385,8,44,14,0.11666666666666667,7,53,15,0.5901975660551243
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 200 ML,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
ALTEPLASE IV INFUSION FOR STROKE,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
LANSOPRAZOLE 30 MG PO TBLD,0.038461538461538464,2,50,3,0.016666666666666666,1,59,2,0.5961740961740962
HYDROMORPHONE 20 MG IN NS 100 ML IV INFUSION,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
HYDROXYZINE HCL 25 MG PO TABS,0.038461538461538464,2,50,3,0.016666666666666666,1,59,1,0.5961740961740962
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9615384615384616,50,2,129,0.9833333333333333,59,1,120,0.5961740961740962
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.038461538461538464,2,50,2,0.016666666666666666,1,59,2,0.5961740961740962
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.038461538461538464,2,50,5,0.016666666666666666,1,59,1,0.5961740961740962
MORPHINE 2 MG/ML IV SYRG,0.038461538461538464,2,50,2,0.016666666666666666,1,59,2,0.5961740961740962
ALTEPLASE IV BOLUS FOR STROKE,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
NICOTINE 21 MG/24 HR TD PT24,0.038461538461538464,2,50,4,0.016666666666666666,1,59,1,0.5961740961740962
METHYLPREDNISOLONE 4 MG PO DSPK,0.038461538461538464,2,50,18,0.016666666666666666,1,59,10,0.5961740961740962
OXYCODONE 5 MG/5 ML PO SOLN,0.038461538461538464,2,50,3,0.016666666666666666,1,59,1,0.5961740961740962
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
LISINOPRIL 40 MG PO TABS,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.038461538461538464,2,50,3,0.016666666666666666,1,59,1,0.5961740961740962
"VANCOMYCIN 1,000 MG IV SOLR",0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
NS IV INFUSION (POST ALTEPLASE),0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
NICARDIPINE 25 MG/10 ML IV SOLN,0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.038461538461538464,2,50,2,0.016666666666666666,1,59,1,0.5961740961740962
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.038461538461538464,2,50,5,0.016666666666666666,1,59,1,0.5961740961740962
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.038461538461538464,2,50,3,0.016666666666666666,1,59,1,0.5961740961740962
DILTIAZEM HCL 5 MG/ML IV SOLN,0.038461538461538464,2,50,14,0.016666666666666666,1,59,1,0.5961740961740962
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.038461538461538464,2,50,3,0.016666666666666666,1,59,1,0.5961740961740962
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.019230769230769232,1,51,1,0.05,3,57,4,0.6221078698142919
BACLOFEN 10 MG PO TABS,0.019230769230769232,1,51,1,0.05,3,57,5,0.6221078698142919
BARIUM SULFATE 40 % (W/V) 29% (W/W) PO SUSP,0.019230769230769232,1,51,1,0.05,3,57,3,0.6221078698142919
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.019230769230769232,1,51,5,0.05,3,57,4,0.6221078698142919
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.019230769230769232,1,51,1,0.05,3,57,3,0.6221078698142919
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.019230769230769232,1,51,1,0.05,3,57,3,0.6221078698142919
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.019230769230769232,1,51,1,0.05,3,57,3,0.6221078698142919
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.21153846153846154,11,41,11,0.16666666666666666,10,50,10,0.6302296077478484
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.21153846153846154,11,41,11,0.16666666666666666,10,50,10,0.6302296077478484
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.23076923076923078,12,40,16,0.18333333333333332,11,49,12,0.6406368446711961
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.25,13,39,20,0.2,12,48,13,0.6499489810339656
METOCLOPRAMIDE HCL 10 MG PO TABS,0.2692307692307692,14,38,18,0.21666666666666667,13,47,13,0.6583256210138231
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.2692307692307692,14,38,19,0.21666666666666667,13,47,16,0.6583256210138231
QUETIAPINE 25 MG PO TABS,0.057692307692307696,3,49,4,0.03333333333333333,2,58,2,0.6617632168090883
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.057692307692307696,3,49,4,0.03333333333333333,2,58,2,0.6617632168090883
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.057692307692307696,3,49,4,0.03333333333333333,2,58,2,0.6617632168090883
FOLIC ACID 1 MG PO TABS,0.057692307692307696,3,49,5,0.03333333333333333,2,58,2,0.6617632168090883
LIDOCAINE HCL 5 MG/ML (0.5 %) INJ SOLN,0.057692307692307696,3,49,3,0.03333333333333333,2,58,2,0.6617632168090883
ACETAMINOPHEN 325 MG PR SUPP,0.057692307692307696,3,49,4,0.03333333333333333,2,58,4,0.6617632168090883
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.057692307692307696,3,49,6,0.03333333333333333,2,58,3,0.6617632168090883
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.057692307692307696,3,49,6,0.03333333333333333,2,58,3,0.6617632168090883
CLOPIDOGREL 75 MG PO TABS,0.2692307692307692,14,38,31,0.31666666666666665,19,41,39,0.6790314176883223
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.7307692307692307,38,14,57,0.6833333333333333,41,19,62,0.6790314176883223
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.038461538461538464,2,50,2,0.06666666666666667,4,56,5,0.6838908568309238
NITROGLYCERIN 100 MCG/ML IN D5W 30 ML (SHC OR),0.038461538461538464,2,50,2,0.06666666666666667,4,56,4,0.6838908568309238
NITROGLYCERIN 2 % TD OINT,0.038461538461538464,2,50,2,0.06666666666666667,4,56,4,0.6838908568309238
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.38461538461538464,20,32,27,0.3333333333333333,20,40,25,0.6928932602661819
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.6730769230769231,35,17,105,0.6333333333333333,38,22,102,0.6948469665066983
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.6153846153846154,32,20,42,0.5666666666666667,34,26,36,0.7008367208516799
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.40384615384615385,21,31,21,0.36666666666666664,22,38,27,0.7015825740978902
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.07692307692307693,4,48,4,0.05,3,57,3,0.7025293676309872
GABAPENTIN 100 MG PO CAPS,0.07692307692307693,4,48,5,0.05,3,57,4,0.7025293676309872
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.07692307692307693,4,48,9,0.05,3,57,3,0.7025293676309872
PHYSIOSOL + BACITRACIN MIXTURE (SHC OR),0.07692307692307693,4,48,4,0.05,3,57,3,0.7025293676309872
ONDANSETRON 8 MG PO TBDL,0.07692307692307693,4,48,7,0.05,3,57,6,0.7025293676309872
HEPARIN + NS MIXTURE (SHC OR),0.07692307692307693,4,48,4,0.05,3,57,3,0.7025293676309872
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.5961538461538461,31,21,61,0.55,33,27,47,0.7030294599621891
ATORVASTATIN 40 MG PO TABS,0.5384615384615384,28,24,50,0.5,30,30,52,0.7084491272076323
BARIUM SULFATE 40 % (W/V) PO POWD,0.057692307692307696,3,49,4,0.08333333333333333,5,55,5,0.7223607431222547
ATORVASTATIN 10 MG PO TABS,0.09615384615384616,5,47,10,0.06666666666666667,4,56,4,0.7309034894877238
NS IV BOLUS - 250 ML,0.09615384615384616,5,47,11,0.06666666666666667,4,56,5,0.7309034894877238
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.07692307692307693,4,48,4,0.1,6,54,7,0.7491916018526357
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.07692307692307693,4,48,4,0.1,6,54,6,0.7491916018526357
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.11538461538461539,6,46,8,0.08333333333333333,5,55,9,0.7520603253608572
NORMOSOL-R IV BOLUS - 500 ML,0.1346153846153846,7,45,12,0.1,6,54,9,0.7685849611020119
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.1346153846153846,7,45,9,0.1,6,54,6,0.7685849611020119
NS IV BOLUS - 1000 ML,0.1346153846153846,7,45,14,0.11666666666666667,7,53,7,0.783194496385976
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.1346153846153846,7,45,9,0.11666666666666667,7,53,8,0.783194496385976
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.1346153846153846,7,45,12,0.16666666666666666,10,50,10,0.7929836842013156
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.17307692307692307,9,43,14,0.15,9,51,11,0.7999568653650608
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.17307692307692307,9,43,15,0.15,9,51,16,0.7999568653650608
ACETAMINOPHEN 500 MG PO TABS,0.19230769230769232,10,42,14,0.16666666666666666,10,50,11,0.806765827394502
METOPROLOL TARTRATE 25 MG PO TABS,0.17307692307692307,9,43,36,0.2,12,48,28,0.8103364588448208
ACETAMINOPHEN 325 MG PO TABS,0.8269230769230769,43,9,85,0.8,48,12,83,0.810336458844821
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.23076923076923078,12,40,13,0.2,12,48,13,0.8180965109176153
ONDANSETRON 4 MG PO TBDL,0.7307692307692307,38,14,72,0.75,45,15,81,0.832149064040229
GLUCOSE 4 GRAM PO CHEW,0.3076923076923077,16,36,23,0.3333333333333333,20,40,30,0.8405955830446297
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.6153846153846154,32,20,64,0.5833333333333334,35,25,60,0.8470607525232983
ACETAMINOPHEN 650 MG PR SUPP,0.5192307692307693,27,25,41,0.55,33,27,54,0.8496758437084055
ELECTROLYTE-R (PH 7.4) IV SOLP,0.5192307692307693,27,25,48,0.48333333333333334,29,31,44,0.849843592899785
"THROMBIN (BOVINE) 5,000 UNIT TP SOLR",0.19230769230769232,10,42,10,0.2,12,48,13,1.0
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML (0.2 MG/ML) IV PGBK,0.019230769230769232,1,51,1,0.016666666666666666,1,59,2,1.0
VALSARTAN 40 MG PO TABS,0.019230769230769232,1,51,3,0.016666666666666666,1,59,1,1.0
ATROPINE 0.4 MG/ML INJ SOLN,0.038461538461538464,2,50,2,0.05,3,57,3,1.0
NIMODIPINE 60 MG/20 ML PO SOLN,0.019230769230769232,1,51,1,0.016666666666666666,1,59,3,1.0
NARCAN 4 MG/ACTUATION NASAL SPRY,0.057692307692307696,3,49,4,0.05,3,57,3,1.0
PREDNISONE 10 MG PO TABS,0.019230769230769232,1,51,1,0.016666666666666666,1,59,1,1.0
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.019230769230769232,1,51,1,0.016666666666666666,1,59,1,1.0
ATORVASTATIN 80 MG PO TABS,0.23076923076923078,12,40,17,0.21666666666666667,13,47,15,1.0
PREDNISONE 5 MG PO TABS,0.019230769230769232,1,51,2,0.016666666666666666,1,59,1,1.0
PRASUGREL 10 MG PO TABS,0.019230769230769232,1,51,3,0.016666666666666666,1,59,3,1.0
NALOXONE 0.4 MG/ML INJ SOLN,0.9615384615384616,50,2,91,0.9666666666666667,58,2,91,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.019230769230769232,1,51,1,0.016666666666666666,1,59,2,1.0
AMLODIPINE 2.5 MG PO TABS,0.019230769230769232,1,51,4,0.016666666666666666,1,59,2,1.0
APIXABAN 5 MG PO TABS,0.11538461538461539,6,46,15,0.1,6,54,9,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.019230769230769232,1,51,1,0.016666666666666666,1,59,1,1.0
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.057692307692307696,3,49,3,0.05,3,57,3,1.0
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.07692307692307693,4,48,6,0.08333333333333333,5,55,7,1.0
ASPIRIN 300 MG PR SUPP,0.11538461538461539,6,46,7,0.1,6,54,7,1.0
ROSUVASTATIN 10 MG PO TABS,0.019230769230769232,1,51,1,0.016666666666666666,1,59,1,1.0
ASPIRIN 325 MG PO TABS,0.057692307692307696,3,49,3,0.05,3,57,4,1.0
PANTOPRAZOLE 40 MG IV SOLR,0.057692307692307696,3,49,3,0.05,3,57,3,1.0
SERTRALINE 50 MG PO TABS,0.019230769230769232,1,51,2,0.03333333333333333,2,58,3,1.0
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.46153846153846156,24,28,50,0.45,27,33,53,1.0
SODIUM CHLORIDE 3 % IV BOLUS,0.019230769230769232,1,51,4,0.016666666666666666,1,59,4,1.0
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.019230769230769232,1,51,2,0.016666666666666666,1,59,2,1.0
