med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
SODIUM CHLORIDE 3 % INH NEBU,0.17142857142857143,12,58,20,0.05319148936170213,5,89,6,0.019001929828819805
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.1,7,63,8,0.010638297872340425,1,93,1,0.021391934097829197
*PO TO FT CONVERSION PER PHARMACY PROTOCOL,0.1,7,63,9,0.010638297872340425,1,93,1,0.021391934097829197
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.21428571428571427,15,55,115,0.0851063829787234,8,86,24,0.02318280248223819
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,0.18571428571428572,13,57,23,0.06382978723404255,6,88,8,0.024628958289691746
NORMOSOL-R IV BOLUS - 500 ML,0.22857142857142856,16,54,24,0.09574468085106383,9,85,12,0.027158473515771137
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.12857142857142856,9,61,12,0.031914893617021274,3,91,4,0.030527239562643832
ASPIRIN 81 MG PO TBEC,0.08571428571428572,6,64,12,0.2127659574468085,20,74,31,0.031404654653284916
ZZZ IMS TEMPLATE,0.3,21,49,42,0.1595744680851064,15,79,21,0.03697285085374649
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.24285714285714285,17,53,21,0.11702127659574468,11,83,11,0.03824323208128996
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.24285714285714285,17,53,21,0.11702127659574468,11,83,11,0.03824323208128996
EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,0.08571428571428572,6,64,14,0.010638297872340425,1,93,1,0.04272894041620428
LORAZEPAM 1 MG PO TABS,0.08571428571428572,6,64,11,0.010638297872340425,1,93,20,0.04272894041620428
PREDNISONE 20 MG PO TABS,0.02857142857142857,2,68,2,0.11702127659574468,11,83,23,0.04361178352581623
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.14285714285714285,10,60,12,0.0425531914893617,4,90,4,0.04443365338740425
NS IV BOLUS - 500 ML,0.18571428571428572,13,57,34,0.07446808510638298,7,87,10,0.051429930312548444
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.18571428571428572,13,57,33,0.07446808510638298,7,87,7,0.051429930312548444
FLUMAZENIL 0.1 MG/ML IV SOLN,0.11428571428571428,8,62,10,0.031914893617021274,3,91,5,0.0558175219960998
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.11428571428571428,8,62,16,0.031914893617021274,3,91,5,0.0558175219960998
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.14285714285714285,10,60,14,0.05319148936170213,5,89,5,0.058508256695948335
FUROSEMIDE 10 MG/ML INJ SOLN,0.2,14,56,76,0.09574468085106383,9,85,21,0.07014240858537599
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.12857142857142856,9,61,16,0.0425531914893617,4,90,5,0.07602246699334031
PANTOPRAZOLE 40 MG IV SOLR,0.12857142857142856,9,61,20,0.0425531914893617,4,90,6,0.07602246699334031
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.6428571428571429,45,25,83,0.5,47,47,71,0.0809201365517803
OXYCODONE 5 MG PO TABS,0.17142857142857143,12,58,47,0.07446808510638298,7,87,17,0.08244172956898069
ETOMIDATE 2 MG/ML IV SOLN,0.07142857142857142,5,65,9,0.010638297872340425,1,93,1,0.08455429376225315
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.07142857142857142,5,65,8,0.010638297872340425,1,93,1,0.08455429376225315
ROCURONIUM 10 MG/ML IV SOLN,0.07142857142857142,5,65,9,0.010638297872340425,1,93,2,0.08455429376225315
LANSOPRAZOLE 30 MG PO TBLD,0.07142857142857142,5,65,8,0.010638297872340425,1,93,3,0.08455429376225315
HYDROMORPHONE 20 MG IN NS 100 ML IV INFUSION,0.07142857142857142,5,65,8,0.010638297872340425,1,93,1,0.08455429376225315
OMEPRAZOLE 20 MG PO CPDR,0.07142857142857142,5,65,7,0.010638297872340425,1,93,1,0.08455429376225315
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.07142857142857142,5,65,15,0.010638297872340425,1,93,1,0.08455429376225315
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.07142857142857142,5,65,10,0.010638297872340425,1,93,2,0.08455429376225315
LIDOCAINE HCL 2 % JELLY,0.1,7,63,8,0.031914893617021274,3,91,3,0.09958299264519208
PANTOPRAZOLE 40 MG PO TBEC,0.34285714285714286,24,46,36,0.22340425531914893,21,73,25,0.11166374859905298
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.14285714285714285,10,60,17,0.06382978723404255,6,88,7,0.11315319365208387
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.14285714285714285,10,60,41,0.06382978723404255,6,88,46,0.11315319365208387
QUETIAPINE 25 MG PO TABS,0.14285714285714285,10,60,37,0.06382978723404255,6,88,10,0.11315319365208387
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.14285714285714285,10,60,19,0.06382978723404255,6,88,8,0.11315319365208387
GABAPENTIN 100 MG PO CAPS,0.02857142857142857,2,68,5,0.09574468085106383,9,85,13,0.11840097586901643
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9428571428571428,66,4,142,0.8617021276595744,81,13,111,0.12137643095221809
LACTATED RINGERS IV SOLP,0.11428571428571428,8,62,11,0.0425531914893617,4,90,4,0.12725923815398396
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.11428571428571428,8,62,10,0.0425531914893617,4,90,17,0.12725923815398396
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.11428571428571428,8,62,10,0.0425531914893617,4,90,4,0.12725923815398396
BARIUM SULFATE 40 % (W/V) PO SUSP,0.11428571428571428,8,62,10,0.0425531914893617,4,90,4,0.12725923815398396
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.11428571428571428,8,62,10,0.0425531914893617,4,90,4,0.12725923815398396
METFORMIN 500 MG PO TABS,0.15714285714285714,11,59,19,0.07446808510638298,7,87,11,0.1291768621840359
CETIRIZINE 10 MG PO TABS,0.07142857142857142,5,65,9,0.02127659574468085,2,92,2,0.1378678877013504
SODIUM CHLORIDE 10 % INH NEBU,0.07142857142857142,5,65,13,0.02127659574468085,2,92,3,0.1378678877013504
SUVOREXANT 10 MG PO TABS,0.07142857142857142,5,65,7,0.02127659574468085,2,92,2,0.1378678877013504
FREE WATER BOLUS,0.07142857142857142,5,65,7,0.02127659574468085,2,92,2,0.1378678877013504
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.07142857142857142,5,65,7,0.02127659574468085,2,92,3,0.1378678877013504
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.17142857142857143,12,58,18,0.0851063829787234,8,86,8,0.14628849929186577
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.17142857142857143,12,58,18,0.0851063829787234,8,86,8,0.14628849929186577
ASPIRIN 81 MG PO CHEW,0.04285714285714286,3,67,4,0.11702127659574468,11,83,16,0.15578854852055365
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.04285714285714286,3,67,3,0.10638297872340426,10,84,10,0.15690517638465362
DOCUSATE SODIUM 100 MG PO CAPS,0.08571428571428572,6,64,8,0.1702127659574468,16,78,17,0.1642041772325556
MELATONIN 1 MG PO TABS,0.05714285714285714,4,66,8,0.010638297872340425,1,93,3,0.16477719864110707
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.05714285714285714,4,66,10,0.010638297872340425,1,93,3,0.16477719864110707
SIMETHICONE 80 MG PO CHEW,0.05714285714285714,4,66,10,0.010638297872340425,1,93,1,0.16477719864110707
DEXTROSE 10 % IN WATER (D10W) 10 % IV SOLP,0.05714285714285714,4,66,9,0.010638297872340425,1,93,1,0.16477719864110707
OXYMETAZOLINE 0.05 % NASAL SPRY,0.05714285714285714,4,66,7,0.010638297872340425,1,93,2,0.16477719864110707
EPINEPHRINE HCL IN 0.9 % NACL 100 MCG/10 ML (10 MCG/ML) IV SYRG,0.05714285714285714,4,66,9,0.010638297872340425,1,93,1,0.16477719864110707
GUAIFENESIN 100 MG/5 ML PO LIQD,0.2571428571428571,18,52,26,0.1595744680851064,15,79,23,0.16761192311590056
APIXABAN 5 MG PO TABS,0.08571428571428572,6,64,20,0.031914893617021274,3,91,5,0.17247268193510057
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.08571428571428572,6,64,23,0.031914893617021274,3,91,3,0.17247268193510057
ENOXAPARIN 60 MG/0.6 ML SC SYRG,0.08571428571428572,6,64,7,0.031914893617021274,3,91,5,0.17247268193510057
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.18571428571428572,13,57,104,0.10638297872340426,10,84,32,0.17541877800052544
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.12857142857142856,9,61,20,0.06382978723404255,6,88,27,0.1783494632586574
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.2,14,56,24,0.11702127659574468,11,83,13,0.18772519783224106
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.2,14,56,24,0.11702127659574468,11,83,13,0.18772519783224106
PREDNISONE 10 MG PO TABS,0.02857142857142857,2,68,2,0.0851063829787234,8,86,17,0.19127502971481408
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.15714285714285714,11,59,16,0.0851063829787234,8,86,10,0.2169943752004648
TRAZODONE 50 MG PO TABS,0.22857142857142856,16,54,42,0.14893617021276595,14,80,20,0.22311462538220644
PIPERACILLIN-TAZOBACTAM-DEXTRS 4.5 GRAM/100 ML IV PGBK,0.014285714285714285,1,69,1,0.05319148936170213,5,89,8,0.2405247604584701
ALBUTEROL SULFATE 2.5 MG/0.5 ML INH NEBU,0.014285714285714285,1,69,1,0.05319148936170213,5,89,6,0.2405247604584701
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.014285714285714285,1,69,2,0.05319148936170213,5,89,8,0.2405247604584701
FINASTERIDE 5 MG PO TABS,0.014285714285714285,1,69,1,0.05319148936170213,5,89,7,0.2405247604584701
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.11428571428571428,8,62,9,0.05319148936170213,5,89,26,0.2415911557675391
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.07142857142857142,5,65,17,0.031914893617021274,3,91,5,0.28823689952323645
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.07142857142857142,5,65,8,0.031914893617021274,3,91,3,0.28823689952323645
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.07142857142857142,5,65,7,0.031914893617021274,3,91,3,0.28823689952323645
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.32857142857142857,23,47,28,0.24468085106382978,23,71,23,0.29208416197034615
SODIUM CHLORIDE 0.9 % IV SOLP,0.12857142857142856,9,61,30,0.07446808510638298,7,87,9,0.29270571040865623
METOPROLOL TARTRATE 25 MG PO TABS,0.07142857142857142,5,65,23,0.1276595744680851,12,82,21,0.3052856055161434
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.21428571428571427,15,55,34,0.14893617021276595,14,80,20,0.3057682878825381
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.2714285714285714,19,51,30,0.35106382978723405,33,61,54,0.3116501754053864
"VITAMIN B-12 1,000 MCG PO TABS",0.04285714285714286,3,67,3,0.010638297872340425,1,93,3,0.31365377048453524
ESCITALOPRAM OXALATE 10 MG PO TABS,0.04285714285714286,3,67,5,0.010638297872340425,1,93,1,0.31365377048453524
MELATONIN 10 MG PO TABS,0.04285714285714286,3,67,4,0.010638297872340425,1,93,1,0.31365377048453524
NS IV BOLUS,0.04285714285714286,3,67,11,0.010638297872340425,1,93,1,0.31365377048453524
CLOTRIMAZOLE 10 MG MM TROC,0.04285714285714286,3,67,5,0.010638297872340425,1,93,2,0.31365377048453524
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.04285714285714286,3,67,4,0.010638297872340425,1,93,1,0.31365377048453524
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.04285714285714286,3,67,4,0.010638297872340425,1,93,1,0.31365377048453524
LISINOPRIL 2.5 MG PO TABS,0.04285714285714286,3,67,3,0.010638297872340425,1,93,4,0.31365377048453524
WHITE PETROLATUM 41 % TP OINT,0.04285714285714286,3,67,3,0.010638297872340425,1,93,4,0.31365377048453524
DEXAMETHASONE 6 MG PO TABS,0.04285714285714286,3,67,4,0.010638297872340425,1,93,1,0.31365377048453524
ETHAMBUTOL 400 MG PO TABS,0.04285714285714286,3,67,6,0.010638297872340425,1,93,3,0.31365377048453524
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.04285714285714286,3,67,4,0.010638297872340425,1,93,1,0.31365377048453524
DORZOLAMIDE 2 % OPHT DROP,0.04285714285714286,3,67,4,0.010638297872340425,1,93,2,0.31365377048453524
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.04285714285714286,3,67,5,0.010638297872340425,1,93,1,0.31365377048453524
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.04285714285714286,3,67,7,0.010638297872340425,1,93,2,0.31365377048453524
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.08571428571428572,6,64,14,0.0425531914893617,4,90,8,0.3276532344047743
FAMOTIDINE 20 MG PO TABS,0.08571428571428572,6,64,7,0.13829787234042554,13,81,16,0.3346163349281054
LIDOCAINE 5 % TP PTMD,0.15714285714285714,11,59,25,0.09574468085106383,9,85,13,0.33470126810223555
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.2714285714285714,19,51,39,0.20212765957446807,19,75,40,0.35086779277906577
NORMOSOL-R IV BOLUS - 1000 ML,0.04285714285714286,3,67,4,0.0851063829787234,8,86,9,0.3559180675207595
ACETAMINOPHEN 500 MG PO TABS,0.34285714285714286,24,46,37,0.2765957446808511,26,68,38,0.3942039813638234
CEFPODOXIME 200 MG PO TABS,0.014285714285714285,1,69,2,0.0425531914893617,4,90,14,0.3944003857216487
METFORMIN 500 MG PO TB24,0.014285714285714285,1,69,1,0.0425531914893617,4,90,4,0.3944003857216487
BACLOFEN 10 MG PO TABS,0.014285714285714285,1,69,3,0.0425531914893617,4,90,4,0.3944003857216487
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.014285714285714285,1,69,3,0.0425531914893617,4,90,4,0.3944003857216487
LORATADINE 10 MG PO TABS,0.014285714285714285,1,69,2,0.0425531914893617,4,90,8,0.3944003857216487
METOCLOPRAMIDE HCL 10 MG PO TABS,0.05714285714285714,4,66,4,0.02127659574468085,2,92,2,0.40320824174692343
BARIUM SULFATE 40 % (W/V) PO POWD,0.05714285714285714,4,66,5,0.02127659574468085,2,92,2,0.40320824174692343
BARIUM SULFATE 81 % (W/W) PO POWD,0.05714285714285714,4,66,5,0.02127659574468085,2,92,2,0.40320824174692343
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.12857142857142856,9,61,9,0.0851063829787234,8,86,10,0.4405817301890246
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.05714285714285714,4,66,4,0.031914893617021274,3,91,3,0.4613973440845478
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.05714285714285714,4,66,5,0.031914893617021274,3,91,4,0.4613973440845478
GLYCOPYRROLATE 0.2 MG/ML INJ SOLN,0.05714285714285714,4,66,6,0.031914893617021274,3,91,3,0.4613973440845478
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.05714285714285714,4,66,14,0.031914893617021274,3,91,4,0.4613973440845478
TRIPLE MIX,0.05714285714285714,4,66,5,0.031914893617021274,3,91,23,0.4613973440845478
ENOXAPARIN 80 MG/0.8 ML SC SYRG,0.05714285714285714,4,66,5,0.031914893617021274,3,91,5,0.4613973440845478
ONDANSETRON 8 MG PO TBDL,0.02857142857142857,2,68,3,0.06382978723404255,6,88,6,0.46842724196378244
METOPROLOL SUCCINATE 25 MG PO TB24,0.02857142857142857,2,68,3,0.06382978723404255,6,88,7,0.46842724196378244
LOSARTAN 50 MG PO TABS,0.02857142857142857,2,68,3,0.06382978723404255,6,88,7,0.46842724196378244
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.14285714285714285,10,60,10,0.10638297872340426,10,84,11,0.4820369605825848
AZITHROMYCIN 250 MG PO TABS,0.14285714285714285,10,60,17,0.10638297872340426,10,84,16,0.4820369605825848
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.7285714285714285,51,19,73,0.6702127659574468,63,31,83,0.49385246985347464
KETOROLAC 15 MG/ML INJ SOLN,0.07142857142857142,5,65,6,0.0425531914893617,4,90,8,0.4982859220637692
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.07142857142857142,5,65,16,0.0425531914893617,4,90,5,0.4982859220637692
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.07142857142857142,5,65,7,0.0425531914893617,4,90,6,0.4982859220637692
MONTELUKAST 10 MG PO TABS,0.07142857142857142,5,65,7,0.0425531914893617,4,90,5,0.4982859220637692
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.07142857142857142,5,65,6,0.0425531914893617,4,90,9,0.4982859220637692
HYDROMORPHONE 1 MG/ML INJ SYRG,0.18571428571428572,13,57,88,0.13829787234042554,13,81,19,0.5174299217513082
REMDESIVIR 200 MG/250 ML IVPB,0.4142857142857143,29,41,33,0.3617021276595745,34,60,36,0.5195013279497592
INV - REMDESIVIR 100 MG/250 ML IVPB (EUA COMMERCIAL SUPPLY),0.08571428571428572,6,64,7,0.05319148936170213,5,89,5,0.5312614735507083
INV - REMDESIVIR 200 MG/250 ML IVPB (EUA COMMERCIAL SUPPLY),0.08571428571428572,6,64,6,0.05319148936170213,5,89,5,0.5312614735507083
GABAPENTIN 300 MG PO CAPS,0.05714285714285714,4,66,8,0.0851063829787234,8,86,11,0.5592826671452378
ACETAMINOPHEN 650 MG PR SUPP,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE NPO,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
INV - REMDESIVIR (GS-5734) MAINTENANCE DOSE (ACTIV-3),0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
IPRATROPIUM BROMIDE 0.03 % NASAL SPRY,0.02857142857142857,2,68,3,0.010638297872340425,1,93,1,0.5760802700051542
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.02857142857142857,2,68,3,0.010638297872340425,1,93,1,0.5760802700051542
LATANOPROST 0.005 % OPHT DROP,0.02857142857142857,2,68,4,0.010638297872340425,1,93,1,0.5760802700051542
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.02857142857142857,2,68,10,0.010638297872340425,1,93,1,0.5760802700051542
DIPHENOXYLATE-ATROPINE 2.5-0.025 MG PO TABS,0.02857142857142857,2,68,8,0.010638297872340425,1,93,1,0.5760802700051542
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.02857142857142857,2,68,12,0.010638297872340425,1,93,1,0.5760802700051542
LORAZEPAM 2 MG/ML PO CONC,0.02857142857142857,2,68,8,0.010638297872340425,1,93,1,0.5760802700051542
LOSARTAN 100 MG PO TABS,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
VALPROATE IVPB,0.02857142857142857,2,68,3,0.010638297872340425,1,93,1,0.5760802700051542
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
VANCOMYCIN-WATER INJECT (PEG) 500 MG/100 ML IV PGBK,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
BUMETANIDE IVPB,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
BISACODYL 5 MG PO TBEC,0.02857142857142857,2,68,2,0.010638297872340425,1,93,2,0.5760802700051542
MORPHINE 4 MG/ML IV SYRG,0.02857142857142857,2,68,8,0.010638297872340425,1,93,1,0.5760802700051542
OSMOLITE 1.5 CONTINUOUS VOLUME BASED TUBE FEEDING,0.02857142857142857,2,68,3,0.010638297872340425,1,93,1,0.5760802700051542
OSMOLITE 1.2 CONTINUOUS TUBE FEEDING,0.02857142857142857,2,68,2,0.010638297872340425,1,93,2,0.5760802700051542
AZITHROMYCIN IVPB,0.02857142857142857,2,68,4,0.010638297872340425,1,93,1,0.5760802700051542
ATROPINE 0.1 MG/ML INJ SYRG,0.02857142857142857,2,68,3,0.010638297872340425,1,93,1,0.5760802700051542
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.02857142857142857,2,68,2,0.010638297872340425,1,93,2,0.5760802700051542
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
ATOVAQUONE 750 MG/5 ML PO SUSP,0.02857142857142857,2,68,3,0.010638297872340425,1,93,3,0.5760802700051542
INSULIN GLARGINE 100 UNIT/ML (3 ML) SC INPN,0.02857142857142857,2,68,2,0.010638297872340425,1,93,2,0.5760802700051542
INSULIN ASPART U-100 100 UNIT/ML (3 ML) SC INPN,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
ROSUVASTATIN 20 MG PO TABS,0.02857142857142857,2,68,3,0.010638297872340425,1,93,3,0.5760802700051542
AMOXICILLIN-POT CLAVULANATE 400-57 MG/5 ML PO SUSR,0.02857142857142857,2,68,6,0.010638297872340425,1,93,3,0.5760802700051542
FOLIC ACID 1 MG PO TABS,0.02857142857142857,2,68,5,0.010638297872340425,1,93,1,0.5760802700051542
IMMUN GLOB G(IGG)-GLY-IGA OV50 10 % INJ SOLN,0.02857142857142857,2,68,50,0.010638297872340425,1,93,1,0.5760802700051542
AMOXICILLIN-POT CLAVULANATE 500-125 MG PO TABS,0.02857142857142857,2,68,4,0.010638297872340425,1,93,1,0.5760802700051542
SODIUM CHLORIDE 0.9 % INH NEBU,0.02857142857142857,2,68,2,0.010638297872340425,1,93,1,0.5760802700051542
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.11428571428571428,8,62,13,0.0851063829787234,8,86,12,0.5996486161141619
TAMSULOSIN 0.4 MG PO CAPS,0.08571428571428572,6,64,10,0.11702127659574468,11,83,14,0.6097680131682848
ONDANSETRON 4 MG PO TBDL,0.6428571428571429,45,25,59,0.5957446808510638,56,38,66,0.6268180670344385
DIGOXIN 125 MCG (0.125 MG) PO TABS,0.014285714285714285,1,69,4,0.031914893617021274,3,91,5,0.6366402314329894
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
DONEPEZIL 5 MG PO TABS,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
IBUPROFEN 400 MG PO TABS,0.014285714285714285,1,69,3,0.031914893617021274,3,91,7,0.6366402314329894
LIDOCAINE HCL 20 MG/ML (2 %) INJ SOLN,0.014285714285714285,1,69,1,0.031914893617021274,3,91,3,0.6366402314329894
