med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.06493506493506493,5,72,6,0.0136986301369863,1,72,1,0.21026860827832825
PANTOPRAZOLE 40 MG PO TBEC,0.1038961038961039,8,69,11,0.0410958904109589,3,70,3,0.21082665973771758
SENNOSIDES 8.6 MG PO TABS,0.6363636363636364,49,28,91,0.7397260273972602,54,19,94,0.21799274493025725
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.18181818181818182,14,63,19,0.273972602739726,20,53,23,0.24162728295175284
FAMOTIDINE 20 MG PO TABS,0.4025974025974026,31,46,48,0.5068493150684932,37,36,55,0.25090050406738923
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.12987012987012986,10,67,10,0.2054794520547945,15,58,15,0.27419199912961867
HALOPERIDOL 1 MG PO TABS,0.12987012987012986,10,67,10,0.2054794520547945,15,58,15,0.27419199912961867
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.07792207792207792,6,71,6,0.0273972602739726,2,71,2,0.2770806980943523
ACETAMINOPHEN 650 MG PR SUPP,0.07792207792207792,6,71,6,0.0273972602739726,2,71,2,0.2770806980943523
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.07792207792207792,6,71,6,0.0273972602739726,2,71,2,0.2770806980943523
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.2597402597402597,20,57,24,0.3424657534246575,25,48,27,0.2896272605425469
DEXAMETHASONE 2 MG PO TABS,0.15584415584415584,12,65,30,0.2328767123287671,17,56,24,0.30154422492821553
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.14285714285714285,11,66,13,0.0821917808219178,6,67,6,0.3062328292259696
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.8571428571428571,66,11,71,0.9178082191780822,67,6,71,0.3062328292259697
BUPIVACAINE 0.5%+ LIDOCAINE W/EPINEPHRINE MIXTURE (SHC OR),0.23376623376623376,18,59,18,0.1643835616438356,12,61,12,0.31385364697622165
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.5714285714285714,44,33,47,0.6575342465753424,48,25,49,0.3163239528913846
BACLOFEN 10 MG PO TABS,0.03896103896103896,3,74,3,0.0821917808219178,6,67,6,0.31790361917647275
GABAPENTIN 600 MG PO TABS,0.03896103896103896,3,74,5,0.0821917808219178,6,67,11,0.31790361917647275
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.15584415584415584,12,65,13,0.0958904109589041,7,66,8,0.3300562753778352
"VANCOMYCIN 1,000 MG IV SOLR",0.4805194805194805,37,40,37,0.5616438356164384,41,32,41,0.33210358598901546
SELEGILINE HCL 5 MG PO CAPS,0.012987012987012988,1,76,1,0.0410958904109589,3,70,3,0.35689530374094125
ROSUVASTATIN 20 MG PO TABS,0.012987012987012988,1,76,1,0.0410958904109589,3,70,3,0.35689530374094125
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.012987012987012988,1,76,1,0.0410958904109589,3,70,4,0.35689530374094125
SELEGILINE HCL 5 MG PO TABS,0.012987012987012988,1,76,1,0.0410958904109589,3,70,4,0.35689530374094125
LISINOPRIL 20 MG PO TABS,0.012987012987012988,1,76,1,0.0410958904109589,3,70,3,0.35689530374094125
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.012987012987012988,1,76,1,0.0410958904109589,3,70,3,0.35689530374094125
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,0.012987012987012988,1,76,1,0.0410958904109589,3,70,3,0.35689530374094125
FLUMAZENIL 0.1 MG/ML IV SOLN,0.987012987012987,76,1,81,0.958904109589041,70,3,72,0.35689530374094136
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.6883116883116883,53,24,65,0.7671232876712328,56,17,62,0.35967959097734997
DIAZEPAM 5 MG/ML INJ SYRG,0.05194805194805195,4,73,6,0.0136986301369863,1,72,1,0.36743800367961443
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.1038961038961039,8,69,9,0.0547945205479452,4,69,4,0.36971603907179906
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.1038961038961039,8,69,8,0.0547945205479452,4,69,4,0.36971603907179906
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.7402597402597403,57,20,64,0.6712328767123288,49,24,52,0.3749632836630139
GABAPENTIN 300 MG PO CAPS,0.06493506493506493,5,72,10,0.1095890410958904,8,65,13,0.39259577091518416
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.11688311688311688,9,68,9,0.0684931506849315,5,68,5,0.403306729595173
ACETAMINOPHEN-CODEINE 300-30 MG PO TABS,0.11688311688311688,9,68,15,0.0684931506849315,5,68,9,0.403306729595173
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.44155844155844154,34,43,61,0.5205479452054794,38,35,58,0.4138151463019297
DOCUSATE SODIUM 100 MG PO CAPS,0.4935064935064935,38,39,68,0.4246575342465753,31,42,56,0.41707047504958233
METFORMIN 500 MG PO TABS,0.025974025974025976,2,75,2,0.0547945205479452,4,69,5,0.43302485214079756
LORAZEPAM 1 MG PO TABS,0.025974025974025976,2,75,2,0.0547945205479452,4,69,4,0.43302485214079756
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.19480519480519481,15,62,19,0.2602739726027397,19,54,20,0.43555136083001655
DEXAMETHASONE 1.5 MG PO TABS,0.06493506493506493,5,72,10,0.0273972602739726,2,71,5,0.4431093903438268
LIDOCAINE HCL 2 % JELLY (URO-JET),0.06493506493506493,5,72,5,0.0273972602739726,2,71,2,0.4431093903438268
NS IV BOLUS - 500 ML,0.09090909090909091,7,70,10,0.136986301369863,10,63,12,0.44457812058502677
BUTALBITAL-ACETAMINOPHEN-CAFF 50-325-40 MG PO TABS,0.11688311688311688,9,68,18,0.1643835616438356,12,61,21,0.4829737289791471
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.03896103896103896,3,74,4,0.0684931506849315,5,68,5,0.48607694087907
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.03896103896103896,3,74,4,0.0684931506849315,5,68,5,0.48607694087907
ONDANSETRON 4 MG PO TBDL,1.0,77,0,179,0.9863013698630136,72,1,173,0.4866666666666667
KETOROLAC 15 MG/ML INJ SOLN,0.07792207792207792,6,71,10,0.0410958904109589,3,70,3,0.49568297936731176
ACETAMINOPHEN 500 MG PO TABS,0.14285714285714285,11,66,15,0.1917808219178082,14,59,21,0.5125006695801065
ATORVASTATIN 10 MG PO TABS,0.05194805194805195,4,73,4,0.0821917808219178,6,67,6,0.5256064945262185
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.09090909090909091,7,70,7,0.0547945205479452,4,69,4,0.5348001671129199
AMLODIPINE 5 MG PO TABS,0.09090909090909091,7,70,9,0.0547945205479452,4,69,6,0.5348001671129199
ASPIRIN 81 MG PO CHEW,0.06493506493506493,5,72,6,0.0958904109589041,7,66,8,0.5564243437524807
CYCLOBENZAPRINE 5 MG PO TABS,0.09090909090909091,7,70,13,0.1232876712328767,9,64,17,0.6017317701481844
ONDANSETRON 8 MG PO TBDL,0.09090909090909091,7,70,8,0.1232876712328767,9,64,12,0.6017317701481844
DEXAMETHASONE 1 MG PO TABS,0.2987012987012987,23,54,40,0.3424657534246575,25,48,38,0.6024356797856414
LEVOTHYROXINE 88 MCG PO TABS,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.012987012987012988,1,76,3,0.0273972602739726,2,71,3,0.6125557772537638
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.012987012987012988,1,76,1,0.0273972602739726,2,71,5,0.6125557772537638
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.012987012987012988,1,76,1,0.0273972602739726,2,71,3,0.6125557772537638
"LIDOCAINE-EPINEPHRINE 2 %-1:100,000 INJ SOLN",0.012987012987012988,1,76,1,0.0273972602739726,2,71,3,0.6125557772537638
MONTELUKAST 10 MG PO TABS,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
FLUORESCEIN 1 MG OPHT STRP,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.012987012987012988,1,76,1,0.0273972602739726,2,71,4,0.6125557772537638
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.012987012987012988,1,76,1,0.0273972602739726,2,71,2,0.6125557772537638
MIDODRINE 5 MG PO TABS,0.1038961038961039,8,69,19,0.136986301369863,10,63,31,0.6189640915687002
HEPARIN + NS MIXTURE (SHC OR),0.1038961038961039,8,69,8,0.136986301369863,10,63,10,0.6189640915687002
INDIGOTINDISULFONATE SODIUM 8 MG/ML (0.8 %) INJ SOLN,0.1038961038961039,8,69,8,0.136986301369863,10,63,10,0.6189640915687002
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.03896103896103896,3,74,5,0.0136986301369863,1,72,1,0.6204628022077685
LACTATED RINGERS IV SOLP,0.03896103896103896,3,74,3,0.0136986301369863,1,72,1,0.6204628022077685
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.03896103896103896,3,74,9,0.0136986301369863,1,72,2,0.6204628022077685
SIMETHICONE 80 MG PO CHEW,0.03896103896103896,3,74,5,0.0136986301369863,1,72,1,0.6204628022077685
TICAGRELOR 90 MG PO TABS,0.03896103896103896,3,74,7,0.0136986301369863,1,72,3,0.6204628022077685
CARBIDOPA-LEVODOPA 50-200 MG PO TBSR,0.03896103896103896,3,74,3,0.0136986301369863,1,72,1,0.6204628022077685
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.03896103896103896,3,74,5,0.0136986301369863,1,72,1,0.6204628022077685
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.11688311688311688,9,68,9,0.1506849315068493,11,62,11,0.6336794885871175
NICARDIPINE 25 MG/10 ML IV SOLN,0.18181818181818182,14,63,14,0.1506849315068493,11,62,11,0.6652803301606969
TRAMADOL 50 MG PO TABS,0.025974025974025976,2,75,5,0.0410958904109589,3,70,4,0.6750537690135006
LEVETIRACETAM 750 MG PO TABS,0.025974025974025976,2,75,2,0.0410958904109589,3,70,4,0.6750537690135006
MECLIZINE 12.5 MG PO TABS,0.025974025974025976,2,75,3,0.0410958904109589,3,70,6,0.6750537690135006
ONDANSETRON HCL 4 MG PO TABS,0.025974025974025976,2,75,3,0.0410958904109589,3,70,4,0.6750537690135006
AMANTADINE HCL 100 MG PO CAPS,0.025974025974025976,2,75,2,0.0410958904109589,3,70,4,0.6750537690135006
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.05194805194805195,4,73,4,0.0273972602739726,2,71,2,0.6817767944821869
DIAZEPAM 2 MG PO TABS,0.03896103896103896,3,74,5,0.0547945205479452,4,69,7,0.7138201033711332
TAMSULOSIN 0.4 MG PO CAPS,0.03896103896103896,3,74,4,0.0547945205479452,4,69,5,0.7138201033711332
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.06493506493506493,5,72,5,0.0410958904109589,3,70,3,0.7198238774262842
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.06493506493506493,5,72,5,0.0410958904109589,3,70,3,0.7198238774262842
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.3246753246753247,25,52,31,0.3561643835616438,26,47,28,0.731928382341958
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.07792207792207792,6,71,6,0.0547945205479452,4,69,4,0.7462546366070473
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.07792207792207792,6,71,6,0.0547945205479452,4,69,4,0.7462546366070473
MINERAL OIL MISC OIL,0.07792207792207792,6,71,6,0.0547945205479452,4,69,4,0.7462546366070473
CEFAZOLIN IN NS IVPB (COMPOUNDED),0.06493506493506493,5,72,5,0.0821917808219178,6,67,6,0.7607543716580731
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.09090909090909091,7,70,8,0.0684931506849315,5,68,5,0.7659179463704886
NS IV BOLUS - 1000 ML,0.1038961038961039,8,69,10,0.0821917808219178,6,67,9,0.7812354614785542
CARBIDOPA-LEVODOPA 25-100 MG PO TABS,0.09090909090909091,7,70,14,0.1095890410958904,8,65,14,0.7888761346989721
METOCLOPRAMIDE HCL 5 MG PO TABS,0.09090909090909091,7,70,7,0.1095890410958904,8,65,9,0.7888761346989721
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.11688311688311688,9,68,11,0.0958904109589041,7,66,7,0.7935677761501061
GLUCOSE 4 GRAM PO CHEW,0.11688311688311688,9,68,10,0.0958904109589041,7,66,7,0.7935677761501061
NARCAN 4 MG/ACTUATION NASAL SPRY,0.11688311688311688,9,68,11,0.136986301369863,10,63,12,0.807908349000741
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.2857142857142857,22,55,27,0.3013698630136986,22,51,33,0.8592569709558835
CEFAZOLIN IN DEXTROSE (ISO-OS) 1 GRAM/50 ML IV PGBK,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
POVIDONE-IODINE 10 % TP SWAB,0.07792207792207792,6,71,8,0.0821917808219178,6,67,7,1.0
POVIDONE-IODINE 5 % OPHT SOLN,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
ALPRAZOLAM 0.25 MG PO TABS,0.025974025974025976,2,75,3,0.0136986301369863,1,72,2,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.03896103896103896,3,74,3,0.0273972602739726,2,71,3,1.0
FINASTERIDE 5 MG PO TABS,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.06493506493506493,5,72,6,0.0547945205479452,4,69,4,1.0
FLUDROCORTISONE 0.1 MG PO TABS,0.07792207792207792,6,71,13,0.0821917808219178,6,67,12,1.0
FLUOXETINE 20 MG PO CAPS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
FOLIC ACID 1 MG PO TABS,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
PHYSIOLOGICAL IRRIG SOLN NO.1 140-5-3-98 MEQ/L IRRIG SOLN,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
PATCH CHECK,0.2857142857142857,22,55,24,0.2876712328767123,21,52,24,1.0
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
ROSUVASTATIN 10 MG PO TABS,0.025974025974025976,2,75,2,0.0273972602739726,2,71,2,1.0
ROPINIROLE 1 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
VANCOMYCIN IN D5W IVPB (CUSTOM DOSE),0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
CLOBAZAM 10 MG PO TABS,0.012987012987012988,1,76,3,0.0136986301369863,1,72,2,1.0
VALSARTAN 80 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
TYLENOL PO,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
CETIRIZINE 10 MG PO TABS,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
TOPIRAMATE 25 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,3,1.0
CYCLOBENZAPRINE 10 MG PO TABS,0.05194805194805195,4,73,7,0.0547945205479452,4,69,9,1.0
"THROMBIN (BOVINE) 5,000 UNIT TP SOLR",0.37662337662337664,29,48,29,0.3698630136986301,27,46,27,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.06493506493506493,5,72,6,0.0547945205479452,4,69,4,1.0
DIAZEPAM 5 MG PO TABS,0.06493506493506493,5,72,8,0.0684931506849315,5,68,5,1.0
SODIUM CHLORIDE 1 GRAM PO TABS,0.012987012987012988,1,76,2,0.0136986301369863,1,72,2,1.0
ACETAMINOPHEN 325 MG PO TABS,0.961038961038961,74,3,147,0.9726027397260274,71,2,148,1.0
DULOXETINE 60 MG PO CPDR,0.025974025974025976,2,75,2,0.0273972602739726,2,71,2,1.0
SERTRALINE 100 MG PO TABS,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
ENTACAPONE 200 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
EPTIFIBATIDE 0.75 MG/ML IV SOLN,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.18181818181818182,14,63,14,0.1917808219178082,14,59,15,1.0
PAPAVERINE 30 MG/ML INJ SOLN,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.025974025974025976,2,75,4,0.0136986301369863,1,72,1,1.0
FUROSEMIDE 20 MG PO TABS,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.987012987012987,76,1,149,1.0,73,0,134,1.0
ATENOLOL 50 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
MELATONIN 3 MG PO TABS,0.06493506493506493,5,72,7,0.0684931506849315,5,68,7,1.0
HYDROMORPHONE 2 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
HYDROXYZINE HCL 25 MG PO TABS,0.03896103896103896,3,74,5,0.0410958904109589,3,70,3,1.0
BACITRACIN ZINC 500 UNIT/GRAM TP PACK,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.06493506493506493,5,72,7,0.0684931506849315,5,68,9,1.0
LORAZEPAM 2 MG/ML INJ SOLN,0.05194805194805195,4,73,10,0.0410958904109589,3,70,11,1.0
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.03896103896103896,3,74,9,0.0273972602739726,2,71,2,1.0
MELATONIN 5 MG PO TABS,0.06493506493506493,5,72,6,0.0547945205479452,4,69,5,1.0
LORAZEPAM 0.5 MG PO TABS,0.025974025974025976,2,75,3,0.0136986301369863,1,72,1,1.0
CITALOPRAM 20 MG PO TABS,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
CARBIDOPA-LEVODOPA 23.75-95 MG PO CPSR,0.012987012987012988,1,76,1,0.0136986301369863,1,72,2,1.0
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.025974025974025976,2,75,2,0.0273972602739726,2,71,2,1.0
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.07792207792207792,6,71,7,0.0684931506849315,5,68,5,1.0
BUPIVACAINE 0.5 % (5 MG/ML) INJ SOLN,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
CARBAMAZEPINE 200 MG PO TABS,0.05194805194805195,4,73,6,0.0547945205479452,4,69,6,1.0
LEVOTHYROXINE 50 MCG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
PANTOPRAZOLE 20 MG PO TBEC,0.025974025974025976,2,75,2,0.0273972602739726,2,71,2,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.9090909090909091,70,7,144,0.9041095890410958,66,7,119,1.0
HYDRALAZINE 25 MG PO TABS,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
GABAPENTIN 100 MG PO CAPS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,3,1.0
GLIMEPIRIDE 2 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,1,1.0
LAMOTRIGINE 100 MG PO TABS,0.025974025974025976,2,75,2,0.0273972602739726,2,71,12,1.0
GLIPIZIDE 5 MG PO TABS,0.012987012987012988,1,76,1,0.0136986301369863,1,72,2,1.0
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.012987012987012988,1,76,1,0.0136986301369863,1,72,2,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.03896103896103896,3,74,4,0.0273972602739726,2,71,4,1.0
NALOXONE 0.4 MG/ML INJ SOLN,1.0,77,0,135,1.0,73,0,130,1.0
ATORVASTATIN 20 MG PO TABS,0.06493506493506493,5,72,6,0.0547945205479452,4,69,4,1.0
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.8701298701298701,67,10,77,0.8767123287671232,64,9,72,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.025974025974025976,2,75,3,0.0136986301369863,1,72,2,1.0
ATORVASTATIN 40 MG PO TABS,0.07792207792207792,6,71,6,0.0821917808219178,6,67,7,1.0
HYDRALAZINE 20 MG/ML INJ SOLN,0.5974025974025974,46,31,59,0.6027397260273972,44,29,60,1.0
CARBIDOPA-LEVODOPA 25-100 MG PO TBSR,0.025974025974025976,2,75,3,0.0136986301369863,1,72,1,1.0
METOPROLOL TARTRATE 25 MG PO TABS,0.012987012987012988,1,76,2,0.0136986301369863,1,72,1,1.0
METOPROLOL SUCCINATE 25 MG PO TB24,0.025974025974025976,2,75,3,0.0136986301369863,1,72,1,1.0
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.7012987012987013,54,23,68,0.6986301369863014,51,22,61,1.0
ATROPINE 0.4 MG/ML INJ SOLN,0.025974025974025976,2,75,2,0.0136986301369863,1,72,1,1.0
METHYLPREDNISOLONE 4 MG PO DSPK,0.012987012987012988,1,76,10,0.0136986301369863,1,72,1,1.0
MISCELLANEOUS MEDICATION HELP ORDER,0.025974025974025976,2,75,2,0.0273972602739726,2,71,2,1.0
