med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.40816326530612246,20,29,27,0.28169014084507044,20,51,20,0.17090031200660694
MELATONIN 3 MG PO TABS,0.40816326530612246,20,29,20,0.28169014084507044,20,51,23,0.17090031200660694
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.08163265306122448,4,45,17,0.18309859154929578,13,58,22,0.18213136294213475
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.673469387755102,33,16,69,0.5492957746478874,39,32,101,0.18950905928631406
PANTOPRAZOLE 40 MG PO TBEC,0.5714285714285714,28,21,51,0.43661971830985913,31,40,55,0.1935515554699043
CALCIUM GLUCONATE IN 0.9% NACL 1 GRAM/50 ML IV SOLN,0.04081632653061224,2,47,3,0.1267605633802817,9,62,16,0.19619898043776302
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.9591836734693877,47,2,97,0.8732394366197183,62,9,104,0.19619898043776307
NARCAN 4 MG/ACTUATION NASAL SPRY,0.04081632653061224,2,47,2,0.11267605633802817,8,63,9,0.19649642746609494
AMLODIPINE 5 MG PO TABS,0.30612244897959184,15,34,33,0.19718309859154928,14,57,34,0.19678900074280628
TAMSULOSIN 0.4 MG PO CAPS,0.10204081632653061,5,44,6,0.19718309859154928,14,57,24,0.20678954884471634
SODIUM CHLORIDE 0.9 % IV SOLP,0.3469387755102041,17,32,20,0.23943661971830985,17,54,17,0.22106633570526474
PREFERRED ANTIBIOTIC AGENT,0.08163265306122448,4,45,4,0.028169014084507043,2,69,2,0.22424322963911095
WARFARIN 4 MG PO TABS,0.08163265306122448,4,45,11,0.028169014084507043,2,69,3,0.22424322963911095
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.08163265306122448,4,45,6,0.028169014084507043,2,69,3,0.22424322963911095
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.08163265306122448,4,45,5,0.028169014084507043,2,69,2,0.22424322963911095
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.12244897959183673,6,43,7,0.22535211267605634,16,55,18,0.229688229274415
TRAMADOL 50 MG PO TABS,0.061224489795918366,3,46,4,0.14084507042253522,10,61,20,0.23542904541664691
IBUPROFEN 400 MG PO TABS,0.02040816326530612,1,48,1,0.08450704225352113,6,65,12,0.2381166380332222
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.16326530612244897,8,41,22,0.08450704225352113,6,65,11,0.24880793624506908
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.16326530612244897,8,41,8,0.08450704225352113,6,65,7,0.24880793624506908
IODIXANOL 320 MG IODINE/ML IV SOLN + PLUSPAK (RADIOLOGY) 200 ML,0.10204081632653061,5,44,5,0.04225352112676056,3,68,3,0.2690725647997929
WARFARIN 2 MG PO TABS,0.10204081632653061,5,44,12,0.04225352112676056,3,68,4,0.2690725647997929
ASPIRIN 300 MG PR SUPP,0.7142857142857143,35,14,37,0.8028169014084507,57,14,57,0.27955863850089924
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.32653061224489793,16,33,33,0.22535211267605634,16,55,31,0.29371848773857934
ACETAMINOPHEN 500 MG PO TABS,0.9387755102040817,46,3,115,0.9859154929577465,70,1,139,0.30331654608823094
SILDENAFIL (PULM.HYPERTENSION) 20 MG PO TABS,0.061224489795918366,3,46,6,0.014084507042253521,1,70,3,0.303316546088231
"ALBUMIN, HUMAN 25 % 25 % IV SOLP",0.061224489795918366,3,46,3,0.014084507042253521,1,70,1,0.303316546088231
SODIUM CHLORIDE 0.9% FOR INHALED EPOPROSTENOL ADMINISTRATION,0.061224489795918366,3,46,4,0.014084507042253521,1,70,1,0.303316546088231
ALBUTEROL SULFATE 2.5 MG/0.5 ML INH NEBU,0.061224489795918366,3,46,3,0.014084507042253521,1,70,2,0.303316546088231
HYDROMORPHONE 1 MG/ML IV PCA,0.061224489795918366,3,46,3,0.014084507042253521,1,70,2,0.303316546088231
WARFARIN 1 MG PO TABS,0.061224489795918366,3,46,6,0.014084507042253521,1,70,1,0.303316546088231
EPOPROSTENOL (VELETRI) 40 MCG/ML INHALATION SYRINGE (PREMIX) - NEW CONCENTRATION,0.061224489795918366,3,46,4,0.014084507042253521,1,70,1,0.303316546088231
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.061224489795918366,3,46,3,0.014084507042253521,1,70,1,0.303316546088231
ROSUVASTATIN 10 MG PO TABS,0.061224489795918366,3,46,4,0.014084507042253521,1,70,2,0.303316546088231
EPINEPHRINE HCL IN 0.9 % NACL 100 MCG/10 ML (10 MCG/ML) IV SYRG,0.061224489795918366,3,46,3,0.014084507042253521,1,70,1,0.303316546088231
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.061224489795918366,3,46,4,0.014084507042253521,1,70,1,0.303316546088231
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.061224489795918366,3,46,4,0.014084507042253521,1,70,1,0.303316546088231
TRAZODONE 50 MG PO TABS,0.3469387755102041,17,32,20,0.2535211267605634,18,53,25,0.30983139213941413
"ALBUMIN, HUMAN 5 % 5 % IV SOLP",0.6530612244897959,32,17,88,0.7464788732394366,53,18,128,0.3098313921394142
CARVEDILOL 3.125 MG PO TABS,0.12244897959183673,6,43,10,0.056338028169014086,4,67,4,0.3135583579496048
PROPOFOL 10 MG/ML IV INJECTION,0.12244897959183673,6,43,10,0.056338028169014086,4,67,6,0.3135583579496048
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.12244897959183673,6,43,8,0.056338028169014086,4,67,4,0.3135583579496048
GABAPENTIN 300 MG PO CAPS,0.6530612244897959,32,17,63,0.5492957746478874,39,32,68,0.3449185427962584
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.6326530612244898,31,18,47,0.5352112676056338,38,33,46,0.3488377236884682
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.5918367346938775,29,20,36,0.49295774647887325,35,36,40,0.35272500866733814
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.9387755102040817,46,3,67,0.8732394366197183,62,9,82,0.35568990723285887
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.24489795918367346,12,37,22,0.16901408450704225,12,59,13,0.35668555188085
APIXABAN 5 MG PO TABS,0.2653061224489796,13,36,34,0.19718309859154928,14,57,27,0.3849592876607393
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.9183673469387755,45,4,57,0.8591549295774648,61,10,89,0.3949525675208835
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.061224489795918366,3,46,3,0.028169014084507043,2,69,2,0.39749404160051527
SUGAMMADEX 100 MG/ML IV SOLN,0.061224489795918366,3,46,5,0.028169014084507043,2,69,2,0.39749404160051527
NORMOSOL-R IV BOLUS - 30 ML/KG,0.061224489795918366,3,46,3,0.028169014084507043,2,69,2,0.39749404160051527
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.061224489795918366,3,46,3,0.028169014084507043,2,69,2,0.39749404160051527
HYDRALAZINE 10 MG PO TABS,0.061224489795918366,3,46,4,0.028169014084507043,2,69,2,0.39749404160051527
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.061224489795918366,3,46,3,0.028169014084507043,2,69,2,0.39749404160051527
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.061224489795918366,3,46,3,0.028169014084507043,2,69,2,0.39749404160051527
CARVEDILOL 12.5 MG PO TABS,0.061224489795918366,3,46,4,0.028169014084507043,2,69,3,0.39749404160051527
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.061224489795918366,3,46,4,0.028169014084507043,2,69,3,0.39749404160051527
BISACODYL 10 MG PR SUPP,0.9795918367346939,48,1,97,0.9295774647887324,66,5,101,0.3988996758618928
MELATONIN 5 MG PO TABS,0.7551020408163265,37,12,55,0.676056338028169,48,23,57,0.4162292533037851
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.6530612244897959,32,17,32,0.7323943661971831,52,19,52,0.41894430070923205
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.08163265306122448,4,45,6,0.04225352112676056,3,68,3,0.4416847615900187
CEPHALEXIN 500 MG PO CAPS,0.08163265306122448,4,45,5,0.04225352112676056,3,68,9,0.4416847615900187
LOSARTAN 50 MG PO TABS,0.08163265306122448,4,45,9,0.04225352112676056,3,68,5,0.4416847615900187
FUROSEMIDE 20 MG PO TABS,0.5714285714285714,28,21,40,0.647887323943662,46,25,76,0.4474113745209002
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.46938775510204084,23,26,26,0.39436619718309857,28,43,31,0.4557248746183463
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.46938775510204084,23,26,26,0.39436619718309857,28,43,31,0.4557248746183463
NS IV BOLUS - 500 ML,0.04081632653061224,2,47,3,0.08450704225352113,6,65,7,0.4695166651691147
OXYCODONE 10 MG PO TABS,0.10204081632653061,5,44,5,0.056338028169014086,4,67,4,0.4838401717356544
CHLOROTHIAZIDE 250 MG/5 ML PO SUSP,0.10204081632653061,5,44,8,0.056338028169014086,4,67,5,0.4838401717356544
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.1836734693877551,9,40,10,0.2535211267605634,18,53,22,0.5051668447758888
FAMOTIDINE 20 MG PO TABS,0.1836734693877551,9,40,14,0.23943661971830985,17,54,26,0.5072203270289967
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.2653061224489796,13,36,14,0.2112676056338028,15,56,15,0.5166886368553809
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.2653061224489796,13,36,14,0.2112676056338028,15,56,15,0.5166886368553809
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.2653061224489796,13,36,14,0.2112676056338028,15,56,21,0.5166886368553809
SODIUM PHOSPHATE IVPB,0.061224489795918366,3,46,4,0.11267605633802817,8,63,9,0.521941373415914
GLUCOSE 4 GRAM PO CHEW,0.9387755102040817,46,3,59,0.8873239436619719,63,8,76,0.521941373415914
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.9387755102040817,46,3,50,0.9014084507042254,64,7,69,0.5246576156124145
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.9387755102040817,46,3,58,0.9014084507042254,64,7,67,0.5246576156124145
HEPARIN IV INFUSION (LVAD PROTOCOL - HIGH BLEED RISK),0.12244897959183673,6,43,9,0.08450704225352113,6,65,10,0.5456524234156407
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.3877551020408163,19,30,86,0.323943661971831,23,48,72,0.5599264903231718
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
HYDRALAZINE 50 MG PO TABS,0.04081632653061224,2,47,5,0.014084507042253521,1,70,1,0.5664257228315055
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.04081632653061224,2,47,3,0.014084507042253521,1,70,1,0.5664257228315055
PREDNISONE 50 MG PO TABS,0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.04081632653061224,2,47,3,0.014084507042253521,1,70,1,0.5664257228315055
LISINOPRIL 2.5 MG PO TABS,0.04081632653061224,2,47,3,0.014084507042253521,1,70,1,0.5664257228315055
ONDANSETRON HCL 4 MG PO TABS,0.04081632653061224,2,47,3,0.014084507042253521,1,70,1,0.5664257228315055
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.04081632653061224,2,47,2,0.014084507042253521,1,70,2,0.5664257228315055
VANCOMYCIN IN DEXTROSE 5 % 1 GRAM/200 ML IV PGBK,0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
HALOPERIDOL 1 MG PO TABS,0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
"EPOETIN ALFA-EPBX 40,000 UNIT/ML INJ SOLN",0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
DIPHENHYDRAMINE HCL 50 MG PO CAPS,0.04081632653061224,2,47,2,0.014084507042253521,1,70,1,0.5664257228315055
MIDODRINE 5 MG PO TABS,0.04081632653061224,2,47,6,0.014084507042253521,1,70,1,0.5664257228315055
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.10204081632653061,5,44,5,0.15492957746478872,11,60,11,0.5859365543929327
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.10204081632653061,5,44,5,0.15492957746478872,11,60,11,0.5859365543929327
POVIDONE-IODINE 10 % TP SWAB,0.12244897959183673,6,43,6,0.16901408450704225,12,59,12,0.6059919545652275
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.1836734693877551,9,40,15,0.14084507042253522,10,61,12,0.6135630895559347
AMINOCAPROIC ACID IV INFUSION,0.8163265306122449,40,9,41,0.8591549295774648,61,10,61,0.6135630895559349
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.02040816326530612,1,48,1,0.04225352112676056,3,68,4,0.6442467469386712
COLCHICINE 0.6 MG PO TABS,0.02040816326530612,1,48,2,0.04225352112676056,3,68,12,0.6442467469386712
GABAPENTIN 600 MG PO TABS,0.02040816326530612,1,48,1,0.04225352112676056,3,68,4,0.6442467469386712
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.02040816326530612,1,48,1,0.04225352112676056,3,68,3,0.6442467469386712
INSULIN REGULAR 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.02040816326530612,1,48,1,0.04225352112676056,3,68,3,0.6442467469386712
EPOPROSTENOL (VELETRI) INHALATION SYRINGE (PREMIX),0.02040816326530612,1,48,1,0.04225352112676056,3,68,3,0.6442467469386712
TERAZOSIN 1 MG PO CAPS,0.02040816326530612,1,48,2,0.04225352112676056,3,68,6,0.6442467469386712
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.02040816326530612,1,48,1,0.04225352112676056,3,68,6,0.6442467469386712
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.02040816326530612,1,48,1,0.056338028169014086,4,67,4,0.6473135853271309
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.02040816326530612,1,48,1,0.056338028169014086,4,67,4,0.6473135853271309
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.02040816326530612,1,48,2,0.056338028169014086,4,67,7,0.6473135853271309
METFORMIN 500 MG PO TABS,0.02040816326530612,1,48,1,0.056338028169014086,4,67,4,0.6473135853271309
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.02040816326530612,1,48,1,0.056338028169014086,4,67,4,0.6473135853271309
ESCITALOPRAM OXALATE 10 MG PO TABS,0.02040816326530612,1,48,1,0.056338028169014086,4,67,4,0.6473135853271309
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.7755102040816326,38,11,43,0.7323943661971831,52,19,58,0.6708604006346335
INSULIN REGULAR IV BOLUS,0.2653061224489796,13,36,16,0.30985915492957744,22,49,25,0.684659326403543
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.061224489795918366,3,46,6,0.04225352112676056,3,68,8,0.6871824843771073
NITROGLYCERIN IN D5W 50 MG/250 ML (MCG/MIN) INFUSION,0.061224489795918366,3,46,3,0.04225352112676056,3,68,3,0.6871824843771073
CUSTOM INV (HIGH ALERT) - MIXTURE,0.061224489795918366,3,46,11,0.04225352112676056,3,68,6,0.6871824843771073
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.9387755102040817,46,3,70,0.9577464788732394,68,3,81,0.6871824843771075
AMIODARONE IV INFUSION (CENTRAL LINE) - MIXTURE,0.3877551020408163,19,30,65,0.3380281690140845,24,47,63,0.6988078013321546
HYDROMORPHONE 1 MG/ML INJ SYRG,0.9591836734693877,47,2,181,0.9295774647887324,66,5,213,0.6990732086551705
LISINOPRIL 10 MG PO TABS,0.04081632653061224,2,47,5,0.07042253521126761,5,66,9,0.6990732086551705
SIMETHICONE 80 MG PO CHEW,0.04081632653061224,2,47,3,0.07042253521126761,5,66,10,0.6990732086551705
ACETAZOLAMIDE 250 MG PO TABS,0.04081632653061224,2,47,4,0.07042253521126761,5,66,5,0.6990732086551705
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.42857142857142855,21,28,22,0.38028169014084506,27,44,27,0.7049775980597207
AMIODARONE 200 MG PO TABS,0.3877551020408163,19,30,65,0.43661971830985913,31,40,87,0.7067976861500649
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.42857142857142855,21,28,22,0.39436619718309857,28,43,28,0.7105530856493754
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.08163265306122448,4,45,4,0.056338028169014086,4,67,4,0.7145190085649049
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.08163265306122448,4,45,5,0.056338028169014086,4,67,4,0.7145190085649049
METOPROLOL SUCCINATE 50 MG PO TB24,0.08163265306122448,4,45,10,0.056338028169014086,4,67,5,0.7145190085649049
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.08163265306122448,4,45,7,0.056338028169014086,4,67,4,0.7145190085649049
HYDROXYZINE HCL 25 MG PO TABS,0.08163265306122448,4,45,13,0.056338028169014086,4,67,10,0.7145190085649049
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.9183673469387755,45,4,46,0.9436619718309859,67,4,67,0.7145190085649051
NS IV BOLUS - 250 ML,0.061224489795918366,3,46,4,0.08450704225352113,6,65,9,0.7361849766648898
POTASSIUM CHLORIDE 10 MEQ PO TBSR,0.10204081632653061,5,44,6,0.07042253521126761,5,66,7,0.738561688586828
NORMOSOL-R IV BOLUS - 500 ML,0.8979591836734694,44,5,226,0.9295774647887324,66,5,348,0.738561688586828
ATORVASTATIN 80 MG PO TABS,0.10204081632653061,5,44,5,0.08450704225352113,6,65,7,0.7572358536877688
AMIODARONE 400 MG PO TABS,0.08163265306122448,4,45,4,0.11267605633802817,8,63,11,0.7594630476906332
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.08163265306122448,4,45,6,0.11267605633802817,8,63,8,0.7594630476906332
FUROSEMIDE 40 MG PO TABS,0.08163265306122448,4,45,7,0.11267605633802817,8,63,8,0.7594630476906332
PATCH CHECK,0.08163265306122448,4,45,6,0.11267605633802817,8,63,8,0.7594630476906332
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.14285714285714285,7,42,13,0.11267605633802817,8,63,9,0.7798490794840897
HYDRALAZINE 20 MG/ML INJ SOLN,0.16326530612244897,8,41,16,0.14084507042253522,10,61,16,0.797604288239822
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.8367346938775511,41,8,49,0.8591549295774648,61,10,66,0.7976042882398222
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.8163265306122449,40,9,55,0.8450704225352113,60,11,64,0.8040286133947024
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.1836734693877551,9,40,11,0.15492957746478872,11,60,11,0.8040286133947026
PROPOFOL 10 MG/ML IV INFUSION,0.2857142857142857,14,35,15,0.2676056338028169,19,52,20,0.8380818388339134
ATORVASTATIN 40 MG PO TABS,0.32653061224489793,16,33,25,0.29577464788732394,21,50,24,0.8408962965036058
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB (COMPOUNDED),0.32653061224489793,16,33,33,0.29577464788732394,21,50,35,0.8408962965036058
ASPIRIN 81 MG PO TBEC,0.6938775510204082,34,15,55,0.6619718309859155,47,24,85,0.8431575108052679
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.32653061224489793,16,33,17,0.30985915492957744,22,49,24,0.8448134646881685
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.3877551020408163,19,30,19,0.4084507042253521,29,42,33,0.8516361331282989
NITROGLYCERIN IN 5 % DEXTROSE 50 MG/250 ML (200 MCG/ML) IV SOLN,0.5306122448979592,26,23,37,0.5070422535211268,36,35,38,0.8537184544058753
ELECTROLYTE-R (PH 7.4) IV SOLP,0.46938775510204084,23,26,28,0.4507042253521127,32,39,35,0.8543099708286617
WARFARIN 3 MG PO TABS,0.04081632653061224,2,47,5,0.028169014084507043,2,69,3,1.0
OXYMETAZOLINE 0.05 % NASAL SPRY,0.02040816326530612,1,48,2,0.014084507042253521,1,70,1,1.0
OXYBUTYNIN CHLORIDE 5 MG PO TABS,0.02040816326530612,1,48,2,0.014084507042253521,1,70,2,1.0
OXYCODONE 5 MG/5 ML PO SOLN,0.16326530612244897,8,41,9,0.16901408450704225,12,59,18,1.0
OXYCODONE 5 MG PO TABS,0.9795918367346939,48,1,304,0.9859154929577465,70,1,372,1.0
