med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.0847457627118644,5,54,7,0.011235955056179775,1,88,1,0.03724641395874273
LIDOCAINE 5 % TP PTMD,0.0847457627118644,5,54,10,0.011235955056179775,1,88,1,0.03724641395874273
QUETIAPINE 25 MG PO TABS,0.0847457627118644,5,54,12,0.011235955056179775,1,88,4,0.03724641395874273
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.1694915254237288,10,49,21,0.056179775280898875,5,84,6,0.04815574091173712
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.1016949152542373,6,53,8,0.02247191011235955,2,87,2,0.05937855121561264
LIDOCAINE HCL 2 % JELLY,0.1016949152542373,6,53,7,0.02247191011235955,2,87,2,0.05937855121561264
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.1694915254237288,10,49,16,0.06741573033707865,6,83,7,0.06119676684473216
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.1694915254237288,10,49,16,0.06741573033707865,6,83,7,0.06119676684473216
DEXAMETHASONE 4 MG PO TABS,0.23728813559322035,14,45,21,0.38202247191011235,34,55,51,0.07475026139773445
CEFAZOLIN IN NS IVPB (COMPOUNDED),0.23728813559322035,14,45,14,0.12359550561797752,11,78,11,0.0778556831837254
ETOMIDATE 2 MG/ML IV SOLN,0.06779661016949153,4,55,6,0.011235955056179775,1,88,1,0.08234751385436317
ASPIRIN 81 MG PO CHEW,0.06779661016949153,4,55,14,0.011235955056179775,1,88,4,0.08234751385436317
CHLORPROMAZINE 50 MG PO TABS,0.06779661016949153,4,55,7,0.011235955056179775,1,88,1,0.08234751385436317
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.06779661016949153,4,55,6,0.011235955056179775,1,88,1,0.08234751385436317
B-COMPLEX WITH VITAMIN C PO TABS,0.06779661016949153,4,55,6,0.011235955056179775,1,88,1,0.08234751385436317
OXYCODONE 5 MG/5 ML PO SOLN,0.06779661016949153,4,55,7,0.011235955056179775,1,88,1,0.08234751385436317
FAMOTIDINE 40 MG/5 ML (8 MG/ML) PO SUSP,0.06779661016949153,4,55,5,0.011235955056179775,1,88,1,0.08234751385436317
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.06779661016949153,4,55,5,0.011235955056179775,1,88,2,0.08234751385436317
BARIUM SULFATE 40 % (W/V) PO SUSP,0.06779661016949153,4,55,6,0.011235955056179775,1,88,1,0.08234751385436317
LR IV BOLUS - 1000 ML,0.06779661016949153,4,55,6,0.011235955056179775,1,88,1,0.08234751385436317
SODIUM CHLORIDE 3 % 3 % IV SOLP,0.11864406779661017,7,52,12,0.033707865168539325,3,86,5,0.08955320053978606
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.2711864406779661,16,43,22,0.15730337078651685,14,75,15,0.09961098406964182
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.2711864406779661,16,43,17,0.15730337078651685,14,75,14,0.09961098406964182
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.2711864406779661,16,43,21,0.15730337078651685,14,75,14,0.09961098406964182
LORAZEPAM 2 MG/ML INJ SOLN,0.22033898305084745,13,46,51,0.11235955056179775,10,79,15,0.10408933204522491
HYDRALAZINE 25 MG PO TABS,0.0847457627118644,5,54,12,0.02247191011235955,2,87,3,0.1154383797158252
LISINOPRIL 20 MG PO TABS,0.0847457627118644,5,54,8,0.02247191011235955,2,87,4,0.1154383797158252
NORMOSOL-R IV BOLUS - 500 ML,0.0847457627118644,5,54,12,0.02247191011235955,2,87,2,0.1154383797158252
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.0847457627118644,5,54,8,0.02247191011235955,2,87,2,0.1154383797158252
SODIUM CHLORIDE 1 GRAM PO TABS,0.0847457627118644,5,54,23,0.02247191011235955,2,87,5,0.1154383797158252
METOCLOPRAMIDE HCL 5 MG PO TABS,0.11864406779661017,7,52,8,0.0449438202247191,4,85,4,0.11556639941675524
ACETAMINOPHEN 500 MG PO TABS,0.3220338983050847,19,40,26,0.20224719101123595,18,71,24,0.12175637214440604
AMLODIPINE 5 MG PO TABS,0.06779661016949153,4,55,16,0.15730337078651685,14,75,22,0.12711864402940642
MINERAL OIL PR ENEM,0.4406779661016949,26,33,28,0.5730337078651685,51,38,57,0.13216241713241486
MIDAZOLAM 1 MG/ML INJ SOLN,0.13559322033898305,8,51,9,0.056179775280898875,5,84,5,0.136944121718515
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.13559322033898305,8,51,9,0.056179775280898875,5,84,5,0.136944121718515
SODIUM CHLORIDE 0.9 % IV SOLP,0.3728813559322034,22,37,32,0.24719101123595505,22,67,27,0.14125952885557191
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.2033898305084746,12,47,12,0.11235955056179775,10,79,10,0.15827881318871737
"VANCOMYCIN 1,000 MG IV SOLR",0.6949152542372882,41,18,43,0.5730337078651685,51,38,51,0.1667149839073256
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.4745762711864407,28,31,37,0.3595505617977528,32,57,36,0.17534911086005522
HYDROMORPHONE 1 MG/ML INJ SYRG,0.5932203389830508,35,24,81,0.47191011235955055,42,47,103,0.17962991477821266
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.6101694915254238,36,23,72,0.7191011235955056,64,25,97,0.2095395973755647
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.06779661016949153,4,55,6,0.02247191011235955,2,87,3,0.21666510707606593
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.06779661016949153,4,55,5,0.02247191011235955,2,87,4,0.21666510707606593
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.06779661016949153,4,55,7,0.02247191011235955,2,87,2,0.21666510707606593
ONDANSETRON HCL 8 MG PO TABS,0.06779661016949153,4,55,5,0.02247191011235955,2,87,2,0.21666510707606593
POVIDONE-IODINE 10 % TP SWAB,0.06779661016949153,4,55,5,0.02247191011235955,2,87,2,0.21666510707606593
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.7288135593220338,43,16,100,0.6292134831460674,56,33,82,0.21833017623454382
ONDANSETRON 8 MG PO TBDL,0.11864406779661017,7,52,9,0.056179775280898875,5,84,6,0.22191121021655874
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.11864406779661017,7,52,7,0.056179775280898875,5,84,6,0.22191121021655874
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.288135593220339,17,42,20,0.19101123595505617,17,72,18,0.23084052645424846
BUTALBITAL-ACETAMINOPHEN-CAFF 50-325-40 MG PO TABS,0.288135593220339,17,42,41,0.19101123595505617,17,72,35,0.23084052645424846
PREFERRED ANTIBIOTIC AGENT,0.3389830508474576,20,39,21,0.449438202247191,40,49,43,0.2314693469581634
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.1864406779661017,11,48,74,0.11235955056179775,10,79,43,0.23420485211758008
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.1864406779661017,11,48,11,0.11235955056179775,10,79,10,0.23420485211758008
LACTULOSE 20 GRAM/30 ML PO SOLN,0.4067796610169492,24,35,38,0.5168539325842697,46,43,55,0.239378221657708
HALOPERIDOL 1 MG PO TABS,0.1016949152542373,6,53,8,0.1797752808988764,16,73,16,0.24122929224812578
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.01694915254237288,1,58,1,0.06741573033707865,6,83,6,0.24374582680583068
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.0847457627118644,5,54,7,0.033707865168539325,3,86,4,0.2664169489100422
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.22033898305084745,13,46,21,0.14606741573033707,13,76,14,0.2746142691374819
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.05084745762711865,3,56,4,0.011235955056179775,1,88,2,0.3017128954506646
NORMOSOL-R IV BOLUS - 1000 ML,0.05084745762711865,3,56,3,0.011235955056179775,1,88,4,0.3017128954506646
PANTOPRAZOLE 40 MG IV SOLR,0.05084745762711865,3,56,3,0.011235955056179775,1,88,1,0.3017128954506646
LORAZEPAM 0.5 MG PO TABS,0.05084745762711865,3,56,5,0.011235955056179775,1,88,3,0.3017128954506646
GABAPENTIN 600 MG PO TABS,0.05084745762711865,3,56,4,0.011235955056179775,1,88,1,0.3017128954506646
PHYTONADIONE (VITAMIN K) IVPB,0.05084745762711865,3,56,6,0.011235955056179775,1,88,1,0.3017128954506646
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.5423728813559322,32,27,58,0.6404494382022472,57,32,71,0.30362854805848133
DEXAMETHASONE 2 MG PO TABS,0.3559322033898305,21,38,44,0.449438202247191,40,49,72,0.3072579050154908
HYDROXYZINE HCL 25 MG PO TABS,0.1694915254237288,10,49,17,0.10112359550561797,9,80,11,0.3153910334999745
PHYSIOSOL + BACITRACIN MIXTURE (SHC OR),0.8135593220338984,48,11,52,0.8764044943820225,78,11,79,0.3478356542552649
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.6440677966101694,38,21,86,0.7191011235955056,64,25,121,0.36757725829527543
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.3728813559322034,22,37,25,0.29213483146067415,26,63,35,0.3703905816226707
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.22033898305084745,13,46,21,0.15730337078651685,14,75,14,0.38684911217602874
BUPIVACAINE 0.5%+ LIDOCAINE W/EPINEPHRINE MIXTURE (SHC OR),0.05084745762711865,3,56,4,0.02247191011235955,2,87,2,0.3877864795183778
LEVETIRACETAM 500 MG/5 ML (5 ML) PO SOLN,0.05084745762711865,3,56,4,0.02247191011235955,2,87,4,0.3877864795183778
LABETALOL 5 MG/ML IV INFUSION,0.23728813559322035,14,45,15,0.16853932584269662,15,74,15,0.3978172652424771
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.9830508474576272,58,1,222,0.9438202247191011,84,5,264,0.40257997939015555
NARCAN 4 MG/ACTUATION NASAL SPRY,0.0847457627118644,5,54,5,0.1348314606741573,12,77,13,0.43541766851234837
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.06779661016949153,4,55,5,0.033707865168539325,3,86,3,0.4371723749497239
BACLOFEN 10 MG PO TABS,0.06779661016949153,4,55,10,0.033707865168539325,3,86,4,0.4371723749497239
LEVETIRACETAM 500 MG PO TABS,0.3389830508474576,20,39,29,0.2808988764044944,25,64,38,0.4705094166939967
MISCELLANEOUS MEDICATION HELP ORDER,0.03389830508474576,2,57,2,0.06741573033707865,6,83,6,0.4775327483772852
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.0847457627118644,5,54,7,0.0449438202247191,4,85,4,0.48427426130144935
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.0847457627118644,5,54,9,0.0449438202247191,4,85,5,0.48427426130144935
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.0847457627118644,5,54,11,0.0449438202247191,4,85,6,0.48427426130144935
MAGNESIUM CITRATE PO SOLN,0.4576271186440678,27,32,44,0.5280898876404494,47,42,56,0.5020478306519965
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.2033898305084746,12,47,16,0.15730337078651685,14,75,15,0.512465901569849
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.15254237288135594,9,50,31,0.20224719101123595,18,71,18,0.5181962745176825
LEVETIRACETAM IVPB (<1500 MG),0.0847457627118644,5,54,5,0.056179775280898875,5,84,7,0.5203167589700016
METFORMIN 500 MG PO TABS,0.0847457627118644,5,54,8,0.056179775280898875,5,84,7,0.5203167589700016
ASPIRIN 81 MG PO TBEC,0.0847457627118644,5,54,6,0.056179775280898875,5,84,5,0.5203167589700016
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.8983050847457628,53,6,125,0.9325842696629213,83,6,175,0.5431061516190929
PATCH CHECK,0.2711864406779661,16,43,29,0.2247191011235955,20,69,21,0.5603626602340843
OSMOLITE 1.2 CONTINUOUS TUBE FEEDING,0.03389830508474576,2,57,3,0.011235955056179775,1,88,2,0.5635705596566654
NICOTINE 7 MG/24 HR TD PT24,0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
MINERAL OIL MISC OIL,0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
LACTATED RINGERS IV SOLP,0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
MONTELUKAST 10 MG PO TABS,0.03389830508474576,2,57,4,0.011235955056179775,1,88,1,0.5635705596566654
MIRTAZAPINE 15 MG PO TABS,0.03389830508474576,2,57,3,0.011235955056179775,1,88,1,0.5635705596566654
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9661016949152542,57,2,223,0.9887640449438202,88,1,252,0.5635705596566654
SODIUM CHLORIDE 23.4% IV BOLUS BY MD,0.03389830508474576,2,57,4,0.011235955056179775,1,88,1,0.5635705596566654
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 500 ML,0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.03389830508474576,2,57,2,0.011235955056179775,1,88,2,0.5635705596566654
CLONIDINE 0.1 MG/24 HR TD PTWK,0.03389830508474576,2,57,5,0.011235955056179775,1,88,2,0.5635705596566654
CLONIDINE HCL 0.1 MG PO TABS,0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
ACETAMINOPHEN 10 MG/ML IV (CUSTOM DOSE),0.03389830508474576,2,57,2,0.011235955056179775,1,88,1,0.5635705596566654
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.2542372881355932,15,44,29,0.30337078651685395,27,62,45,0.5790467598360912
MELATONIN 3 MG PO TABS,0.13559322033898305,8,51,17,0.10112359550561797,9,80,13,0.601558980503997
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.4067796610169492,24,35,31,0.3595505617977528,32,57,36,0.605765258263475
LEVETIRACETAM IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.15254237288135594,9,50,12,0.11235955056179775,10,79,14,0.6166076150203073
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.01694915254237288,1,58,1,0.0449438202247191,4,85,5,0.648431839723425
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.01694915254237288,1,58,1,0.0449438202247191,4,85,5,0.648431839723425
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.05084745762711865,3,56,4,0.033707865168539325,3,86,3,0.6828511001700824
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.05084745762711865,3,56,6,0.033707865168539325,3,86,5,0.6828511001700824
DIAZEPAM 5 MG/ML INJ SYRG,0.05084745762711865,3,56,4,0.033707865168539325,3,86,3,0.6828511001700824
METOPROLOL SUCCINATE 50 MG PO TB24,0.05084745762711865,3,56,4,0.033707865168539325,3,86,3,0.6828511001700824
OXYCODONE 10 MG PO TABS,0.05084745762711865,3,56,3,0.033707865168539325,3,86,3,0.6828511001700824
INDIGOTINDISULFONATE SODIUM 8 MG/ML (0.8 %) INJ SOLN,0.05084745762711865,3,56,3,0.033707865168539325,3,86,3,0.6828511001700824
ELECTROLYTE-R (PH 7.4) IV SOLP,0.7457627118644068,44,15,82,0.7752808988764045,69,20,115,0.6967438091964433
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.03389830508474576,2,57,3,0.056179775280898875,5,84,8,0.7029520867790209
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.03389830508474576,2,57,2,0.056179775280898875,5,84,10,0.7029520867790209
DIAZEPAM 5 MG PO TABS,0.03389830508474576,2,57,3,0.056179775280898875,5,84,8,0.7029520867790209
HEPARIN + NS MIXTURE (SHC OR),0.03389830508474576,2,57,3,0.056179775280898875,5,84,5,0.7029520867790209
SENNOSIDES 8.6 MG PO TABS,0.711864406779661,42,17,94,0.7528089887640449,67,22,128,0.7034443888812663
LABETALOL 5 MG/ML IV SOLN,0.3050847457627119,18,41,33,0.2696629213483146,24,65,30,0.7106492996048246
LIDOCAINE HCL 2 % JELLY (URO-JET),0.06779661016949153,4,55,6,0.0449438202247191,4,85,4,0.7134857007230273
FOLIC ACID 1 MG PO TABS,0.06779661016949153,4,55,7,0.0449438202247191,4,85,4,0.7134857007230273
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.6610169491525424,39,20,59,0.6966292134831461,62,27,77,0.719311501568715
BISACODYL 10 MG PR SUPP,0.6101694915254238,36,23,58,0.651685393258427,58,31,68,0.7274752068101882
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.4915254237288136,29,30,41,0.449438202247191,40,49,56,0.7366244722173257
LOSARTAN 50 MG PO TABS,0.05084745762711865,3,56,5,0.07865168539325842,7,82,9,0.740282002094255
AMINOLEVULINIC ACID HCL 30 MG/ML PO SOLR,0.0847457627118644,5,54,11,0.06741573033707865,6,83,7,0.7545315402816304
MIDODRINE 5 MG PO TABS,0.0847457627118644,5,54,18,0.06741573033707865,6,83,12,0.7545315402816304
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.9322033898305084,55,4,85,0.9101123595505618,81,8,110,0.76349024319106
AMLODIPINE 10 MG PO TABS,0.06779661016949153,4,55,7,0.0898876404494382,8,81,16,0.76349024319106
ZZZ IMS TEMPLATE,0.15254237288135594,9,50,17,0.1348314606741573,12,77,18,0.8122742591714623
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.1694915254237288,10,49,47,0.14606741573033707,13,76,42,0.8173947326254783
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.23728813559322035,14,45,20,0.21348314606741572,19,70,24,0.8405425396625361
GLUCOSE 4 GRAM PO CHEW,0.288135593220339,17,42,33,0.2696629213483146,24,65,35,0.8523016014280379
OXYCODONE 5 MG PO TABS,0.6271186440677966,37,22,151,0.6067415730337079,54,35,183,0.8638721831544418
METOCLOPRAMIDE HCL 10 MG PO TABS,0.4406779661016949,26,33,38,0.4606741573033708,41,48,55,0.866844761940345
VANCOMYCIN-WATER INJECT (PEG) 2 GRAM/400 ML IV PGBK,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.1694915254237288,10,49,10,0.16853932584269662,15,74,16,1.0
ACETAZOLAMIDE 125 MG PO TABS,0.01694915254237288,1,58,1,0.011235955056179775,1,88,3,1.0
CETIRIZINE 10 MG PO TABS,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJ SOLN",0.01694915254237288,1,58,1,0.02247191011235955,2,87,2,1.0
BUTAMBEN-TETRACAINE-BENZOCAINE 2 %-2 %-14 % (200 MG/SEC) TP SPRA,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
CAFFEINE 200 MG PO TABS,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.03389830508474576,2,57,4,0.033707865168539325,3,86,4,1.0
PHENYTOIN SODIUM 50 MG/ML IV SOLN,0.01694915254237288,1,58,2,0.011235955056179775,1,88,1,1.0
CARVEDILOL 6.25 MG PO TABS,0.01694915254237288,1,58,6,0.011235955056179775,1,88,1,1.0
ACETAMINOPHEN 650 MG PR SUPP,0.1016949152542373,6,53,7,0.0898876404494382,8,81,9,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DROP,0.01694915254237288,1,58,4,0.011235955056179775,1,88,1,1.0
ZOLPIDEM 5 MG PO TABS,0.03389830508474576,2,57,3,0.02247191011235955,2,87,4,1.0
PANTOPRAZOLE 40 MG PO TBEC,0.0847457627118644,5,54,12,0.10112359550561797,9,80,10,1.0
PANTOPRAZOLE 20 MG PO TBEC,0.03389830508474576,2,57,2,0.0449438202247191,4,85,6,1.0
CAPTOPRIL 12.5 MG PO TABS,0.01694915254237288,1,58,2,0.011235955056179775,1,88,1,1.0
CARBIDOPA-LEVODOPA 25-100 MG PO TABS,0.01694915254237288,1,58,4,0.033707865168539325,3,86,8,1.0
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.01694915254237288,1,58,2,0.011235955056179775,1,88,1,1.0
XARELTO 20 MG PO TABS,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
CARBIDOPA-LEVODOPA 25-100 MG PO TBSR,0.01694915254237288,1,58,2,0.011235955056179775,1,88,3,1.0
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.03389830508474576,2,57,2,0.033707865168539325,3,86,3,1.0
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.11864406779661017,7,52,10,0.11235955056179775,10,79,11,1.0
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.03389830508474576,2,57,2,0.02247191011235955,2,87,2,1.0
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.01694915254237288,1,58,2,0.02247191011235955,2,87,2,1.0
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.03389830508474576,2,57,2,0.0449438202247191,4,85,4,1.0
TRAMADOL 50 MG PO TABS,0.06779661016949153,4,55,6,0.056179775280898875,5,84,11,1.0
AMLODIPINE 2.5 MG PO TABS,0.01694915254237288,1,58,1,0.011235955056179775,1,88,1,1.0
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.01694915254237288,1,58,3,0.011235955056179775,1,88,1,1.0
