med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
ISOSORBIDE DINITRATE 20 MG PO TABS,0.1527777777777778,11,61,24,0.2,13,52,26,0.506119197414655
LEVOTHYROXINE 75 MCG PO TABS,0.05555555555555555,4,68,4,0.09230769230769231,6,59,7,0.5172727404343611
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.06944444444444445,5,67,47,0.1076923076923077,7,58,9,0.5489455443001706
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.1111111111111111,8,64,10,0.07692307692307693,5,60,7,0.5688450055810454
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.125,9,63,24,0.09230769230769231,6,59,14,0.5938102705804654
SACUBITRIL-VALSARTAN 24-26 MG PO TABS,0.125,9,63,22,0.09230769230769231,6,59,14,0.5938102705804654
FUROSEMIDE 10 MG/ML INJ SOLN,0.9027777777777778,65,7,343,0.8615384615384616,56,9,194,0.5957170951724953
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.4027777777777778,29,43,34,0.35384615384615387,23,42,24,0.5996453615628667
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.013888888888888888,1,71,1,0.03076923076923077,2,63,4,0.6036925719192787
TACROLIMUS 1 MG PO CAPS,0.013888888888888888,1,71,3,0.03076923076923077,2,63,4,0.6036925719192787
DABIGATRAN ETEXILATE 75 MG PO CAPS,0.013888888888888888,1,71,3,0.03076923076923077,2,63,2,0.6036925719192787
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.013888888888888888,1,71,2,0.03076923076923077,2,63,2,0.6036925719192787
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.013888888888888888,1,71,2,0.03076923076923077,2,63,2,0.6036925719192787
LEVOFLOXACIN 750 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,4,0.6036925719192787
VALSARTAN 40 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,4,0.6036925719192787
ROSUVASTATIN 40 MG PO TABS,0.013888888888888888,1,71,2,0.03076923076923077,2,63,3,0.6036925719192787
ROPINIROLE 0.25 MG PO TABS,0.013888888888888888,1,71,2,0.03076923076923077,2,63,2,0.6036925719192787
RIVAROXABAN 15 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,3,0.6036925719192787
MISCELLANEOUS MEDICATION HELP ORDER,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
NICOTINE 21 MG/24 HR TD PT24,0.013888888888888888,1,71,2,0.03076923076923077,2,63,3,0.6036925719192787
LASIX 40 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
GLIPIZIDE 5 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,3,0.6036925719192787
ONDANSETRON HCL 4 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
ACYCLOVIR 400 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
EMPAGLIFLOZIN 10 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,3,0.6036925719192787
ELIQUIS 5 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
GLIPIZIDE 10 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,3,0.6036925719192787
FAMOTIDINE 40 MG PO TABS,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
ELECTROLYTE-R (PH 7.4) IV SOLP,0.013888888888888888,1,71,1,0.03076923076923077,2,63,2,0.6036925719192787
ZINC OXIDE-COD LIVER OIL 40 % TP PSTE,0.013888888888888888,1,71,7,0.03076923076923077,2,63,2,0.6036925719192787
CARVEDILOL 25 MG PO TABS,0.1388888888888889,10,62,22,0.1076923076923077,7,58,14,0.6144845801161318
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.1388888888888889,10,62,11,0.1076923076923077,7,58,7,0.6144845801161318
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.1388888888888889,10,62,11,0.1076923076923077,7,58,8,0.6144845801161318
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.041666666666666664,3,69,4,0.015384615384615385,1,64,1,0.6214376806393109
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.041666666666666664,3,69,6,0.015384615384615385,1,64,1,0.6214376806393109
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.041666666666666664,3,69,3,0.015384615384615385,1,64,2,0.6214376806393109
CHLOROTHIAZIDE 500 MG PO TABS,0.041666666666666664,3,69,8,0.015384615384615385,1,64,1,0.6214376806393109
STANFORD BOWEL SOLUTION,0.041666666666666664,3,69,4,0.015384615384615385,1,64,1,0.6214376806393109
LISINOPRIL 40 MG PO TABS,0.041666666666666664,3,69,6,0.015384615384615385,1,64,2,0.6214376806393109
EPLERENONE 25 MG PO TABS,0.041666666666666664,3,69,5,0.015384615384615385,1,64,5,0.6214376806393109
MAGNESIUM CITRATE PO SOLN,0.041666666666666664,3,69,5,0.015384615384615385,1,64,1,0.6214376806393109
QUETIAPINE 25 MG PO TABS,0.041666666666666664,3,69,8,0.015384615384615385,1,64,17,0.6214376806393109
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.041666666666666664,3,69,4,0.015384615384615385,1,64,1,0.6214376806393109
CALAMINE-ZINC OXIDE 8-8 % TP LOTN,0.041666666666666664,3,69,8,0.015384615384615385,1,64,1,0.6214376806393109
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.041666666666666664,3,69,3,0.015384615384615385,1,64,1,0.6214376806393109
WARFARIN 4 MG PO TABS,0.041666666666666664,3,69,7,0.015384615384615385,1,64,2,0.6214376806393109
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.041666666666666664,3,69,4,0.015384615384615385,1,64,1,0.6214376806393109
PREDNISONE 10 MG PO TABS,0.041666666666666664,3,69,9,0.015384615384615385,1,64,1,0.6214376806393109
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.041666666666666664,3,69,3,0.015384615384615385,1,64,1,0.6214376806393109
METOLAZONE 2.5 MG PO TABS,0.041666666666666664,3,69,7,0.015384615384615385,1,64,2,0.6214376806393109
ATORVASTATIN 80 MG PO TABS,0.041666666666666664,3,69,3,0.015384615384615385,1,64,1,0.6214376806393109
METOLAZONE 5 MG PO TABS,0.041666666666666664,3,69,6,0.015384615384615385,1,64,2,0.6214376806393109
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.18055555555555555,13,59,22,0.13846153846153847,9,56,17,0.6421966353339378
AMIODARONE 200 MG PO TABS,0.1388888888888889,10,62,27,0.16923076923076924,11,54,16,0.6430607091457856
NITROGLYCERIN 0.4 MG SL SUBL,0.1527777777777778,11,61,16,0.18461538461538463,12,53,15,0.6531149833974923
CARVEDILOL 3.125 MG PO TABS,0.20833333333333334,15,57,25,0.16923076923076924,11,54,20,0.664146073984678
FLU VACC QS2020-21 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.027777777777777776,2,70,2,0.046153846153846156,3,62,3,0.6679277900344833
ROSUVASTATIN 5 MG PO TABS,0.027777777777777776,2,70,2,0.046153846153846156,3,62,3,0.6679277900344833
POTASSIUM CHLORIDE 10 MEQ PO TBSR,0.027777777777777776,2,70,3,0.046153846153846156,3,62,3,0.6679277900344833
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.027777777777777776,2,70,2,0.046153846153846156,3,62,3,0.6679277900344833
ESCITALOPRAM OXALATE 10 MG PO TABS,0.027777777777777776,2,70,3,0.046153846153846156,3,62,5,0.6679277900344833
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,0.027777777777777776,2,70,3,0.046153846153846156,3,62,3,0.6679277900344833
LEVOFLOXACIN 500 MG PO TABS,0.027777777777777776,2,70,11,0.046153846153846156,3,62,6,0.6679277900344833
TORSEMIDE 10 MG PO TABS,0.027777777777777776,2,70,5,0.046153846153846156,3,62,4,0.6679277900344833
ASPIRIN 81 MG PO CHEW,0.19444444444444445,14,58,20,0.23076923076923078,15,50,19,0.6774158513185032
CEFEPIME 2 GRAM/20 ML IV PUSH,0.05555555555555555,4,68,6,0.03076923076923077,2,63,3,0.6830219813965521
HYDRALAZINE 20 MG/ML INJ SOLN,0.05555555555555555,4,68,5,0.03076923076923077,2,63,3,0.6830219813965521
FLUMAZENIL 0.1 MG/ML IV SOLN,0.05555555555555555,4,68,4,0.03076923076923077,2,63,2,0.6830219813965521
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.05555555555555555,4,68,5,0.03076923076923077,2,63,2,0.6830219813965521
LEVOTHYROXINE 100 MCG PO TABS,0.05555555555555555,4,68,5,0.03076923076923077,2,63,4,0.6830219813965521
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.05555555555555555,4,68,4,0.03076923076923077,2,63,3,0.6830219813965521
WARFARIN PER PHARMACY PROTOCOL,0.05555555555555555,4,68,7,0.03076923076923077,2,63,2,0.6830219813965521
NORMOSOL-R IV BOLUS - 500 ML,0.05555555555555555,4,68,5,0.03076923076923077,2,63,3,0.6830219813965521
PANTOPRAZOLE 40 MG IV SOLR,0.05555555555555555,4,68,4,0.03076923076923077,2,63,4,0.6830219813965521
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.25,18,54,19,0.2153846153846154,14,51,14,0.6889663343701391
HYDRALAZINE 25 MG PO TABS,0.2638888888888889,19,53,43,0.23076923076923078,15,50,29,0.6956839136613095
FUROSEMIDE 20 MG PO TABS,0.2777777777777778,20,52,40,0.3076923076923077,20,45,43,0.7112429094099183
PANTOPRAZOLE 40 MG PO TBEC,0.3055555555555556,22,50,27,0.3384615384615385,22,43,26,0.7167332219965266
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.06944444444444445,5,67,6,0.046153846153846156,3,62,4,0.721308756749887
LISINOPRIL 10 MG PO TABS,0.06944444444444445,5,67,10,0.046153846153846156,3,62,6,0.721308756749887
LORATADINE 10 MG PO TABS,0.06944444444444445,5,67,9,0.046153846153846156,3,62,3,0.721308756749887
SPIRONOLACTONE 25 MG PO TABS,0.4166666666666667,30,42,90,0.38461538461538464,25,40,50,0.7298903584204458
NON-FORMULARY MEDICATION HELP ORDER,0.05555555555555555,4,68,4,0.07692307692307693,5,60,5,0.7355673784975673
FOLIC ACID 1 MG PO TABS,0.05555555555555555,4,68,4,0.07692307692307693,5,60,5,0.7355673784975673
TORSEMIDE 20 MG PO TABS,0.08333333333333333,6,66,14,0.06153846153846154,4,61,6,0.7479626576304939
