med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
SODIUM CHLORIDE 0.9 % IV SOLP,0.18,9,41,12,0.06666666666666667,4,56,7,0.08078203280921337
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.18,9,41,10,0.06666666666666667,4,56,4,0.08078203280921337
BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJ SOLN,0.06,3,47,3,0.18333333333333332,11,49,11,0.082908362473633
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.1,5,45,10,0.016666666666666666,1,59,1,0.0901463746810829
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.1,5,45,22,0.016666666666666666,1,59,2,0.0901463746810829
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.1,5,45,7,0.016666666666666666,1,59,1,0.0901463746810829
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.1,5,45,5,0.016666666666666666,1,59,1,0.0901463746810829
PROPOFOL 10 MG/ML IV INJECTION,0.1,5,45,16,0.016666666666666666,1,59,2,0.0901463746810829
NORMOSOL-R IV BOLUS - 500 ML,0.2,10,40,33,0.08333333333333333,5,55,15,0.09681859279047447
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.44,22,28,32,0.2833333333333333,17,43,19,0.11021804916512434
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.22,11,39,27,0.1,6,54,15,0.11257312538621181
ACETAMINOPHEN 500 MG PO TABS,0.72,36,14,89,0.5666666666666667,34,26,56,0.11370057740831782
METFORMIN 500 MG PO TABS,0.02,1,49,1,0.1,6,54,6,0.1239001832169388
HALOPERIDOL 1 MG PO TABS,0.1,5,45,5,0.21666666666666667,13,47,13,0.12408636837018738
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.16,8,42,10,0.06666666666666667,4,56,14,0.1361755520903024
HYDROXYZINE HCL 25 MG PO TABS,0.12,6,44,29,0.03333333333333333,2,58,5,0.1379660071772665
BISACODYL 10 MG PR SUPP,0.88,44,6,62,0.7666666666666667,46,14,57,0.14353629400408466
CEPHALEXIN 500 MG PO CAPS,0.08,4,46,8,0.016666666666666666,1,59,1,0.17483459352682934
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.08,4,46,7,0.016666666666666666,1,59,2,0.17483459352682934
NS IV BOLUS - 250 ML,0.08,4,46,4,0.016666666666666666,1,59,1,0.17483459352682934
OXYCODONE 5 MG/5 ML PO SOLN,0.08,4,46,12,0.016666666666666666,1,59,3,0.17483459352682934
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.08,4,46,11,0.016666666666666666,1,59,1,0.17483459352682934
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.2,10,40,15,0.1,6,54,7,0.1774828207639515
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.2,10,40,10,0.1,6,54,6,0.1774828207639515
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.04,2,48,3,0.11666666666666667,7,53,8,0.1781762525339743
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.14,7,43,7,0.05,3,57,4,0.18077199587550014
KETOROLAC 15 MG/ML INJ SOLN,0.24,12,38,17,0.13333333333333333,8,52,9,0.21422762102828322
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.24,12,38,17,0.13333333333333333,8,52,10,0.21422762102828322
ATORVASTATIN 20 MG PO TABS,0.06,3,47,3,0.15,9,51,12,0.21855343350585532
DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,0.14,7,43,56,0.06666666666666667,4,56,8,0.22139301940370643
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.14,7,43,11,0.06666666666666667,4,56,4,0.22139301940370643
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.14,7,43,15,0.06666666666666667,4,56,4,0.22139301940370643
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.1,5,45,7,0.03333333333333333,2,58,2,0.24175038981741032
SODIUM CHLORIDE 0.9 % INH NEBU,0.1,5,45,7,0.03333333333333333,2,58,2,0.24175038981741032
SODIUM PHOSPHATE IVPB,0.1,5,45,9,0.03333333333333333,2,58,2,0.24175038981741032
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.1,5,45,6,0.03333333333333333,2,58,2,0.24175038981741032
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.1,5,45,12,0.03333333333333333,2,58,5,0.24175038981741032
SENNOSIDES 8.6 MG PO TABS,0.9,45,5,102,0.9666666666666667,58,2,108,0.24175038981741034
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.66,33,17,43,0.5333333333333333,32,28,39,0.24261286600066892
ROPIVACAINE 0.2% IN 500 ML INFUSION VIA NIMBUS PUMP (PREMIX)-AUTO BOLUS MODE,0.16,8,42,15,0.08333333333333333,5,55,13,0.24709764635984557
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.16,8,42,8,0.08333333333333333,5,55,5,0.24709764635984557
BUPIVACAINE 0.5 % (5 MG/ML) INJ SOLN,0.04,2,48,2,0.1,6,54,6,0.287654528696003
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.2,10,40,16,0.11666666666666667,7,53,8,0.29215626330886624
METOPROLOL TARTRATE 25 MG PO TABS,0.2,10,40,21,0.11666666666666667,7,53,15,0.29215626330886624
LORAZEPAM 2 MG/ML INJ SOLN,0.12,6,44,18,0.05,3,57,7,0.2952861094641973
LR IV BOLUS - 500 ML,0.12,6,44,10,0.05,3,57,3,0.2952861094641973
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.06,3,47,7,0.016666666666666666,1,59,2,0.3280572162506485
DORNASE ALFA 1 MG/ML INH SOLN,0.06,3,47,4,0.016666666666666666,1,59,1,0.3280572162506485
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.06,3,47,6,0.016666666666666666,1,59,4,0.3280572162506485
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.06,3,47,5,0.016666666666666666,1,59,1,0.3280572162506485
EPINEPHRINE HCL IN 0.9 % NACL 100 MCG/10 ML (10 MCG/ML) IV SYRG,0.06,3,47,11,0.016666666666666666,1,59,1,0.3280572162506485
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.06,3,47,3,0.016666666666666666,1,59,1,0.3280572162506485
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.06,3,47,4,0.016666666666666666,1,59,1,0.3280572162506485
ZOLPIDEM 5 MG PO TABS,0.06,3,47,3,0.016666666666666666,1,59,1,0.3280572162506485
LACTULOSE 20 GRAM/30 ML PO SOLN,0.06,3,47,10,0.016666666666666666,1,59,1,0.3280572162506485
ACETAZOLAMIDE SODIUM 500 MG INJ SOLR,0.06,3,47,3,0.016666666666666666,1,59,1,0.3280572162506485
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.06,3,47,5,0.016666666666666666,1,59,1,0.3280572162506485
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.06,3,47,4,0.016666666666666666,1,59,2,0.3280572162506485
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.06,3,47,3,0.016666666666666666,1,59,1,0.3280572162506485
PREDNISONE 5 MG PO TABS,0.06,3,47,5,0.016666666666666666,1,59,1,0.3280572162506485
PREDNISONE 10 MG PO TABS,0.06,3,47,6,0.016666666666666666,1,59,1,0.3280572162506485
"BUPIVACAINE-EPINEPHRINE 0.25 %-1:200,000 INJ SOLN",0.06,3,47,3,0.016666666666666666,1,59,1,0.3280572162506485
HYDROMORPHONE 1 MG/ML INJ SYRG,0.94,47,3,229,0.8833333333333333,53,7,191,0.342180036384929
LIDOCAINE 5 % TP PTMD,0.56,28,22,53,0.4666666666666667,28,32,46,0.34561503186462456
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.14,7,43,15,0.08333333333333333,5,55,6,0.3736486262086932
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.14,7,43,9,0.08333333333333333,5,55,5,0.3736486262086932
B-COMPLEX WITH VITAMIN C PO TABS,0.02,1,49,2,0.06666666666666667,4,56,4,0.3740456957468017
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,0.02,1,49,3,0.06666666666666667,4,56,4,0.3740456957468017
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.16,8,42,17,0.1,6,54,7,0.3982104074902513
GUANFACINE 1 MG PO TABS,0.08,4,46,16,0.03333333333333333,2,58,5,0.4079585839287136
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.08,4,46,7,0.03333333333333333,2,58,2,0.4079585839287136
LIDOCAINE HCL 2 % JELLY,0.08,4,46,6,0.03333333333333333,2,58,2,0.4079585839287136
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.08,4,46,7,0.03333333333333333,2,58,2,0.4079585839287136
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.08,4,46,19,0.03333333333333333,2,58,16,0.4079585839287136
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.04,2,48,2,0.08333333333333333,5,55,7,0.45199472231418114
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.04,2,48,2,0.08333333333333333,5,55,7,0.45199472231418114
NON-FORMULARY MEDICATION HELP ORDER,0.04,2,48,2,0.08333333333333333,5,55,5,0.45199472231418114
GABAPENTIN 600 MG PO TABS,0.1,5,45,10,0.05,3,57,3,0.4646205347238954
PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,0.1,5,45,17,0.05,3,57,8,0.4646205347238954
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.1,5,45,5,0.05,3,57,3,0.4646205347238954
OXYCODONE 10 MG PO TABS,0.1,5,45,6,0.05,3,57,5,0.4646205347238954
IBUPROFEN 400 MG PO TABS,0.16,8,42,10,0.21666666666666667,13,47,20,0.47732991214615994
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.24,12,38,17,0.18333333333333332,11,49,14,0.489474927436363
MAGNESIUM CITRATE PO SOLN,0.78,39,11,45,0.7166666666666667,43,17,46,0.5135577787672585
LACTATED RINGERS IV SOLP,0.34,17,33,18,0.2833333333333333,17,43,19,0.5412695112062123
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.12,6,44,10,0.08333333333333333,5,55,6,0.5425815693474273
LABETALOL 5 MG/ML IV SOLN,0.38,19,31,29,0.31666666666666665,19,41,21,0.5483137201681476
ALUM-MAG HYDROXIDE-SIMETH 400-400-40 MG/5 ML PO SUSP,0.62,31,19,32,0.6833333333333333,41,19,42,0.5483137201681476
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.4,20,30,22,0.3333333333333333,20,40,20,0.5516489985686752
ELECTROLYTE-R (PH 7.4) IV SOLP,0.9,45,5,86,0.85,51,9,92,0.5687047178779928
HEPARIN IV INFUSION (LVAD PROTOCOL - NORMAL RISK),0.04,2,48,3,0.016666666666666666,1,59,2,0.589936057825966
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.04,2,48,4,0.016666666666666666,1,59,2,0.589936057825966
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
BUSPIRONE 10 MG PO TABS,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.04,2,48,4,0.016666666666666666,1,59,1,0.589936057825966
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
HEPARIN IV INFUSION (LVAD PROTOCOL - HIGH BLEED RISK),0.04,2,48,6,0.016666666666666666,1,59,3,0.589936057825966
HYDROXYZINE HCL 10 MG PO TABS,0.04,2,48,3,0.016666666666666666,1,59,1,0.589936057825966
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.96,48,2,130,0.9833333333333333,59,1,118,0.589936057825966
INSULIN REGULAR IV BOLUS,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
METOCLOPRAMIDE HCL 5 MG PO TABS,0.04,2,48,4,0.016666666666666666,1,59,2,0.589936057825966
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.04,2,48,3,0.016666666666666666,1,59,2,0.589936057825966
APIXABAN 5 MG PO TABS,0.04,2,48,3,0.016666666666666666,1,59,3,0.589936057825966
GLYCOPYRROLATE 0.2 MG/ML INJ SOLN,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
QUETIAPINE 25 MG PO TABS,0.04,2,48,11,0.016666666666666666,1,59,1,0.589936057825966
RACEPINEPHRINE 2.25 % INH NEBU,0.04,2,48,11,0.016666666666666666,1,59,3,0.589936057825966
ACETAMINOPHEN 325 MG/10.15 ML PO SOLN,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.04,2,48,12,0.016666666666666666,1,59,1,0.589936057825966
CARVEDILOL 25 MG PO TABS,0.04,2,48,3,0.016666666666666666,1,59,2,0.589936057825966
LEVOFLOXACIN 750 MG PO TABS,0.04,2,48,3,0.016666666666666666,1,59,2,0.589936057825966
LAMOTRIGINE 100 MG PO TABS,0.04,2,48,5,0.016666666666666666,1,59,2,0.589936057825966
AZITHROMYCIN 500 MG IN D5W 250 ML IVPB,0.04,2,48,2,0.016666666666666666,1,59,1,0.589936057825966
TACROLIMUS 0.5 MG PO CAPS,0.04,2,48,2,0.016666666666666666,1,59,13,0.589936057825966
PATCH CHECK,0.12,6,44,7,0.16666666666666666,10,50,11,0.5917140750646359
FLUMAZENIL 0.1 MG/ML IV SOLN,0.12,6,44,6,0.16666666666666666,10,50,11,0.5917140750646359
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.82,41,9,97,0.8666666666666667,52,8,116,0.5993018906431753
SODIUM CHLORIDE 3 % INH NEBU,0.2,10,40,16,0.15,9,51,14,0.6138759256265239
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.98,49,1,117,0.95,57,3,114,0.6244274174480811
CLONIDINE 0.1 MG/24 HR TD PTWK,0.02,1,49,2,0.05,3,57,4,0.6244274174480812
LEVOTHYROXINE 75 MCG PO TABS,0.02,1,49,1,0.05,3,57,5,0.6244274174480812
BUDESONIDE 0.5 MG/2 ML INH NBSP,0.02,1,49,4,0.05,3,57,5,0.6244274174480812
LEVOTHYROXINE 88 MCG PO TABS,0.02,1,49,1,0.05,3,57,5,0.6244274174480812
FUROSEMIDE 20 MG PO TABS,0.02,1,49,4,0.05,3,57,3,0.6244274174480812
BENZONATATE 100 MG PO CAPS,0.02,1,49,1,0.05,3,57,3,0.6244274174480812
ROSUVASTATIN 10 MG PO TABS,0.02,1,49,1,0.05,3,57,3,0.6244274174480812
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.02,1,49,4,0.05,3,57,3,0.6244274174480812
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.22,11,39,15,0.18333333333333332,11,49,13,0.641383451427922
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.26,13,37,14,0.21666666666666667,13,47,16,0.6555674429504807
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.06,3,47,4,0.03333333333333333,2,58,2,0.6574967014463631
"ALBUMIN, HUMAN 5 % 5 % IV SOLP",0.06,3,47,25,0.03333333333333333,2,58,11,0.6574967014463631
PREDNISONE 20 MG PO TABS,0.06,3,47,6,0.03333333333333333,2,58,8,0.6574967014463631
TRAMADOL 50 MG PO TABS,0.06,3,47,6,0.03333333333333333,2,58,6,0.6574967014463631
IBUPROFEN 600 MG PO TABS,0.24,12,38,20,0.2833333333333333,17,43,29,0.667663406218926
OXYCODONE 5 MG PO TABS,0.96,48,2,300,0.9333333333333333,56,4,305,0.6868541270366748
TRAZODONE 50 MG PO TABS,0.04,2,48,3,0.06666666666666667,4,56,4,0.6868541270366748
LIDOCAINE HCL 2 % JELLY (RT USE ONLY),0.04,2,48,3,0.06666666666666667,4,56,4,0.6868541270366748
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN (RT ENDOSCOPY USE ONLY),0.04,2,48,3,0.06666666666666667,4,56,4,0.6868541270366748
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.04,2,48,7,0.06666666666666667,4,56,4,0.6868541270366748
LIDOCAINE 20 MG/ML (2 %) INJ SOLN(ORDERSET USE ONLY),0.04,2,48,3,0.06666666666666667,4,56,4,0.6868541270366748
HYDROMORPHONE 1 MG/ML IV PCA,0.38,19,31,22,0.3333333333333333,20,40,21,0.6903077272969573
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.4,20,30,32,0.35,21,39,24,0.6927129522627901
IBUPROFEN 200 MG PO TABS,0.08,4,46,4,0.05,3,57,3,0.6996509535760416
SODIUM CHLORIDE 10 % INH NEBU,0.08,4,46,5,0.05,3,57,5,0.6996509535760416
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.08,4,46,4,0.05,3,57,4,0.6996509535760416
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.06,3,47,3,0.08333333333333333,5,55,6,0.7258950450111447
FOLIC ACID 1 MG PO TABS,0.06,3,47,7,0.08333333333333333,5,55,6,0.7258950450111447
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.06,3,47,3,0.08333333333333333,5,55,5,0.7258950450111447
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.06,3,47,3,0.08333333333333333,5,55,6,0.7258950450111447
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.06,3,47,3,0.08333333333333333,5,55,5,0.7258950450111447
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.06,3,47,3,0.08333333333333333,5,55,5,0.7258950450111447
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.08,4,46,4,0.11666666666666667,7,53,7,0.751201461705864
MELATONIN 3 MG PO TABS,0.12,6,44,8,0.1,6,54,7,0.7673572109457432
PANTOPRAZOLE 40 MG PO TBEC,0.14,7,43,7,0.11666666666666667,7,53,7,0.7786852701697584
ZZZ IMS TEMPLATE,0.14,7,43,18,0.11666666666666667,7,53,10,0.7786852701697584
MIDAZOLAM 1 MG/ML INJ SOLN,0.18,9,41,30,0.15,9,51,11,0.7970442019048003
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.18,9,41,11,0.2,12,48,14,0.8130607129804526
MELATONIN 5 MG PO TABS,0.2,10,40,16,0.23333333333333334,14,46,17,0.8173370638291941
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.26,13,37,68,0.23333333333333334,14,46,14,0.8253169975461259
POTASSIUM CHLORIDE-D5-0.9%NACL 20 MEQ/L IV SOLP,0.34,17,33,17,0.36666666666666664,22,38,24,0.842551407575344
DOCUSATE SODIUM 100 MG PO CAPS,0.38,19,31,32,0.4166666666666667,25,35,50,0.8451967398134563
PREFERRED ANTIBIOTIC AGENT,0.5,25,25,25,0.5333333333333333,32,28,34,0.848254910310719
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,3,1.0
GLUCOSE 4 GRAM PO CHEW,0.18,9,41,22,0.18333333333333332,11,49,13,1.0
GLUCAGON 1 MG (1 UNIT) INJ SOLR WRAPPER,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
AMLODIPINE 5 MG PO TABS,0.06,3,47,3,0.05,3,57,3,1.0
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.76,38,12,66,0.7666666666666667,46,14,65,1.0
"DIPHTH,PERTUS(ACELL),TETANUS 2.5-8-5 LF-MCG-LF/0.5ML IM INJ",0.06,3,47,3,0.05,3,57,3,1.0
SACUBITRIL-VALSARTAN 24-26 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
AMLODIPINE 10 MG PO TABS,0.06,3,47,5,0.05,3,57,5,1.0
GABAPENTIN 100 MG PO CAPS,0.16,8,42,12,0.15,9,51,14,1.0
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,2,1.0
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
ASPIRIN 81 MG PO CHEW,0.04,2,48,5,0.05,3,57,6,1.0
DILTIAZEM HCL 240 MG PO CP24,0.02,1,49,1,0.016666666666666666,1,59,4,1.0
ASPIRIN 81 MG PO TBEC,0.1,5,45,8,0.08333333333333333,5,55,9,1.0
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.04,2,48,4,0.03333333333333333,2,58,4,1.0
POTASSIUM PHOSPHATE IVPB,0.02,1,49,7,0.03333333333333333,2,58,2,1.0
ATORVASTATIN 10 MG PO TABS,0.04,2,48,2,0.03333333333333333,2,58,3,1.0
ATORVASTATIN 40 MG PO TABS,0.06,3,47,3,0.05,3,57,4,1.0
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
BACITRACIN ZINC 500 UNIT/GRAM TP OINT,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.18,9,41,11,0.16666666666666666,10,50,18,1.0
DEXTROSE 20 % IN WATER (D20W) IV BOLUS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.32,16,34,28,0.3333333333333333,20,40,25,1.0
APREPITANT 40 MG PO CAPS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
ALPRAZOLAM 0.5 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
ALPRAZOLAM 0.25 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
FUROSEMIDE 40 MG PO TABS,0.06,3,47,14,0.06666666666666667,4,56,9,1.0
FAMOTIDINE 20 MG PO TABS,0.06,3,47,3,0.06666666666666667,4,56,4,1.0
XANAX 0.25 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
FAT EMUL-SOY-MCT-OLIV-FISH OIL 20 % IV EMUL,0.02,1,49,4,0.03333333333333333,2,58,4,1.0
WARFARIN PER PHARMACY PROTOCOL,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
WARFARIN 5 MG PO TABS,0.02,1,49,3,0.016666666666666666,1,59,1,1.0
VORICONAZOLE 200 MG PO TABS,0.02,1,49,2,0.016666666666666666,1,59,1,1.0
VANCOMYCIN-WATER INJECT (PEG) 750 MG/150 ML IV PGBK,0.02,1,49,2,0.016666666666666666,1,59,3,1.0
VANCOMYCIN-WATER INJECT (PEG) 500 MG/100 ML IV PGBK,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
FENTANYL 50 MCG/ML IV PCA,0.04,2,48,6,0.05,3,57,3,1.0
VANCOMYCIN 750 MG IN D5W 250 ML IVPB,0.02,1,49,1,0.03333333333333333,2,58,2,1.0
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.02,1,49,2,0.016666666666666666,1,59,4,1.0
VALSARTAN 160 MG PO TABS,0.02,1,49,1,0.016666666666666666,1,59,1,1.0
