med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
BENZOCAINE 20 % MM SPRY,0.11538461538461539,6,46,6,0.031746031746031744,2,61,5,0.13793075264158838
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.25,13,39,18,0.14285714285714285,9,54,18,0.16088559236805605
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.07692307692307693,4,48,5,0.015873015873015872,1,62,1,0.17386077477003137
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.07692307692307693,4,48,7,0.015873015873015872,1,62,4,0.17386077477003137
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.07692307692307693,4,48,6,0.015873015873015872,1,62,2,0.17386077477003137
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.07692307692307693,4,48,4,0.015873015873015872,1,62,1,0.17386077477003137
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.07692307692307693,4,48,9,0.015873015873015872,1,62,1,0.17386077477003137
BACLOFEN 10 MG PO TABS,0.07692307692307693,4,48,7,0.015873015873015872,1,62,1,0.17386077477003137
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.07692307692307693,4,48,7,0.015873015873015872,1,62,1,0.17386077477003137
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.07692307692307693,4,48,9,0.015873015873015872,1,62,1,0.17386077477003137
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.07692307692307693,4,48,5,0.015873015873015872,1,62,2,0.17386077477003137
ALLOPURINOL 100 MG PO TABS,0.07692307692307693,4,48,5,0.015873015873015872,1,62,1,0.17386077477003137
GENTAMICIN-SODIUM CITRATE 320 MCG/ML-4 % INTRA-CATHET SOLN,0.07692307692307693,4,48,15,0.015873015873015872,1,62,2,0.17386077477003137
PYRIDOSTIGMINE BROMIDE 60 MG PO TABS,0.07692307692307693,4,48,9,0.015873015873015872,1,62,1,0.17386077477003137
ZOLPIDEM 5 MG PO TABS,0.07692307692307693,4,48,5,0.015873015873015872,1,62,1,0.17386077477003137
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.1346153846153846,7,45,14,0.047619047619047616,3,60,3,0.18143197856606946
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.1346153846153846,7,45,9,0.047619047619047616,3,60,7,0.18143197856606946
FUROSEMIDE 10 MG/ML INJ SOLN,0.1346153846153846,7,45,31,0.047619047619047616,3,60,4,0.18143197856606946
MELATONIN 5 MG PO TABS,0.38461538461538464,20,32,29,0.5238095238095238,33,30,44,0.18813621952647583
TRAMADOL 50 MG PO TABS,0.1346153846153846,7,45,12,0.06349206349206349,4,59,5,0.21989786442828177
NALOXONE 0.4 MG/ML INJ SOLN,0.8653846153846154,45,7,127,0.7619047619047619,48,15,87,0.23351446248685792
CETIRIZINE 10 MG PO TABS,0.09615384615384616,5,47,6,0.031746031746031744,2,61,2,0.241444050247412
PEG 3350-ELECTROLYTES 236-22.74-6.74 -5.86 GRAM PO SOLR,0.15384615384615385,8,44,20,0.07936507936507936,5,58,10,0.24624651401925585
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.15384615384615385,8,44,17,0.07936507936507936,5,58,8,0.24624651401925585
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.3076923076923077,16,36,26,0.20634920634920634,13,50,21,0.2810935822259063
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.19230769230769232,10,42,17,0.1111111111111111,7,56,9,0.2927977893631801
SIMETHICONE 80 MG PO CHEW,0.11538461538461539,6,46,10,0.047619047619047616,3,60,4,0.29571803465350927
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.34615384615384615,18,34,23,0.25396825396825395,16,47,17,0.3099604606275109
ACETAMINOPHEN 325 MG/10.15 ML PO SOLN,0.057692307692307696,3,49,5,0.015873015873015872,1,62,1,0.3267147283368096
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.057692307692307696,3,49,3,0.015873015873015872,1,62,1,0.3267147283368096
OXYCODONE 10 MG PO TR12,0.057692307692307696,3,49,11,0.015873015873015872,1,62,1,0.3267147283368096
BISACODYL 5 MG PO TBEC,0.057692307692307696,3,49,6,0.015873015873015872,1,62,3,0.3267147283368096
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.057692307692307696,3,49,4,0.015873015873015872,1,62,2,0.3267147283368096
LIDOCAINE HCL 2 % JELLY (URO-JET),0.057692307692307696,3,49,3,0.015873015873015872,1,62,1,0.3267147283368096
PHYTONADIONE (VITAMIN K) IVPB,0.057692307692307696,3,49,4,0.015873015873015872,1,62,1,0.3267147283368096
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.057692307692307696,3,49,3,0.015873015873015872,1,62,1,0.3267147283368096
DICYCLOMINE 10 MG PO CAPS,0.057692307692307696,3,49,4,0.015873015873015872,1,62,1,0.3267147283368096
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.057692307692307696,3,49,5,0.015873015873015872,1,62,1,0.3267147283368096
DEXAMETHASONE 2 MG PO TABS,0.057692307692307696,3,49,6,0.015873015873015872,1,62,1,0.3267147283368096
D5 LR WITH KCL IV INFUSION,0.057692307692307696,3,49,3,0.015873015873015872,1,62,1,0.3267147283368096
NS IV BOLUS,0.057692307692307696,3,49,5,0.015873015873015872,1,62,1,0.3267147283368096
LEVETIRACETAM 500 MG PO TABS,0.057692307692307696,3,49,6,0.015873015873015872,1,62,2,0.3267147283368096
POTASSIUM CHLORIDE IV REPLACEMENT SCALE,0.057692307692307696,3,49,4,0.015873015873015872,1,62,1,0.3267147283368096
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.057692307692307696,3,49,4,0.015873015873015872,1,62,1,0.3267147283368096
HYDROMORPHONE 4 MG PO TABS,0.057692307692307696,3,49,11,0.015873015873015872,1,62,1,0.3267147283368096
MORPHINE 2 MG/ML INJ SYRG,0.057692307692307696,3,49,4,0.015873015873015872,1,62,1,0.3267147283368096
EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,0.057692307692307696,3,49,4,0.015873015873015872,1,62,2,0.3267147283368096
ASPIRIN 81 MG PO TBEC,0.057692307692307696,3,49,4,0.12698412698412698,8,55,12,0.3401906725721331
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.11538461538461539,6,46,8,0.06349206349206349,4,59,4,0.344120383183003
FLUMAZENIL 0.1 MG/ML IV SOLN,0.5,26,26,38,0.3968253968253968,25,38,28,0.3459379246516697
OMEPRAZOLE 40 MG PO CPDR,0.019230769230769232,1,51,1,0.06349206349206349,4,59,5,0.37568092991231444
METRONIDAZOLE 500 MG PO TABS,0.019230769230769232,1,51,3,0.06349206349206349,4,59,7,0.37568092991231444
ACETAMINOPHEN 325 MG PO TABS,0.6923076923076923,36,16,52,0.7777777777777778,49,14,61,0.3938007567627353
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.07692307692307693,4,48,5,0.031746031746031744,2,61,2,0.40738263535493235
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.07692307692307693,4,48,8,0.031746031746031744,2,61,3,0.40738263535493235
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.07692307692307693,4,48,5,0.031746031746031744,2,61,2,0.40738263535493235
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.07692307692307693,4,48,15,0.031746031746031744,2,61,3,0.40738263535493235
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.038461538461538464,2,50,2,0.07936507936507936,5,58,8,0.4541682167742798
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.038461538461538464,2,50,2,0.07936507936507936,5,58,11,0.4541682167742798
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.038461538461538464,2,50,3,0.07936507936507936,5,58,8,0.4541682167742798
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.038461538461538464,2,50,2,0.07936507936507936,5,58,6,0.4541682167742798
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.09615384615384616,5,47,8,0.047619047619047616,3,60,4,0.464739882300568
NS IV BOLUS - 500 ML,0.09615384615384616,5,47,10,0.047619047619047616,3,60,4,0.464739882300568
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.057692307692307696,3,49,4,0.1111111111111111,7,56,11,0.5081560306518911
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.057692307692307696,3,49,3,0.09523809523809523,6,57,7,0.5092521582007287
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.11538461538461539,6,46,6,0.07936507936507936,5,58,5,0.5413045289462091
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.11538461538461539,6,46,6,0.07936507936507936,5,58,5,0.5413045289462091
PROMETHAZINE 25 MG PO TABS,0.11538461538461539,6,46,7,0.07936507936507936,5,58,9,0.5413045289462091
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.11538461538461539,6,46,13,0.07936507936507936,5,58,6,0.5413045289462091
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.11538461538461539,6,46,8,0.07936507936507936,5,58,6,0.5413045289462091
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.07692307692307693,4,48,4,0.12698412698412698,8,55,8,0.5424977167192957
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.07692307692307693,4,48,4,0.12698412698412698,8,55,8,0.5424977167192957
SENNOSIDES 8.6 MG PO TABS,0.4230769230769231,22,30,37,0.36507936507936506,23,40,39,0.5682246613188962
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.15384615384615385,8,44,9,0.1111111111111111,7,56,10,0.582792981309923
LOPERAMIDE 2 MG PO CAPS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
PHENAZOPYRIDINE 100 MG PO TABS,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
APREPITANT 40 MG PO CAPS,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
MYCOPHENOLATE SODIUM 360 MG PO TBEC,0.038461538461538464,2,50,5,0.015873015873015872,1,62,1,0.58868390676576
LEVOTHYROXINE 100 MCG PO TABS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
PANTOPRAZOLE 20 MG PO TBEC,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
AMPICILLIN-SULBACTAM 3 GRAM/100 ML MINIBAG PLUS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) PO SOLN,0.038461538461538464,2,50,4,0.015873015873015872,1,62,2,0.58868390676576
HEPARIN IV INFUSION (LVAD PROTOCOL - HIGH BLEED RISK),0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
MAGNESIUM SULFATE IV SCALE ,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL < 0.2)",0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
CARVEDILOL 3.125 MG PO TABS,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
WARFARIN 5 MG PO TABS,0.038461538461538464,2,50,7,0.015873015873015872,1,62,1,0.58868390676576
CYANOCOBALAMIN (VITAMIN B-12) 500 MCG PO TABS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.038461538461538464,2,50,2,0.015873015873015872,1,62,3,0.58868390676576
DIPHENHYDRAMINE HCL 50 MG PO CAPS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
SODIUM CHLORIDE 3 % INH NEBU,0.038461538461538464,2,50,4,0.015873015873015872,1,62,1,0.58868390676576
SODIUM CHLORIDE 1 GRAM PO TABS,0.038461538461538464,2,50,4,0.015873015873015872,1,62,1,0.58868390676576
PROMETHAZINE 6.25 MG/5 ML PO SYRP,0.038461538461538464,2,50,8,0.015873015873015872,1,62,3,0.58868390676576
PROMETHAZINE 12.5 MG PR SUPP,0.038461538461538464,2,50,4,0.015873015873015872,1,62,1,0.58868390676576
FREE WATER BOLUS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,2,0.58868390676576
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
"HEPARIN IV INFUSION (MHV PROTOCOL, INR IS THERAPEUTIC)",0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
"HEPARIN IV REBOLUS (MECH HEART VALVE PROTOCOL, HAL 0.2-0.29)",0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.038461538461538464,2,50,3,0.015873015873015872,1,62,1,0.58868390676576
BUSPIRONE 5 MG PO TABS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
PROMETHAZINE 12.5 MG PO TABS,0.038461538461538464,2,50,2,0.015873015873015872,1,62,1,0.58868390676576
CIPROFLOXACIN HCL 500 MG PO TABS,0.11538461538461539,6,46,7,0.15873015873015872,10,53,19,0.5940716691743857
DOCUSATE SODIUM 100 MG PO CAPS,0.17307692307692307,9,43,11,0.12698412698412698,8,55,13,0.5998363318606664
LORATADINE 10 MG PO TABS,0.019230769230769232,1,51,1,0.047619047619047616,3,60,3,0.6254085579473885
METOPROLOL SUCCINATE 25 MG PO TB24,0.019230769230769232,1,51,6,0.047619047619047616,3,60,3,0.6254085579473885
ATORVASTATIN 10 MG PO TABS,0.019230769230769232,1,51,1,0.047619047619047616,3,60,3,0.6254085579473885
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.019230769230769232,1,51,1,0.047619047619047616,3,60,3,0.6254085579473885
"HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",0.019230769230769232,1,51,1,0.047619047619047616,3,60,4,0.6254085579473885
GABAPENTIN 100 MG PO CAPS,0.019230769230769232,1,51,4,0.047619047619047616,3,60,3,0.6254085579473885
LIDOCAINE HCL 2 % JELLY,0.019230769230769232,1,51,1,0.047619047619047616,3,60,6,0.6254085579473885
PREDNISONE 10 MG PO TABS,0.019230769230769232,1,51,1,0.047619047619047616,3,60,4,0.6254085579473885
SPIRONOLACTONE 25 MG PO TABS,0.057692307692307696,3,49,13,0.031746031746031744,2,61,4,0.6569057362581187
MORPHINE 4 MG/ML IV SYRG,0.057692307692307696,3,49,4,0.031746031746031744,2,61,2,0.6569057362581187
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.057692307692307696,3,49,3,0.031746031746031744,2,61,2,0.6569057362581187
TRIPLE MIX,0.057692307692307696,3,49,5,0.031746031746031744,2,61,3,0.6569057362581187
MIRTAZAPINE 15 MG PO TABS,0.057692307692307696,3,49,7,0.031746031746031744,2,61,2,0.6569057362581187
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.057692307692307696,3,49,5,0.031746031746031744,2,61,2,0.6569057362581187
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.057692307692307696,3,49,5,0.031746031746031744,2,61,2,0.6569057362581187
ONDANSETRON HCL 4 MG PO TABS,0.057692307692307696,3,49,3,0.031746031746031744,2,61,2,0.6569057362581187
PRUCALOPRIDE 2 MG PO TABS,0.057692307692307696,3,49,7,0.031746031746031744,2,61,2,0.6569057362581187
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.057692307692307696,3,49,9,0.031746031746031744,2,61,2,0.6569057362581187
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.2692307692307692,14,38,22,0.2222222222222222,14,49,19,0.6634882247826825
OMEPRAZOLE 20 MG PO CPDR,0.038461538461538464,2,50,3,0.06349206349206349,4,59,5,0.6880961238710168
MONTELUKAST 10 MG PO TABS,0.038461538461538464,2,50,3,0.06349206349206349,4,59,5,0.6880961238710168
IRON SUCROSE 100 MG IRON/5 ML IV SOLN,0.07692307692307693,4,48,4,0.047619047619047616,3,60,4,0.6995421376739155
WARFARIN PER PHARMACY PROTOCOL,0.07692307692307693,4,48,5,0.047619047619047616,3,60,3,0.6995421376739155
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.07692307692307693,4,48,5,0.047619047619047616,3,60,4,0.6995421376739155
PANTOPRAZOLE 40 MG IV SOLR,0.5576923076923077,29,23,55,0.5079365079365079,32,31,51,0.7076899382827373
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.057692307692307696,3,49,5,0.07936507936507936,5,58,5,0.7273623101115159
FOLIC ACID 1 MG PO TABS,0.057692307692307696,3,49,5,0.07936507936507936,5,58,5,0.7273623101115159
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.9423076923076923,49,3,126,0.9206349206349206,58,5,97,0.727362310111516
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.09615384615384616,5,47,9,0.06349206349206349,4,59,6,0.7294007227461962
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.09615384615384616,5,47,8,0.06349206349206349,4,59,7,0.7294007227461962
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.09615384615384616,5,47,6,0.06349206349206349,4,59,4,0.7294007227461962
LORAZEPAM 1 MG PO TABS,0.09615384615384616,5,47,10,0.06349206349206349,4,59,4,0.7294007227461962
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.07692307692307693,4,48,5,0.1111111111111111,7,56,10,0.7518169431979488
LACTULOSE 20 GRAM/30 ML PO SOLN,0.07692307692307693,4,48,7,0.1111111111111111,7,56,12,0.7518169431979488
LORAZEPAM 0.5 MG PO TABS,0.07692307692307693,4,48,4,0.1111111111111111,7,56,11,0.7518169431979488
MAGNESIUM CITRATE PO SOLN,0.09615384615384616,5,47,8,0.07936507936507936,5,58,5,0.753227074202506
MELATONIN 3 MG PO TABS,0.09615384615384616,5,47,9,0.07936507936507936,5,58,5,0.753227074202506
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.09615384615384616,5,47,6,0.07936507936507936,5,58,6,0.753227074202506
LABETALOL 5 MG/ML IV SOLN,0.09615384615384616,5,47,6,0.07936507936507936,5,58,5,0.753227074202506
CIPROFLOXACIN IN 5 % DEXTROSE 400 MG/200 ML IV PGBK,0.09615384615384616,5,47,5,0.07936507936507936,5,58,6,0.753227074202506
NORMOSOL-R IV BOLUS - 1000 ML,0.11538461538461539,6,46,7,0.09523809523809523,6,57,8,0.766817018059611
LR IV BOLUS - 1000 ML,0.11538461538461539,6,46,20,0.09523809523809523,6,57,14,0.766817018059611
HYDROXYZINE HCL 25 MG PO TABS,0.1346153846153846,7,45,15,0.1111111111111111,7,56,9,0.7784991022173584
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.17307692307692307,9,43,12,0.14285714285714285,9,54,9,0.797501517372224
ZZZ IMS TEMPLATE,0.15384615384615385,8,44,13,0.1746031746031746,11,52,19,0.8060839272888651
ONDANSETRON 4 MG PO TBDL,0.8269230769230769,43,9,84,0.7936507936507936,50,13,74,0.8123550746384399
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.6153846153846154,32,20,68,0.6349206349206349,40,23,82,0.8487076284642087
LUBIPROSTONE 24 MCG PO CAPS,0.019230769230769232,1,51,3,0.015873015873015872,1,62,1,1.0
PSYLLIUM PO PACK,0.019230769230769232,1,51,2,0.015873015873015872,1,62,1,1.0
FILGRASTIM 300 MCG/0.5 ML INJ SYRG,0.019230769230769232,1,51,1,0.015873015873015872,1,62,1,1.0
PYRIDOSTIGMINE BROMIDE 60 MG/5 ML PO SYRP,0.019230769230769232,1,51,3,0.015873015873015872,1,62,2,1.0
RIFAXIMIN 550 MG PO TABS,0.057692307692307696,3,49,5,0.047619047619047616,3,60,4,1.0
RIVAROXABAN 20 MG PO TABS,0.038461538461538464,2,50,2,0.031746031746031744,2,61,3,1.0
ROSUVASTATIN 10 MG PO TABS,0.019230769230769232,1,51,1,0.031746031746031744,2,61,3,1.0
ROSUVASTATIN 20 MG PO TABS,0.019230769230769232,1,51,1,0.015873015873015872,1,62,2,1.0
SALIVA SUBSTITUTE COMBO NO.9 MM MWSH,0.019230769230769232,1,51,1,0.015873015873015872,1,62,1,1.0
ACYCLOVIR 400 MG PO TABS,0.019230769230769232,1,51,1,0.015873015873015872,1,62,1,1.0
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.057692307692307696,3,49,5,0.047619047619047616,3,60,4,1.0
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.038461538461538464,2,50,4,0.031746031746031744,2,61,2,1.0
