med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.26865671641791045,18,49,30,0.3561643835616438,26,47,37,0.28053610039639765
LABETALOL 5 MG/ML IV SOLN,0.43283582089552236,29,38,33,0.3424657534246575,25,48,29,0.3004197983318113
ROPIVACAINE 0.2% IN 500 ML INFUSION VIA NIMBUS PUMP (PREMIX)-AUTO BOLUS MODE,0.08955223880597014,6,61,14,0.0410958904109589,3,70,10,0.3108284092719379
SODIUM CHLORIDE 0.9 % IV SOLP,0.16417910447761194,11,56,16,0.0958904109589041,7,66,9,0.31282767066105405
LEVOTHYROXINE 75 MCG PO TABS,0.04477611940298507,3,64,6,0.0136986301369863,1,72,1,0.34912651100500564
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.04477611940298507,3,64,7,0.0136986301369863,1,72,2,0.34912651100500564
LIDOCAINE HCL 2 % JELLY (URO-JET),0.04477611940298507,3,64,4,0.0136986301369863,1,72,1,0.34912651100500564
VENLAFAXINE 75 MG PO CP24,0.04477611940298507,3,64,4,0.0136986301369863,1,72,1,0.34912651100500564
CEFOXITIN 2 GRAM/20 ML IV PUSH,0.04477611940298507,3,64,3,0.0136986301369863,1,72,1,0.34912651100500564
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.04477611940298507,3,64,4,0.0136986301369863,1,72,1,0.34912651100500564
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.04477611940298507,3,64,3,0.0136986301369863,1,72,1,0.34912651100500564
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.1044776119402985,7,60,7,0.0547945205479452,4,69,4,0.35219635501996344
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.014925373134328358,1,66,2,0.0547945205479452,4,69,6,0.3682698489166232
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.9253731343283582,62,5,123,0.8767123287671232,64,9,97,0.405689644355119
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.05970149253731343,4,63,5,0.0273972602739726,2,71,2,0.42590318241687686
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.05970149253731343,4,63,4,0.0273972602739726,2,71,2,0.42590318241687686
LORATADINE 10 MG PO TABS,0.05970149253731343,4,63,5,0.0273972602739726,2,71,2,0.42590318241687686
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.05970149253731343,4,63,4,0.0273972602739726,2,71,2,0.42590318241687686
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.7313432835820896,49,18,83,0.7945205479452054,58,15,86,0.42855998744929025
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.2835820895522388,19,48,20,0.2191780821917808,16,57,16,0.43685672987981894
ALVIMOPAN 12 MG PO CAPS,0.7014925373134329,47,20,78,0.7671232876712328,56,17,103,0.4444541707291827
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.07462686567164178,5,62,5,0.0410958904109589,3,70,4,0.479588925499519
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.07462686567164178,5,62,18,0.0410958904109589,3,70,5,0.479588925499519
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.07462686567164178,5,62,5,0.0410958904109589,3,70,4,0.479588925499519
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.07462686567164178,5,62,8,0.0410958904109589,3,70,4,0.479588925499519
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.04477611940298507,3,64,5,0.0821917808219178,6,67,6,0.49705238437537413
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),1.0,67,0,223,0.9726027397260274,71,2,203,0.4973278520041109
METRONIDAZOLE 500 MG PO TABS,0.08955223880597014,6,61,9,0.0547945205479452,4,69,12,0.5196809550991747
CIPROFLOXACIN IN 5 % DEXTROSE 400 MG/200 ML IV PGBK,0.08955223880597014,6,61,9,0.0547945205479452,4,69,4,0.5196809550991747
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.8805970149253731,59,8,111,0.9178082191780822,67,6,91,0.5762534542758297
LIDOCAINE-PRILOCAINE 2.5-2.5 % TP CREA,0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
"SOD PHOS DI, MONO-K PHOS MONO 250 MG PO TABS",0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
LORAZEPAM 1 MG PO TABS,0.029850746268656716,2,65,2,0.0136986301369863,1,72,2,0.6066044059162607
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.029850746268656716,2,65,6,0.0136986301369863,1,72,2,0.6066044059162607
MISCELLANEOUS MEDICATION HELP ORDER,0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
CLONIDINE 0.1 MG/24 HR TD PTWK,0.029850746268656716,2,65,5,0.0136986301369863,1,72,1,0.6066044059162607
QUETIAPINE 25 MG PO TABS,0.029850746268656716,2,65,10,0.0136986301369863,1,72,3,0.6066044059162607
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.029850746268656716,2,65,7,0.0136986301369863,1,72,2,0.6066044059162607
"METFORMIN 1,000 MG PO TABS",0.029850746268656716,2,65,3,0.0136986301369863,1,72,1,0.6066044059162607
MIRTAZAPINE 15 MG PO TABS,0.029850746268656716,2,65,5,0.0136986301369863,1,72,1,0.6066044059162607
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.029850746268656716,2,65,2,0.0136986301369863,1,72,2,0.6066044059162607
MORPHINE 2 MG/ML INJ SYRG,0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
D5 LR WITH KCL IV INFUSION,0.029850746268656716,2,65,3,0.0136986301369863,1,72,1,0.6066044059162607
METOPROLOL TARTRATE 50 MG PO TABS,0.029850746268656716,2,65,5,0.0136986301369863,1,72,1,0.6066044059162607
ERYTHROMYCIN 5 MG/GRAM (0.5 %) OPHT OINT,0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
ONDANSETRON 4 MG PO TBDL,0.9701492537313433,65,2,143,0.9863013698630136,72,1,161,0.6066044059162607
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.029850746268656716,2,65,2,0.0136986301369863,1,72,1,0.6066044059162607
SUMATRIPTAN SUCCINATE 50 MG PO TABS,0.029850746268656716,2,65,8,0.0136986301369863,1,72,1,0.6066044059162607
TERAZOSIN 1 MG PO CAPS,0.029850746268656716,2,65,4,0.0136986301369863,1,72,1,0.6066044059162607
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.029850746268656716,2,65,3,0.0136986301369863,1,72,1,0.6066044059162607
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.014925373134328358,1,66,1,0.0410958904109589,3,70,3,0.6209619093499738
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.014925373134328358,1,66,2,0.0410958904109589,3,70,4,0.6209619093499738
VASOPRESSIN + NS MIXTURE (SHC OR),0.014925373134328358,1,66,1,0.0410958904109589,3,70,3,0.6209619093499738
GABAPENTIN 400 MG PO CAPS,0.014925373134328358,1,66,1,0.0410958904109589,3,70,4,0.6209619093499738
ACETAMINOPHEN 650 MG PO TBSR,0.014925373134328358,1,66,2,0.0410958904109589,3,70,3,0.6209619093499738
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.014925373134328358,1,66,1,0.0410958904109589,3,70,3,0.6209619093499738
HALOPERIDOL 1 MG PO TABS,0.11940298507462686,8,59,9,0.1506849315068493,11,62,11,0.6295949804096769
LIDOCAINE 5 % TP PTMD,0.16417910447761194,11,56,20,0.1232876712328767,9,64,14,0.6297729040189932
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 500 ML,0.04477611940298507,3,64,4,0.0273972602739726,2,71,2,0.6701997005373548
TRAZODONE 50 MG PO TABS,0.04477611940298507,3,64,3,0.0273972602739726,2,71,3,0.6701997005373548
NEOMYCIN 500 MG PO TABS,0.04477611940298507,3,64,3,0.0273972602739726,2,71,8,0.6701997005373548
APIXABAN 5 MG PO TABS,0.04477611940298507,3,64,4,0.0273972602739726,2,71,3,0.6701997005373548
ROSUVASTATIN 10 MG PO TABS,0.04477611940298507,3,64,6,0.0273972602739726,2,71,2,0.6701997005373548
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.04477611940298507,3,64,3,0.0273972602739726,2,71,2,0.6701997005373548
ZOLPIDEM 5 MG PO TABS,0.04477611940298507,3,64,3,0.0273972602739726,2,71,2,0.6701997005373548
METOPROLOL SUCCINATE 50 MG PO TB24,0.029850746268656716,2,65,2,0.0547945205479452,4,69,7,0.6824145264433787
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.208955223880597,14,53,15,0.2465753424657534,18,55,19,0.6883592859818363
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.05970149253731343,4,63,4,0.0410958904109589,3,70,4,0.7096699961889094
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.40298507462686567,27,40,36,0.3698630136986301,27,46,32,0.7301244662221446
MIDAZOLAM 1 MG/ML INJ SOLN,0.07462686567164178,5,62,8,0.0547945205479452,4,69,4,0.7370955645598547
"BUPIVACAINE IN NACL(PF) 0.125 % (1,250 MCG/ML) EP SOLN",0.07462686567164178,5,62,6,0.0547945205479452,4,69,4,0.7370955645598547
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.07462686567164178,5,62,15,0.0958904109589041,7,66,10,0.7669032960007502
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.1044776119402985,7,60,8,0.0821917808219178,6,67,6,0.7734071102864435
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.1044776119402985,7,60,8,0.0821917808219178,6,67,6,0.7734071102864435
TAMSULOSIN 0.4 MG PO CAPS,0.08955223880597014,6,61,8,0.1095890410958904,8,65,9,0.782328090196426
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.13432835820895522,9,58,13,0.1095890410958904,8,65,19,0.7967893960320709
ACETAMINOPHEN 500 MG PO TABS,0.7313432835820896,49,18,99,0.7534246575342466,55,18,91,0.8472670896501183
KETOROLAC 15 MG/ML INJ SOLN,0.3880597014925373,26,41,34,0.410958904109589,30,43,31,0.8633390522847516
PREFERRED ANTIBIOTIC AGENT,0.5373134328358209,36,31,40,0.5205479452054794,38,35,46,0.8668232787914922
PREGABALIN 100 MG PO CAPS,0.014925373134328358,1,66,3,0.0136986301369863,1,72,2,1.0
APREPITANT 40 MG PO CAPS,0.014925373134328358,1,66,1,0.0273972602739726,2,71,2,1.0
BUPIVACAINE HCL 0.25 % (2.5 MG/ML) INJ SOLN,0.13432835820895522,9,58,9,0.136986301369863,10,63,10,1.0
PEG 3350-ELECTROLYTES 236-22.74-6.74 -5.86 GRAM PO SOLR,0.04477611940298507,3,64,3,0.0547945205479452,4,69,4,1.0
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.014925373134328358,1,66,2,0.0136986301369863,1,72,1,1.0
ESCITALOPRAM OXALATE 10 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
TRIAMCINOLONE ACETONIDE 0.025 % TP CREA,0.014925373134328358,1,66,1,0.0273972602739726,2,71,3,1.0
AMLODIPINE 10 MG PO TABS,0.029850746268656716,2,65,3,0.0410958904109589,3,70,3,1.0
TRAMADOL 50 MG PO TABS,0.04477611940298507,3,64,6,0.0410958904109589,3,70,3,1.0
POTASSIUM CHLORIDE IN 0.9%NACL 40 MEQ/L IV SOLP,0.014925373134328358,1,66,1,0.0136986301369863,1,72,2,1.0
ELECTROLYTE-A IV SOLP,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.014925373134328358,1,66,2,0.0136986301369863,1,72,1,1.0
DULOXETINE 60 MG PO CPDR,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
SODIUM CHLORIDE 3 % INH NEBU,0.014925373134328358,1,66,1,0.0136986301369863,1,72,2,1.0
DIPHENHYDRAMINE-ZINC ACETATE 2-0.1 % TP CREA,0.014925373134328358,1,66,3,0.0136986301369863,1,72,1,1.0
SIMETHICONE 40 MG/0.6 ML PO DRPS,0.014925373134328358,1,66,1,0.0273972602739726,2,71,2,1.0
ACYCLOVIR 400 MG PO TABS,0.014925373134328358,1,66,5,0.0136986301369863,1,72,1,1.0
CLONAZEPAM 0.5 MG PO TABS,0.014925373134328358,1,66,3,0.0136986301369863,1,72,1,1.0
FENTANYL 50 MCG/ML IV PCA,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.417910447761194,28,39,41,0.410958904109589,30,43,35,1.0
ACETAMINOPHEN 325 MG PO TABS,0.8208955223880597,55,12,125,0.8082191780821918,59,14,127,1.0
PANTOPRAZOLE 20 MG PO TBEC,0.04477611940298507,3,64,7,0.0410958904109589,3,70,3,1.0
FINASTERIDE 5 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
OXYCODONE 5 MG PO TABS,1.0,67,0,398,1.0,73,0,364,1.0
"HEPARIN 10,000 UNITS + NS 100 ML MIXTURE (SHC OR)",0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
LR IV BOLUS - 1000 ML,0.08955223880597014,6,61,8,0.0821917808219178,6,67,11,1.0
LOSARTAN 50 MG PO TABS,0.014925373134328358,1,66,1,0.0273972602739726,2,71,3,1.0
LORAZEPAM 0.5 MG PO TABS,0.07462686567164178,5,62,9,0.0684931506849315,5,68,9,1.0
CAFFEINE 200 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.04477611940298507,3,64,7,0.0547945205479452,4,69,11,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.014925373134328358,1,66,1,0.0273972602739726,2,71,2,1.0
HYDROCORTISONE 20 MG PO TABS,0.014925373134328358,1,66,3,0.0136986301369863,1,72,6,1.0
HYDROMORPHONE (PF) 2 MG/ML INJ SOLN,0.014925373134328358,1,66,1,0.0136986301369863,1,72,3,1.0
MAGNESIUM CITRATE PO SOLN,0.029850746268656716,2,65,4,0.0410958904109589,3,70,5,1.0
LIDOCAINE (PF) 1% EPIDURAL INFUSION,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
HYDROMORPHONE 2 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
LEVOTHYROXINE 100 MCG PO TABS,0.029850746268656716,2,65,8,0.0273972602739726,2,71,7,1.0
IBUPROFEN 200 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
LEVOFLOXACIN IN D5W 500 MG/100 ML IV PGBK,0.014925373134328358,1,66,1,0.0273972602739726,2,71,2,1.0
LEVETIRACETAM 500 MG PO TABS,0.014925373134328358,1,66,1,0.0273972602739726,2,71,2,1.0
LACTATED RINGERS IV SOLP,0.22388059701492538,15,52,18,0.2191780821917808,16,57,16,1.0
IBUPROFEN 400 MG PO TABS,0.05970149253731343,4,63,5,0.0684931506849315,5,68,8,1.0
IBUPROFEN 600 MG PO TABS,0.05970149253731343,4,63,7,0.0547945205479452,4,69,6,1.0
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.014925373134328358,1,66,3,0.0136986301369863,1,72,1,1.0
HYDROMORPHONE 1 MG/ML INJ SYRG,0.9850746268656716,66,1,262,0.9726027397260274,71,2,231,1.0
MAINTENANCE IV FLUID (CUSTOM),0.014925373134328358,1,66,5,0.0273972602739726,2,71,8,1.0
GABAPENTIN 600 MG PO TABS,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.014925373134328358,1,66,1,0.0136986301369863,1,72,1,1.0
OXYCODONE 5 MG PO CAPS,0.029850746268656716,2,65,2,0.0410958904109589,3,70,3,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,67,0,153,1.0,73,0,164,1.0
