med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
PANTOPRAZOLE 40 MG IV SOLR,0.41818181818181815,23,32,35,0.17721518987341772,14,65,15,0.003061066025589295
LR IV BOLUS - 500 ML,0.3090909090909091,17,38,56,0.10126582278481013,8,71,16,0.0032397312377294416
NS IV BOLUS - 500 ML,0.2,11,44,17,0.0379746835443038,3,76,4,0.003563271131278225
LORAZEPAM 2 MG/ML INJ SOLN,0.2,11,44,21,0.0379746835443038,3,76,4,0.003563271131278225
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.18181818181818182,10,45,12,0.02531645569620253,2,77,2,0.0035890475677404768
LIDOCAINE HCL 2 % JELLY,0.18181818181818182,10,45,12,0.02531645569620253,2,77,2,0.0035890475677404768
SENNOSIDES 8.6 MG PO TABS,0.38181818181818183,21,34,36,0.1518987341772152,12,67,20,0.003924455998420391
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.16363636363636364,9,46,13,0.02531645569620253,2,77,2,0.007555652393872034
IRON SUCROSE 100 MG IRON/5 ML IV SOLN,0.12727272727272726,7,48,8,0.012658227848101266,1,78,1,0.008278133317133507
LABETALOL 5 MG/ML IV SOLN,0.5272727272727272,29,26,42,0.3037974683544304,24,55,24,0.011975985526283177
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.14545454545454545,8,47,16,0.02531645569620253,2,77,4,0.015696422116432747
OXYCODONE 5 MG/5 ML PO SOLN,0.14545454545454545,8,47,30,0.02531645569620253,2,77,5,0.015696422116432747
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.14545454545454545,8,47,9,0.02531645569620253,2,77,2,0.015696422116432747
HYDRALAZINE 20 MG/ML INJ SOLN,0.38181818181818183,21,34,36,0.189873417721519,15,64,18,0.01757013495318417
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.10909090909090909,6,49,8,0.27848101265822783,22,57,22,0.018695637047758278
NS IV BOLUS,0.10909090909090909,6,49,26,0.012658227848101266,1,78,2,0.01899448993481768
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.10909090909090909,6,49,12,0.012658227848101266,1,78,1,0.01899448993481768
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.10909090909090909,6,49,7,0.012658227848101266,1,78,1,0.01899448993481768
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.10909090909090909,6,49,9,0.012658227848101266,1,78,1,0.01899448993481768
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.10909090909090909,6,49,7,0.012658227848101266,1,78,1,0.01899448993481768
METRONIDAZOLE 500 MG PO TABS,0.10909090909090909,6,49,9,0.012658227848101266,1,78,1,0.01899448993481768
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.10909090909090909,6,49,36,0.012658227848101266,1,78,1,0.01899448993481768
SODIUM CHLORIDE 0.9 % IV SOLP,0.2727272727272727,15,40,25,0.11392405063291139,9,70,10,0.022754648434454034
FUROSEMIDE 10 MG/ML INJ SOLN,0.23636363636363636,13,42,57,0.08860759493670886,7,72,10,0.025748353904197614
TPN ADULT CYCLIC,0.16363636363636364,9,46,97,0.0379746835443038,3,76,11,0.02732006857426706
FLUMAZENIL 0.1 MG/ML IV SOLN,0.16363636363636364,9,46,18,0.0379746835443038,3,76,3,0.02732006857426706
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.16363636363636364,9,46,18,0.0379746835443038,3,76,8,0.02732006857426706
LOPERAMIDE 2 MG PO CAPS,0.16363636363636364,9,46,34,0.0379746835443038,3,76,8,0.02732006857426706
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.12727272727272726,7,48,9,0.02531645569620253,2,77,2,0.03200329296110985
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.5636363636363636,31,24,71,0.3670886075949367,29,50,40,0.033831722239612255
PANTOPRAZOLE 40 MG PO TBEC,0.34545454545454546,19,36,33,0.17721518987341772,14,65,18,0.04055404634523329
AMIODARONE 200 MG PO TABS,0.09090909090909091,5,50,13,0.012658227848101266,1,78,3,0.04232552919960437
PHYTONADIONE (VITAMIN K) IVPB,0.09090909090909091,5,50,7,0.012658227848101266,1,78,1,0.04232552919960437
METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR,0.09090909090909091,5,50,22,0.012658227848101266,1,78,2,0.04232552919960437
SODIUM CHLORIDE 3 % INH NEBU,0.09090909090909091,5,50,10,0.012658227848101266,1,78,1,0.04232552919960437
MAGNESIUM CITRATE PO SOLN,0.09090909090909091,5,50,8,0.012658227848101266,1,78,1,0.04232552919960437
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.09090909090909091,5,50,6,0.012658227848101266,1,78,1,0.04232552919960437
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.09090909090909091,5,50,10,0.012658227848101266,1,78,1,0.04232552919960437
BISACODYL 10 MG PR SUPP,0.2727272727272727,15,40,22,0.12658227848101267,10,69,15,0.04260632275636053
PATCH CHECK,0.2727272727272727,15,40,26,0.12658227848101267,10,69,10,0.04260632275636053
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.23636363636363636,13,42,16,0.10126582278481013,8,71,8,0.05177551457784879
BACLOFEN 10 MG PO TABS,0.10909090909090909,6,49,17,0.02531645569620253,2,77,8,0.06366418257765782
ASPIRIN 81 MG PO TBEC,0.10909090909090909,6,49,7,0.02531645569620253,2,77,3,0.06366418257765782
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.45454545454545453,25,30,45,0.2911392405063291,23,56,31,0.06722306440135478
PREFERRED ANTIBIOTIC AGENT,0.36363636363636365,20,35,24,0.5316455696202531,42,37,47,0.0778382090128169
GABAPENTIN 300 MG PO CAPS,0.6181818181818182,34,21,81,0.7721518987341772,61,18,133,0.0811211773469725
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.21818181818181817,12,43,14,0.10126582278481013,8,71,9,0.08412779602919276
NS IV BOLUS - 1000 ML,0.21818181818181817,12,43,21,0.10126582278481013,8,71,10,0.08412779602919276
DOCUSATE SODIUM 100 MG PO CAPS,0.16363636363636364,9,46,12,0.06329113924050633,5,74,8,0.08485695609685512
CELECOXIB 200 MG PO CAPS,0.21818181818181817,12,43,14,0.3670886075949367,29,50,30,0.08633048400375043
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.6363636363636364,35,20,59,0.4936708860759494,39,40,51,0.11477038139541226
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.03636363636363636,2,53,2,0.12658227848101267,10,69,11,0.121517918210557
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.09090909090909091,5,50,7,0.02531645569620253,2,77,2,0.12273811478244645
FENTANYL 50 MCG/ML IV PCA,0.09090909090909091,5,50,7,0.02531645569620253,2,77,2,0.12273811478244645
"WATER FOR IRRIGATION, STERILE IRRIG SOLN",0.09090909090909091,5,50,6,0.02531645569620253,2,77,2,0.12273811478244645
ENOXAPARIN 100 MG/ML SC SYRG,0.09090909090909091,5,50,19,0.02531645569620253,2,77,3,0.12273811478244645
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.14545454545454545,8,47,8,0.06329113924050633,5,74,5,0.14216671185664406
GABAPENTIN 100 MG PO CAPS,0.14545454545454545,8,47,17,0.06329113924050633,5,74,7,0.14216671185664406
FUROSEMIDE 20 MG PO TABS,0.07272727272727272,4,51,6,0.012658227848101266,1,78,2,0.15862845560980043
SERTRALINE 100 MG PO TABS,0.07272727272727272,4,51,8,0.012658227848101266,1,78,1,0.15862845560980043
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.07272727272727272,4,51,4,0.012658227848101266,1,78,1,0.15862845560980043
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.07272727272727272,4,51,4,0.012658227848101266,1,78,1,0.15862845560980043
CYCLOBENZAPRINE 10 MG PO TABS,0.07272727272727272,4,51,5,0.012658227848101266,1,78,1,0.15862845560980043
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.07272727272727272,4,51,8,0.012658227848101266,1,78,2,0.15862845560980043
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.07272727272727272,4,51,20,0.012658227848101266,1,78,5,0.15862845560980043
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.07272727272727272,4,51,5,0.012658227848101266,1,78,1,0.15862845560980043
DIPHENOXYLATE-ATROPINE 2.5-0.025 MG PO TABS,0.07272727272727272,4,51,11,0.012658227848101266,1,78,1,0.15862845560980043
SIMETHICONE 80 MG PO CHEW,0.10909090909090909,6,49,12,0.0379746835443038,3,76,5,0.15977806911734038
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.16363636363636364,9,46,24,0.0759493670886076,6,73,10,0.16295883404052172
HALOPERIDOL 2 MG PO TABS,0.2545454545454545,14,41,14,0.1518987341772152,12,67,12,0.18292346868063272
AMLODIPINE 5 MG PO TABS,0.03636363636363636,2,53,2,0.10126582278481013,8,71,10,0.19699454921663176
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.18181818181818182,10,45,55,0.10126582278481013,8,71,13,0.2043440296809913
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 500 ML,0.07272727272727272,4,51,4,0.02531645569620253,2,77,2,0.227440725307284
HYDROMORPHONE 2 MG PO TABS,0.07272727272727272,4,51,7,0.02531645569620253,2,77,10,0.227440725307284
HEPARIN IV INFUSION (HIGH BLEEDING RISK PROTOCOL),0.07272727272727272,4,51,5,0.02531645569620253,2,77,3,0.227440725307284
IOHEXOL 350 MG IODINE/ML IV SOLN (RADIOLOGY) 100 ML,0.07272727272727272,4,51,5,0.02531645569620253,2,77,3,0.227440725307284
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.07272727272727272,4,51,5,0.02531645569620253,2,77,2,0.227440725307284
LORAZEPAM 0.5 MG PO TABS,0.12727272727272726,7,48,12,0.06329113924050633,5,74,9,0.23006761265486314
ACETAMINOPHEN 325 MG PO TABS,0.6909090909090909,38,17,87,0.7848101265822784,62,17,116,0.23268485584536802
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.21818181818181817,12,43,18,0.12658227848101267,10,69,10,0.2353650754213199
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.14545454545454545,8,47,11,0.0759493670886076,6,73,6,0.2532679832620159
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.09090909090909091,5,50,10,0.0379746835443038,3,76,3,0.27220461315622896
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.09090909090909091,5,50,7,0.0379746835443038,3,76,5,0.27220461315622896
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.45454545454545453,25,30,25,0.35443037974683544,28,51,29,0.2830360610139027
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.16363636363636364,9,46,23,0.10126582278481013,8,71,16,0.30346764961574946
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.9090909090909091,50,5,140,0.8354430379746836,66,13,109,0.304425065333042
LIDOCAINE-PRILOCAINE 2.5-2.5 % TP CREA,0.05454545454545454,3,52,5,0.012658227848101266,1,78,1,0.30497600958074805
MINERAL OIL PR ENEM,0.05454545454545454,3,52,5,0.012658227848101266,1,78,1,0.30497600958074805
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.05454545454545454,3,52,3,0.012658227848101266,1,78,1,0.30497600958074805
ERTAPENEM IV PUSH,0.05454545454545454,3,52,4,0.012658227848101266,1,78,1,0.30497600958074805
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.05454545454545454,3,52,4,0.012658227848101266,1,78,1,0.30497600958074805
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.05454545454545454,3,52,8,0.012658227848101266,1,78,1,0.30497600958074805
ROPIVACAINE 0.2% IN 500 ML INFUSION VIA NIMBUS PUMP (PREMIX)-AUTO BOLUS MODE,0.05454545454545454,3,52,12,0.012658227848101266,1,78,8,0.30497600958074805
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.05454545454545454,3,52,4,0.012658227848101266,1,78,1,0.30497600958074805
DRONABINOL 5 MG PO CAPS,0.05454545454545454,3,52,11,0.012658227848101266,1,78,2,0.30497600958074805
GABAPENTIN 600 MG PO TABS,0.05454545454545454,3,52,10,0.012658227848101266,1,78,1,0.30497600958074805
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.10909090909090909,6,49,9,0.06329113924050633,5,74,9,0.35773320667132424
POTASSIUM CHLORIDE-D5-0.9%NACL 20 MEQ/L IV SOLP,0.10909090909090909,6,49,7,0.06329113924050633,5,74,6,0.35773320667132424
KETOROLAC 15 MG/ML INJ SOLN,0.36363636363636365,20,35,33,0.4430379746835443,35,44,40,0.37800266149962114
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.509090909090909,28,27,60,0.4177215189873418,33,46,51,0.3781120929761377
HYDROXYZINE HCL 25 MG PO TABS,0.12727272727272726,7,48,16,0.0759493670886076,6,73,10,0.38041377644206553
HYDROMORPHONE 1 MG/ML INJ SYRG,0.9818181818181818,54,1,355,0.9367088607594937,74,5,255,0.40013044553271465
PIPERACILLIN-TAZOBACTAM-DEXTRS 4.5 GRAM/100 ML IV PGBK,0.05454545454545454,3,52,3,0.02531645569620253,2,77,2,0.40073637437561094
GLUCAGON 1 MG (1 UNIT) INJ SOLR WRAPPER,0.05454545454545454,3,52,7,0.02531645569620253,2,77,2,0.40073637437561094
SERTRALINE 25 MG PO TABS,0.05454545454545454,3,52,4,0.02531645569620253,2,77,2,0.40073637437561094
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.05454545454545454,3,52,3,0.02531645569620253,2,77,2,0.40073637437561094
LOSARTAN 50 MG PO TABS,0.05454545454545454,3,52,5,0.02531645569620253,2,77,2,0.40073637437561094
TRAZODONE 50 MG PO TABS,0.05454545454545454,3,52,4,0.02531645569620253,2,77,2,0.40073637437561094
VENLAFAXINE 75 MG PO CP24,0.05454545454545454,3,52,3,0.02531645569620253,2,77,2,0.40073637437561094
AMLODIPINE 10 MG PO TABS,0.07272727272727272,4,51,4,0.0379746835443038,3,76,3,0.4446946184000996
"BUPIVACAINE IN NACL(PF) 0.125 % (1,250 MCG/ML) EP SOLN",0.07272727272727272,4,51,7,0.0379746835443038,3,76,4,0.4446946184000996
APIXABAN 5 MG PO TABS,0.07272727272727272,4,51,6,0.0379746835443038,3,76,7,0.4446946184000996
FAMOTIDINE 20 MG PO TABS,0.16363636363636364,9,46,13,0.11392405063291139,9,70,11,0.44707172984030785
NALBUPHINE 10 MG/ML INJ SOLN,0.16363636363636364,9,46,13,0.11392405063291139,9,70,10,0.44707172984030785
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.36363636363636365,20,35,31,0.2911392405063291,23,56,23,0.452518352713691
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.4727272727272727,26,29,27,0.4050632911392405,32,47,32,0.48098402377971816
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9454545454545454,52,3,104,0.9113924050632911,72,7,91,0.5250040067849757
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.10909090909090909,6,49,15,0.0759493670886076,6,73,12,0.5494757651759776
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.10909090909090909,6,49,11,0.0759493670886076,6,73,6,0.5494757651759776
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.6909090909090909,38,17,71,0.7468354430379747,59,20,76,0.5567512317815053
IBUPROFEN 400 MG PO TABS,0.07272727272727272,4,51,9,0.11392405063291139,9,70,12,0.5579384813355819
PAROXETINE HCL 20 MG PO TABS,0.03636363636363636,2,53,6,0.012658227848101266,1,78,1,0.5678094489956235
ATENOLOL 25 MG PO TABS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
METOPROLOL TARTRATE 25 MG PO TABS,0.03636363636363636,2,53,15,0.012658227848101266,1,78,2,0.5678094489956235
ZOLPIDEM 10 MG PO TABS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
MORPHINE 15 MG PO TBSR,0.03636363636363636,2,53,5,0.012658227848101266,1,78,1,0.5678094489956235
MORPHINE 30 MG/30 ML IV PCA,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
MORPHINE 4 MG/ML INJ SYRG,0.03636363636363636,2,53,2,0.012658227848101266,1,78,2,0.5678094489956235
NORMOSOL-R IV INFUSION (LOS SURG),0.03636363636363636,2,53,3,0.012658227848101266,1,78,1,0.5678094489956235
ZINC SULFATE 220 (50) MG PO CAPS,0.03636363636363636,2,53,6,0.012658227848101266,1,78,1,0.5678094489956235
PREDNISONE 1 MG PO TABS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
CELECOXIB 100 MG PO CAPS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
DIAZEPAM 2 MG PO TABS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,2,0.5678094489956235
ZOLPIDEM 5 MG PO TABS,0.03636363636363636,2,53,2,0.012658227848101266,1,78,3,0.5678094489956235
POTASSIUM PHOSPHATE IN 500 ML IVPB PERIPHERAL LINE,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
HEPARIN IV INFUSION (DVT/PE PROTOCOL-HIGH BLEEDING RISK/POST PROCEDURE),0.03636363636363636,2,53,3,0.012658227848101266,1,78,1,0.5678094489956235
CLONIDINE 0.1 MG/24 HR TD PTWK,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE NPO,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
CALCIUM CHLORIDE 1 GRAM (13.6 MEQ)/50 ML NS IVPB,0.03636363636363636,2,53,2,0.012658227848101266,1,78,1,0.5678094489956235
LEVOTHYROXINE 25 MCG PO TABS,0.03636363636363636,2,53,3,0.012658227848101266,1,78,1,0.5678094489956235
LATANOPROST 0.005 % OPHT DROP,0.03636363636363636,2,53,4,0.012658227848101266,1,78,1,0.5678094489956235
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.03636363636363636,2,53,3,0.012658227848101266,1,78,1,0.5678094489956235
GABAPENTIN 400 MG PO CAPS,0.03636363636363636,2,53,5,0.012658227848101266,1,78,1,0.5678094489956235
ACETAMINOPHEN 650 MG PO TBSR,0.01818181818181818,1,54,1,0.0379746835443038,3,76,3,0.6436902327597506
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.01818181818181818,1,54,1,0.0379746835443038,3,76,3,0.6436902327597506
BUPROPION HCL 150 MG PO TB24,0.01818181818181818,1,54,1,0.0379746835443038,3,76,3,0.6436902327597506
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.01818181818181818,1,54,1,0.0379746835443038,3,76,3,0.6436902327597506
"BUPIVACAINE-EPINEPHRINE 0.25 %-1:200,000 INJ SOLN",0.01818181818181818,1,54,2,0.05063291139240506,4,75,4,0.6482583066987282
NS IV BOLUS - 250 ML,0.05454545454545454,3,52,3,0.0379746835443038,3,76,3,0.6891585035942248
ACETAMINOPHEN 500 MG PO TABS,0.7090909090909091,39,16,91,0.7468354430379747,59,20,101,0.693574971418278
LR IV BOLUS - 250 ML,0.03636363636363636,2,53,2,0.06329113924050633,5,74,5,0.6996817834204621
HYDROMORPHONE 0.05 MG/ML EPIDURAL INFUSION,0.07272727272727272,4,51,5,0.05063291139240506,4,75,5,0.7162347559878384
CEFOXITIN 2 GRAM/20 ML IV PUSH,0.07272727272727272,4,51,4,0.05063291139240506,4,75,5,0.7162347559878384
FENTANYL 50 MCG/ML EPIDURAL PCEA,0.07272727272727272,4,51,6,0.05063291139240506,4,75,5,0.7162347559878384
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.07272727272727272,4,51,6,0.05063291139240506,4,75,4,0.7162347559878384
ATORVASTATIN 10 MG PO TABS,0.05454545454545454,3,52,3,0.0759493670886076,6,73,6,0.736503701988707
BUPIVACAINE HCL 0.25 % (2.5 MG/ML) INJ SOLN,0.05454545454545454,3,52,3,0.0759493670886076,6,73,6,0.736503701988707
NARCAN 4 MG/ACTUATION NASAL SPRY,0.09090909090909091,5,50,6,0.06329113924050633,5,74,5,0.7400169859621909
METOCLOPRAMIDE HCL 10 MG PO TABS,0.09090909090909091,5,50,5,0.06329113924050633,5,74,7,0.7400169859621909
ATORVASTATIN 20 MG PO TABS,0.09090909090909091,5,50,5,0.0759493670886076,6,73,6,0.7594857600548839
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.07272727272727272,4,51,4,0.10126582278481013,8,71,9,0.7606590002497382
HALOPERIDOL 1 MG PO TABS,0.18181818181818182,10,45,10,0.20253164556962025,16,63,17,0.8270703195221902
TRAZODONE 100 MG PO TABS,0.01818181818181818,1,54,2,0.02531645569620253,2,77,2,1.0
OXYBUTYNIN CHLORIDE 10 MG PO TR24,0.01818181818181818,1,54,1,0.02531645569620253,2,77,2,1.0
ONDANSETRON 4 MG PO TBDL,0.9818181818181818,54,1,139,0.9873417721518988,78,1,161,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,55,0,183,0.9873417721518988,78,1,171,1.0
ONDANSETRON HCL 4 MG PO TABS,0.01818181818181818,1,54,1,0.02531645569620253,2,77,2,1.0
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.01818181818181818,1,54,1,0.02531645569620253,2,77,2,1.0
VALSARTAN 40 MG PO TABS,0.01818181818181818,1,54,1,0.012658227848101266,1,78,3,1.0
TRAMADOL 50 MG PO TABS,0.03636363636363636,2,53,2,0.0379746835443038,3,76,6,1.0
TACROLIMUS 0.5 MG PO CAPS,0.01818181818181818,1,54,7,0.012658227848101266,1,78,1,1.0
SODIUM CHLORIDE 0.9 % INH NEBU,0.01818181818181818,1,54,1,0.012658227848101266,1,78,1,1.0
OXYCODONE 5 MG PO CAPS,0.01818181818181818,1,54,3,0.012658227848101266,1,78,1,1.0
WARFARIN PER PHARMACY PROTOCOL,0.01818181818181818,1,54,2,0.012658227848101266,1,78,1,1.0
OXYCODONE 5 MG PO TABS,0.9636363636363636,53,2,351,0.9746835443037974,77,2,451,1.0
PREDNISONE 20 MG PO TABS,0.03636363636363636,2,53,4,0.02531645569620253,2,77,4,1.0
OCTREOTIDE IVPB,0.01818181818181818,1,54,1,0.012658227848101266,1,78,3,1.0
PREGABALIN 75 MG PO CAPS,0.03636363636363636,2,53,3,0.02531645569620253,2,77,4,1.0
