med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.022727272727272728,2,86,8,0.05813953488372093,5,81,10,0.2748223981988695
RISPERIDONE 3 MG PO TABS,0.06818181818181818,6,82,11,0.023255813953488372,2,84,2,0.27778473472333
MAGNESIUM CITRATE PO SOLN,0.11363636363636363,10,78,12,0.05813953488372093,5,81,8,0.28032914673649734
ATORVASTATIN 20 MG PO TABS,0.11363636363636363,10,78,15,0.05813953488372093,5,81,7,0.28032914673649734
DIPHENHYDRAMINE HCL 50 MG PO CAPS,0.06818181818181818,6,82,14,0.11627906976744186,10,76,16,0.30468100067961784
MELATONIN 5 MG PO TABS,0.3068181818181818,27,61,55,0.23255813953488372,20,66,26,0.30768423562406466
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.125,11,77,20,0.06976744186046512,6,80,11,0.30780305201048963
CLONAZEPAM 0.5 MG PO TABS,0.13636363636363635,12,76,34,0.08139534883720931,7,79,20,0.33182988680280945
ALUM-MAG HYDROXIDE-SIMETH 400-400-40 MG/5 ML PO SUSP,0.1590909090909091,14,74,16,0.22093023255813954,19,67,20,0.3370679146998281
ACETAMINOPHEN 325 MG PO TABS,0.8409090909090909,74,14,120,0.7790697674418605,67,19,80,0.3370679146998281
MELATONIN 3 MG PO TABS,0.3977272727272727,35,53,54,0.32558139534883723,28,58,44,0.3470915484305248
SERTRALINE 50 MG PO TABS,0.14772727272727273,13,75,26,0.09302325581395349,8,78,12,0.353008619844277
SPIRONOLACTONE 25 MG PO TABS,0.011363636363636364,1,87,1,0.03488372093023256,3,83,4,0.36490552006219795
BUPROPION HCL 450 MG PO TB24,0.011363636363636364,1,87,1,0.03488372093023256,3,83,3,0.36490552006219795
IBUPROFEN 800 MG PO TABS,0.011363636363636364,1,87,1,0.03488372093023256,3,83,6,0.36490552006219795
ESCITALOPRAM OXALATE 20 MG PO TABS,0.045454545454545456,4,84,7,0.08139534883720931,7,79,10,0.36777314223745916
LIDOCAINE 4 % TP CREA,0.045454545454545456,4,84,7,0.011627906976744186,1,85,1,0.3678802014670588
LOPERAMIDE 2 MG PO CAPS,0.045454545454545456,4,84,8,0.011627906976744186,1,85,2,0.3678802014670588
FAMOTIDINE 20 MG PO TABS,0.045454545454545456,4,84,6,0.011627906976744186,1,85,3,0.3678802014670588
NAPROXEN 500 MG PO TABS,0.045454545454545456,4,84,8,0.011627906976744186,1,85,1,0.3678802014670588
LURASIDONE 60 MG PO TABS,0.045454545454545456,4,84,8,0.011627906976744186,1,85,2,0.3678802014670588
VENLAFAXINE 150 MG PO CP24,0.045454545454545456,4,84,4,0.011627906976744186,1,85,2,0.3678802014670588
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.045454545454545456,4,84,4,0.011627906976744186,1,85,1,0.3678802014670588
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.045454545454545456,4,84,6,0.011627906976744186,1,85,4,0.3678802014670588
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.09090909090909091,8,80,20,0.046511627906976744,4,82,9,0.3707882485972655
HALOPERIDOL INTRAMUSCULAR INJECTION,0.09090909090909091,8,80,35,0.046511627906976744,4,82,13,0.3707882485972655
GABAPENTIN 600 MG PO TABS,0.09090909090909091,8,80,17,0.046511627906976744,4,82,12,0.3707882485972655
LITHIUM CARBONATE 300 MG PO TABS,0.1590909090909091,14,74,52,0.10465116279069768,9,77,23,0.37180804600164896
FLU VACC QS2019-20 6MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG,0.06818181818181818,6,82,6,0.10465116279069768,9,77,9,0.4297806969159221
LACTULOSE 20 GRAM/30 ML PO SOLN,0.022727272727272728,2,86,3,0.046511627906976744,4,82,4,0.44086110546057644
CLOZAPINE 25 MG PO TABS,0.022727272727272728,2,86,6,0.046511627906976744,4,82,14,0.44086110546057644
LEVOTHYROXINE 75 MCG PO TABS,0.022727272727272728,2,86,4,0.046511627906976744,4,82,7,0.44086110546057644
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.056818181818181816,5,83,10,0.023255813953488372,2,84,2,0.4436993739607765
"ARIPIPRAZOLE LAUROXIL,SUBMICR. 675 MG/2.4 ML IM SERS",0.056818181818181816,5,83,6,0.023255813953488372,2,84,2,0.4436993739607765
DULOXETINE 60 MG PO CPDR,0.056818181818181816,5,83,7,0.023255813953488372,2,84,3,0.4436993739607765
RISPERIDONE 1 MG PO TABS,0.125,11,77,17,0.08139534883720931,7,79,13,0.4566927993283453
LORAZEPAM 1 MG PO TABS,0.25,22,66,55,0.19767441860465115,17,69,28,0.46890248528242323
FOLIC ACID 1 MG PO TABS,0.10227272727272728,9,79,13,0.13953488372093023,12,74,23,0.49237685964019035
GABAPENTIN 400 MG PO CAPS,0.06818181818181818,6,82,15,0.03488372093023256,3,83,8,0.4964027908417381
ESCITALOPRAM OXALATE 5 MG PO TABS,0.06818181818181818,6,82,17,0.03488372093023256,3,83,5,0.4964027908417381
PROPRANOLOL 10 MG PO TABS,0.06818181818181818,6,82,17,0.03488372093023256,3,83,5,0.4964027908417381
MISCELLANEOUS MEDICATION HELP ORDER,0.17045454545454544,15,73,21,0.12790697674418605,11,75,15,0.5249943492124853
BUPROPION HCL 150 MG PO TB24,0.045454545454545456,4,84,7,0.06976744186046512,6,80,10,0.5330648147578234
HYDROXYZINE HCL 25 MG PO TABS,0.8295454545454546,73,15,160,0.7906976744186046,68,18,120,0.5649935436585809
BENZTROPINE 0.5 MG PO TABS,0.09090909090909091,8,80,15,0.05813953488372093,5,81,16,0.5662266983692026
RISPERIDONE 1 MG PO TBDL,0.09090909090909091,8,80,16,0.05813953488372093,5,81,8,0.5662266983692026
LITHIUM CARBONATE 450 MG PO TBSR,0.09090909090909091,8,80,22,0.05813953488372093,5,81,13,0.5662266983692026
NICOTINE 21 MG/24 HR TD PT24,0.10227272727272728,9,79,25,0.06976744186046512,6,80,11,0.5908740426302581
MINERAL OIL PR ENEM,0.011363636363636364,1,87,1,0.023255813953488372,2,84,3,0.6184971098265895
NORMOSOL-R IV BOLUS - 1000 ML,0.011363636363636364,1,87,1,0.023255813953488372,2,84,3,0.6184971098265895
LACOSAMIDE 100 MG PO TABS,0.011363636363636364,1,87,13,0.023255813953488372,2,84,2,0.6184971098265895
SUMATRIPTAN SUCCINATE 50 MG PO TABS,0.011363636363636364,1,87,3,0.023255813953488372,2,84,4,0.6184971098265895
THIAMINE HCL (VITAMIN B1) 100 MG/ML INJ SOLN,0.011363636363636364,1,87,1,0.023255813953488372,2,84,2,0.6184971098265895
MELATONIN 1 MG PO TABS,0.011363636363636364,1,87,2,0.023255813953488372,2,84,2,0.6184971098265895
VENLAFAXINE 75 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,5,0.6184971098265895
ZIPRASIDONE HCL 20 MG PO CAPS,0.011363636363636364,1,87,11,0.023255813953488372,2,84,4,0.6184971098265895
LOSARTAN 50 MG PO TABS,0.011363636363636364,1,87,4,0.023255813953488372,2,84,3,0.6184971098265895
LIOTHYRONINE 25 MCG PO TABS,0.011363636363636364,1,87,2,0.023255813953488372,2,84,4,0.6184971098265895
HALOPERIDOL 2 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,4,0.6184971098265895
ESTRADIOL 1 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,2,0.6184971098265895
FUROSEMIDE 20 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,4,0.6184971098265895
HALOPERIDOL LACTATE 2 MG/ML PO CONC,0.011363636363636364,1,87,10,0.023255813953488372,2,84,4,0.6184971098265895
BENZTROPINE 2 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,2,0.6184971098265895
GABAPENTIN 800 MG PO TABS,0.011363636363636364,1,87,3,0.023255813953488372,2,84,4,0.6184971098265895
HYDROXYZINE HCL 10 MG PO TABS,0.011363636363636364,1,87,1,0.023255813953488372,2,84,4,0.6184971098265895
BISMUTH SUBSALICYLATE 262 MG PO CHEW,0.03409090909090909,3,85,3,0.011627906976744186,1,85,1,0.6207281208802353
QUETIAPINE 200 MG PO TB24,0.03409090909090909,3,85,3,0.011627906976744186,1,85,3,0.6207281208802353
SUVOREXANT 10 MG PO TABS,0.03409090909090909,3,85,9,0.011627906976744186,1,85,1,0.6207281208802353
QUETIAPINE 300 MG PO TB24,0.03409090909090909,3,85,4,0.011627906976744186,1,85,2,0.6207281208802353
VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) PO SOLN,0.03409090909090909,3,85,7,0.011627906976744186,1,85,1,0.6207281208802353
MIRTAZAPINE 7.5 MG PO TABS,0.03409090909090909,3,85,3,0.011627906976744186,1,85,1,0.6207281208802353
ZOLPIDEM 5 MG PO TABS,0.03409090909090909,3,85,10,0.011627906976744186,1,85,1,0.6207281208802353
MIDAZOLAM 1 MG/ML INJ SOLN,0.03409090909090909,3,85,3,0.011627906976744186,1,85,1,0.6207281208802353
METOPROLOL TARTRATE 25 MG PO TABS,0.03409090909090909,3,85,6,0.011627906976744186,1,85,1,0.6207281208802353
OLANZAPINE 7.5 MG PO TABS,0.03409090909090909,3,85,4,0.011627906976744186,1,85,1,0.6207281208802353
FLUOXETINE 40 MG PO CAPS,0.03409090909090909,3,85,6,0.011627906976744186,1,85,1,0.6207281208802353
PALIPERIDONE 9 MG PO TR24,0.03409090909090909,3,85,7,0.011627906976744186,1,85,2,0.6207281208802353
DULOXETINE 30 MG PO CPDR,0.03409090909090909,3,85,3,0.011627906976744186,1,85,3,0.6207281208802353
LEVOTHYROXINE 88 MCG PO TABS,0.03409090909090909,3,85,5,0.011627906976744186,1,85,1,0.6207281208802353
ESCITALOPRAM OXALATE 10 MG PO TABS,0.1590909090909091,14,74,26,0.12790697674418605,11,75,28,0.6668431464538709
BUPROPION HCL 150 MG PO SR12,0.022727272727272728,2,86,8,0.03488372093023256,3,83,6,0.6802217489774531
PALIPERIDONE 3 MG PO TR24,0.022727272727272728,2,86,7,0.03488372093023256,3,83,3,0.6802217489774531
HALOPERIDOL 1 MG PO TABS,0.022727272727272728,2,86,3,0.03488372093023256,3,83,7,0.6802217489774531
ATORVASTATIN 40 MG PO TABS,0.022727272727272728,2,86,3,0.03488372093023256,3,83,7,0.6802217489774531
SIMETHICONE 80 MG PO CHEW,0.045454545454545456,4,84,4,0.023255813953488372,2,84,3,0.6821139279775865
B-COMPLEX WITH VITAMIN C PO TABS,0.045454545454545456,4,84,6,0.023255813953488372,2,84,3,0.6821139279775865
METOCLOPRAMIDE HCL 5 MG PO TABS,0.045454545454545456,4,84,4,0.023255813953488372,2,84,2,0.6821139279775865
ARIPIPRAZOLE 20 MG PO TABS,0.045454545454545456,4,84,16,0.023255813953488372,2,84,4,0.6821139279775865
QUETIAPINE 300 MG PO TABS,0.045454545454545456,4,84,5,0.023255813953488372,2,84,2,0.6821139279775865
MELATONIN 10 MG PO TABS,0.045454545454545456,4,84,4,0.023255813953488372,2,84,3,0.6821139279775865
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.045454545454545456,4,84,4,0.023255813953488372,2,84,2,0.6821139279775865
LAMOTRIGINE 25 MG PO TABS,0.045454545454545456,4,84,7,0.023255813953488372,2,84,4,0.6821139279775865
QUETIAPINE 25 MG PO TABS,0.18181818181818182,16,72,35,0.1511627906976744,13,73,27,0.6853526572832852
ASPIRIN 81 MG PO TBEC,0.03409090909090909,3,85,6,0.046511627906976744,4,82,5,0.718538373730155
METOCLOPRAMIDE HCL 10 MG PO TABS,0.03409090909090909,3,85,3,0.046511627906976744,4,82,4,0.718538373730155
LR IV BOLUS - 1000 ML,0.03409090909090909,3,85,4,0.046511627906976744,4,82,4,0.718538373730155
CLONAZEPAM 1 MG PO TABS,0.056818181818181816,5,83,9,0.03488372093023256,3,83,7,0.7202237726898544
LURASIDONE 40 MG PO TABS,0.056818181818181816,5,83,14,0.03488372093023256,3,83,3,0.7202237726898544
ONDANSETRON 8 MG PO TBDL,0.22727272727272727,20,68,22,0.2558139534883721,22,64,24,0.7244503984289365
NICOTINE (POLACRILEX) 2 MG BUCCAL GUM,0.2727272727272727,24,64,39,0.3023255813953488,26,60,33,0.738406169405817
PALIPERIDONE PALMITATE 234 MG/1.5 ML IM SYRG,0.045454545454545456,4,84,7,0.05813953488372093,5,81,5,0.7451676772934096
BUPROPION HCL 300 MG PO TB24,0.06818181818181818,6,82,9,0.046511627906976744,4,82,5,0.7467121156128437
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.06818181818181818,6,82,13,0.046511627906976744,4,82,8,0.7467121156128437
ONDANSETRON 4 MG PO TBDL,0.3409090909090909,30,58,58,0.313953488372093,27,59,31,0.7481825198063639
AMLODIPINE 5 MG PO TABS,0.056818181818181816,5,83,8,0.06976744186046512,6,80,8,0.7649879690594779
QUETIAPINE 100 MG PO TABS,0.07954545454545454,7,81,13,0.05813953488372093,5,81,13,0.76642976066034
HALOPERIDOL 5 MG PO TABS,0.07954545454545454,7,81,22,0.05813953488372093,5,81,10,0.76642976066034
LITHIUM CARBONATE 300 MG PO TBSR,0.09090909090909091,8,80,21,0.06976744186046512,6,80,12,0.7817994894028042
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,0.11363636363636363,10,78,28,0.09302325581395349,8,78,10,0.8044101600268195
BACLOFEN 5 MG PO TABS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
PSYLLIUM PO PACK,0.022727272727272728,2,86,3,0.011627906976744186,1,85,2,1.0
PRENATAL VITAMINS WITH IRON (GENERIC) PO TABS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
QUETIAPINE 200 MG PO TABS,0.03409090909090909,3,85,7,0.023255813953488372,2,84,6,1.0
PRAZOSIN 1 MG PO CAPS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.045454545454545456,4,84,4,0.03488372093023256,3,83,3,1.0
SPIRONOLACTONE 50 MG PO TABS,0.022727272727272728,2,86,3,0.023255813953488372,2,84,2,1.0
BENZTROPINE 1 MG PO TABS,0.056818181818181816,5,83,8,0.05813953488372093,5,81,6,1.0
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.011363636363636364,1,87,1,0.011627906976744186,1,85,2,1.0
PATCH CHECK,0.03409090909090909,3,85,5,0.023255813953488372,2,84,3,1.0
PALIPERIDONE PALMITATE 156 MG/ML IM SYRG,0.045454545454545456,4,84,8,0.046511627906976744,4,82,11,1.0
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.022727272727272728,2,86,2,0.011627906976744186,1,85,1,1.0
PALIPERIDONE 6 MG PO TR24,0.045454545454545456,4,84,14,0.03488372093023256,3,83,4,1.0
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.056818181818181816,5,83,8,0.05813953488372093,5,81,11,1.0
ZINC OXIDE 20 % TP OINT,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
PAIN COCKTAIL,0.011363636363636364,1,87,16,0.011627906976744186,1,85,6,1.0
BISACODYL 5 MG PO TBEC,0.056818181818181816,5,83,7,0.046511627906976744,4,82,4,1.0
ACYCLOVIR 5 % TP OINT,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.03409090909090909,3,85,6,0.023255813953488372,2,84,6,1.0
ALPRAZOLAM 0.25 MG PO TABS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
QUETIAPINE 400 MG PO TB24,0.011363636363636364,1,87,3,0.011627906976744186,1,85,2,1.0
VALPROIC ACID 250 MG PO CAPS,0.011363636363636364,1,87,3,0.011627906976744186,1,85,1,1.0
APIXABAN 5 MG PO TABS,0.022727272727272728,2,86,2,0.023255813953488372,2,84,2,1.0
TAMSULOSIN 0.4 MG PO CAPS,0.03409090909090909,3,85,7,0.023255813953488372,2,84,4,1.0
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.10227272727272728,9,79,15,0.10465116279069768,9,77,11,1.0
SPIRONOLACTONE 100 MG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.022727272727272728,2,86,3,0.011627906976744186,1,85,1,1.0
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.011363636363636364,1,87,3,0.011627906976744186,1,85,1,1.0
AMLODIPINE 10 MG PO TABS,0.045454545454545456,4,84,5,0.046511627906976744,4,82,8,1.0
TOPIRAMATE 25 MG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
ARIPIPRAZOLE LAUROXIL 882 MG/3.2 ML IM SERS,0.022727272727272728,2,86,5,0.011627906976744186,1,85,1,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
ASPIRIN 81 MG PO CHEW,0.022727272727272728,2,86,3,0.023255813953488372,2,84,3,1.0
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
RIVAROXABAN 20 MG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,2,1.0
TRAZODONE 100 MG PO TABS,0.045454545454545456,4,84,14,0.046511627906976744,4,82,7,1.0
RISPERIDONE 2 MG PO TABS,0.10227272727272728,9,79,14,0.09302325581395349,8,78,15,1.0
TRAZODONE 150 MG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
"BACITRACIN-POLYMYXIN B 500-10,000 UNIT/GRAM TP OINT",0.022727272727272728,2,86,3,0.023255813953488372,2,84,3,1.0
TRAZODONE 50 MG PO TABS,0.36363636363636365,32,56,56,0.37209302325581395,32,54,62,1.0
RISPERIDONE 0.5 MG PO TBDL,0.045454545454545456,4,84,7,0.03488372093023256,3,83,3,1.0
RISPERIDONE 0.5 MG PO TABS,0.06818181818181818,6,82,11,0.05813953488372093,5,81,15,1.0
QUETIAPINE 50 MG PO TB24,0.022727272727272728,2,86,2,0.011627906976744186,1,85,3,1.0
BACLOFEN 10 MG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,2,1.0
VALPROATE IVPB,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
QUETIAPINE 400 MG PO TABS,0.022727272727272728,2,86,4,0.023255813953488372,2,84,2,1.0
ATORVASTATIN 10 MG PO TABS,0.03409090909090909,3,85,5,0.03488372093023256,3,83,3,1.0
IBUPROFEN 400 MG PO TABS,0.19318181818181818,17,71,22,0.18604651162790697,16,70,21,1.0
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.022727272727272728,2,86,4,0.011627906976744186,1,85,1,1.0
BREXPIPRAZOLE 1 MG PO TABS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,4,1.0
DIVALPROEX 500 MG PO TBEC,0.056818181818181816,5,83,13,0.05813953488372093,5,81,7,1.0
DOXEPIN 10 MG PO CAPS,0.022727272727272728,2,86,7,0.011627906976744186,1,85,1,1.0
DULOXETINE 20 MG PO CPDR,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
LURASIDONE 80 MG PO TABS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
LR IV BOLUS - 500 ML,0.022727272727272728,2,86,3,0.011627906976744186,1,85,1,1.0
LOSARTAN 25 MG PO TABS,0.03409090909090909,3,85,8,0.023255813953488372,2,84,6,1.0
FLUMAZENIL 0.1 MG/ML IV SOLN,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.022727272727272728,2,86,3,0.023255813953488372,2,84,2,1.0
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.011363636363636364,1,87,2,0.011627906976744186,1,85,1,1.0
LITHIUM CARBONATE 150 MG PO CAPS,0.011363636363636364,1,87,1,0.011627906976744186,1,85,1,1.0
LISINOPRIL 20 MG PO TABS,0.011363636363636364,1,87,3,0.011627906976744186,1,85,3,1.0
LIOTHYRONINE 5 MCG PO TABS,0.011363636363636364,1,87,2,0.011627906976744186,1,85,2,1.0
GLUCOSE 4 GRAM PO CHEW,0.056818181818181816,5,83,6,0.046511627906976744,4,82,5,1.0
