med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
MESNA IVPB,0.12280701754385964,7,50,24,0.2037037037037037,11,43,35,0.30687068890497904
MESNA 400 MG PO TABS,0.12280701754385964,7,50,9,0.2037037037037037,11,43,16,0.30687068890497904
FAMOTIDINE 20 MG PO TABS,0.7368421052631579,42,15,60,0.6296296296296297,34,20,49,0.3069307548551571
LEUCOVORIN IVPB,0.05263157894736842,3,54,4,0.1111111111111111,6,48,6,0.31259279531110873
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.21052631578947367,12,45,89,0.12962962962962962,7,47,27,0.3176097664378209
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.21052631578947367,12,45,20,0.12962962962962962,7,47,12,0.3176097664378209
GABAPENTIN 100 MG PO CAPS,0.017543859649122806,1,56,2,0.05555555555555555,3,51,10,0.35483172914365574
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.017543859649122806,1,56,1,0.05555555555555555,3,51,3,0.35483172914365574
IBUPROFEN 600 MG PO TABS,0.017543859649122806,1,56,1,0.05555555555555555,3,51,3,0.35483172914365574
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.017543859649122806,1,56,1,0.05555555555555555,3,51,3,0.35483172914365574
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.017543859649122806,1,56,1,0.05555555555555555,3,51,3,0.35483172914365574
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.017543859649122806,1,56,2,0.05555555555555555,3,51,3,0.35483172914365574
METFORMIN 500 MG PO TABS,0.017543859649122806,1,56,1,0.05555555555555555,3,51,4,0.35483172914365574
MISCELLANEOUS MEDICATION HELP ORDER,0.017543859649122806,1,56,1,0.05555555555555555,3,51,4,0.35483172914365574
BENDAMUSTINE IV CHEMO INFUSION (BENDEKA),0.07017543859649122,4,53,6,0.018518518518518517,1,53,1,0.36442530937943773
TRAZODONE 50 MG PO TABS,0.15789473684210525,9,48,23,0.09259259259259259,5,49,9,0.39467214179281274
LORAZEPAM 2 MG/ML INJ SOLN,0.8947368421052632,51,6,319,0.8333333333333334,45,9,115,0.41147713179121903
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.7192982456140351,41,16,58,0.6296296296296297,34,20,48,0.417404236032203
EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,0.8245614035087719,47,10,63,0.8888888888888888,48,6,52,0.42152270112021384
NS IV BOLUS - 1000 ML,0.03508771929824561,2,55,5,0.07407407407407407,4,50,5,0.4298208008231159
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.03508771929824561,2,55,2,0.07407407407407407,4,50,5,0.4298208008231159
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.03508771929824561,2,55,2,0.07407407407407407,4,50,5,0.4298208008231159
ONDANSETRON 4 MG PO TBDL,0.12280701754385964,7,50,10,0.18518518518518517,10,44,14,0.4340859569978287
SODIUM PHOSPHATE IVPB,0.08771929824561403,5,52,5,0.037037037037037035,2,52,2,0.43906694999895723
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG PO TABS,0.08771929824561403,5,52,7,0.037037037037037035,2,52,2,0.43906694999895723
DEXAMETHASONE SODIUM PHOS (PF) 10 MG/ML INJ SOLN,0.08771929824561403,5,52,9,0.037037037037037035,2,52,6,0.43906694999895723
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.47368421052631576,27,30,27,0.3888888888888889,21,33,22,0.444226243111539
SODIUM BICARBONATE 650 MG PO TABS,0.05263157894736842,3,54,7,0.09259259259259259,5,49,8,0.48184580018584994
METHOTREXATE IV CHEMO INFUSION,0.05263157894736842,3,54,3,0.09259259259259259,5,49,5,0.48184580018584994
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.05263157894736842,3,54,8,0.09259259259259259,5,49,9,0.48184580018584994
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.05263157894736842,3,54,3,0.09259259259259259,5,49,5,0.48184580018584994
IFOSFAMIDE AND MESNA IV CHEMO INFUSION,0.05263157894736842,3,54,3,0.09259259259259259,5,49,5,0.48184580018584994
LEUCOVORIN CALCIUM 25 MG PO TABS,0.05263157894736842,3,54,7,0.09259259259259259,5,49,11,0.48184580018584994
ENTECAVIR 0.5 MG PO TABS,0.05263157894736842,3,54,4,0.09259259259259259,5,49,7,0.48184580018584994
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,1.0,57,0,125,0.9814814814814815,53,1,78,0.48648648648648657
FILGRASTIM 480 MCG/0.8 ML INJ SYRG,0.10526315789473684,6,51,22,0.05555555555555555,3,51,8,0.4907221033946576
LORAZEPAM 1 MG PO TABS,0.24561403508771928,14,43,94,0.18518518518518517,10,44,31,0.4945162681106664
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.2807017543859649,16,41,17,0.2222222222222222,12,42,13,0.5182329272717305
LEVOFLOXACIN 750 MG PO TABS,0.07017543859649122,4,53,6,0.1111111111111111,6,48,9,0.5204210936212145
CISPLATIN IV CHEMO INFUSION (100MG OR LESS),0.07017543859649122,4,53,5,0.1111111111111111,6,48,6,0.5204210936212145
MONTELUKAST 10 MG PO TABS,0.08771929824561403,5,52,7,0.12962962962962962,7,47,9,0.5503305762346338
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.14035087719298245,8,49,11,0.09259259259259259,5,49,5,0.5586449569514048
POTASSIUM CHLORIDE IV REPLACEMENT SCALE,0.5964912280701754,34,23,107,0.5370370370370371,29,25,48,0.5689999770228636
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.8245614035087719,47,10,61,0.8703703703703703,47,7,54,0.60186458859788
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
ALLOPURINOL 100 MG PO TABS,0.017543859649122806,1,56,1,0.037037037037037035,2,52,3,0.6114600004508263
SODIUM POLYSTYRENE SULFONATE PO POWD,0.017543859649122806,1,56,1,0.037037037037037035,2,52,9,0.6114600004508263
CISPLATIN IV CHEMO INFUSION (100MG - 200MG),0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
DOXORUBICIN 10 MG/5 ML IV SOLN,0.017543859649122806,1,56,1,0.037037037037037035,2,52,5,0.6114600004508263
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAPS",0.017543859649122806,1,56,3,0.037037037037037035,2,52,2,0.6114600004508263
D5W IV BOLUS,0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
PACLITAXEL IV CHEMO INFUSION,0.017543859649122806,1,56,1,0.037037037037037035,2,52,2,0.6114600004508263
OBINUTUZUMAB IV INFUSION,0.017543859649122806,1,56,5,0.037037037037037035,2,52,3,0.6114600004508263
PREDNISONE 5 MG PO TABS,0.017543859649122806,1,56,1,0.037037037037037035,2,52,3,0.6114600004508263
PEGFILGRASTIM 6 MG/0.6ML SC SYRG,0.017543859649122806,1,56,2,0.037037037037037035,2,52,3,0.6114600004508263
SODIUM CHLORIDE 1 GRAM PO TABS,0.017543859649122806,1,56,2,0.037037037037037035,2,52,3,0.6114600004508263
LR IV BOLUS - 500 ML,0.05263157894736842,3,54,4,0.018518518518518517,1,53,4,0.6186551856276628
PREDNISONE 20 MG PO TABS,0.05263157894736842,3,54,5,0.018518518518518517,1,53,1,0.6186551856276628
NS IV BOLUS - 500 ML,0.05263157894736842,3,54,4,0.018518518518518517,1,53,1,0.6186551856276628
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.05263157894736842,3,54,3,0.018518518518518517,1,53,3,0.6186551856276628
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.05263157894736842,3,54,4,0.018518518518518517,1,53,4,0.6186551856276628
RITUXIMAB IV STANDARD INFUSION,0.2807017543859649,16,41,16,0.24074074074074073,13,41,13,0.6705687486687387
ATORVASTATIN 10 MG PO TABS,0.03508771929824561,2,55,3,0.05555555555555555,3,51,3,0.6733027291202717
BACLOFEN 10 MG PO TABS,0.03508771929824561,2,55,5,0.05555555555555555,3,51,4,0.6733027291202717
LACTATED RINGERS IV SOLP,0.03508771929824561,2,55,2,0.05555555555555555,3,51,4,0.6733027291202717
OLANZAPINE 5 MG PO TABS,0.03508771929824561,2,55,3,0.05555555555555555,3,51,3,0.6733027291202717
PREDNISONE 50 MG PO TABS,0.03508771929824561,2,55,3,0.05555555555555555,3,51,3,0.6733027291202717
ATORVASTATIN 40 MG PO TABS,0.03508771929824561,2,55,2,0.05555555555555555,3,51,3,0.6733027291202717
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.03508771929824561,2,55,5,0.05555555555555555,3,51,6,0.6733027291202717
FLUDARABINE IV CHEMO INFUSION,0.07017543859649122,4,53,6,0.037037037037037035,2,52,2,0.6794668285708327
ONDANSETRON 8 MG PO TBDL,0.07017543859649122,4,53,5,0.037037037037037035,2,52,2,0.6794668285708327
LR IV BOLUS - 1000 ML,0.07017543859649122,4,53,5,0.037037037037037035,2,52,5,0.6794668285708327
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.43859649122807015,25,32,36,0.3888888888888889,21,33,21,0.7004176749321775
PANTOPRAZOLE 40 MG PO TBEC,0.05263157894736842,3,54,4,0.07407407407407407,4,50,5,0.7115201457137494
OXALIPLATIN IV CHEMO INFUSION,0.05263157894736842,3,54,9,0.07407407407407407,4,50,10,0.7115201457137494
SIMETHICONE 80 MG PO CHEW,0.08771929824561403,5,52,8,0.05555555555555555,3,51,4,0.7170678352192543
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.08771929824561403,5,52,6,0.05555555555555555,3,51,3,0.7170678352192543
SODIUM BICARBONATE IVPB,0.07017543859649122,4,53,5,0.09259259259259259,5,49,5,0.7379443833001635
FOSAPREPITANT 150 MG/250 ML NS IVPB (PREMIX),0.07017543859649122,4,53,4,0.09259259259259259,5,49,5,0.7379443833001635
APIXABAN 5 MG PO TABS,0.10526315789473684,6,51,7,0.07407407407407407,4,50,6,0.7430827287256506
D5 1/2 NS WITH SOD BICARBONATE,0.08771929824561403,5,52,25,0.1111111111111111,6,48,30,0.7574972290941784
DOXORUBICIN IV CHEMO INFUSION,0.14035087719298245,8,49,8,0.1111111111111111,6,48,8,0.7772753771628611
ACETAMINOPHEN 500 MG PO TABS,0.14035087719298245,8,49,9,0.1111111111111111,6,48,7,0.7772753771628611
LORATADINE 10 MG PO TABS,0.12280701754385964,7,50,7,0.14814814814814814,8,46,11,0.7847378000929713
HYDROXYZINE HCL 25 MG PO TABS,0.14035087719298245,8,49,10,0.16666666666666666,9,45,12,0.794645945697854
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.17543859649122806,10,47,19,0.14814814814814814,8,46,11,0.7990151808957718
DOCUSATE SODIUM 100 MG PO CAPS,0.3508771929824561,20,37,24,0.37037037037037035,20,34,28,0.8458572460108684
DEXAMETHASONE 4 MG PO TABS,0.5789473684210527,33,24,75,0.6111111111111112,33,21,54,0.8469230958363125
SODIUM CHLORIDE 0.9 % IV SOLP,0.5087719298245614,29,28,59,0.5370370370370371,29,25,46,0.8498538758244275
PREDNISONE 10 MG PO TABS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,2,1.0
TIMOLOL MALEATE 0.5 % OPHT DROP,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
PEGFILGRASTIM 6 MG/0.6 ML SC SYRG,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
PEGASPARGASE INFUSION,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
TRAMADOL 50 MG PO TABS,0.03508771929824561,2,55,3,0.018518518518518517,1,53,1,1.0
BENZONATATE 100 MG PO CAPS,0.03508771929824561,2,55,3,0.037037037037037035,2,52,2,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP CREA,0.017543859649122806,1,56,2,0.018518518518518517,1,53,1,1.0
OXYCODONE 5 MG PO TABS,0.22807017543859648,13,44,27,0.2222222222222222,12,42,22,1.0
1/2 NS WITH KCL IV INFUSION,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
ONDANSETRON HCL 8 MG PO TABS,0.8070175438596491,46,11,132,0.8148148148148148,44,10,115,1.0
BISACODYL 10 MG PR SUPP,0.03508771929824561,2,55,2,0.037037037037037035,2,52,2,1.0
VANCOMYCIN 125 MG PO CAPS,0.017543859649122806,1,56,3,0.018518518518518517,1,53,4,1.0
VINCRISTINE CHEMO INFUSION BAG,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
BLEOMYCIN IV CHEMO INJECTION,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
ONDANSETRON 12 MG/50 ML D5W IVPB,0.07017543859649122,4,53,4,0.07407407407407407,4,50,4,1.0
ZARXIO 480 MCG/0.8 ML INJ SYRG,0.03508771929824561,2,55,3,0.037037037037037035,2,52,2,1.0
OLANZAPINE 2.5 MG PO TABS,0.05263157894736842,3,54,5,0.05555555555555555,3,51,3,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.017543859649122806,1,56,1,0.018518518518518517,1,53,2,1.0
TAMSULOSIN 0.4 MG PO CAPS,0.03508771929824561,2,55,2,0.037037037037037035,2,52,2,1.0
ACYCLOVIR 200 MG PO CAPS,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
ALPRAZOLAM 0.25 MG PO TABS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
APIXABAN 2.5 MG PO TABS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
ANTITHYMOCYTE GLOBULIN RABBIT IVPB,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.19298245614035087,11,46,11,0.2037037037037037,11,43,13,1.0
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
RITUXIMAB IV RAPID INFUSION,0.03508771929824561,2,55,2,0.037037037037037035,2,52,2,1.0
POTASSIUM PHOSPHATE IVPB,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
ARTIFICIAL TEARS(HYPROMELLOSE) 0.5 % OPHT DROP,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.017543859649122806,1,56,3,0.018518518518518517,1,53,1,1.0
SENNOSIDES 8.6 MG PO TABS,0.7894736842105263,45,12,71,0.7962962962962963,43,11,60,1.0
ASPIRIN 325 MG PO TBEC,0.05263157894736842,3,54,3,0.037037037037037035,2,52,2,1.0
ASPIRIN 81 MG PO TBEC,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
"SOD PHOS DI, MONO-K PHOS MONO 250 MG PO TABS",0.05263157894736842,3,54,4,0.037037037037037035,2,52,2,1.0
AMLODIPINE 5 MG PO TABS,0.07017543859649122,4,53,9,0.07407407407407407,4,50,4,1.0
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.03508771929824561,2,55,2,0.018518518518518517,1,53,2,1.0
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.017543859649122806,1,56,2,0.018518518518518517,1,53,2,1.0
ASPIRIN 325 MG PO TABS,0.07017543859649122,4,53,4,0.07407407407407407,4,50,4,1.0
FLUOROURACIL IV CHEMO INFUSION,0.05263157894736842,3,54,3,0.037037037037037035,2,52,2,1.0
MIDODRINE 5 MG PO TABS,0.017543859649122806,1,56,2,0.018518518518518517,1,53,5,1.0
BUPRENORPHINE-NALOXONE 8-2 MG SL SUBL,0.017543859649122806,1,56,7,0.018518518518518517,1,53,1,1.0
ZOLPIDEM 5 MG PO TABS,0.017543859649122806,1,56,4,0.018518518518518517,1,53,1,1.0
LATANOPROST 0.005 % OPHT DROP,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
LACTULOSE 20 GRAM/30 ML PO SOLN,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.03508771929824561,2,55,2,0.018518518518518517,1,53,3,1.0
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.03508771929824561,2,55,2,0.037037037037037035,2,52,2,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (MEALS),0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE FEEDING (BEDTIME),0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.017543859649122806,1,56,6,0.018518518518518517,1,53,1,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.05263157894736842,3,54,3,0.05555555555555555,3,51,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.05263157894736842,3,54,3,0.05555555555555555,3,51,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.05263157894736842,3,54,4,0.05555555555555555,3,51,3,1.0
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.05263157894736842,3,54,4,0.05555555555555555,3,51,3,1.0
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
INDOMETHACIN 50 MG PO CAPS,0.017543859649122806,1,56,2,0.018518518518518517,1,53,1,1.0
LEVOTHYROXINE 50 MCG PO TABS,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
ELECTROLYTE-R (PH 7.4) IV SOLP,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
IBUPROFEN 400 MG PO TABS,0.03508771929824561,2,55,2,0.018518518518518517,1,53,1,1.0
HYDROMORPHONE 1 MG/ML INJ SYRG,0.05263157894736842,3,54,4,0.05555555555555555,3,51,15,1.0
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.07017543859649122,4,53,5,0.07407407407407407,4,50,5,1.0
HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS,0.05263157894736842,3,54,4,0.037037037037037035,2,52,3,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.03508771929824561,2,55,3,0.018518518518518517,1,53,1,1.0
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.017543859649122806,1,56,2,0.018518518518518517,1,53,1,1.0
HYDRALAZINE 10 MG PO TABS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
GLUCOSE 4 GRAM PO CHEW,0.10526315789473684,6,51,7,0.09259259259259259,5,49,7,1.0
GLUCAGON 1 MG (1 UNIT) INJ SOLR WRAPPER,0.017543859649122806,1,56,2,0.018518518518518517,1,53,1,1.0
GEMCITABINE IV CHEMO INFUSION,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
GABAPENTIN 600 MG PO TABS,0.017543859649122806,1,56,2,0.018518518518518517,1,53,1,1.0
FUROSEMIDE 10 MG/ML INJ SOLN,0.10526315789473684,6,51,24,0.09259259259259259,5,49,24,1.0
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.017543859649122806,1,56,1,0.018518518518518517,1,53,1,1.0
