med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
MINERAL OIL PR ENEM,0.6610169491525424,39,20,43,0.49230769230769234,32,33,36,0.07015821646749568
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.6610169491525424,39,20,42,0.49230769230769234,32,33,36,0.07015821646749568
MELATONIN 1 MG PO TABS,0.05084745762711865,3,56,4,0.15384615384615385,10,55,10,0.08023766644186026
RIVAROXABAN 20 MG PO TABS,0.11864406779661017,7,52,14,0.03076923076923077,2,63,2,0.08429230123936753
LIDOCAINE 5 % TP PTMD,0.11864406779661017,7,52,11,0.03076923076923077,2,63,3,0.08429230123936753
OXYCODONE 5 MG PO TABS,0.8813559322033898,52,7,181,0.9692307692307692,63,2,243,0.08429230123936753
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.1694915254237288,10,49,15,0.06153846153846154,4,61,4,0.08676984637554395
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.4406779661016949,26,33,30,0.2923076923076923,19,46,19,0.09574412341007617
HYDRALAZINE 20 MG/ML INJ SOLN,0.4745762711864407,28,31,39,0.3230769230769231,21,44,24,0.09968698440007392
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.0847457627118644,5,54,7,0.015384615384615385,1,64,1,0.1014609634371666
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.0847457627118644,5,54,11,0.015384615384615385,1,64,1,0.1014609634371666
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.3559322033898305,21,38,24,0.2153846153846154,14,51,14,0.10998712860867046
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.15254237288135594,9,50,12,0.27692307692307694,18,47,22,0.12721781918122765
CARVEDILOL 6.25 MG PO TABS,0.05084745762711865,3,56,8,0.13846153846153847,9,56,12,0.13194623305585146
WARFARIN PER PHARMACY PROTOCOL,0.1016949152542373,6,53,8,0.03076923076923077,2,63,2,0.1491820122882102
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.1016949152542373,6,53,7,0.03076923076923077,2,63,2,0.1491820122882102
DIAZEPAM 5 MG PO TABS,0.1016949152542373,6,53,6,0.03076923076923077,2,63,2,0.1491820122882102
APIXABAN 5 MG PO TABS,0.22033898305084745,13,46,22,0.12307692307692308,8,57,14,0.1603389644011542
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.1694915254237288,10,49,20,0.07692307692307693,5,60,5,0.1675903328139069
MELATONIN 3 MG PO TABS,0.13559322033898305,8,51,10,0.24615384615384617,16,49,19,0.17165554802494148
BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG,0.7627118644067796,45,14,49,0.8615384615384616,56,9,62,0.17295919155636602
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.2542372881355932,15,44,20,0.15384615384615385,10,55,14,0.1846653156125766
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.06779661016949153,4,55,4,0.015384615384615385,1,64,1,0.1903151651451745
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.06779661016949153,4,55,5,0.015384615384615385,1,64,1,0.1903151651451745
LIDOCAINE 4 % TP CREA,0.06779661016949153,4,55,6,0.015384615384615385,1,64,1,0.1903151651451745
RIVAROXABAN 15 MG PO TABS,0.06779661016949153,4,55,6,0.015384615384615385,1,64,3,0.1903151651451745
VALSARTAN 40 MG PO TABS,0.06779661016949153,4,55,15,0.015384615384615385,1,64,1,0.1903151651451745
LR IV BOLUS - 500 ML,0.06779661016949153,4,55,6,0.015384615384615385,1,64,1,0.1903151651451745
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),0.06779661016949153,4,55,4,0.015384615384615385,1,64,1,0.1903151651451745
"HEPARIN IV BOLUS (A-FIB PROTOCOL, A-FIB & INR < 2)",0.06779661016949153,4,55,7,0.015384615384615385,1,64,1,0.1903151651451745
SIMETHICONE 80 MG PO CHEW,0.06779661016949153,4,55,5,0.015384615384615385,1,64,1,0.1903151651451745
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.06779661016949153,4,55,10,0.015384615384615385,1,64,1,0.1903151651451745
HYDRALAZINE 10 MG PO TABS,0.06779661016949153,4,55,14,0.015384615384615385,1,64,1,0.1903151651451745
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.11864406779661017,7,52,9,0.046153846153846156,3,62,3,0.19055583363661577
BISACODYL 10 MG PR SUPP,0.8135593220338984,48,11,60,0.9076923076923077,59,6,68,0.19056705205774882
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.2711864406779661,16,43,23,0.16923076923076924,11,54,11,0.19551034558905828
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.01694915254237288,1,58,1,0.07692307692307693,5,60,8,0.210594558419203
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.01694915254237288,1,58,1,0.07692307692307693,5,60,5,0.210594558419203
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.01694915254237288,1,58,1,0.07692307692307693,5,60,5,0.210594558419203
LISINOPRIL 10 MG PO TABS,0.01694915254237288,1,58,1,0.07692307692307693,5,60,11,0.210594558419203
ALLOPURINOL 100 MG PO TABS,0.01694915254237288,1,58,1,0.07692307692307693,5,60,5,0.210594558419203
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.13559322033898305,8,51,9,0.06153846153846154,4,61,4,0.22622244421545887
LEVOTHYROXINE 75 MCG PO TABS,0.0847457627118644,5,54,5,0.03076923076923077,2,63,3,0.25576422715528085
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.1694915254237288,10,49,19,0.09230769230769231,6,59,9,0.28396481379019417
SODIUM CHLORIDE 0.9 % IV SOLP,0.423728813559322,25,34,28,0.5230769230769231,34,31,40,0.28572389827906386
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.8983050847457628,53,6,87,0.9538461538461539,62,3,86,0.3069444074582127
SENNOSIDES 8.6 MG PO TABS,0.8983050847457628,53,6,88,0.9538461538461539,62,3,77,0.3069444074582127
ZOLPIDEM 5 MG PO TABS,0.1016949152542373,6,53,6,0.046153846153846156,3,62,5,0.3069444074582127
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.8983050847457628,53,6,133,0.8307692307692308,54,11,140,0.3073826218587905
ATORVASTATIN 40 MG PO TABS,0.1864406779661017,11,48,14,0.1076923076923077,7,58,9,0.3075401406911461
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.05084745762711865,3,56,4,0.1076923076923077,7,58,11,0.3292540479950567
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.05084745762711865,3,56,3,0.015384615384615385,1,64,2,0.34592945013410253
HYDROXYZINE HCL 25 MG PO TABS,0.05084745762711865,3,56,3,0.015384615384615385,1,64,2,0.34592945013410253
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.05084745762711865,3,56,3,0.015384615384615385,1,64,1,0.34592945013410253
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.05084745762711865,3,56,3,0.015384615384615385,1,64,1,0.34592945013410253
MIDODRINE 5 MG PO TABS,0.05084745762711865,3,56,20,0.015384615384615385,1,64,3,0.34592945013410253
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.05084745762711865,3,56,3,0.015384615384615385,1,64,1,0.34592945013410253
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.05084745762711865,3,56,3,0.015384615384615385,1,64,1,0.34592945013410253
AMIODARONE 200 MG PO TABS,0.11864406779661017,7,52,18,0.06153846153846154,4,61,14,0.3480359077015556
BUPIVACAINE 0.5 % (5 MG/ML) INJ SOLN,0.11864406779661017,7,52,7,0.06153846153846154,4,61,4,0.3480359077015556
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.7966101694915254,47,12,54,0.8615384615384616,56,9,62,0.35045135779386516
ELECTROLYTE-R (PH 7.4) IV SOLP,0.7796610169491526,46,13,59,0.8461538461538461,55,10,59,0.3645814824605601
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.7796610169491526,46,13,54,0.8461538461538461,55,10,64,0.3645814824605601
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.01694915254237288,1,58,1,0.06153846153846154,4,61,4,0.36773180179629916
NALBUPHINE 10 MG/ML INJ SOLN,0.01694915254237288,1,58,1,0.06153846153846154,4,61,4,0.36773180179629916
METOPROLOL TARTRATE 25 MG PO TABS,0.06779661016949153,4,55,11,0.12307692307692308,8,57,15,0.3704763392608238
FUROSEMIDE 10 MG/ML INJ SOLN,0.23728813559322035,14,45,44,0.16923076923076924,11,54,21,0.37733622062016825
ATORVASTATIN 20 MG PO TABS,0.22033898305084745,13,46,13,0.2923076923076923,19,46,20,0.4145596067450171
GLUCOSE 4 GRAM PO CHEW,0.22033898305084745,13,46,15,0.2923076923076923,19,46,20,0.4145596067450171
METOPROLOL TARTRATE 50 MG PO TABS,0.06779661016949153,4,55,6,0.03076923076923077,2,63,3,0.42259036605220857
"HEPARIN IV INFUSION (A-FIB PROTOCOL, A-FIB & INR < 2)",0.06779661016949153,4,55,7,0.03076923076923077,2,63,4,0.42259036605220857
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.06779661016949153,4,55,4,0.03076923076923077,2,63,2,0.42259036605220857
"DOPAMINE IN 5 % DEXTROSE 400 MG/250 ML (1,600 MCG/ML) IV SOLN",0.06779661016949153,4,55,6,0.03076923076923077,2,63,3,0.42259036605220857
CARVEDILOL 3.125 MG PO TABS,0.06779661016949153,4,55,8,0.03076923076923077,2,63,2,0.42259036605220857
ATROPINE 0.4 MG/ML INJ SOLN,0.06779661016949153,4,55,5,0.03076923076923077,2,63,2,0.42259036605220857
TRAMADOL 50 MG PO TABS,0.6779661016949152,40,19,47,0.7538461538461538,49,16,66,0.42531242926633245
AMLODIPINE 5 MG PO TABS,0.1864406779661017,11,48,14,0.12307692307692308,8,57,14,0.4547672827054289
IODIXANOL 320 MG IODINE/ML IV SOLN + PLUSPAK (RADIOLOGY) 200 ML,0.3220338983050847,19,40,19,0.4,26,39,26,0.45498406798346547
ASPIRIN 325 MG PO TABS,0.5254237288135594,31,28,31,0.6,39,26,42,0.4694847754124039
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.6101694915254238,36,23,46,0.5384615384615384,35,30,47,0.46980044193160353
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.4067796610169492,24,35,28,0.47692307692307695,31,34,31,0.47250668378432276
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.13559322033898305,8,51,8,0.18461538461538463,12,53,13,0.4769428064767516
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.13559322033898305,8,51,8,0.18461538461538463,12,53,13,0.4769428064767516
FUROSEMIDE 20 MG PO TABS,0.13559322033898305,8,51,11,0.18461538461538463,12,53,19,0.4769428064767516
ONDANSETRON 4 MG PO TBDL,1.0,59,0,121,0.9692307692307692,63,2,133,0.49711513244164707
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.7627118644067796,45,14,53,0.8153846153846154,53,12,62,0.5133846513272533
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.1016949152542373,6,53,6,0.06153846153846154,4,61,4,0.5162018217802182
SPIRONOLACTONE 25 MG PO TABS,0.1016949152542373,6,53,13,0.06153846153846154,4,61,6,0.5162018217802182
NS IV BOLUS - 250 ML,0.11864406779661017,7,52,11,0.07692307692307693,5,60,6,0.5474255355911639
ZZZ IMS TEMPLATE,0.11864406779661017,7,52,20,0.07692307692307693,5,60,10,0.5474255355911639
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.11864406779661017,7,52,10,0.07692307692307693,5,60,5,0.5474255355911639
PANTOPRAZOLE 40 MG PO TBEC,0.3220338983050847,19,40,25,0.26153846153846155,17,48,21,0.5531611802935523
IODIXANOL 320 MG IODINE/ML IV SOLN,0.3220338983050847,19,40,19,0.38461538461538464,25,40,25,0.5733377645347246
VASOPRESSIN IV INFUSION,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
"METFORMIN 1,000 MG PO TABS",0.03389830508474576,2,57,4,0.015384615384615385,1,64,1,0.6042873173311323
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.03389830508474576,2,57,5,0.015384615384615385,1,64,3,0.6042873173311323
VANCOMYCIN IN DEXTROSE 5 % 1 GRAM/200 ML IV PGBK,0.03389830508474576,2,57,3,0.015384615384615385,1,64,2,0.6042873173311323
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.03389830508474576,2,57,3,0.015384615384615385,1,64,1,0.6042873173311323
GENTAMICIN-SODIUM CITRATE 320 MCG/ML-4 % INTRA-CATHET SOLN,0.03389830508474576,2,57,15,0.015384615384615385,1,64,9,0.6042873173311323
GLIPIZIDE 5 MG PO TABS,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.03389830508474576,2,57,8,0.015384615384615385,1,64,4,0.6042873173311323
LORATADINE 10 MG PO TABS,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.03389830508474576,2,57,3,0.015384615384615385,1,64,2,0.6042873173311323
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.03389830508474576,2,57,7,0.015384615384615385,1,64,1,0.6042873173311323
PHENYLEPHRINE HCL IN 0.9% NACL 1 MG/10 ML (100 MCG/ML) IV SYRG,0.03389830508474576,2,57,6,0.015384615384615385,1,64,1,0.6042873173311323
CHLOROTHIAZIDE 250 MG/5 ML PO SUSP,0.03389830508474576,2,57,2,0.015384615384615385,1,64,2,0.6042873173311323
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
"HEPARIN IV INFUSION (A-FIB PROTOCOL, A-FIB & INR > 2)",0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
LR IV BOLUS - 250 ML,0.03389830508474576,2,57,3,0.015384615384615385,1,64,1,0.6042873173311323
LEVETIRACETAM 500 MG PO TABS,0.03389830508474576,2,57,2,0.015384615384615385,1,64,1,0.6042873173311323
ISOSORBIDE DINITRATE 20 MG PO TABS,0.03389830508474576,2,57,4,0.015384615384615385,1,64,1,0.6042873173311323
LORAZEPAM 2 MG/ML INJ SOLN,0.01694915254237288,1,58,1,0.046153846153846156,3,62,4,0.6206390810777795
ISOSORBIDE MONONITRATE 30 MG PO TB24,0.01694915254237288,1,58,1,0.046153846153846156,3,62,4,0.6206390810777795
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.22033898305084745,13,46,27,0.18461538461538463,12,53,13,0.6592468754578615
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.05084745762711865,3,56,3,0.03076923076923077,2,63,2,0.6680591959430571
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,0.05084745762711865,3,56,5,0.03076923076923077,2,63,3,0.6680591959430571
ROSUVASTATIN 5 MG PO TABS,0.05084745762711865,3,56,4,0.03076923076923077,2,63,2,0.6680591959430571
CARVEDILOL 12.5 MG PO TABS,0.03389830508474576,2,57,4,0.06153846153846154,4,61,7,0.6820062885504916
EZETIMIBE 10 MG PO TABS,0.03389830508474576,2,57,2,0.06153846153846154,4,61,4,0.6820062885504916
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.288135593220339,17,42,18,0.24615384615384617,16,49,16,0.6853652213742271
NS IV BOLUS - 500 ML,0.06779661016949153,4,55,6,0.046153846153846156,3,62,3,0.7076074771841385
GABAPENTIN 300 MG PO CAPS,0.06779661016949153,4,55,4,0.046153846153846156,3,62,5,0.7076074771841385
METOPROLOL SUCCINATE 25 MG PO TB24,0.06779661016949153,4,55,8,0.046153846153846156,3,62,4,0.7076074771841385
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL < 0.1)",0.06779661016949153,4,55,8,0.046153846153846156,3,62,3,0.7076074771841385
"HEPARIN IV REBOLUS (A-FIB PROTOCOL, HAL 0.1 - 0.19)",0.06779661016949153,4,55,8,0.046153846153846156,3,62,3,0.7076074771841385
LEVOTHYROXINE 100 MCG PO TABS,0.06779661016949153,4,55,5,0.046153846153846156,3,62,3,0.7076074771841385
ROSUVASTATIN 20 MG PO TABS,0.06779661016949153,4,55,6,0.046153846153846156,3,62,4,0.7076074771841385
IODIXANOL 320 MG IODINE/ML IV SOLN + PLUSPAK (RADIOLOGY) 50 ML,0.06779661016949153,4,55,4,0.046153846153846156,3,62,3,0.7076074771841385
HYDROMORPHONE 1 MG/ML INJ SYRG,0.423728813559322,25,34,58,0.46153846153846156,30,35,64,0.7195209717446605
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.05084745762711865,3,56,3,0.07692307692307693,5,60,7,0.7201028841420813
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.0847457627118644,5,54,16,0.06153846153846154,4,61,4,0.735062902403453
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9152542372881356,54,5,85,0.9384615384615385,61,4,83,0.735062902403453
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.0847457627118644,5,54,6,0.06153846153846154,4,61,5,0.735062902403453
FAMOTIDINE 20 MG PO TABS,0.0847457627118644,5,54,6,0.06153846153846154,4,61,4,0.735062902403453
BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJ SOLN,0.06779661016949153,4,55,4,0.09230769230769231,6,59,6,0.7465819066467811
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.1016949152542373,6,53,14,0.07692307692307693,5,60,5,0.7554737695714554
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJ SOLN,0.11864406779661017,7,52,7,0.09230769230769231,6,59,6,0.7713611294046987
ATORVASTATIN 10 MG PO TABS,0.15254237288135594,9,50,9,0.12307692307692308,8,57,9,0.7946787561405162
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.13559322033898305,8,51,19,0.15384615384615385,10,55,17,0.8042732067881555
FUROSEMIDE 40 MG PO TABS,0.2033898305084746,12,47,14,0.18461538461538463,12,53,20,0.8233131946818539
LIDOCAINE HCL 2 % VISCOUS ORAL SOLN,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
HEPARIN 1000 UNIT/ML + NITROGLYCERIN 100 MCG/ML + VERAPAMIL 2.5 MG/ML (SHC OR),0.03389830508474576,2,57,2,0.03076923076923077,2,63,2,1.0
HEPARIN IV INFUSION (ACS PROTOCOL),0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
ROSUVASTATIN 10 MG PO TABS,0.06779661016949153,4,55,6,0.06153846153846154,4,61,4,1.0
HEPARIN IV INFUSION (LVAD PROTOCOL - HIGH BLEED RISK),0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
RIVAROXABAN 2.5 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
APIXABAN 2.5 MG PO TABS,0.06779661016949153,4,55,4,0.07692307692307693,5,60,5,1.0
RIFAXIMIN 550 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,2,1.0
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL 0.1-0.19)",0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
"HEPARIN IV REBOLUS (ACS PROTOCOL, HAL < 0.1)",0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
ASCORBIC ACID (VITAMIN C) 250 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,2,1.0
ESCITALOPRAM OXALATE 10 MG PO TABS,0.01694915254237288,1,58,2,0.03076923076923077,2,63,2,1.0
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.06779661016949153,4,55,7,0.07692307692307693,5,60,6,1.0
ASPIRIN 81 MG PO CHEW,0.1016949152542373,6,53,8,0.09230769230769231,6,59,10,1.0
"EPOETIN ALFA-EPBX 3,000 UNIT/ML INJ SOLN",0.01694915254237288,1,58,4,0.015384615384615385,1,64,3,1.0
ASPIRIN 81 MG PO TBEC,0.7796610169491526,46,13,70,0.7692307692307693,50,15,78,1.0
POTASSIUM CHLORIDE 10 MEQ PO TBSR,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.05084745762711865,3,56,3,0.046153846153846156,3,62,3,1.0
DRONABINOL 2.5 MG PO CAPS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,2,1.0
HYDRALAZINE 25 MG PO TABS,0.05084745762711865,3,56,5,0.046153846153846156,3,62,3,1.0
SACUBITRIL-VALSARTAN 24-26 MG PO TABS,0.03389830508474576,2,57,7,0.046153846153846156,3,62,3,1.0
AMLODIPINE 2.5 MG PO TABS,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
AMLODIPINE 10 MG PO TABS,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.01694915254237288,1,58,2,0.015384615384615385,1,64,3,1.0
ZINC SULFATE 220 (50) MG PO CAPS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
ACETAMINOPHEN 500 MG PO TABS,0.4915254237288136,29,30,41,0.47692307692307695,31,34,62,1.0
"ALBUMIN, HUMAN 5 % 5 % IV SOLP",0.03389830508474576,2,57,18,0.03076923076923077,2,63,2,1.0
WARFARIN 3 MG PO TABS,0.03389830508474576,2,57,2,0.03076923076923077,2,63,4,1.0
WARFARIN 2 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
"VITAMIN D3 25 MCG (1,000 UNIT) PO TABS",0.01694915254237288,1,58,1,0.015384615384615385,1,64,2,1.0
FUROSEMIDE 80 MG PO TABS,0.03389830508474576,2,57,2,0.03076923076923077,2,63,3,1.0
ALLOPURINOL 300 MG PO TABS,0.01694915254237288,1,58,1,0.03076923076923077,2,63,3,1.0
FUROSEMIDE IVPB,0.01694915254237288,1,58,1,0.015384615384615385,1,64,2,1.0
HYDRALAZINE 50 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
GABAPENTIN 100 MG PO CAPS,0.06779661016949153,4,55,4,0.07692307692307693,5,60,8,1.0
AMIODARONE 400 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
VALSARTAN 160 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
TRAZODONE 50 MG PO TABS,0.0847457627118644,5,54,9,0.07692307692307693,5,60,5,1.0
FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG,0.01694915254237288,1,58,2,0.015384615384615385,1,64,1,1.0
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
TERAZOSIN 1 MG PO CAPS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
TAMSULOSIN 0.4 MG PO CAPS,0.11864406779661017,7,52,10,0.12307692307692308,8,57,16,1.0
"HEPARIN (PORCINE) IN NACL (PF) 1,000 UNIT/500 ML IV SOLP",0.03389830508474576,2,57,3,0.03076923076923077,2,63,2,1.0
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
FLUMAZENIL 0.1 MG/ML IV SOLN,0.01694915254237288,1,58,1,0.03076923076923077,2,63,2,1.0
LIDOCAINE HCL 2 % JELLY (URO-JET),0.01694915254237288,1,58,3,0.015384615384615385,1,64,1,1.0
ATORVASTATIN 80 MG PO TABS,0.01694915254237288,1,58,1,0.015384615384615385,1,64,1,1.0
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.01694915254237288,1,58,4,0.03076923076923077,2,63,2,1.0
BUMETANIDE IVPB,0.03389830508474576,2,57,5,0.046153846153846156,3,62,4,1.0
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.01694915254237288,1,58,2,0.015384615384615385,1,64,1,1.0
