med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.7142857142857143,45,18,49,0.39285714285714285,22,34,24,0.0004768082734456971
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.4126984126984127,26,37,57,0.125,7,49,9,0.00048025641740391344
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.2222222222222222,14,49,26,0.017857142857142856,1,55,3,0.0006276007680748415
ASPIRIN 81 MG PO CHEW,0.7301587301587301,46,17,90,0.4107142857142857,23,33,32,0.0007349587478499889
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.5714285714285714,36,27,64,0.26785714285714285,15,41,21,0.0009227736576378526
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.49206349206349204,31,32,43,0.19642857142857142,11,45,15,0.0010097426906832021
VASOPRESSIN IN 0.9 % SOD CHLOR 60 UNIT/100 ML (0.6 UNIT/ML) IV SOLN,0.47619047619047616,30,33,49,0.19642857142857142,11,45,13,0.0018610397625311412
OXYCODONE 5 MG/5 ML PO SOLN,0.3968253968253968,25,38,65,0.14285714285714285,8,48,11,0.002179271600357293
NITROGLYCERIN IN 5 % DEXTROSE 50 MG/250 ML (200 MCG/ML) IV SOLN,0.42857142857142855,27,36,33,0.16071428571428573,9,47,10,0.002448861243572985
METOPROLOL TARTRATE 50 MG PO TABS,0.2857142857142857,18,45,52,0.07142857142857142,4,52,9,0.003834269716368729
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.38095238095238093,24,39,30,0.14285714285714285,8,48,8,0.00386366667016566
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.38095238095238093,24,39,31,0.14285714285714285,8,48,8,0.00386366667016566
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.1746031746031746,11,52,16,0.017857142857142856,1,55,1,0.004963011688058035
ZZZ IMS TEMPLATE,0.42857142857142855,27,36,93,0.17857142857142858,10,46,14,0.005121174083823694
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.3492063492063492,22,41,43,0.125,7,49,10,0.005332677191288316
ATORVASTATIN 40 MG PO TABS,0.3492063492063492,22,41,41,0.125,7,49,8,0.005332677191288316
METOPROLOL TARTRATE 25 MG PO TABS,0.5873015873015873,37,26,136,0.32142857142857145,18,38,53,0.005540598164581777
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.4126984126984127,26,37,141,0.17857142857142858,10,46,21,0.008856976816443027
SODIUM CHLORIDE 3 % INH NEBU,0.2222222222222222,14,49,28,0.05357142857142857,3,53,4,0.009269057302381289
NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.2857142857142857,18,45,27,0.08928571428571429,5,51,5,0.009656572681766222
HEPARIN IV INFUSION (LVAD PROTOCOL - HIGH BLEED RISK),0.19047619047619047,12,51,24,0.03571428571428571,2,54,2,0.010059580936132025
CHLOROTHIAZIDE SODIUM 500 MG IV SOLR,0.19047619047619047,12,51,26,0.03571428571428571,2,54,3,0.010059580936132025
ROPIVACAINE 0.2% IN 500 ML INFUSION VIA NIMBUS PUMP (PREMIX)-AUTO BOLUS MODE,0.07936507936507936,5,58,25,0.25,14,42,47,0.013076146292231871
AMIODARONE IV INFUSION (CENTRAL LINE) - MIXTURE,0.20634920634920634,13,50,41,0.05357142857142857,3,53,9,0.016443865110463203
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.20634920634920634,13,50,30,0.05357142857142857,3,53,3,0.016443865110463203
SODIUM PHOSPHATE IVPB,0.20634920634920634,13,50,19,0.05357142857142857,3,53,6,0.016443865110463203
DOCUSATE SODIUM 100 MG PO CAPS,0.5238095238095238,33,30,88,0.30357142857142855,17,39,37,0.016762097358620928
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.1746031746031746,11,52,11,0.03571428571428571,2,54,2,0.018388262332900893
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.1746031746031746,11,52,22,0.03571428571428571,2,54,2,0.018388262332900893
TERAZOSIN 2 MG PO CAPS,0.14285714285714285,9,54,25,0.017857142857142856,1,55,3,0.018479006250344127
LIDOCAINE 5 % TP PTMD,0.4444444444444444,28,35,59,0.23214285714285715,13,43,21,0.02021782629233827
ACETAMINOPHEN 500 MG PO TABS,0.8888888888888888,56,7,150,0.7142857142857143,40,16,91,0.020253847631943274
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.23809523809523808,15,48,17,0.07142857142857142,4,52,6,0.02221145658021348
"ALBUMIN, HUMAN 5 % 5 % IV SOLP",0.5714285714285714,36,27,91,0.35714285714285715,20,36,43,0.027060615490111246
SUVOREXANT 10 MG PO TABS,0.19047619047619047,12,51,35,0.05357142857142857,3,53,4,0.028641433443689426
"DOPAMINE IN 5 % DEXTROSE 400 MG/250 ML (1,600 MCG/ML) IV SOLN",0.15873015873015872,10,53,10,0.03571428571428571,2,54,2,0.03303478423957776
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.746031746031746,47,16,75,0.5535714285714286,31,25,42,0.03409746103333101
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.12698412698412698,8,55,11,0.017857142857142856,1,55,1,0.03490536944042741
MILRINONE IN 5 % DEXTROSE 20 MG/100 ML (200 MCG/ML) IV PGBK,0.12698412698412698,8,55,11,0.017857142857142856,1,55,1,0.03490536944042741
GABAPENTIN 300 MG/6 ML (6 ML) PO SOLN,0.12698412698412698,8,55,23,0.017857142857142856,1,55,1,0.03490536944042741
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.2698412698412698,17,46,59,0.10714285714285714,6,50,21,0.03537944592083936
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.047619047619047616,3,60,3,0.17857142857142858,10,46,12,0.03649355209803731
LIDOCAINE 4 % TP CREA,0.20634920634920634,13,50,19,0.07142857142857142,4,52,5,0.03976199048672941
CHLORHEXIDINE GLUCONATE 0.12 % MM MWSH,0.873015873015873,55,8,109,0.7142857142857143,40,16,67,0.03986501758724589
INSULIN REGULAR 1 UNIT/ML IV INFUSION (HYPERGLYCEMIA),0.2857142857142857,18,45,25,0.125,7,49,9,0.042206829645040564
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.746031746031746,47,16,89,0.5714285714285714,32,24,39,0.05312061058914025
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.7301587301587301,46,17,105,0.5535714285714286,31,25,46,0.0553077305441288
NITROPRUSSIDE IN 0.9 % NACL 50 MG/100 ML (0.5 MG/ML) IV SOLN,0.14285714285714285,9,54,16,0.03571428571428571,2,54,3,0.058247152366991725
NITRIC OXIDE GAS FOR INHALATION,0.14285714285714285,9,54,65,0.03571428571428571,2,54,9,0.058247152366991725
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.9523809523809523,60,3,185,0.8392857142857143,47,9,72,0.06474126549767266
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.1111111111111111,7,56,10,0.017857142857142856,1,55,1,0.06488709296061906
ROCURONIUM 10 MG/ML IV SOLN,0.1111111111111111,7,56,13,0.017857142857142856,1,55,1,0.06488709296061906
MIDODRINE 5 MG PO TABS,0.1111111111111111,7,56,73,0.017857142857142856,1,55,4,0.06488709296061906
QUETIAPINE 25 MG PO TABS,0.1111111111111111,7,56,39,0.017857142857142856,1,55,3,0.06488709296061906
ACETAZOLAMIDE SODIUM 500 MG INJ SOLR,0.1111111111111111,7,56,19,0.017857142857142856,1,55,2,0.06488709296061906
GUANFACINE 1 MG PO TABS,0.1111111111111111,7,56,55,0.017857142857142856,1,55,2,0.06488709296061906
INSULIN REGULAR IV BOLUS,0.19047619047619047,12,51,14,0.07142857142857142,4,52,4,0.0652341384433681
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.5079365079365079,32,31,45,0.3392857142857143,19,37,24,0.06759606434736125
POTASSIUM CHLORIDE 20 MEQ/15 ML PO LIQD,0.2222222222222222,14,49,38,0.08928571428571429,5,51,6,0.07744629905318567
ASCORBIC ACID (VITAMIN C) 500 MG PO TABS,0.6984126984126984,44,19,70,0.5357142857142857,30,26,46,0.08850901738920573
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.23809523809523808,15,48,150,0.10714285714285714,6,50,15,0.09067717947222864
PROTAMINE 10 MG/ML IV SOLN,0.12698412698412698,8,55,8,0.03571428571428571,2,54,3,0.10061082220076051
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.12698412698412698,8,55,11,0.03571428571428571,2,54,3,0.10061082220076051
WARFARIN PER PHARMACY PROTOCOL,0.12698412698412698,8,55,19,0.03571428571428571,2,54,3,0.10061082220076051
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.12698412698412698,8,55,9,0.03571428571428571,2,54,5,0.10061082220076051
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.1746031746031746,11,52,25,0.07142857142857142,4,52,8,0.10471141098380442
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.7777777777777778,49,14,62,0.6428571428571429,36,20,41,0.11029552883606235
HYDRALAZINE 20 MG/ML INJ SOLN,0.3968253968253968,25,38,63,0.25,14,42,15,0.11762627773138329
ACETAZOLAMIDE 250 MG PO TABS,0.09523809523809523,6,57,10,0.017857142857142856,1,55,3,0.11845679236743634
FUROSEMIDE IVPB,0.09523809523809523,6,57,17,0.017857142857142856,1,55,2,0.11845679236743634
WARFARIN 3 MG PO TABS,0.09523809523809523,6,57,18,0.017857142857142856,1,55,3,0.11845679236743634
HEPARIN IV INFUSION (HIGH BLEEDING RISK PROTOCOL),0.09523809523809523,6,57,8,0.017857142857142856,1,55,1,0.11845679236743634
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.09523809523809523,6,57,8,0.017857142857142856,1,55,1,0.11845679236743634
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.09523809523809523,6,57,22,0.017857142857142856,1,55,2,0.11845679236743634
POTASSIUM PHOSPHATE IN 100 ML IVPB CENTRAL LINE,0.09523809523809523,6,57,8,0.017857142857142856,1,55,1,0.11845679236743634
RENAL SOLUTION,0.09523809523809523,6,57,12,0.017857142857142856,1,55,2,0.11845679236743634
LABETALOL 5 MG/ML IV SOLN,0.4126984126984127,26,37,113,0.26785714285714285,15,41,29,0.12283415163629807
AMLODIPINE 10 MG PO TABS,0.2857142857142857,18,45,31,0.16071428571428573,9,47,12,0.12712856340063086
FUROSEMIDE 100 MG/100 ML NS MINIBAG PLUS CONTINUOUS INFUSION,0.14285714285714285,9,54,10,0.05357142857142857,3,53,3,0.13388425674923363
AMIODARONE 200 MG PO TABS,0.30158730158730157,19,44,74,0.17857142857142858,10,46,27,0.13808477060971544
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.2222222222222222,14,49,30,0.10714285714285714,6,50,9,0.13973877335651688
PANTOPRAZOLE 40 MG PO TBEC,0.5714285714285714,36,27,73,0.42857142857142855,24,32,42,0.1433206416122875
APIXABAN 5 MG PO TABS,0.15873015873015872,10,53,28,0.07142857142857142,4,52,5,0.1641809317804522
BISACODYL 10 MG PR SUPP,0.8571428571428571,54,9,116,0.75,42,14,68,0.16658797796363578
LOSARTAN 50 MG PO TABS,0.1111111111111111,7,56,13,0.03571428571428571,2,54,3,0.16982312528129
VASOPRESSIN IV INFUSION,0.1111111111111111,7,56,9,0.03571428571428571,2,54,3,0.16982312528129
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.25396825396825395,16,47,30,0.375,21,35,24,0.17000509830846813
DIAZEPAM 5 MG PO TABS,0.015873015873015872,1,62,1,0.07142857142857142,4,52,5,0.18609527202040516
SENNOSIDES 8.6 MG PO TABS,0.9523809523809523,60,3,160,0.875,49,7,103,0.18717128077457618
LABETALOL 5 MG/ML IV INFUSION,0.1746031746031746,11,52,24,0.08928571428571429,5,51,5,0.19156141057276432
ELECTROLYTE-R (PH 7.4) IV SOLP,0.47619047619047616,30,33,54,0.6071428571428571,34,22,51,0.1975266351475723
MIDAZOLAM 1 MG/ML INJ SOLN,0.2857142857142857,18,45,39,0.17857142857142858,10,46,14,0.19803748893023898
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.2857142857142857,18,45,19,0.17857142857142858,10,46,11,0.19803748893023898
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.2857142857142857,18,45,19,0.17857142857142858,10,46,11,0.19803748893023898
TRAZODONE 50 MG PO TABS,0.30158730158730157,19,44,34,0.19642857142857142,11,45,16,0.2102042797575806
WARFARIN 5 MG PO TABS,0.07936507936507936,5,58,9,0.017857142857142856,1,55,1,0.21171610722464201
SUGAMMADEX 100 MG/ML IV SOLN,0.07936507936507936,5,58,7,0.017857142857142856,1,55,3,0.21171610722464201
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.07936507936507936,5,58,5,0.017857142857142856,1,55,1,0.21171610722464201
LABETALOL 200 MG PO TABS,0.07936507936507936,5,58,29,0.017857142857142856,1,55,3,0.21171610722464201
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.07936507936507936,5,58,5,0.017857142857142856,1,55,1,0.21171610722464201
DORNASE ALFA 1 MG/ML INH SOLN,0.07936507936507936,5,58,13,0.017857142857142856,1,55,2,0.21171610722464201
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.07936507936507936,5,58,7,0.017857142857142856,1,55,1,0.21171610722464201
CYCLOBENZAPRINE 10 MG PO TABS,0.07936507936507936,5,58,9,0.017857142857142856,1,55,2,0.21171610722464201
OXYCODONE 5 MG PO TABS,0.873015873015873,55,8,378,0.9464285714285714,53,3,297,0.2135806084241439
LOSARTAN 25 MG PO TABS,0.12698412698412698,8,55,16,0.05357142857142857,3,53,5,0.2135806084241439
AMLODIPINE 5 MG PO TABS,0.3492063492063492,22,41,76,0.23214285714285715,13,43,26,0.22638527654416252
"CALCIUM CARBONATE 400 MG CALCIUM (1,000 MG) PO CHEW",0.7619047619047619,48,15,65,0.6607142857142857,37,19,44,0.23160080906053568
FAMOTIDINE 20 MG PO TABS,0.23809523809523808,15,48,23,0.14285714285714285,8,48,11,0.2463728270938944
HYDROXYZINE HCL 25 MG PO TABS,0.23809523809523808,15,48,36,0.14285714285714285,8,48,12,0.2463728270938944
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.07936507936507936,5,58,13,0.16071428571428573,9,47,12,0.2542349422943182
SPIRONOLACTONE 25 MG PO TABS,0.1746031746031746,11,52,24,0.26785714285714285,15,41,30,0.26873000394256036
GABAPENTIN 300 MG PO CAPS,0.5714285714285714,36,27,77,0.4642857142857143,26,30,50,0.273371765073123
"HEPARIN (PORCINE) IN NACL (PF) 1,000 UNIT/500 ML IV SOLP",0.2698412698412698,17,46,18,0.17857142857142858,10,46,10,0.2770740740811597
LACTULOSE 20 GRAM/30 ML PO SOLN,0.09523809523809523,6,57,9,0.03571428571428571,2,54,2,0.27916589058788815
STANFORD BOWEL SOLUTION,0.09523809523809523,6,57,14,0.03571428571428571,2,54,2,0.27916589058788815
BUMETANIDE IVPB,0.09523809523809523,6,57,21,0.03571428571428571,2,54,6,0.27916589058788815
CALCIUM CHLORIDE 100 MG/ML (10 %) IV SYRG,0.09523809523809523,6,57,19,0.03571428571428571,2,54,2,0.27916589058788815
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML IV PGBK,0.09523809523809523,6,57,14,0.03571428571428571,2,54,3,0.27916589058788815
CHLOROTHIAZIDE 250 MG/5 ML PO SUSP,0.09523809523809523,6,57,16,0.03571428571428571,2,54,3,0.27916589058788815
PATCH CHECK,0.15873015873015872,10,53,18,0.08928571428571429,5,51,5,0.28311997337374784
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,0.15873015873015872,10,53,26,0.08928571428571429,5,51,8,0.28311997337374784
PREFERRED ANTIBIOTIC AGENT,0.047619047619047616,3,60,3,0.10714285714285714,6,50,6,0.3031262314849661
CARVEDILOL 3.125 MG PO TABS,0.1111111111111111,7,56,8,0.05357142857142857,3,53,4,0.33131849913585876
LORAZEPAM 2 MG/ML INJ SOLN,0.1111111111111111,7,56,34,0.05357142857142857,3,53,3,0.33131849913585876
ALLOPURINOL 100 MG PO TABS,0.015873015873015872,1,62,1,0.05357142857142857,3,53,6,0.34119128027059403
HYDROMORPHONE 2 MG PO TABS,0.015873015873015872,1,62,1,0.05357142857142857,3,53,3,0.34119128027059403
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.015873015873015872,1,62,1,0.05357142857142857,3,53,6,0.34119128027059403
ASPIRIN 325 MG PO TABS,0.14285714285714285,9,54,10,0.21428571428571427,12,44,15,0.3430074615768589
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9365079365079365,59,4,223,0.875,49,7,122,0.34461249525606663
FLUMAZENIL 0.1 MG/ML IV SOLN,0.06349206349206349,4,59,6,0.017857142857142856,1,55,1,0.3687372894578863
KETAMINE 500 MG IN D5W 100 ML IV INFUSION,0.06349206349206349,4,59,6,0.017857142857142856,1,55,1,0.3687372894578863
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.06349206349206349,4,59,5,0.017857142857142856,1,55,1,0.3687372894578863
CHLOROTHIAZIDE 500 MG PO TABS,0.06349206349206349,4,59,10,0.017857142857142856,1,55,2,0.3687372894578863
TPN ADULT STANDARD,0.06349206349206349,4,59,34,0.017857142857142856,1,55,2,0.3687372894578863
FAT EMUL-SOY-MCT-OLIV-FISH OIL 20 % IV EMUL,0.06349206349206349,4,59,28,0.017857142857142856,1,55,2,0.3687372894578863
NALBUPHINE 10 MG/ML INJ SOLN,0.12698412698412698,8,55,12,0.07142857142857142,4,52,7,0.3729733117739645
TERAZOSIN 1 MG PO CAPS,0.12698412698412698,8,55,14,0.07142857142857142,4,52,9,0.3729733117739645
BENZOCAINE-MENTHOL 15-3.6 MG MM LOZG,0.07936507936507936,5,58,5,0.14285714285714285,8,48,11,0.3787911883789604
NS IV BOLUS - 250 ML,0.09523809523809523,6,57,7,0.16071428571428573,9,47,15,0.40748027360718186
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.30158730158730157,19,44,21,0.23214285714285715,13,43,13,0.4157991716450826
LIDOCAINE 0.5% INFUSION VIA NIMBUS PUMP (MIXTURE)-AUTO BOLUS MODE,0.031746031746031744,2,61,8,0.07142857142857142,4,52,16,0.4184293655280207
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.3492063492063492,22,41,42,0.26785714285714285,15,41,33,0.4280293609012956
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.1746031746031746,11,52,88,0.10714285714285714,6,50,9,0.4319362182248629
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.6349206349206349,40,23,136,0.7142857142857143,40,16,98,0.4349621463160355
CARVEDILOL 6.25 MG PO TABS,0.15873015873015872,10,53,20,0.10714285714285714,6,50,12,0.4357175780420536
KETOROLAC 15 MG/ML INJ SOLN,0.2857142857142857,18,45,28,0.35714285714285715,20,36,28,0.43595531481666494
MELATONIN 5 MG PO TABS,0.7142857142857143,45,18,76,0.6428571428571429,36,20,45,0.43595531481666505
BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG,0.6984126984126984,44,19,46,0.625,35,21,37,0.4404658686011912
LISINOPRIL 5 MG PO TABS,0.07936507936507936,5,58,8,0.03571428571428571,2,54,3,0.4448643943676561
CALCIUM GLUCONATE IN 0.9% NACL 1 GRAM/50 ML IV SOLN,0.07936507936507936,5,58,11,0.03571428571428571,2,54,3,0.4448643943676561
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.07936507936507936,5,58,5,0.03571428571428571,2,54,2,0.4448643943676561
"VANCOMYCIN 1,000 MG IV SOLR",0.07936507936507936,5,58,9,0.03571428571428571,2,54,2,0.4448643943676561
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.07936507936507936,5,58,5,0.03571428571428571,2,54,3,0.4448643943676561
LIDOCAINE HCL 2 % JELLY (URO-JET),0.07936507936507936,5,58,7,0.03571428571428571,2,54,2,0.4448643943676561
ASPIRIN 81 MG PO TBEC,0.6190476190476191,39,24,65,0.5357142857142857,30,26,46,0.4569683087206179
CEFAZOLIN IV PUSH (1 GRAM VIAL ONLY),0.47619047619047616,30,33,38,0.5535714285714286,31,25,40,0.4638706438493305
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,63,0,138,0.9821428571428571,55,1,91,0.4705882352941177
MAGNESIUM CITRATE PO SOLN,0.20634920634920634,13,50,26,0.14285714285714285,8,48,14,0.4714831435360185
ACETAMINOPHEN 325 MG PO TABS,0.8412698412698413,53,10,136,0.7857142857142857,44,12,72,0.48405454823518645
LIDOCAINE HCL 10 MG/ML (1 %) INJ SOLN,0.1746031746031746,11,52,15,0.23214285714285715,13,43,14,0.49641906908949107
"DOBUTAMINE IN D5W 500 MG/250 ML (2,000 MCG/ML) IV SOLP",0.09523809523809523,6,57,14,0.05357142857142857,3,53,3,0.49785142120108483
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML (0.2 MG/ML) IV PGBK,0.09523809523809523,6,57,6,0.05357142857142857,3,53,3,0.49785142120108483
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.09523809523809523,6,57,9,0.05357142857142857,3,53,3,0.49785142120108483
BUMETANIDE 2 MG PO TABS,0.09523809523809523,6,57,15,0.05357142857142857,3,53,3,0.49785142120108483
HYDROMORPHONE 0.05 MG/ML EPIDURAL INFUSION,0.09523809523809523,6,57,11,0.05357142857142857,3,53,5,0.49785142120108483
NARCAN 4 MG/ACTUATION NASAL SPRY,0.06349206349206349,4,59,4,0.10714285714285714,6,50,6,0.5130954621408716
METOPROLOL SUCCINATE 50 MG PO TB24,0.1111111111111111,7,56,9,0.07142857142857142,4,52,4,0.5373598078813597
HYDRALAZINE 50 MG PO TABS,0.1111111111111111,7,56,9,0.07142857142857142,4,52,12,0.5373598078813597
NORMOSOL-R IV BOLUS - 1000 ML,0.1111111111111111,7,56,10,0.07142857142857142,4,52,5,0.5373598078813597
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.1111111111111111,7,56,14,0.07142857142857142,4,52,12,0.5373598078813597
ATORVASTATIN 20 MG PO TABS,0.07936507936507936,5,58,7,0.125,7,49,12,0.5447706745091521
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.12698412698412698,8,55,8,0.08928571428571429,5,51,5,0.5682159616588953
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.4603174603174603,29,34,70,0.39285714285714285,22,34,38,0.577964273926507
TRAMADOL 50 MG PO TABS,0.1111111111111111,7,56,16,0.16071428571428573,9,47,14,0.5915096025103117
METOPROLOL SUCCINATE 25 MG PO TB24,0.14285714285714285,9,54,19,0.10714285714285714,6,50,14,0.5931324360985228
HYDROMORPHONE 4 MG PO TABS,0.015873015873015872,1,62,1,0.03571428571428571,2,54,5,0.6005828667842625
