med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
BENZOCAINE-MENTHOL SUGAR FREE MAXIMUM STRENGTH LOZG,0.053763440860215055,5,88,5,0.00980392156862745,1,101,1,0.10487233693531259
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.25806451612903225,24,69,26,0.1568627450980392,16,86,17,0.10947412286293204
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.15053763440860216,14,79,16,0.0784313725490196,8,94,11,0.12002023660564828
"NYSTATIN 100,000 UNIT/GRAM TP POWD",0.08602150537634409,8,85,15,0.029411764705882353,3,99,5,0.12108649648140568
LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP,0.08602150537634409,8,85,14,0.029411764705882353,3,99,5,0.12108649648140568
PREDNISONE 20 MG PO TABS,0.08602150537634409,8,85,16,0.029411764705882353,3,99,6,0.12108649648140568
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.3870967741935484,36,57,61,0.27450980392156865,28,74,33,0.12651528271736953
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.8172043010752689,76,17,141,0.7156862745098039,73,29,108,0.12814520989084432
BENZONATATE 100 MG PO CAPS,0.12903225806451613,12,81,19,0.058823529411764705,6,96,10,0.13582344719681413
SEVELAMER CARBONATE 800 MG PO TABS,0.03225806451612903,3,90,4,0.08823529411764706,9,93,17,0.1386902077743566
HYDROMORPHONE 1 MG/ML INJ SYRG,0.17204301075268819,16,77,37,0.09803921568627451,10,92,21,0.14431370648411995
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.6344086021505376,59,34,213,0.5294117647058824,54,48,130,0.14886918673021785
SENNOSIDES 8.6 MG PO TABS,0.7741935483870968,72,21,121,0.6764705882352942,69,33,85,0.15028355945385716
COLCHICINE 0.6 MG PO TABS,0.06451612903225806,6,87,11,0.0196078431372549,2,100,5,0.15460637541703734
PATCH CHECK,0.06451612903225806,6,87,7,0.0196078431372549,2,100,3,0.15460637541703734
FUROSEMIDE 80 MG PO TABS,0.1827956989247312,17,76,34,0.10784313725490197,11,91,26,0.15568857363484898
AMLODIPINE 5 MG PO TABS,0.10752688172043011,10,83,12,0.18627450980392157,19,83,27,0.1586411480020233
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.021505376344086023,2,91,3,0.06862745098039216,7,95,12,0.1737367813049761
METOPROLOL SUCCINATE 25 MG PO TB24,0.20430107526881722,19,74,38,0.12745098039215685,13,89,25,0.1769231374043997
MIDAZOLAM 1 MG/ML INJ SOLN,0.10752688172043011,10,83,14,0.049019607843137254,5,97,5,0.17837426499924164
ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,0.10752688172043011,10,83,10,0.049019607843137254,5,97,5,0.17837426499924164
IPRATROPIUM BROMIDE 0.02 % INH SOLN,0.15053763440860216,14,79,22,0.08823529411764706,9,93,11,0.19065831242868733
DIGOXIN 125 MCG (0.125 MG) PO TABS,0.15053763440860216,14,79,39,0.08823529411764706,9,93,24,0.19065831242868733
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.4946236559139785,46,47,68,0.39215686274509803,40,62,55,0.1936597329202568
MELATONIN 5 MG PO TABS,0.4946236559139785,46,47,67,0.39215686274509803,40,62,45,0.1936597329202568
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.043010752688172046,4,89,11,0.00980392156862745,1,101,1,0.19409620293267976
METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR,0.043010752688172046,4,89,7,0.00980392156862745,1,101,1,0.19409620293267976
BARIUM SULFATE 40 % (W/V) PO SUSP,0.043010752688172046,4,89,4,0.00980392156862745,1,101,1,0.19409620293267976
TORSEMIDE 100 MG PO TABS,0.043010752688172046,4,89,8,0.00980392156862745,1,101,6,0.19409620293267976
GUAIFENESIN 600 MG PO TA12,0.043010752688172046,4,89,5,0.00980392156862745,1,101,1,0.19409620293267976
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.043010752688172046,4,89,7,0.00980392156862745,1,101,15,0.19409620293267976
GENTAMICIN-SODIUM CITRATE 320 MCG/ML-4 % INTRA-CATHET SOLN,0.043010752688172046,4,89,47,0.00980392156862745,1,101,5,0.19409620293267976
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.043010752688172046,4,89,4,0.00980392156862745,1,101,1,0.19409620293267976
LORAZEPAM 0.5 MG PO TABS,0.043010752688172046,4,89,4,0.00980392156862745,1,101,1,0.19409620293267976
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.043010752688172046,4,89,8,0.00980392156862745,1,101,2,0.19409620293267976
OXYMETAZOLINE 0.05 % NASAL SPRY,0.043010752688172046,4,89,6,0.00980392156862745,1,101,1,0.19409620293267976
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.043010752688172046,4,89,10,0.00980392156862745,1,101,1,0.19409620293267976
HEPARIN IV INFUSION (HIGH BLEEDING RISK PROTOCOL),0.043010752688172046,4,89,7,0.00980392156862745,1,101,3,0.19409620293267976
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,0.043010752688172046,4,89,5,0.00980392156862745,1,101,2,0.19409620293267976
B-COMPLEX WITH VITAMIN C PO TABS,0.043010752688172046,4,89,7,0.00980392156862745,1,101,1,0.19409620293267976
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.043010752688172046,4,89,10,0.00980392156862745,1,101,1,0.19409620293267976
SENNA 8.6 MG PO TABS,0.043010752688172046,4,89,4,0.00980392156862745,1,101,1,0.19409620293267976
HYDROCODONE-ACETAMINOPHEN 10-325 MG PO TABS,0.043010752688172046,4,89,4,0.00980392156862745,1,101,2,0.19409620293267976
HYDROMORPHONE 2 MG PO TABS,0.043010752688172046,4,89,6,0.00980392156862745,1,101,1,0.19409620293267976
CHLOROTHIAZIDE 250 MG PO TABS,0.043010752688172046,4,89,8,0.00980392156862745,1,101,1,0.19409620293267976
BACLOFEN 10 MG PO TABS,0.043010752688172046,4,89,10,0.00980392156862745,1,101,1,0.19409620293267976
METOPROLOL TARTRATE 25 MG PO TABS,0.22580645161290322,21,72,80,0.14705882352941177,15,87,34,0.1962391299936765
SIMETHICONE 80 MG PO CHEW,0.07526881720430108,7,86,12,0.029411764705882353,3,99,3,0.197961934483331
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.11827956989247312,11,82,15,0.058823529411764705,6,96,6,0.2034069128975347
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.16129032258064516,15,78,45,0.09803921568627451,10,92,19,0.20464391805017312
LISINOPRIL 5 MG PO TABS,0.010752688172043012,1,92,1,0.049019607843137254,5,97,6,0.214503789304418
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.06451612903225806,6,87,10,0.11764705882352941,12,90,23,0.2249272281007461
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML SC SYRG",0.06451612903225806,6,87,6,0.11764705882352941,12,90,12,0.2249272281007461
GLUCOSE 4 GRAM PO CHEW,0.40860215053763443,38,55,50,0.3235294117647059,33,69,37,0.23586647839742025
WARFARIN PER PHARMACY PROTOCOL,0.13978494623655913,13,80,21,0.0784313725490196,8,94,14,0.2471495990544943
HYDRALAZINE 50 MG PO TABS,0.13978494623655913,13,80,26,0.20588235294117646,21,81,37,0.2596631245914323
CETIRIZINE 10 MG PO TABS,0.053763440860215055,5,88,7,0.0196078431372549,2,100,2,0.2613719320182495
PREDNISONE 10 MG PO TABS,0.053763440860215055,5,88,10,0.0196078431372549,2,100,2,0.2613719320182495
MORPHINE 4 MG/ML IV SYRG,0.053763440860215055,5,88,8,0.0196078431372549,2,100,2,0.2613719320182495
ONDANSETRON 8 MG PO TBDL,0.053763440860215055,5,88,6,0.0196078431372549,2,100,2,0.2613719320182495
AZITHROMYCIN 500 MG IN D5W 250 ML IVPB,0.0967741935483871,9,84,11,0.049019607843137254,5,97,5,0.26828531397250577
LEVOTHYROXINE 100 MCG PO TABS,0.021505376344086023,2,91,3,0.058823529411764705,6,96,7,0.2831000818711872
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.15053763440860216,14,79,16,0.09803921568627451,10,92,11,0.2836643073236369
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.15053763440860216,14,79,16,0.09803921568627451,10,92,11,0.2836643073236369
ATORVASTATIN 40 MG PO TABS,0.3010752688172043,28,65,44,0.38235294117647056,39,63,46,0.2906983190571524
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.3763440860215054,35,58,56,0.30392156862745096,31,71,41,0.2938046749904096
TAMSULOSIN 0.4 MG PO CAPS,0.10752688172043011,10,83,17,0.16666666666666666,17,85,23,0.3000827759735375
APIXABAN 5 MG PO TABS,0.1827956989247312,17,76,41,0.24509803921568626,25,77,35,0.30204413513776873
WARFARIN 4 MG PO TABS,0.06451612903225806,6,87,10,0.029411764705882353,3,99,5,0.314239614222952
LIDOCAINE HCL 2 % JELLY (URO-JET),0.06451612903225806,6,87,8,0.029411764705882353,3,99,4,0.314239614222952
LEVOTHYROXINE 75 MCG PO TABS,0.06451612903225806,6,87,7,0.029411764705882353,3,99,3,0.314239614222952
WARFARIN 5 MG PO TABS,0.06451612903225806,6,87,7,0.029411764705882353,3,99,4,0.314239614222952
WARFARIN 2.5 MG PO TABS,0.06451612903225806,6,87,9,0.029411764705882353,3,99,7,0.314239614222952
ONDANSETRON 4 MG PO TBDL,0.5483870967741935,51,42,62,0.47058823529411764,48,54,54,0.31642964632010356
RIVAROXABAN 20 MG PO TABS,0.07526881720430108,7,86,12,0.11764705882352941,12,90,21,0.34513584991933693
METOLAZONE 5 MG PO TABS,0.03225806451612903,3,90,6,0.00980392156862745,1,101,1,0.3493513043764098
ZINC OXIDE-COD LIVER OIL 40 % TP PSTE,0.03225806451612903,3,90,9,0.00980392156862745,1,101,1,0.3493513043764098
GABAPENTIN 400 MG PO CAPS,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
NICOTINE 14 MG/24 HR TD PT24,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
LORAZEPAM 1 MG PO TABS,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
LR IV BOLUS - 250 ML,0.03225806451612903,3,90,3,0.00980392156862745,1,101,2,0.3493513043764098
MYCOPHENOLATE MOFETIL 250 MG PO CAPS,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
LR IV BOLUS - 500 ML,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
MULTIVIT-MIN-FERROUS GLUCONATE 9 MG IRON/15 ML PO LIQD,0.03225806451612903,3,90,8,0.00980392156862745,1,101,1,0.3493513043764098
PRAMIPEXOLE 0.125 MG PO TABS,0.03225806451612903,3,90,3,0.00980392156862745,1,101,3,0.3493513043764098
BARIUM SULFATE 81 % (W/W) PO POWD,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
TORSEMIDE 10 MG PO TABS,0.03225806451612903,3,90,6,0.00980392156862745,1,101,1,0.3493513043764098
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
ALBUTEROL SULFATE 2.5 MG/0.5 ML INH NEBU,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
METOCLOPRAMIDE HCL 10 MG PO TABS,0.03225806451612903,3,90,6,0.00980392156862745,1,101,1,0.3493513043764098
AMOXICILLIN-POT CLAVULANATE 500-125 MG PO TABS,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
CODEINE-GUAIFENESIN 10-100 MG/5 ML PO LIQD,0.03225806451612903,3,90,5,0.00980392156862745,1,101,1,0.3493513043764098
SERTRALINE 100 MG PO TABS,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
ROSUVASTATIN 20 MG PO TABS,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
LANSOPRAZOLE 30 MG PO TBLD,0.03225806451612903,3,90,6,0.00980392156862745,1,101,2,0.3493513043764098
NORMOSOL-R IV BOLUS - 1000 ML,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
HYDROXYZINE HCL 10 MG PO TABS,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
VITAMIN D3 PO,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.03225806451612903,3,90,3,0.00980392156862745,1,101,1,0.3493513043764098
THERAPEUTIC MULTIVITAMIN & MINERALS (GENERIC) PO TABS,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
OLANZAPINE 5 MG PO TABS,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
OMEPRAZOLE 20 MG PO CPDR,0.03225806451612903,3,90,4,0.00980392156862745,1,101,1,0.3493513043764098
TACROLIMUS 1 MG PO CAPS,0.03225806451612903,3,90,17,0.00980392156862745,1,101,3,0.3493513043764098
TICAGRELOR 90 MG PO TABS,0.03225806451612903,3,90,9,0.00980392156862745,1,101,1,0.3493513043764098
LIDOCAINE HCL 20 MG/ML (2 %) INJ SOLN,0.03225806451612903,3,90,6,0.00980392156862745,1,101,1,0.3493513043764098
ASPIRIN 81 MG PO TBEC,0.34408602150537637,32,61,50,0.27450980392156865,28,74,37,0.35170053521172623
TORSEMIDE 20 MG PO TABS,0.07526881720430108,7,86,17,0.0392156862745098,4,98,8,0.356909007267157
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.07526881720430108,7,86,13,0.0392156862745098,4,98,7,0.356909007267157
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.07526881720430108,7,86,8,0.0392156862745098,4,98,4,0.356909007267157
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.07526881720430108,7,86,8,0.0392156862745098,4,98,4,0.356909007267157
ACETAMINOPHEN 325 MG PO TABS,0.8387096774193549,78,15,109,0.7843137254901961,80,22,97,0.3650140284242516
LOSARTAN 100 MG PO TABS,0.010752688172043012,1,92,1,0.0392156862745098,4,98,4,0.3712218487671187
BUPROPION HCL 150 MG PO SR12,0.010752688172043012,1,92,1,0.0392156862745098,4,98,12,0.3712218487671187
EPLERENONE 50 MG PO TABS,0.010752688172043012,1,92,1,0.0392156862745098,4,98,5,0.3712218487671187
LANTUS SOLOSTAR U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN,0.010752688172043012,1,92,1,0.0392156862745098,4,98,5,0.3712218487671187
DILTIAZEM HCL 30 MG PO TABS,0.010752688172043012,1,92,4,0.0392156862745098,4,98,5,0.3712218487671187
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT (25 MCG) PO TABS",0.010752688172043012,1,92,1,0.0392156862745098,4,98,4,0.3712218487671187
METOPROLOL SUCCINATE 50 MG PO TB24,0.08602150537634409,8,85,15,0.049019607843137254,5,97,10,0.39216044345508727
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.10752688172043011,10,83,16,0.1568627450980392,16,86,20,0.3998517101158664
"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",0.043010752688172046,4,89,4,0.0196078431372549,2,100,2,0.42735966111196694
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.043010752688172046,4,89,14,0.0196078431372549,2,100,2,0.42735966111196694
ROSUVASTATIN 10 MG PO TABS,0.043010752688172046,4,89,4,0.0196078431372549,2,100,2,0.42735966111196694
"EPOETIN ALFA 10,000 UNIT/ML INJ SOLN",0.043010752688172046,4,89,7,0.0196078431372549,2,100,2,0.42735966111196694
EZETIMIBE 10 MG PO TABS,0.043010752688172046,4,89,6,0.0196078431372549,2,100,3,0.42735966111196694
SODIUM POLYSTYRENE SULFONATE PO POWD,0.043010752688172046,4,89,5,0.0196078431372549,2,100,3,0.42735966111196694
SODIUM CHLORIDE 3 % INH NEBU,0.043010752688172046,4,89,9,0.0196078431372549,2,100,3,0.42735966111196694
CEFEPIME 2 GRAM/20 ML IV PUSH,0.043010752688172046,4,89,6,0.0196078431372549,2,100,2,0.42735966111196694
FUROSEMIDE 10 MG/ML INJ SOLN,0.8602150537634409,80,13,434,0.8137254901960784,83,19,244,0.4413131513644013
VALSARTAN 40 MG PO TABS,0.021505376344086023,2,91,6,0.049019607843137254,5,97,12,0.4481514434619105
LISINOPRIL 2.5 MG PO TABS,0.021505376344086023,2,91,3,0.049019607843137254,5,97,9,0.4481514434619105
CARVEDILOL 25 MG PO TABS,0.07526881720430108,7,86,11,0.10784313725490197,11,91,22,0.46837369546014707
DOCUSATE SODIUM 100 MG PO CAPS,0.22580645161290322,21,72,31,0.17647058823529413,18,84,24,0.4739960391757886
CEFTRIAXONE 2 GRAM/20 ML IV PUSH (VIAL ONLY),0.053763440860215055,5,88,6,0.029411764705882353,3,99,4,0.4821457618383197
PREGABALIN 50 MG PO CAPS,0.053763440860215055,5,88,7,0.029411764705882353,3,99,4,0.4821457618383197
