med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.10526315789473684,4,34,5,0.04838709677419355,3,59,4,0.4218297877088182
PREDNISONE 5 MG PO TABS,0.10526315789473684,4,34,7,0.04838709677419355,3,59,4,0.4218297877088182
TACROLIMUS INTERMITTENT IV INFUSION,0.10526315789473684,4,34,15,0.06451612903225806,4,58,12,0.4744098744471634
NORMOSOL-R IV BOLUS - 1000 ML,0.10526315789473684,4,34,4,0.06451612903225806,4,58,4,0.4744098744471634
"HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",0.10526315789473684,4,34,5,0.06451612903225806,4,58,4,0.4744098744471634
SUCRALFATE 100 MG/ML PO SUSP,0.21052631578947367,8,30,38,0.2903225806451613,18,44,61,0.48288681374883335
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.13157894736842105,5,33,11,0.08064516129032258,5,57,10,0.4981872519312285
PREDNISONE 10 MG PO TABS,0.13157894736842105,5,33,9,0.08064516129032258,5,57,9,0.4981872519312285
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.3684210526315789,14,24,19,0.2903225806451613,18,44,20,0.508642257786074
ACETAMINOPHEN 325 MG PO TABS,0.9210526315789473,35,3,107,0.8548387096774194,53,9,112,0.527400052861343
CEFEPIME 2 GRAM/50 ML NS EXTENDED INFUSION MINIBAG PLUS,0.5263157894736842,20,18,34,0.5967741935483871,37,25,54,0.5365065153772637
FAMOTIDINE 20 MG PO TABS,0.5,19,19,53,0.43548387096774194,27,35,72,0.5431630684679231
PHENAZOPYRIDINE 100 MG PO TABS,0.05263157894736842,2,36,3,0.016129032258064516,1,61,2,0.5556091527520098
LEVOTHYROXINE 50 MCG PO TABS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
"ALBUMIN, HUMAN 25 % 25 % IV SOLP",0.05263157894736842,2,36,7,0.016129032258064516,1,61,1,0.5556091527520098
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
RUXOLITINIB 5 MG PO TABS,0.05263157894736842,2,36,3,0.016129032258064516,1,61,1,0.5556091527520098
RUXOLITINIB 5 MG PO SPLIT TABS,0.05263157894736842,2,36,6,0.016129032258064516,1,61,1,0.5556091527520098
AMLODIPINE 10 MG PO TABS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
AMLODIPINE 2.5 MG PO TABS,0.05263157894736842,2,36,3,0.016129032258064516,1,61,1,0.5556091527520098
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.05263157894736842,2,36,4,0.016129032258064516,1,61,2,0.5556091527520098
VANCOMYCIN-WATER INJECT (PEG) 750 MG/150 ML IV PGBK,0.05263157894736842,2,36,3,0.016129032258064516,1,61,1,0.5556091527520098
PREDNISONE 1 MG PO TABS,0.05263157894736842,2,36,5,0.016129032258064516,1,61,1,0.5556091527520098
LEVETIRACETAM 500 MG PO TABS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.05263157894736842,2,36,9,0.016129032258064516,1,61,1,0.5556091527520098
VANCOMYCIN-WATER INJECT (PEG) 2 GRAM/400 ML IV PGBK,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
OXYCODONE 5 MG/5 ML PO SOLN,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
PHENYLEPH-MIN OIL-PETROLATUM 0.25-14-74.9 % PR OINT,0.05263157894736842,2,36,3,0.016129032258064516,1,61,3,0.5556091527520098
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
FILGRASTIM-SNDZ 480 MCG/0.8 ML INJ SYRG,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
CODEINE-GUAIFENESIN 10-100 MG/5 ML PO LIQD,0.05263157894736842,2,36,3,0.016129032258064516,1,61,1,0.5556091527520098
CLINDAMYCIN PHOSPHATE 1 % TP SOLN,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
IBUPROFEN 600 MG PO TABS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
FLUOCINONIDE 0.05 % TP OINT,0.05263157894736842,2,36,2,0.016129032258064516,1,61,3,0.5556091527520098
ISONIAZID 100 MG PO TABS,0.05263157894736842,2,36,2,0.016129032258064516,1,61,1,0.5556091527520098
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.05263157894736842,2,36,5,0.016129032258064516,1,61,1,0.5556091527520098
TACROLIMUS 0.5 MG PO CAPS,0.18421052631578946,7,31,22,0.12903225806451613,8,54,20,0.5659045579511217
ACYCLOVIR IVPB (<700 MG),0.18421052631578946,7,31,12,0.12903225806451613,8,54,8,0.5659045579511217
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.18421052631578946,7,31,16,0.12903225806451613,8,54,13,0.5659045579511217
BISACODYL 10 MG PR SUPP,0.05263157894736842,2,36,3,0.03225806451612903,2,60,5,0.6334920847439257
PEG 3350-ELECTROLYTES 236-22.74-6.74 -5.86 GRAM PO SOLR,0.05263157894736842,2,36,2,0.03225806451612903,2,60,4,0.6334920847439257
PANTOPRAZOLE 20 MG PO TBEC,0.05263157894736842,2,36,3,0.03225806451612903,2,60,2,0.6334920847439257
FERROUS SULFATE 325 MG (65 MG IRON) PO TABS,0.05263157894736842,2,36,3,0.03225806451612903,2,60,3,0.6334920847439257
HYDROMORPHONE 1 MG/ML IV PCA,0.05263157894736842,2,36,2,0.03225806451612903,2,60,2,0.6334920847439257
DIBUCAINE 1 % TP OINT,0.05263157894736842,2,36,2,0.03225806451612903,2,60,3,0.6334920847439257
HYDROMORPHONE 2 MG PO TABS,0.05263157894736842,2,36,8,0.03225806451612903,2,60,4,0.6334920847439257
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.05263157894736842,2,36,2,0.03225806451612903,2,60,3,0.6334920847439257
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.05263157894736842,2,36,2,0.03225806451612903,2,60,2,0.6334920847439257
LETERMOVIR IVPB,0.05263157894736842,2,36,2,0.03225806451612903,2,60,2,0.6334920847439257
PIPERACILLIN-TAZOBACTAM-DEXTRS 4.5 GRAM/100 ML IV PGBK,0.05263157894736842,2,36,3,0.03225806451612903,2,60,5,0.6334920847439257
METOCLOPRAMIDE HCL 10 MG PO TABS,0.05263157894736842,2,36,2,0.03225806451612903,2,60,2,0.6334920847439257
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.02631578947368421,1,37,1,0.06451612903225806,4,58,5,0.6468543524876368
LIDOCAINE-PRILOCAINE 2.5-2.5 % TP CREA,0.02631578947368421,1,37,1,0.06451612903225806,4,58,5,0.6468543524876368
CETIRIZINE 10 MG PO TABS,0.02631578947368421,1,37,2,0.06451612903225806,4,58,5,0.6468543524876368
BACLOFEN 10 MG PO TABS,0.02631578947368421,1,37,2,0.06451612903225806,4,58,9,0.6468543524876368
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.3157894736842105,12,26,12,0.25806451612903225,16,46,18,0.6470883796621923
ATORVASTATIN 40 MG PO TABS,0.07894736842105263,3,35,3,0.04838709677419355,3,59,4,0.6710169494226932
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.07894736842105263,3,35,4,0.04838709677419355,3,59,3,0.6710169494226932
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.07894736842105263,3,35,4,0.04838709677419355,3,59,3,0.6710169494226932
SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS,0.07894736842105263,3,35,4,0.04838709677419355,3,59,4,0.6710169494226932
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.07894736842105263,3,35,3,0.04838709677419355,3,59,3,0.6710169494226932
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.07894736842105263,3,35,4,0.04838709677419355,3,59,4,0.6710169494226932
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.07894736842105263,3,35,5,0.04838709677419355,3,59,3,0.6710169494226932
DEXAMETHASONE 4 MG PO TABS,0.07894736842105263,3,35,3,0.04838709677419355,3,59,7,0.6710169494226932
LIDOCAINE 4 % TP CREA,0.07894736842105263,3,35,3,0.04838709677419355,3,59,3,0.6710169494226932
MAGNESIUM SULFATE IV SCALE ,0.42105263157894735,16,22,16,0.3709677419354839,23,39,25,0.675423268904237
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.47368421052631576,18,20,48,0.41935483870967744,26,36,62,0.6795082611996721
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.47368421052631576,18,20,56,0.41935483870967744,26,36,68,0.6795082611996721
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.05263157894736842,2,36,60,0.08064516129032258,5,57,73,0.7060151462926195
CIPROFLOXACIN HCL 500 MG PO TABS,0.05263157894736842,2,36,3,0.08064516129032258,5,57,9,0.7060151462926195
"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAPS",0.05263157894736842,2,36,3,0.08064516129032258,5,57,7,0.7060151462926195
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.05263157894736842,2,36,3,0.0967741935483871,6,56,9,0.7066473717844635
LEVOFLOXACIN 500 MG PO TABS,0.07894736842105263,3,35,5,0.11290322580645161,7,55,8,0.7378590122028807
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG PO TABS,0.18421052631578946,7,31,13,0.14516129032258066,9,53,12,0.7794530346714631
URSODIOL 300 MG PO CAPS,0.18421052631578946,7,31,7,0.14516129032258066,9,53,9,0.7794530346714631
PANTOPRAZOLE 40 MG IV SOLR,0.18421052631578946,7,31,9,0.16129032258064516,10,52,10,0.7890005223480232
FILGRASTIM 300 MCG/0.5 ML INJ SYRG,0.21052631578947367,8,30,19,0.1774193548387097,11,51,13,0.794005127732909
ONDANSETRON HCL 8 MG PO TABS,0.2631578947368421,10,28,14,0.22580645161290322,14,48,16,0.8098592684165609
MELATONIN 5 MG PO TABS,0.3684210526315789,14,24,16,0.3387096774193548,21,41,23,0.8303169603094069
POTASSIUM CHLORIDE IV REPLACEMENT SCALE,0.42105263157894735,16,22,46,0.3870967741935484,24,38,60,0.8340961307219639
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.42105263157894735,16,22,49,0.45161290322580644,28,34,66,0.8369753004946308
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.5789473684210527,22,16,28,0.5483870967741935,34,28,46,0.8369753004946312
LOPERAMIDE 2 MG PO CAPS,0.39473684210526316,15,23,102,0.41935483870967744,26,36,121,0.8370340117404289
WHITE PETROLATUM 41 % TP OINT,0.02631578947368421,1,37,2,0.03225806451612903,2,60,3,1.0
ELTROMBOPAG 50 MG PO TABS,0.02631578947368421,1,37,2,0.016129032258064516,1,61,1,1.0
FOLIC ACID 1 MG PO TABS,0.07894736842105263,3,35,6,0.0967741935483871,6,56,8,1.0
CLOBETASOL 0.05 % TP OINT,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
CLOTRIMAZOLE 10 MG MM TROC,0.07894736842105263,3,35,5,0.06451612903225806,4,58,6,1.0
DIAZEPAM 5 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.02631578947368421,1,37,1,0.03225806451612903,2,60,2,1.0
ELECTROLYTE-A IV SOLP,0.02631578947368421,1,37,2,0.016129032258064516,1,61,1,1.0
APIXABAN 2.5 MG PO TABS,0.02631578947368421,1,37,2,0.016129032258064516,1,61,1,1.0
GABAPENTIN 100 MG PO CAPS,0.05263157894736842,2,36,2,0.04838709677419355,3,59,4,1.0
ROSUVASTATIN 20 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
ROSUVASTATIN 10 MG PO TABS,0.02631578947368421,1,37,4,0.016129032258064516,1,61,1,1.0
VANCOMYCIN PER PHARMACY PROTOCOL (ED USE ONLY),0.13157894736842105,5,33,6,0.12903225806451613,8,54,8,1.0
ALLOPURINOL 100 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
TRIAMCINOLONE ACETONIDE 0.1 % TP OINT,0.05263157894736842,2,36,3,0.06451612903225806,4,58,4,1.0
TRAMADOL 50 MG PO TABS,0.05263157894736842,2,36,2,0.06451612903225806,4,58,5,1.0
URSODIOL 250 MG PO TABS,0.02631578947368421,1,37,1,0.016129032258064516,1,61,1,1.0
