med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
NS IV BOLUS - 500 ML,0.3157894736842105,66,143,153,0.15656565656565657,31,167,36,0.0001829520508007861
VANCOMYCIN PER PHARMACY PROTOCOL (INPATIENT USE ONLY),0.11961722488038277,25,184,35,0.025252525252525252,5,193,5,0.00022697415209991023
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.07655502392344497,16,193,26,0.005050505050505051,1,197,1,0.00022720711579335114
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.0861244019138756,18,191,32,0.010101010101010102,2,196,4,0.0003231755721399011
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.3062200956937799,64,145,87,0.15656565656565657,31,167,34,0.00041253166682893766
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.15311004784688995,32,177,63,0.045454545454545456,9,189,14,0.00041713785953256203
LORAZEPAM 2 MG/ML INJ SOLN,0.22488038277511962,47,162,150,0.09595959595959595,19,179,36,0.0004357587286758141
SODIUM CHLORIDE 3 % INH NEBU,0.07177033492822966,15,194,35,0.005050505050505051,1,197,6,0.0004403148612049426
CEFEPIME 2 GRAM/50 ML MINIBAG PLUS,0.09090909090909091,19,190,24,0.015151515151515152,3,195,3,0.0006855137099597227
IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU,0.09090909090909091,19,190,49,0.015151515151515152,3,195,6,0.0006855137099597227
MELATONIN 3 MG PO TABS,0.14354066985645933,30,179,51,0.045454545454545456,9,189,11,0.0007077772587326461
SODIUM CHLORIDE 23.4% IV BOLUS BY MD,0.06698564593301436,14,195,23,0.005050505050505051,1,197,1,0.0008486944473601237
OXYCODONE 5 MG/5 ML PO SOLN,0.06698564593301436,14,195,39,0.005050505050505051,1,197,2,0.0008486944473601237
ETOMIDATE 2 MG/ML IV SOLN,0.06698564593301436,14,195,21,0.005050505050505051,1,197,1,0.0008486944473601237
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.2966507177033493,62,147,74,0.15656565656565657,31,167,32,0.0008999957397614303
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.215311004784689,45,164,49,0.09595959595959595,19,179,20,0.0010180190337831015
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.3062200956937799,64,145,88,0.16666666666666666,33,165,35,0.0010846729414533277
WHITE PETROLATUM-MINERAL OIL OPHTH OINT WRAPPER,0.10526315789473684,22,187,38,0.025252525252525252,5,193,6,0.0011721494323791333
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),1.0,209,0,819,0.9545454545454546,189,9,628,0.0013874078422463285
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.3588516746411483,75,134,87,0.21212121212121213,42,156,46,0.0014308139326684535
AMLODIPINE 5 MG PO TABS,0.17703349282296652,37,172,69,0.0707070707070707,14,184,21,0.0014798629954016892
NS IV BOLUS - 1000 ML,0.21052631578947367,44,165,136,0.09595959595959595,19,179,34,0.001535702510449526
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.21052631578947367,44,165,48,0.09595959595959595,19,179,20,0.001535702510449526
FREE WATER BOLUS,0.06220095693779904,13,196,65,0.005050505050505051,1,197,1,0.0016263067625755844
PROPOFOL 10 MG/ML IV INJECTION,0.06220095693779904,13,196,22,0.005050505050505051,1,197,1,0.0016263067625755844
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.10047846889952153,21,188,25,0.025252525252525252,5,193,6,0.0019902987781391045
"BARIUM SULFATE 40 % (W/V), 30% (W/W) PO PSTE",0.07177033492822966,15,194,15,0.010101010101010102,2,196,2,0.0020386229517918783
BARIUM SULFATE 40 % (W/V) PO SUSP,0.07177033492822966,15,194,15,0.010101010101010102,2,196,2,0.0020386229517918783
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.07177033492822966,15,194,23,0.010101010101010102,2,196,2,0.0020386229517918783
FOSAPREPITANT 150 MG IN NS IVPB (COMPOUNDED),0.08133971291866028,17,192,22,0.015151515151515152,3,195,3,0.0021789664063087593
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,0.20574162679425836,43,166,50,0.09595959595959595,19,179,19,0.0022958873462744635
ASPIRIN 81 MG PO CHEW,0.11483253588516747,24,185,51,0.03535353535353535,7,191,11,0.0025649924503381816
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.1291866028708134,27,182,37,0.045454545454545456,9,189,10,0.002921844694675041
LACTULOSE 20 GRAM/30 ML PO SOLN,0.4019138755980861,84,125,109,0.5505050505050505,109,89,122,0.002930352232246204
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.215311004784689,45,164,51,0.10606060606060606,21,177,22,0.003022003257101084
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 100 ML,0.05741626794258373,12,197,12,0.005050505050505051,1,197,1,0.0030966518660526703
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.09569377990430622,20,189,28,0.025252525252525252,5,193,6,0.003346773927356411
MIDAZOLAM 1 MG/ML INJ SOLN,0.15311004784688995,32,177,50,0.06060606060606061,12,186,18,0.0036484805998475024
NORMOSOL-R IV BOLUS - 1000 ML,0.06698564593301436,14,195,31,0.010101010101010102,2,196,2,0.00370735155044639
LIDOCAINE HCL 2 % JELLY,0.06698564593301436,14,195,23,0.010101010101010102,2,196,2,0.00370735155044639
MINERAL OIL PR ENEM,0.430622009569378,90,119,99,0.5757575757575758,114,84,124,0.004015231085190042
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 150 ML,0.12440191387559808,26,183,29,0.045454545454545456,9,189,9,0.004596848301167686
"HEPARIN (PORCINE) 1,000 UNIT/ML INJ SOLN",0.11483253588516747,24,185,28,0.04040404040404041,8,190,8,0.0055527901566230185
SODIUM ACETATE-SODIUM CHLORIDE 3% IV INFUSION,0.05263157894736842,11,198,13,0.005050505050505051,1,197,1,0.005855232072647629
HYDROMORPHONE 20 MG IN NS 100 ML IV INFUSION,0.05263157894736842,11,198,15,0.005050505050505051,1,197,1,0.005855232072647629
LISINOPRIL 10 MG PO TABS,0.06220095693779904,13,196,26,0.010101010101010102,2,196,3,0.006680786811476078
OXYCODONE 5 MG PO TABS,0.569377990430622,119,90,397,0.702020202020202,139,59,426,0.00734666606619823
CEFAZOLIN IN DEXTROSE (ISO-OS) 2 GRAM/100 ML IV PGBK,0.004784688995215311,1,208,1,0.045454545454545456,9,189,9,0.009089876556439032
LIDOCAINE HCL 2 % JELLY (URO-JET),0.07655502392344497,16,193,20,0.020202020202020204,4,194,4,0.010446070158072756
FUROSEMIDE 10 MG/ML INJ SOLN,0.07655502392344497,16,193,109,0.020202020202020204,4,194,16,0.010446070158072756
SUGAMMADEX 100 MG/ML IV SOLN,0.04784688995215311,10,199,13,0.005050505050505051,1,197,2,0.010985282356508093
NIMODIPINE 60 MG/10 ML PO SYRG,0.04784688995215311,10,199,17,0.005050505050505051,1,197,2,0.010985282356508093
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.04784688995215311,10,199,19,0.005050505050505051,1,197,2,0.010985282356508093
SENNOSIDES 8.6 MG PO TABS,0.7033492822966507,147,62,310,0.8131313131313131,161,37,295,0.011015179172830908
CEFAZOLIN IV PUSH (1 GRAM VIAL + NS VIAL),0.13875598086124402,29,180,29,0.23737373737373738,47,151,47,0.011212915641076309
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.06698564593301436,14,195,24,0.015151515151515152,3,195,5,0.011494751677500775
ATORVASTATIN 40 MG PO TABS,0.1722488038277512,36,173,60,0.08585858585858586,17,181,20,0.011857949174938955
PHYTONADIONE (VITAMIN K) IVPB,0.05741626794258373,12,197,20,0.010101010101010102,2,196,2,0.011918722486915192
PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,0.05741626794258373,12,197,25,0.010101010101010102,2,196,3,0.011918722486915192
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.08133971291866028,17,192,30,0.025252525252525252,5,193,6,0.01491544190650084
TAMSULOSIN 0.4 MG PO CAPS,0.11004784688995216,23,186,51,0.045454545454545456,9,189,12,0.01678452223594957
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.8755980861244019,183,26,380,0.7828282828282829,155,43,252,0.01695123554206941
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.0430622009569378,9,200,11,0.005050505050505051,1,197,1,0.02042931658190431
OSMOLITE 1.2 CONTINUOUS TUBE FEEDING,0.0430622009569378,9,200,15,0.005050505050505051,1,197,2,0.02042931658190431
BARIUM SULFATE 40 % (W/V) PO POWD,0.0430622009569378,9,200,9,0.005050505050505051,1,197,1,0.02042931658190431
NIMODIPINE 30 MG/5 ML PO SYRG,0.0430622009569378,9,200,17,0.005050505050505051,1,197,1,0.02042931658190431
CAPTOPRIL 12.5 MG PO TABS,0.0430622009569378,9,200,21,0.005050505050505051,1,197,1,0.02042931658190431
CEFAZOLIN 1 GRAM INJ SOLR,0.05263157894736842,11,198,11,0.010101010101010102,2,196,2,0.021027423208919892
QUETIAPINE 25 MG PO TABS,0.05263157894736842,11,198,33,0.010101010101010102,2,196,4,0.021027423208919892
SODIUM CHLORIDE 23.4% IVPB BY RN,0.05263157894736842,11,198,27,0.010101010101010102,2,196,3,0.021027423208919892
LEVETIRACETAM 500 MG/5 ML (5 ML) PO SOLN,0.05263157894736842,11,198,32,0.010101010101010102,2,196,3,0.021027423208919892
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML (0.2 MG/ML) IV PGBK,0.05263157894736842,11,198,13,0.010101010101010102,2,196,2,0.021027423208919892
PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,0.20095693779904306,42,167,50,0.11616161616161616,23,175,23,0.021532724352791223
MAGNESIUM CITRATE PO SOLN,0.44019138755980863,92,117,111,0.5555555555555556,110,88,128,0.022624680698526252
MISCELLANEOUS MEDICATION HELP ORDER,0.07655502392344497,16,193,18,0.025252525252525252,5,193,5,0.023960328798505806
MELATONIN 5 MG PO TABS,0.16267942583732056,34,175,55,0.08585858585858586,17,181,22,0.024137755660425773
FLUMAZENIL 0.1 MG/ML IV SOLN,0.8325358851674641,174,35,202,0.9090909090909091,180,18,196,0.026674876548189806
NORMOSOL-R IV BOLUS - 500 ML,0.06698564593301436,14,195,44,0.020202020202020204,4,194,6,0.028369653243176463
HYDRALAZINE 25 MG PO TABS,0.08133971291866028,17,192,36,0.030303030303030304,6,192,11,0.031198562093890544
LEVETIRACETAM IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.09569377990430622,20,189,23,0.04040404040404041,8,190,10,0.03136193422066191
LOSARTAN 25 MG PO TABS,0.009569377990430622,2,207,3,0.045454545454545456,9,189,13,0.031979653801246156
METOPROLOL TARTRATE 25 MG PO TABS,0.05741626794258373,12,197,27,0.015151515151515152,3,195,5,0.03287046518867165
D5 % AND 0.9 % SODIUM CHLORIDE IV SOLP,0.04784688995215311,10,199,11,0.010101010101010102,2,196,3,0.036635533775810414
CALCIUM GLUCONATE IN 0.9% NACL 1 GRAM/50 ML IV SOLN,0.03827751196172249,8,201,12,0.005050505050505051,1,197,1,0.03760998506302195
"LEVETIRACETAM IN NACL (ISO-OS) 1,500 MG/100 ML IV PGBK",0.03827751196172249,8,201,8,0.005050505050505051,1,197,1,0.03760998506302195
EPINEPHRINE HCL IN 0.9 % NACL 100 MCG/10 ML (10 MCG/ML) IV SYRG,0.03827751196172249,8,201,8,0.005050505050505051,1,197,2,0.03760998506302195
LIDOCAINE 4%/PHENYLEPHRINE 1% NASAL SYRINGE (FEES KIT),0.03827751196172249,8,201,8,0.005050505050505051,1,197,1,0.03760998506302195
VANCOMYCIN-WATER INJECT (PEG) 1 GRAM/200 ML IV PGBK,0.0861244019138756,18,191,24,0.03535353535353535,7,191,11,0.038874689367321885
NIMODIPINE 30 MG PO CAPS,0.0861244019138756,18,191,38,0.03535353535353535,7,191,20,0.038874689367321885
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.1722488038277512,36,173,66,0.10101010101010101,20,178,22,0.04371587636303102
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.6889952153110048,144,65,264,0.7777777777777778,154,44,210,0.04473906295515011
LORAZEPAM 0.5 MG PO TABS,0.06220095693779904,13,196,19,0.020202020202020204,4,194,4,0.04579616705419255
BUPIVACAINE 0.5%+ LIDOCAINE W/EPINEPHRINE MIXTURE (SHC OR),0.0861244019138756,18,191,18,0.15151515151515152,30,168,30,0.04606271003717918
CEFAZOLIN IN NS IVPB (COMPOUNDED),0.15789473684210525,33,176,34,0.09090909090909091,18,180,18,0.051065549483865644
IOHEXOL 300 MG IODINE/ML IV SOLN (RADIOLOGY),0.05263157894736842,11,198,12,0.015151515151515152,3,195,3,0.05442599252293713
THIAMINE HCL (VITAMIN B1) 100 MG PO TABS,0.05263157894736842,11,198,21,0.015151515151515152,3,195,5,0.05442599252293713
HYDROMORPHONE 1 MG/ML INJ SYRG,0.5406698564593302,113,96,303,0.6363636363636364,126,72,312,0.055880504223397964
DOCUSATE SODIUM 50 MG/5 ML PO LIQD,0.06698564593301436,14,195,24,0.025252525252525252,5,193,8,0.05928917610782425
NICARDIPINE IN NACL (ISO-OS) 40 MG/200 ML IV PGBK,0.0430622009569378,9,200,11,0.010101010101010102,2,196,2,0.06292747059618728
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.5741626794258373,120,89,179,0.6666666666666666,132,66,160,0.06593869977475314
POTASSIUM PHOSPHATE IVPB,0.03349282296650718,7,202,19,0.005050505050505051,1,197,2,0.06842381325265307
METRONIDAZOLE IN NACL (ISO-OS) 500 MG/100 ML IV PGBK,0.03349282296650718,7,202,7,0.005050505050505051,1,197,2,0.06842381325265307
MULTIVIT-MIN-FERROUS GLUCONATE 9 MG IRON/15 ML PO LIQD,0.03349282296650718,7,202,13,0.005050505050505051,1,197,1,0.06842381325265307
"BACITRACIN 50,000 UNIT IM SOLR",0.03349282296650718,7,202,7,0.005050505050505051,1,197,1,0.06842381325265307
EPINEPHRINE HCL IN 0.9 % NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,0.03349282296650718,7,202,10,0.005050505050505051,1,197,1,0.06842381325265307
IOPAMIDOL 61 % IV SOLN (RADIOLOGY) 200 ML,0.03349282296650718,7,202,9,0.005050505050505051,1,197,1,0.06842381325265307
INSULIN REGULAR IN 0.9 % NACL 100 UNIT/100 ML (1 UNIT/ML) IV SOLN,0.03349282296650718,7,202,12,0.005050505050505051,1,197,2,0.06842381325265307
GLUCOSE 4 GRAM PO CHEW,0.2966507177033493,62,147,109,0.21717171717171718,43,155,53,0.0707495337181325
LIDOCAINE 5 % TP PTMD,0.07177033492822966,15,194,40,0.030303030303030304,6,192,12,0.0729929724252031
METOCLOPRAMIDE HCL 10 MG PO TABS,0.48325358851674644,101,108,144,0.3939393939393939,78,120,101,0.07300883443524017
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.215311004784689,45,164,63,0.14646464646464646,29,169,33,0.07374747497278816
"LEVETIRACETAM IN NACL (ISO-OS) 1,000 MG/100 ML IV PGBK",0.09090909090909091,19,190,24,0.045454545454545456,9,189,10,0.079551277379833
DIAZEPAM 2 MG PO TABS,0.09090909090909091,19,190,27,0.045454545454545456,9,189,14,0.079551277379833
ZZZ IMS TEMPLATE,0.19617224880382775,41,168,70,0.13131313131313133,26,172,41,0.08342645495133125
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.24401913875598086,51,158,58,0.1717171717171717,34,164,37,0.08749693924053113
"VANCOMYCIN 1,000 MG IV SOLR",0.45933014354066987,96,113,97,0.5454545454545454,108,90,108,0.09206412349737922
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.22966507177033493,48,161,55,0.30808080808080807,61,137,67,0.09277053811329339
AMLODIPINE 10 MG PO TABS,0.08133971291866028,17,192,35,0.04040404040404041,8,190,11,0.1001487072814777
CARBIDOPA-LEVODOPA 25-100 MG PO TABS,0.019138755980861243,4,205,8,0.050505050505050504,10,188,21,0.10439320606078623
"HEPARIN (PORCINE) IN NACL (PF) 1,000 UNIT/500 ML IV SOLP",0.03827751196172249,8,201,8,0.010101010101010102,2,196,2,0.10633265898749253
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN (RT PANEL),0.03827751196172249,8,201,9,0.010101010101010102,2,196,3,0.10633265898749253
BACLOFEN 10 MG PO TABS,0.03827751196172249,8,201,21,0.010101010101010102,2,196,2,0.10633265898749253
STANFORD BOWEL SOLUTION,0.03827751196172249,8,201,9,0.010101010101010102,2,196,2,0.10633265898749253
MIDODRINE 10 MG PO TABS,0.03827751196172249,8,201,11,0.010101010101010102,2,196,3,0.10633265898749253
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.03827751196172249,8,201,19,0.010101010101010102,2,196,3,0.10633265898749253
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.06698564593301436,14,195,27,0.030303030303030304,6,192,10,0.10903472407843572
PANTOPRAZOLE 40 MG IV SOLR,0.05263157894736842,11,198,16,0.020202020202020204,4,194,4,0.11370369269216712
PHYSIOSOL + BACITRACIN MIXTURE (SHC OR),0.7464114832535885,156,53,166,0.8131313131313131,161,37,161,0.12056133602619962
SERTRALINE 50 MG PO TABS,0.028708133971291867,6,203,7,0.005050505050505051,1,197,1,0.12272835093899759
BARIUM SULFATE 81 % (W/W) PO POWD,0.028708133971291867,6,203,6,0.005050505050505051,1,197,1,0.12272835093899759
D5W IV BOLUS,0.028708133971291867,6,203,7,0.005050505050505051,1,197,2,0.12272835093899759
SODIUM CHLORIDE 0.45 % 0.45 % IV SOLP,0.028708133971291867,6,203,6,0.005050505050505051,1,197,1,0.12272835093899759
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.028708133971291867,6,203,8,0.005050505050505051,1,197,1,0.12272835093899759
ONDANSETRON HCL 8 MG PO TABS,0.028708133971291867,6,203,11,0.005050505050505051,1,197,1,0.12272835093899759
ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP,0.028708133971291867,6,203,11,0.005050505050505051,1,197,4,0.12272835093899759
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 100 ML,0.028708133971291867,6,203,6,0.005050505050505051,1,197,1,0.12272835093899759
VANCOMYCIN-WATER INJECT (PEG) 750 MG/150 ML IV PGBK,0.028708133971291867,6,203,7,0.005050505050505051,1,197,1,0.12272835093899759
METOCLOPRAMIDE HCL 5 MG/5 ML PO SOLN,0.028708133971291867,6,203,7,0.005050505050505051,1,197,1,0.12272835093899759
ATORVASTATIN 10 MG PO TABS,0.09090909090909091,19,190,29,0.050505050505050504,10,188,11,0.12616465585672204
VASOPRESSIN IN 0.9 % SOD CHLOR 60 UNIT/100 ML (0.6 UNIT/ML) IV SOLN,0.0430622009569378,9,200,10,0.015151515151515152,3,195,3,0.1418032810573179
FLUDROCORTISONE 0.1 MG PO TABS,0.10047846889952153,21,188,65,0.06060606060606061,12,186,28,0.15060826550190465
ONDANSETRON HCL 4 MG PO TABS,0.06220095693779904,13,196,21,0.030303030303030304,6,192,9,0.1600396111486896
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.7320574162679426,153,56,219,0.6666666666666666,132,66,172,0.16047333782563622
GABAPENTIN 300 MG PO CAPS,0.04784688995215311,10,199,11,0.08585858585858586,17,181,26,0.16264315284700542
KETOROLAC 30 MG/ML (1 ML) INJ SOLN,0.009569377990430622,2,207,2,0.030303030303030304,6,192,8,0.1651304982064648
LISINOPRIL 20 MG PO TABS,0.04784688995215311,10,199,21,0.020202020202020204,4,194,7,0.17425401018838302
INSULIN REGULAR IV BOLUS,0.03349282296650718,7,202,11,0.010101010101010102,2,196,2,0.17627221191636194
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.03349282296650718,7,202,8,0.010101010101010102,2,196,2,0.17627221191636194
ACETAMINOPHEN 500 MG PO TABS,0.24401913875598086,51,158,66,0.18686868686868688,37,161,55,0.1854543585409227
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.09090909090909091,19,190,23,0.05555555555555555,11,187,11,0.188615604136265
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.09090909090909091,19,190,23,0.05555555555555555,11,187,12,0.188615604136265
SODIUM CHLORIDE 0.9 % IV SOLP,0.2583732057416268,54,155,80,0.20202020202020202,40,158,45,0.19635217269617783
APREPITANT 40 MG PO CAPS,0.2822966507177033,59,150,65,0.3434343434343434,68,130,74,0.19976602026589835
NS IV BOLUS - 250 ML,0.05263157894736842,11,198,13,0.025252525252525252,5,193,5,0.2037251643758155
METHOCARBAMOL 500 MG PO TABS,0.004784688995215311,1,208,1,0.020202020202020204,4,194,8,0.20440113552372496
PREGABALIN 75 MG PO CAPS,0.014354066985645933,3,206,3,0.03535353535353535,7,191,10,0.21006049491266882
PHENYTOIN SODIUM 50 MG/ML IV SOLN,0.023923444976076555,5,204,15,0.005050505050505051,1,197,4,0.2163123554418711
CARVEDILOL 25 MG PO TABS,0.023923444976076555,5,204,13,0.005050505050505051,1,197,1,0.2163123554418711
VITAL HIGH PROTEIN CONTINUOUS VOLUME BASED TUBE FEEDING,0.023923444976076555,5,204,8,0.005050505050505051,1,197,1,0.2163123554418711
LACOSAMIDE 150 MG PO TABS,0.023923444976076555,5,204,6,0.005050505050505051,1,197,1,0.2163123554418711
SIMETHICONE 80 MG PO CHEW,0.023923444976076555,5,204,6,0.005050505050505051,1,197,2,0.2163123554418711
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.023923444976076555,5,204,8,0.005050505050505051,1,197,1,0.2163123554418711
HYDRALAZINE 50 MG PO TABS,0.023923444976076555,5,204,8,0.005050505050505051,1,197,2,0.2163123554418711
CLOPIDOGREL 75 MG PO TABS,0.023923444976076555,5,204,15,0.005050505050505051,1,197,2,0.2163123554418711
INSULIN LISPRO 100 UNIT/ML SC VERY AGGRESSIVE SCALE NPO,0.023923444976076555,5,204,5,0.005050505050505051,1,197,1,0.2163123554418711
CLONIDINE HCL 0.2 MG PO TABS,0.023923444976076555,5,204,12,0.005050505050505051,1,197,1,0.2163123554418711
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.023923444976076555,5,204,6,0.005050505050505051,1,197,1,0.2163123554418711
ROSUVASTATIN 10 MG PO TABS,0.028708133971291867,6,203,6,0.05555555555555555,11,187,11,0.2181915972280547
LACOSAMIDE 100 MG PO TABS,0.03827751196172249,8,201,20,0.015151515151515152,3,195,5,0.22207982803097326
FOLIC ACID 1 MG PO TABS,0.03827751196172249,8,201,16,0.015151515151515152,3,195,5,0.22207982803097326
"SODIUM CHLORIDE 1,000 MG MISC TBSO",0.03827751196172249,8,201,14,0.015151515151515152,3,195,5,0.22207982803097326
OXYCODONE 10 MG PO TABS,0.019138755980861243,4,205,6,0.04040404040404041,8,190,9,0.24888964315618398
LABETALOL 5 MG/ML IV SOLN,0.3923444976076555,82,127,152,0.3333333333333333,66,132,79,0.2568094508946679
ATROPINE 0.1 MG/ML INJ SYRG,0.0430622009569378,9,200,11,0.020202020202020204,4,194,4,0.26136988318903087
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.0430622009569378,9,200,14,0.020202020202020204,4,194,4,0.26136988318903087
LATANOPROST 0.005 % OPHT DROP,0.009569377990430622,2,207,3,0.025252525252525252,5,193,5,0.2730496228879278
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.06698564593301436,14,195,16,0.04040404040404041,8,190,8,0.276913878884307
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.06698564593301436,14,195,21,0.04040404040404041,8,190,13,0.276913878884307
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.09569377990430622,20,189,99,0.06565656565656566,13,185,34,0.28203642791624367
