med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
DEXTROSE 5 %-LACTATED RINGERS IV SOLP,0.4423076923076923,23,29,51,0.21333333333333335,16,59,42,0.010452378377549643
LACTATED RINGERS IV SOLP,0.5769230769230769,30,22,39,0.3466666666666667,26,49,27,0.011646589009940632
METOPROLOL TARTRATE 5 MG/5 ML IV SOLN,0.2692307692307692,14,38,23,0.09333333333333334,7,68,13,0.013917557571888041
FUROSEMIDE 20 MG PO TABS,0.17307692307692307,9,43,18,0.04,3,72,10,0.015030916174822674
IBUPROFEN 600 MG PO TABS,0.5,26,26,42,0.28,21,54,34,0.015161271741129722
INSULIN REGULAR IN 0.9 % NACL 100 UNIT/100 ML (1 UNIT/ML) IV SOLN,0.15384615384615385,8,44,9,0.02666666666666667,2,73,2,0.015344858770739751
NS IV BOLUS - 1000 ML,0.15384615384615385,8,44,21,0.02666666666666667,2,73,2,0.015344858770739751
METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN,0.5192307692307693,27,25,43,0.30666666666666664,23,52,23,0.017687127995606847
"ALBUMIN, HUMAN 25 % 25 % IV SOLP",0.11538461538461539,6,46,52,0.013333333333333334,1,74,1,0.01858482735231443
INSULIN GLARGINE 100 UNIT/ML SC SOLN,0.11538461538461539,6,46,10,0.013333333333333334,1,74,1,0.01858482735231443
"LIPASE-PROTEASE-AMYLASE 24,000-76,000 -120,000 UNIT PO CPDR",0.11538461538461539,6,46,19,0.013333333333333334,1,74,2,0.01858482735231443
MEROPENEM 1 GRAM/50 ML NS MINIBAG PLUS,0.11538461538461539,6,46,24,0.013333333333333334,1,74,2,0.01858482735231443
MELATONIN 5 MG PO TABS,0.34615384615384615,18,34,34,0.16,12,63,16,0.019615738346727724
POTASSIUM PHOSPHATE IVPB,0.34615384615384615,18,34,55,0.16,12,63,19,0.019615738346727724
PATCH CHECK,0.19230769230769232,10,42,13,0.05333333333333334,4,71,5,0.020062318343709938
PHYTONADIONE (VITAMIN K) IVPB,0.28846153846153844,15,37,33,0.12,9,66,9,0.02167413413681619
TAMSULOSIN 0.4 MG PO CAPS,0.25,13,39,15,0.09333333333333334,7,68,9,0.024825924261701243
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.21153846153846154,11,41,14,0.06666666666666667,5,70,8,0.027083568618408257
SODIUM PHOSPHATE IVPB,0.5192307692307693,27,25,77,0.32,24,51,35,0.028307724268732834
LIDOCAINE 5 % TP PTMD,0.2692307692307692,14,38,31,0.10666666666666667,8,67,12,0.030124922354509313
OXYCODONE 5 MG/5 ML PO SOLN,0.1346153846153846,7,45,28,0.02666666666666667,2,73,6,0.0314273801550893
METOCLOPRAMIDE HCL 10 MG PO TABS,0.1346153846153846,7,45,12,0.02666666666666667,2,73,2,0.0314273801550893
SPIRONOLACTONE 50 MG PO TABS,0.1346153846153846,7,45,26,0.02666666666666667,2,73,6,0.0314273801550893
LORAZEPAM 0.5 MG PO TABS,0.09615384615384616,5,47,6,0.013333333333333334,1,74,2,0.0416453315380308
LIDOCAINE HCL 2 % JELLY (URO-JET),0.09615384615384616,5,47,7,0.013333333333333334,1,74,1,0.0416453315380308
FUROSEMIDE 40 MG PO TABS,0.09615384615384616,5,47,13,0.013333333333333334,1,74,1,0.0416453315380308
THERAPEUTIC MULTIVITAMIN (GENERIC) PO TABS,0.09615384615384616,5,47,5,0.013333333333333334,1,74,1,0.0416453315380308
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.36538461538461536,19,33,30,0.2,15,60,19,0.043858902976917344
METOPROLOL TARTRATE 25 MG PO TABS,0.19230769230769232,10,42,21,0.06666666666666667,5,70,6,0.04813241700408856
NS IV BOLUS - 500 ML,0.19230769230769232,10,42,25,0.06666666666666667,5,70,6,0.04813241700408856
ASPIRIN 81 MG PO CHEW,0.15384615384615385,8,44,13,0.04,3,72,5,0.04957662816158109
ASPIRIN 300 MG PR SUPP,0.11538461538461539,6,46,6,0.02666666666666667,2,73,2,0.06278402145321503
DIPHENHYDRAMINE HCL 25 MG PO CAPS,0.11538461538461539,6,46,7,0.02666666666666667,2,73,2,0.06278402145321503
NS IV BOLUS,0.11538461538461539,6,46,19,0.02666666666666667,2,73,3,0.06278402145321503
MAINTENANCE IV FLUID (CUSTOM),0.28846153846153844,15,37,54,0.4533333333333333,34,41,93,0.06669595063710573
BISACODYL 10 MG PR SUPP,0.7884615384615384,41,11,75,0.64,48,27,61,0.0798093422643932
BUPIVACAINE 0.25 % (2.5 MG/ML) INJ SOLN,0.21153846153846154,11,41,12,0.36,27,48,27,0.07980934226439321
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.23076923076923078,12,40,81,0.10666666666666667,8,67,16,0.08224005084409305
MINERAL OIL MISC OIL,0.1346153846153846,7,45,7,0.04,3,72,3,0.08977337856270237
LR IV BOLUS - 500 ML,0.19230769230769232,10,42,45,0.08,6,69,8,0.10034186060111559
GLUCOSE 4 GRAM PO CHEW,0.5576923076923077,29,23,46,0.4,30,45,36,0.10361910458873635
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,0.09615384615384616,5,47,9,0.02666666666666667,2,73,5,0.12150909720170007
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,0.09615384615384616,5,47,8,0.02666666666666667,2,73,2,0.12150909720170007
BUPIVACAINE 0.0625% (1/16%) EPIDURAL INFUSION,0.09615384615384616,5,47,5,0.02666666666666667,2,73,2,0.12150909720170007
SENNA LEAF EXTRACT 176 MG/5 ML PO SYRP,0.09615384615384616,5,47,8,0.02666666666666667,2,73,2,0.12150909720170007
SENNOSIDES 8.6 MG PO TABS,0.40384615384615385,21,31,42,0.26666666666666666,20,55,28,0.1242429833419872
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.7307692307692307,38,14,89,0.5866666666666667,44,31,101,0.13096690868024452
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.28846153846153844,15,37,31,0.17333333333333334,13,62,17,0.13400707893211994
"SOD PHOS DI, MONO-K PHOS MONO 250 MG PO TABS",0.019230769230769232,1,51,1,0.09333333333333334,7,68,8,0.13978737281105996
ASPIRIN 81 MG PO TBEC,0.15384615384615385,8,44,16,0.06666666666666667,5,70,6,0.14033170689901506
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.15384615384615385,8,44,11,0.06666666666666667,5,70,5,0.14033170689901506
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.23076923076923078,12,40,20,0.12,9,66,9,0.14394503508390222
LEVOTHYROXINE 100 MCG IV SOLR,0.07692307692307693,4,48,4,0.013333333333333334,1,74,1,0.15797681072714062
DRONABINOL 2.5 MG PO CAPS,0.07692307692307693,4,48,7,0.013333333333333334,1,74,1,0.15797681072714062
MIRTAZAPINE 15 MG PO TABS,0.07692307692307693,4,48,13,0.013333333333333334,1,74,1,0.15797681072714062
LOPERAMIDE 2 MG PO CAPS,0.07692307692307693,4,48,5,0.013333333333333334,1,74,2,0.15797681072714062
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.11538461538461539,6,46,6,0.04,3,72,3,0.15849874034568573
TERAZOSIN 1 MG PO CAPS,0.17307692307692307,9,43,12,0.08,6,69,6,0.16110539825199238
HYDRALAZINE 20 MG/ML INJ SOLN,0.2692307692307692,14,38,19,0.16,12,63,19,0.17955794403913156
NALBUPHINE 10 MG/ML INJ SOLN,0.2692307692307692,14,38,14,0.16,12,63,13,0.17955794403913156
NORMOSOL-R IV INFUSION (LOS SURG),0.3076923076923077,16,36,22,0.4266666666666667,32,43,37,0.19635425532931258
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.9615384615384616,50,2,126,0.8933333333333333,67,8,96,0.19674837333646392
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE NPO,0.28846153846153844,15,37,21,0.18666666666666668,14,61,15,0.20167664075980607
HYDROMORPHONE 0.05 MG/ML EPIDURAL INFUSION,0.21153846153846154,11,41,12,0.12,9,66,10,0.21607583025554689
FENTANYL 50 MCG/ML EPIDURAL PCEA,0.21153846153846154,11,41,11,0.12,9,66,9,0.21607583025554689
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE NPO,0.07692307692307693,4,48,7,0.02666666666666667,2,73,2,0.2259269148153118
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.07692307692307693,4,48,7,0.02666666666666667,2,73,2,0.2259269148153118
POTASSIUM CHLORIDE 20 MEQ PO PACK,0.07692307692307693,4,48,8,0.02666666666666667,2,73,2,0.2259269148153118
NARCAN 4 MG/ACTUATION NASAL SPRY,0.23076923076923078,12,40,16,0.14666666666666667,11,64,11,0.24851405931617643
INSULIN LISPRO 100 UNIT/ML SC SOLN,0.38461538461538464,20,32,158,0.28,21,54,40,0.2492902608518467
DOCUSATE SODIUM 100 MG PO CAPS,0.38461538461538464,20,32,33,0.28,21,54,35,0.2492902608518467
LIDOCAINE 2 G/250 ML D5W IV INFUSION PREMIX (PAIN INDICATION),0.09615384615384616,5,47,6,0.04,3,72,3,0.2707197910210718
FENTANYL 50 MCG/ML IV PCA,0.17307692307692307,9,43,15,0.09333333333333334,7,68,8,0.27634067750553115
SODIUM CHLORIDE 0.9 % IRRIG SOLN,0.17307692307692307,9,43,9,0.10666666666666667,8,67,8,0.3005140305022633
STANFORD BOWEL SOLUTION,0.057692307692307696,3,49,4,0.013333333333333334,1,74,1,0.30418858932955956
SODIUM PHOSPHATES 19-7 GRAM/118 ML PR ENEM,0.057692307692307696,3,49,3,0.013333333333333334,1,74,1,0.30418858932955956
LATANOPROST 0.005 % OPHT DROP,0.057692307692307696,3,49,6,0.013333333333333334,1,74,1,0.30418858932955956
ROPIVACAINE 0.2% IN 500 ML INFUSION VIA NIMBUS PUMP (PREMIX)-AUTO BOLUS MODE,0.057692307692307696,3,49,9,0.013333333333333334,1,74,2,0.30418858932955956
FLUTICASONE PROPIONATE 50 MCG/ACTUATION NASAL SPSN,0.057692307692307696,3,49,7,0.013333333333333334,1,74,1,0.30418858932955956
BISACODYL 5 MG PO TBEC,0.057692307692307696,3,49,3,0.013333333333333334,1,74,2,0.30418858932955956
NS IV BOLUS - 250 ML,0.057692307692307696,3,49,5,0.013333333333333334,1,74,1,0.30418858932955956
LIDOCAINE HCL 2 % JELLY,0.057692307692307696,3,49,6,0.013333333333333334,1,74,1,0.30418858932955956
ACETAMINOPHEN 500 MG PO TABS,0.9615384615384616,50,2,122,0.9066666666666666,68,7,141,0.30700520367867234
IBUPROFEN 400 MG PO TABS,0.19230769230769232,10,42,20,0.12,9,66,13,0.3149375272710074
LACTULOSE 20 GRAM/30 ML PO SOLN,0.11538461538461539,6,46,30,0.05333333333333334,4,71,7,0.31507428040704155
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE NPO,0.11538461538461539,6,46,9,0.05333333333333334,4,71,4,0.31507428040704155
"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",0.21153846153846154,11,41,29,0.14666666666666667,11,64,20,0.3520414321215221
LEVOTHYROXINE 100 MCG PO TABS,0.057692307692307696,3,49,9,0.02666666666666667,2,73,2,0.39920354172880235
"LIPASE-PROTEASE-AMYLASE 36,000-114,000- 180,000 UNIT PO CPDR",0.057692307692307696,3,49,8,0.02666666666666667,2,73,2,0.39920354172880235
MORPHINE 2 MG/ML INJ SYRG,0.057692307692307696,3,49,5,0.02666666666666667,2,73,4,0.39920354172880235
IRON SUCROSE 100 MG IRON/5 ML IV SOLN,0.057692307692307696,3,49,7,0.02666666666666667,2,73,3,0.39920354172880235
MEPERIDINE (PF) 25 MG/ML INJ SOLN,0.057692307692307696,3,49,3,0.02666666666666667,2,73,2,0.39920354172880235
NON-FORMULARY MEDICATION HELP ORDER,0.057692307692307696,3,49,4,0.02666666666666667,2,73,2,0.39920354172880235
FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,0.15384615384615385,8,44,8,0.09333333333333334,7,68,7,0.4027717394366206
TRAZODONE 50 MG PO TABS,0.07692307692307693,4,48,8,0.04,3,72,3,0.44327001359069457
POTASSIUM PHOSPHATE IN 500 ML IVPB PERIPHERAL LINE,0.07692307692307693,4,48,5,0.04,3,72,3,0.44327001359069457
ZZZ IMS TEMPLATE,0.07692307692307693,4,48,5,0.04,3,72,6,0.44327001359069457
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.07692307692307693,4,48,9,0.04,3,72,3,0.44327001359069457
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.07692307692307693,4,48,9,0.04,3,72,3,0.44327001359069457
FAMOTIDINE 20 MG PO TABS,0.09615384615384616,5,47,7,0.05333333333333334,4,71,4,0.48524933603179776
DEXTROSE 50 % IN WATER (D50W) IV SYRG,1.0,52,0,146,0.9733333333333334,73,2,122,0.5125609298837647
HYDROMORPHONE 1 MG/ML INJ SYRG,0.9423076923076923,49,3,253,0.8933333333333333,67,8,198,0.5231486386883641
POTASSIUM PHOSPHATE IN 250 ML IVPB PERIPHERAL LINE,0.11538461538461539,6,46,9,0.08,6,69,8,0.5476684907017302
MORPHINE 30 MG/30 ML IV PCA,0.038461538461538464,2,50,3,0.013333333333333334,1,74,1,0.5671541057367829
ESCITALOPRAM OXALATE 10 MG PO TABS,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
METRONIDAZOLE 500 MG PO TABS,0.038461538461538464,2,50,2,0.013333333333333334,1,74,2,0.5671541057367829
APIXABAN 5 MG PO TABS,0.038461538461538464,2,50,7,0.013333333333333334,1,74,1,0.5671541057367829
APREPITANT 40 MG PO CAPS,0.038461538461538464,2,50,4,0.013333333333333334,1,74,1,0.5671541057367829
METOPROLOL TARTRATE 50 MG PO TABS,0.038461538461538464,2,50,3,0.013333333333333334,1,74,1,0.5671541057367829
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.038461538461538464,2,50,3,0.013333333333333334,1,74,1,0.5671541057367829
GABAPENTIN 250 MG/5 ML PO SOLN,0.038461538461538464,2,50,2,0.013333333333333334,1,74,5,0.5671541057367829
ENOXAPARIN 100 MG/ML SC SYRG,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
ACETAMINOPHEN 500 MG PO CAPS,0.038461538461538464,2,50,3,0.013333333333333334,1,74,1,0.5671541057367829
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
PAPAVERINE 30 MG/ML INJ SOLN,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
DIATRIZOATE MEG-DIATRIZOAT SOD 66-10 % PO SOLN,0.038461538461538464,2,50,2,0.013333333333333334,1,74,2,0.5671541057367829
CIPROFLOXACIN HCL 500 MG PO TABS,0.038461538461538464,2,50,4,0.013333333333333334,1,74,2,0.5671541057367829
MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
CLEVIDIPINE 50 MG/100 ML IV EMUL,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
INSULIN REGULAR 100 UNIT/ML SC MILD SCALE NPO,0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
INSULIN REGULAR 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.038461538461538464,2,50,2,0.013333333333333334,1,74,1,0.5671541057367829
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN,0.038461538461538464,2,50,3,0.013333333333333334,1,74,1,0.5671541057367829
GABAPENTIN 300 MG PO CAPS,0.15384615384615385,8,44,17,0.12,9,66,14,0.6050579839015915
"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG PO PWPK",0.15384615384615385,8,44,13,0.12,9,66,11,0.6050579839015915
HALOPERIDOL 2 MG PO TABS,0.15384615384615385,8,44,9,0.2,15,60,18,0.6407002117067704
ROSUVASTATIN 10 MG PO TABS,0.019230769230769232,1,51,1,0.04,3,72,4,0.6439493450415472
ALPRAZOLAM 0.5 MG PO TABS,0.019230769230769232,1,51,1,0.04,3,72,4,0.6439493450415472
FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE INH DSDV,0.019230769230769232,1,51,1,0.04,3,72,3,0.6439493450415472
LIDOCAINE 0.5% INFUSION VIA NIMBUS PUMP (MIXTURE)-AUTO BOLUS MODE,0.019230769230769232,1,51,2,0.04,3,72,14,0.6439493450415472
ENOXAPARIN 30 MG/0.3 ML SC SYRG,0.019230769230769232,1,51,1,0.04,3,72,6,0.6439493450415472
ACETAMINOPHEN 325 MG/10.15 ML PO SOLN,0.019230769230769232,1,51,2,0.04,3,72,4,0.6439493450415472
BUPIVACAINE HCL 0.25 % (2.5 MG/ML) INJ SOLN,0.019230769230769232,1,51,1,0.05333333333333334,4,71,4,0.6478089727375738
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.019230769230769232,1,51,1,0.05333333333333334,4,71,6,0.6478089727375738
SIMETHICONE 80 MG PO CHEW,0.057692307692307696,3,49,6,0.04,3,72,3,0.6882243365217868
ATORVASTATIN 40 MG PO TABS,0.057692307692307696,3,49,4,0.04,3,72,3,0.6882243365217868
TRAMADOL 50 MG PO TABS,0.057692307692307696,3,49,6,0.04,3,72,9,0.6882243365217868
POTASSIUM CHLORIDE 10 MEQ PO TBTQ,0.057692307692307696,3,49,3,0.04,3,72,4,0.6882243365217868
"THROMBIN (BOVINE) 5,000 UNIT TP SOLR",0.057692307692307696,3,49,3,0.04,3,72,3,0.6882243365217868
AMLODIPINE 5 MG PO TABS,0.038461538461538464,2,50,2,0.06666666666666667,5,70,5,0.6993898561504831
HYDRALAZINE 20 MG/ML INJ SOLN (24 HOUR STOP TIME),0.038461538461538464,2,50,4,0.06666666666666667,5,70,9,0.6993898561504831
HYDROMORPHONE 1 MG/ML IV PCA,0.6538461538461539,34,18,46,0.6133333333333333,46,29,49,0.7103148385996474
ATORVASTATIN 10 MG PO TABS,0.07692307692307693,4,48,6,0.05333333333333334,4,71,6,0.7154223971557908
HYDROCHLOROTHIAZIDE 25 MG PO TABS,0.07692307692307693,4,48,4,0.05333333333333334,4,71,4,0.7154223971557908
"HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",0.5,26,26,47,0.5333333333333333,40,35,58,0.7220334826989157
INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,0.09615384615384616,5,47,19,0.12,9,66,10,0.7782397362929541
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.1346153846153846,7,45,13,0.12,9,66,9,0.7933788693399584
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.1346153846153846,7,45,15,0.12,9,66,9,0.7933788693399584
SODIUM CHLORIDE 0.9 % IV SOLP,0.17307692307692307,9,43,20,0.14666666666666667,11,64,11,0.8052777597829046
ACETAMINOPHEN 325 MG PO TABS,0.2692307692307692,14,38,28,0.24,18,57,29,0.8356565483688687
KETOROLAC 15 MG/ML INJ SOLN,0.6538461538461539,34,18,56,0.6266666666666667,47,28,66,0.8516045656466549
PREFERRED ANTIBIOTIC AGENT,0.6346153846153846,33,19,34,0.6533333333333333,49,26,53,0.8521738575943022
TOPIRAMATE 100 MG PO TABS,0.019230769230769232,1,51,3,0.013333333333333334,1,74,1,1.0
CITALOPRAM 20 MG PO TABS,0.019230769230769232,1,51,5,0.013333333333333334,1,74,1,1.0
PNEUMOC 13-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG,0.11538461538461539,6,46,8,0.13333333333333333,10,65,11,1.0
CEFOXITIN 2 GRAM/20 ML IV PUSH,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.019230769230769232,1,51,3,0.013333333333333334,1,74,1,1.0
ACETAMINOPHEN 650 MG PO TBSR,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
PANTOPRAZOLE 20 MG PO TBEC,0.019230769230769232,1,51,2,0.013333333333333334,1,74,1,1.0
SUMATRIPTAN SUCCINATE 50 MG PO TABS,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
SPIRONOLACTONE 25 MG PO TABS,0.038461538461538464,2,50,9,0.02666666666666667,2,73,3,1.0
TOUJEO SOLOSTAR U-300 INSULIN 300 UNIT/ML (1.5 ML) SC INPN,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
PNEUMOVAX 23 25 MCG/0.5 ML INJ (WRAPPER RECORD),0.1346153846153846,7,45,9,0.13333333333333333,10,65,11,1.0
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.9615384615384616,50,2,121,0.9733333333333334,73,2,143,1.0
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
REPAGLINIDE 0.5 MG PO TABS,0.019230769230769232,1,51,1,0.02666666666666667,2,73,2,1.0
B COMPLEX-VITAMIN C-FOLIC ACID 0.8 MG PO TABS,0.019230769230769232,1,51,2,0.013333333333333334,1,74,1,1.0
"BACITRACIN 50,000 UNIT IM SOLR",0.019230769230769232,1,51,1,0.02666666666666667,2,73,2,1.0
ATORVASTATIN 20 MG PO TABS,0.038461538461538464,2,50,2,0.05333333333333334,4,71,4,1.0
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJ SOLN,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
OXYCODONE 5 MG PO TABS,1.0,52,0,358,0.9866666666666667,74,1,443,1.0
PROMETHAZINE 25 MG PO TABS,0.019230769230769232,1,51,1,0.013333333333333334,1,74,1,1.0
SEVELAMER CARBONATE 800 MG PO TABS,0.019230769230769232,1,51,1,0.013333333333333334,1,74,3,1.0
AMLODIPINE 2.5 MG PO TABS,0.019230769230769232,1,51,1,0.02666666666666667,2,73,3,1.0
"BUPIVACAINE IN NACL(PF) 0.125 % (1,250 MCG/ML) EP SOLN",0.11538461538461539,6,46,10,0.12,9,66,10,1.0
BUSPIRONE 10 MG PO TABS,0.038461538461538464,2,50,3,0.02666666666666667,2,73,3,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 360 MG/200 ML (1.8 MG/ML) IV SOLN",0.019230769230769232,1,51,4,0.02666666666666667,2,73,6,1.0
"AMIODARONE IN DEXTROSE,ISO-OSM 150 MG/100 ML (1.5 MG/ML) IV SOLN",0.019230769230769232,1,51,1,0.013333333333333334,1,74,2,1.0
AMIODARONE 200 MG PO TABS,0.019230769230769232,1,51,2,0.013333333333333334,1,74,2,1.0
SODIUM CHLORIDE 0.45 % 0.45 % IV SOLP,0.038461538461538464,2,50,5,0.02666666666666667,2,73,2,1.0
OXYCODONE 10 MG PO TR12,0.038461538461538464,2,50,3,0.02666666666666667,2,73,4,1.0
NIFEDIPINE 30 MG PO TR24,0.019230769230769232,1,51,2,0.013333333333333334,1,74,1,1.0
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN,1.0,52,0,138,1.0,75,0,150,1.0
GABAPENTIN 600 MG PO TABS,0.038461538461538464,2,50,3,0.02666666666666667,2,73,5,1.0
HAEMOPH B POLY CONJ-TET TOX-PF 10 MCG/0.5 ML IM SOLR,0.09615384615384616,5,47,7,0.10666666666666667,8,67,9,1.0
MAGNESIUM HYDROXIDE 400 MG/5 ML PO SUSP,0.038461538461538464,2,50,2,0.02666666666666667,2,73,2,1.0
