med_description,frac_hi,n_pat_hi,no_ttt_hi,n_pres_hi,frac_lo,n_pat_lo,no_ttt_lo,n_pres_lo,fisher_pval
ANAKINRA 100 MG/0.67 ML SC SYRG,0.10869565217391304,5,41,9,0.017857142857142856,1,55,2,0.08807515248622672
MAGNESIUM OXIDE-MG AA CHELATE 133 MG PO TABS,0.6956521739130435,32,14,976,0.5178571428571429,29,27,827,0.10396357534610844
URSODIOL 500 MG PO TABS,0.043478260869565216,2,44,3,0.16071428571428573,9,47,10,0.10552338400810601
SODIUM CHLORIDE 0.9 % (FLUSH) INJ SYRG,0.32608695652173914,15,31,20,0.17857142857142858,10,46,11,0.10705672378718593
DEXAMETHASONE SODIUM PHOS (PF) 10 MG/ML INJ SOLN,0.2391304347826087,11,35,23,0.10714285714285714,6,50,10,0.10859763526674354
ALLOPURINOL 300 MG PO TABS,0.5217391304347826,24,22,31,0.35714285714285715,20,36,32,0.11087887529366705
PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK,0.5434782608695652,25,21,60,0.375,21,35,45,0.11091607181808741
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN,0.34782608695652173,16,30,42,0.19642857142857142,11,45,25,0.11456834979231001
POTASSIUM CHLORIDE 20 MEQ PO TBTQ,0.13043478260869565,6,40,16,0.03571428571428571,2,54,4,0.13576187946585028
MELPHALAN HCL-BETADEX SBES 50 MG IV SOLR,0.13043478260869565,6,40,6,0.26785714285714285,15,41,16,0.13873170153890374
PROCHLORPERAZINE MALEATE 5 MG PO TABS,0.41304347826086957,19,27,28,0.26785714285714285,15,41,18,0.14281474790490717
LEVETIRACETAM 500 MG PO TABS,0.5652173913043478,26,20,86,0.4107142857142857,23,33,59,0.16332204621659258
FILGRASTIM 300 MCG/0.5 ML INJ SYRG,0.6304347826086957,29,17,110,0.48214285714285715,27,29,70,0.1634963300953816
METHYLPREDNISOLONE IVPB (60 MIN DURATION),0.08695652173913043,4,42,6,0.017857142857142856,1,55,3,0.17203316970352495
ACETAMINOPHEN 500 MG/50 ML (10 MG/ML) IV SOLN,0.08695652173913043,4,42,10,0.017857142857142856,1,55,1,0.17203316970352495
"LEVETIRACETAM 1,000 MG PO TABS",0.08695652173913043,4,42,5,0.017857142857142856,1,55,1,0.17203316970352495
LACTULOSE 20 GRAM/30 ML PO SOLN,0.21739130434782608,10,36,13,0.10714285714285714,6,50,10,0.17262887131025534
NORMOSOL-R IV BOLUS - 500 ML,0.21739130434782608,10,36,13,0.10714285714285714,6,50,8,0.17262887131025534
NORMOSOL-R IV BOLUS - 1000 ML,0.21739130434782608,10,36,15,0.10714285714285714,6,50,12,0.17262887131025534
PATCH CHECK,0.15217391304347827,7,39,12,0.05357142857142857,3,53,3,0.17866067014405312
IOPAMIDOL 76 % IV SOLN (RADIOLOGY) 500 ML,0.15217391304347827,7,39,8,0.05357142857142857,3,53,3,0.17866067014405312
ETOPOSIDE IV CHEMO INFUSION (FOR BMT),0.043478260869565216,2,44,2,0.125,7,49,8,0.1794850006209647
CYTARABINE IV CHEMO INFUSION,0.043478260869565216,2,44,2,0.125,7,49,8,0.1794850006209647
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (BEDTIME),0.06521739130434782,3,43,4,0.16071428571428573,9,47,9,0.21665988504003572
MAGNESIUM SULFATE IN 0.9 %NACL 1 GRAM/100 ML IV PGBK,0.06521739130434782,3,43,62,0.16071428571428573,9,47,103,0.21665988504003572
INSULIN LISPRO 100 UNIT/ML SC MODERATE SCALE FEEDING (MEALS),0.06521739130434782,3,43,4,0.16071428571428573,9,47,9,0.21665988504003572
ONDANSETRON IVPB,0.021739130434782608,1,45,1,0.08928571428571429,5,51,6,0.2185654500648887
"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT (25 MCG) PO TABS",0.021739130434782608,1,45,3,0.08928571428571429,5,51,10,0.2185654500648887
SENNOSIDES 8.6 MG PO TABS,0.6956521739130435,32,14,84,0.5714285714285714,32,24,60,0.22199969953674686
POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK,0.4782608695652174,22,24,46,0.35714285714285715,20,36,28,0.23216386161141284
GADOBENATE DIMEGLUMINE 529 MG/ML (0.1MMOL/0.2ML) IV SOLN,0.10869565217391304,5,41,8,0.03571428571428571,2,54,2,0.23904826807726254
SIMETHICONE 80 MG PO CHEW,0.10869565217391304,5,41,5,0.03571428571428571,2,54,3,0.23904826807726254
METOPROLOL TARTRATE 25 MG PO TABS,0.10869565217391304,5,41,6,0.03571428571428571,2,54,4,0.23904826807726254
ZARXIO 300 MCG/0.5 ML INJ SYRG,0.10869565217391304,5,41,5,0.03571428571428571,2,54,2,0.23904826807726254
FLUDARABINE IV CHEMO INFUSION,0.17391304347826086,8,38,10,0.08928571428571429,5,51,8,0.24156822752893903
"NYSTATIN 100,000 UNIT/ML PO SUSP",0.17391304347826086,8,38,12,0.08928571428571429,5,51,5,0.24156822752893903
GABAPENTIN 300 MG PO CAPS,0.08695652173913043,4,42,25,0.17857142857142858,10,46,23,0.2503052827912512
AMLODIPINE 5 MG PO TABS,0.1956521739130435,9,37,9,0.10714285714285714,6,50,11,0.26519278287843373
HYDROMORPHONE 1 MG/ML INJ SYRG,0.34782608695652173,16,30,38,0.23214285714285715,13,43,26,0.27017823616095293
NS IV BOLUS,0.7608695652173914,35,11,128,0.6428571428571429,36,20,101,0.27940708597036956
BENZONATATE 100 MG PO CAPS,0.13043478260869565,6,40,9,0.05357142857142857,3,53,5,0.29284795222201787
LR IV BOLUS - 1000 ML,0.13043478260869565,6,40,8,0.05357142857142857,3,53,3,0.29284795222201787
MELATONIN 3 MG PO TABS,0.391304347826087,18,28,24,0.2857142857142857,16,40,17,0.295715050554974
ONDANSETRON (+DEXAMETHASONE) IVPB,0.41304347826086957,19,27,21,0.30357142857142855,17,39,19,0.2999994684279078
PROCHLORPERAZINE MALEATE 10 MG PO TABS,0.2391304347826087,11,35,14,0.14285714285714285,8,48,10,0.30685189449871275
TRIAMCINOLONE ACETONIDE 0.1 % TP CREA,0.06521739130434782,3,43,4,0.017857142857142856,1,55,1,0.3248689574839837
THIOTEPA IV CHEMO INFUSION,0.06521739130434782,3,43,3,0.017857142857142856,1,55,1,0.3248689574839837
SODIUM PHOSPHATE 20 MMOL/250 ML NS IVPB (PREMIX),0.06521739130434782,3,43,5,0.017857142857142856,1,55,1,0.3248689574839837
MIDAZOLAM 1 MG/ML INJ SOLN,0.06521739130434782,3,43,4,0.017857142857142856,1,55,1,0.3248689574839837
FAT EMUL-SOY-MCT-OLIV-FISH OIL 20 % IV EMUL,0.06521739130434782,3,43,15,0.017857142857142856,1,55,5,0.3248689574839837
LIDOCAINE HCL 2 % JELLY,0.06521739130434782,3,43,3,0.017857142857142856,1,55,1,0.3248689574839837
ENOXAPARIN 80 MG/0.8 ML SC SYRG,0.06521739130434782,3,43,5,0.017857142857142856,1,55,3,0.3248689574839837
FLUOCINONIDE 0.05 % TP OINT,0.06521739130434782,3,43,5,0.017857142857142856,1,55,1,0.3248689574839837
BMT HOME RX MEDICATION PRESCRIPTION,0.06521739130434782,3,43,4,0.017857142857142856,1,55,2,0.3248689574839837
POTASSIUM CHLORIDE IN WATER 10 MEQ/100 ML IV PGBK,0.9347826086956522,43,3,45,0.9821428571428571,55,1,55,0.3248689574839837
IBUPROFEN 600 MG PO TABS,0.06521739130434782,3,43,4,0.017857142857142856,1,55,1,0.3248689574839837
HYDROXYZINE HCL 25 MG PO TABS,0.13043478260869565,6,40,12,0.07142857142857142,4,52,8,0.3401724022638333
SCOPOLAMINE BASE 1 MG OVER 3 DAYS TD PT3D,0.13043478260869565,6,40,12,0.07142857142857142,4,52,5,0.3401724022638333
BISACODYL 5 MG PO TBEC,0.15217391304347827,7,39,14,0.08928571428571429,5,51,6,0.3679965213474783
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (BEDTIME),0.021739130434782608,1,45,2,0.07142857142857142,4,52,4,0.3748786643370219
INSULIN LISPRO 100 UNIT/ML SC AGGRESSIVE SCALE FEEDING (MEALS),0.021739130434782608,1,45,2,0.07142857142857142,4,52,4,0.3748786643370219
ESCITALOPRAM OXALATE 10 MG PO TABS,0.021739130434782608,1,45,1,0.07142857142857142,4,52,4,0.3748786643370219
CARBOPLATIN (AUC DOSING) IV CHEMO INFUSION,0.021739130434782608,1,45,1,0.07142857142857142,4,52,6,0.3748786643370219
OLANZAPINE 2.5 MG PO TABS,0.021739130434782608,1,45,2,0.07142857142857142,4,52,4,0.3748786643370219
NALOXONE 0.4 MG/ML INJ SOLN,0.17391304347826086,8,38,12,0.10714285714285714,6,50,7,0.3927926935018775
ONDANSETRON 16 MG/50 ML NS IVPB,0.08695652173913043,4,42,6,0.03571428571428571,2,54,2,0.40519435292745254
HYDROMORPHONE 2 MG PO TABS,0.08695652173913043,4,42,5,0.03571428571428571,2,54,3,0.40519435292745254
LIDOCAINE 4 % TP CREA,0.08695652173913043,4,42,4,0.03571428571428571,2,54,2,0.40519435292745254
LEVOFLOXACIN 500 MG PO TABS,0.08695652173913043,4,42,5,0.03571428571428571,2,54,4,0.40519435292745254
OLANZAPINE 5 MG PO TABS,0.08695652173913043,4,42,6,0.03571428571428571,2,54,2,0.40519435292745254
GUAIFENESIN 100 MG/5 ML PO LIQD,0.08695652173913043,4,42,4,0.03571428571428571,2,54,2,0.40519435292745254
FUROSEMIDE 20 MG PO TABS,0.08695652173913043,4,42,5,0.03571428571428571,2,54,4,0.40519435292745254
CYCLOPHOSPHAMIDE IV CHEMO INFUSION,0.41304347826086957,19,27,22,0.32142857142857145,18,38,18,0.40924272260134786
ACYCLOVIR 800 MG PO TABS,0.6086956521739131,28,18,29,0.5178571428571429,29,27,34,0.4246504828178158
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN (WRAPPER RECORD),0.5,23,23,40,0.4107142857142857,23,33,32,0.4261444903115581
ALTEPLASE 2 MG INTRA-CATHET SOLR,0.5652173913043478,26,20,33,0.48214285714285715,27,29,35,0.4317994286368
"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",0.10869565217391304,5,41,5,0.05357142857142857,3,53,14,0.4622723326879302
LIDOCAINE-PRILOCAINE 2.5-2.5 % TP CREA,0.10869565217391304,5,41,7,0.05357142857142857,3,53,7,0.4622723326879302
ACETAMINOPHEN 500 MG PO TABS,0.10869565217391304,5,41,7,0.05357142857142857,3,53,3,0.4622723326879302
POTASSIUM PHOSPHATE IN 100 ML IVPB CENTRAL LINE,0.10869565217391304,5,41,12,0.05357142857142857,3,53,6,0.4622723326879302
NS IV BOLUS - 1000 ML,0.10869565217391304,5,41,9,0.05357142857142857,3,53,5,0.4622723326879302
POTASSIUM CHLORIDE IN 0.9%NACL 20 MEQ/L IV SOLP,0.7391304347826086,34,12,60,0.8035714285714286,45,11,95,0.48165168138856196
TRAZODONE 50 MG PO TABS,0.8043478260869565,37,9,81,0.7321428571428571,41,15,91,0.4840488420280006
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,1.0,46,0,539,0.9642857142857143,54,2,472,0.4999029314696175
HYDROCORTISONE 1 % TP CREA,0.06521739130434782,3,43,3,0.10714285714285714,6,50,8,0.5080363894804469
SODIUM PHOSPHATE IVPB,0.06521739130434782,3,43,4,0.10714285714285714,6,50,9,0.5080363894804469
MEPERIDINE (PF) 25 MG/ML INJ SYRG,0.13043478260869565,6,40,6,0.08928571428571429,5,51,6,0.5377465507259662
HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR,0.5869565217391305,27,19,273,0.6607142857142857,37,19,273,0.5378442357487787
BACLOFEN 10 MG PO TABS,0.08695652173913043,4,42,7,0.14285714285714285,8,48,16,0.5395767397219605
SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG PO TABS,0.34782608695652173,16,30,33,0.4107142857142857,23,33,32,0.5453459484455824
DEXAMETHASONE IVPB (MIXTURE),0.4782608695652174,22,24,55,0.5535714285714286,31,25,69,0.5507598928972768
ACYCLOVIR 200 MG PO CAPS,0.45652173913043476,21,25,23,0.5357142857142857,30,26,40,0.5507736168911439
HYDROCORTISONE 2.5 % TP CREA,0.15217391304347827,7,39,12,0.10714285714285714,6,50,11,0.5595563029282336
MAGNESIUM SULFATE IV SCALE ,0.17391304347826086,8,38,9,0.125,7,49,7,0.5785992952468368
AMOXICILLIN-POT CLAVULANATE 875-125 MG PO TABS,0.043478260869565216,2,44,4,0.017857142857142856,1,55,1,0.5874199184624344
RISPERIDONE 1 MG PO TABS,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU,0.043478260869565216,2,44,4,0.017857142857142856,1,55,1,0.5874199184624344
CHLORPROMAZINE 50 MG PO TABS,0.043478260869565216,2,44,3,0.017857142857142856,1,55,1,0.5874199184624344
VANCOMYCIN-WATER INJECT (PEG) 1.5 GRAM/300 ML IV PGBK,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
CEFTRIAXONE 1 GRAM/10 ML IV PUSH (VIAL ONLY),0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
SODIUM CHLORIDE 3 % INH NEBU,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
SODIUM PHOSPHATE IVPB SCALE 15 MMOL,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
SODIUM PHOSPHATE IVPB SCALE 30 MMOL,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
WITCH HAZEL-GLYCERIN (HAMAMEL) TP PADM,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE NPO,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
DEXTROMETHORPHAN-GUAIFENESIN 10-100 MG/5 ML PO SYRP,0.043478260869565216,2,44,2,0.017857142857142856,1,55,2,0.5874199184624344
TIMOLOL MALEATE 0.5 % OPHT DROP,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
IMMUN GLOB G(IGG)-GLY-IGA OV50 10 % INJ SOLN,0.043478260869565216,2,44,6,0.017857142857142856,1,55,2,0.5874199184624344
FENTANYL 50 MCG/ML IV PCA,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP,0.043478260869565216,2,44,2,0.017857142857142856,1,55,1,0.5874199184624344
"VANCOMYCIN 1,250 MG IN D5W 250 ML IVPB",0.043478260869565216,2,44,6,0.017857142857142856,1,55,1,0.5874199184624344
POTASSIUM CHLORIDE IN WATER 20 MEQ/50 ML IV PGBK,0.9565217391304348,44,2,62,0.9821428571428571,55,1,65,0.5874199184624345
LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,0.21739130434782608,10,36,15,0.16071428571428573,9,47,9,0.6102133588559714
MISCELLANEOUS MEDICATION HELP ORDER,0.021739130434782608,1,45,1,0.05357142857142857,3,53,3,0.6249271986022131
"SOD PHOS DI, MONO-K PHOS MONO 250 MG PO TABS",0.021739130434782608,1,45,1,0.05357142857142857,3,53,5,0.6249271986022131
ETOPOSIDE IV CHEMO INFUSION (BMT-DILUTED),0.021739130434782608,1,45,1,0.05357142857142857,3,53,3,0.6249271986022131
ONDANSETRON HCL 4 MG PO TABS,0.021739130434782608,1,45,1,0.05357142857142857,3,53,4,0.6249271986022131
GABAPENTIN 600 MG PO TABS,0.021739130434782608,1,45,1,0.05357142857142857,3,53,6,0.6249271986022131
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PGBK,0.9782608695652174,45,1,469,0.9464285714285714,53,3,366,0.6249271986022131
LR IV BOLUS - 500 ML,0.021739130434782608,1,45,1,0.05357142857142857,3,53,5,0.6249271986022131
LORATADINE 10 MG PO TABS,0.2608695652173913,12,34,20,0.21428571428571427,12,44,21,0.6428273313327268
"HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",0.2826086956521739,13,33,17,0.23214285714285715,13,43,14,0.6498730748665005
ONDANSETRON 4 MG PO TBDL,0.06521739130434782,3,43,3,0.03571428571428571,2,54,2,0.6555453864714202
HYDRALAZINE 20 MG/ML INJ SOLN,0.06521739130434782,3,43,7,0.03571428571428571,2,54,2,0.6555453864714202
CODEINE-GUAIFENESIN 10-100 MG/5 ML PO LIQD,0.06521739130434782,3,43,5,0.03571428571428571,2,54,4,0.6555453864714202
POTASSIUM CHLORIDE IN WATER 10 MEQ/50 ML IV PGBK,0.9347826086956522,43,3,45,0.9642857142857143,54,2,54,0.6555453864714202
LIDOCAINE (PF) 20 MG/ML (2 %) INJ SOLN,0.06521739130434782,3,43,3,0.03571428571428571,2,54,2,0.6555453864714202
HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,0.06521739130434782,3,43,40,0.03571428571428571,2,54,7,0.6555453864714202
OXYCODONE 5 MG PO TABS,0.6521739130434783,30,16,86,0.6071428571428571,34,22,83,0.6844799411296283
GRANISETRON HCL 1 MG PO TABS,0.043478260869565216,2,44,6,0.07142857142857142,4,52,9,0.6875050928812885
FOSAPREPITANT 150 MG/250 ML NS IVPB (PREMIX),0.043478260869565216,2,44,3,0.07142857142857142,4,52,5,0.6875050928812885
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (BEDTIME),0.043478260869565216,2,44,2,0.07142857142857142,4,52,5,0.6875050928812885
INSULIN LISPRO 100 UNIT/ML SC MILD SCALE FEEDING (MEALS),0.043478260869565216,2,44,2,0.07142857142857142,4,52,5,0.6875050928812885
LEVOTHYROXINE 50 MCG PO TABS,0.043478260869565216,2,44,3,0.07142857142857142,4,52,5,0.6875050928812885
DEXTROSE 5 % IN WATER (D5W) IV SOLP,0.043478260869565216,2,44,5,0.07142857142857142,4,52,9,0.6875050928812885
ENOXAPARIN 40 MG/0.4 ML SC SYRG,0.043478260869565216,2,44,4,0.07142857142857142,4,52,11,0.6875050928812885
INSULIN NPH ISOPH U-100 HUMAN 100 UNIT/ML SC SUSP,0.043478260869565216,2,44,11,0.07142857142857142,4,52,5,0.6875050928812885
URSODIOL 300 MG PO CAPS,0.43478260869565216,20,26,23,0.48214285714285715,27,29,30,0.6921687892248714
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,0.06521739130434782,3,43,4,0.08928571428571429,5,51,8,0.7266868830446926
D5 %-0.45 % SODIUM CHLORIDE IV SOLP,0.06521739130434782,3,43,5,0.08928571428571429,5,51,7,0.7266868830446926
CARBOXYMETHYLCELLULOSE SODIUM 0.5 % OPHT DPET,0.06521739130434782,3,43,5,0.08928571428571429,5,51,7,0.7266868830446926
OXYMETAZOLINE 0.05 % NASAL SPRY,0.10869565217391304,5,41,7,0.07142857142857142,4,52,6,0.727849917584928
HYDROMORPHONE 1 MG/ML IV PCA,0.10869565217391304,5,41,6,0.07142857142857142,4,52,4,0.727849917584928
CAMPHOR-MENTHOL 0.5-0.5 % TP LOTN,0.10869565217391304,5,41,5,0.07142857142857142,4,52,4,0.727849917584928
SALIVA STIMULANT COMB. NO.3 MM SPRY,0.08695652173913043,4,42,4,0.125,7,49,7,0.7501792020467538
NORMAL SALINE FLUSH INJ SYRG,0.10869565217391304,5,41,6,0.08928571428571429,5,51,5,0.7512606773625687
ONDANSETRON 8 MG PO TBDL,0.10869565217391304,5,41,7,0.08928571428571429,5,51,6,0.7512606773625687
LEVOFLOXACIN IN D5W 750 MG/150 ML IV PGBK,0.15217391304347827,7,39,7,0.125,7,49,8,0.7762216947172857
MELATONIN 5 MG PO TABS,0.15217391304347827,7,39,10,0.125,7,49,11,0.7762216947172857
LIDOCAINE 5 % TP PTMD,0.17391304347826086,8,38,22,0.14285714285714285,8,48,22,0.7862097098358903
"ERGOCALCIFEROL (VITAMIN D2) 1,250 MCG (50,000 UNIT) PO CAPS",0.15217391304347827,7,39,11,0.17857142857142858,10,46,17,0.7939782523563884
SODIUM CHLORIDE 0.9 % IV SOLP,0.8043478260869565,37,9,290,0.8392857142857143,47,9,269,0.7949477664629465
DIPHENOXYLATE-ATROPINE 2.5-0.025 MG PO TABS,0.17391304347826086,8,38,22,0.19642857142857142,11,45,18,0.8041696923098511
ETOPOSIDE 20 MG/ML IV SOLN,0.2391304347826087,11,35,12,0.21428571428571427,12,44,13,0.8146808816527618
ZZZ IMS TEMPLATE,0.2608695652173913,12,34,156,0.23214285714285715,13,43,115,0.818615564687512
DOCUSATE SODIUM 100 MG PO CAPS,0.2826086956521739,13,33,31,0.25,14,42,25,0.8223040041615695
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",0.2608695652173913,12,34,19,0.2857142857142857,16,40,28,0.8264958071403223
ONDANSETRON 12 MG/50 ML D5W IVPB,0.5869565217391305,27,19,29,0.625,35,21,38,0.8386973012121256
ONDANSETRON HCL 8 MG PO TABS,0.391304347826087,18,28,23,0.42857142857142855,24,32,34,0.8400041316741176
LEVOFLOXACIN 750 MG PO TABS,0.5652173913043478,26,20,31,0.5892857142857143,33,23,39,0.8423374047538699
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJ SOLN,0.45652173913043476,21,25,36,0.42857142857142855,24,32,27,0.8423632057630276
FILGRASTIM 480 MCG/0.8 ML INJ SYRG,0.5434782608695652,25,21,89,0.5714285714285714,32,24,162,0.8423632057630279
VANCOMYCIN-WATER INJECT (PEG) 1.25 GRAM/250 ML IV PGBK,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
CHLORPROMAZINE IVPB,0.021739130434782608,1,45,4,0.03571428571428571,2,54,2,1.0
ACETAMINOPHEN 650 MG/20.3 ML PO SOLN,1.0,46,0,546,1.0,56,0,484,1.0
SERTRALINE 50 MG PO TABS,0.043478260869565216,2,44,3,0.05357142857142857,3,53,7,1.0
SERTRALINE 25 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
CLOTRIMAZOLE 10 MG MM TROC,0.10869565217391304,5,41,6,0.10714285714285714,6,50,7,1.0
ACETAMINOPHEN 325 MG PO TABS,1.0,46,0,602,1.0,56,0,537,1.0
CYCLOBENZAPRINE 10 MG PO TABS,0.043478260869565216,2,44,2,0.03571428571428571,2,54,3,1.0
SALIVA SUBSTITUTE COMBO NO.9 MM MWSH,0.10869565217391304,5,41,5,0.125,7,49,8,1.0
D5 1/2 NS WITH FUROSEMIDE IV INFUSION,0.043478260869565216,2,44,2,0.03571428571428571,2,54,2,1.0
DAPSONE 100 MG PO TABS,0.043478260869565216,2,44,2,0.03571428571428571,2,54,4,1.0
VENLAFAXINE 75 MG PO CP24,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
PSYLLIUM HUSK (ASPARTAME) 3.4 GRAM PO PWPK,0.021739130434782608,1,45,1,0.017857142857142856,1,55,2,1.0
DIBUCAINE 1 % TP OINT,0.08695652173913043,4,42,5,0.08928571428571429,5,51,9,1.0
ZARXIO 480 MCG/0.8 ML INJ SYRG,0.06521739130434782,3,43,3,0.05357142857142857,3,53,6,1.0
PREDNISONE 10 MG PO TABS,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
POTASSIUM PHOSPHATE IVPB,0.021739130434782608,1,45,3,0.03571428571428571,2,54,4,1.0
DIPHENHYDRAMINE HCL 25 MG PO CAPS,1.0,46,0,282,1.0,56,0,261,1.0
POTASSIUM CHLORIDE ORAL TABLET REPLACEMENT SCALE,1.0,46,0,540,0.9821428571428571,55,1,471,1.0
DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN,1.0,46,0,614,1.0,56,0,573,1.0
ZINC OXIDE 20 % TP OINT,0.021739130434782608,1,45,1,0.017857142857142856,1,55,1,1.0
DOXYCYCLINE HYCLATE 100 MG PO CAPS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,1,1.0
ENOXAPARIN 60 MG/0.6 ML SC SYRG,0.021739130434782608,1,45,1,0.03571428571428571,2,54,3,1.0
DEXTROSE 50 % IN WATER (D50W) IV SYRG,0.1956521739130435,9,37,14,0.21428571428571427,12,44,14,1.0
SODIUM CHLORIDE 0.65 % NASAL SPRA,0.08695652173913043,4,42,4,0.08928571428571429,5,51,7,1.0
CETIRIZINE 10 MG PO TABS,0.043478260869565216,2,44,2,0.03571428571428571,2,54,5,1.0
CELECOXIB 100 MG PO CAPS,0.021739130434782608,1,45,3,0.017857142857142856,1,55,1,1.0
AMIODARONE 200 MG PO TABS,0.021739130434782608,1,45,2,0.017857142857142856,1,55,2,1.0
